leagueid,match_id,radiant_team_id,radiant.name,radiant.tag,radiant_score,dire_team_id,dire.name,dire.tag,dire_score,radiant_win,start_date_time
16059,7875129338,8629318.0,Mad Monkeys,Mm,9,8629324.0,Swift Knights,Sk,27,False,2024-08-01 03:24:34
16708,7875314713,8944230.0,Yangon Galacticos,YG,8,350190.0,Ascent Esports,Ascent,27,False,2024-08-01 08:00:37
16953,7875331515,9449748.0,DMS,DMS,28,9403748.0,Dragon Esports Club,DEC,6,True,2024-08-01 08:12:02
16059,7875337751,8629005.0,Flawless Goblins,Fg,39,8629324.0,Swift Knights,Sk,21,True,2024-08-01 08:18:20
16312,7875345268,8864178.0,Marvelous Warriors,MW,34,9332046.0,Dominatrix,DMX,10,True,2024-08-01 08:24:08
16945,7875347186,9466547.0,Chain Lighting,CL,40,9466553.0,ShadowSpecter,SS,20,True,2024-08-01 08:26:09
16901,7875349666,8261500.0,Xtreme Gaming,XG,11,36.0,Natus Vincere,NAVI,29,False,2024-08-01 08:28:57
16945,7875373813,9466553.0,ShadowSpecter,SS,37,9466547.0,Chain Lighting,CL,17,True,2024-08-01 08:54:32
15898,7875374752,9271759.0,MONTE ,MONTE ,23,9366989.0,Vrooomy.io,Vrooomy.io,12,True,2024-08-01 09:01:14
16059,7875377045,8629324.0,Swift Knights,Sk,38,8629005.0,Flawless Goblins,Fg,12,True,2024-08-01 08:59:49
16708,7875378292,350190.0,Ascent Esports,Ascent,17,8944230.0,Yangon Galacticos,YG,31,False,2024-08-01 08:59:16
16312,7875383878,9332046.0,Dominatrix,DMX,40,8864178.0,Marvelous Warriors,MW,30,True,2024-08-01 09:05:11
16953,7875394718,9449748.0,DMS,DMS,38,9403748.0,Dragon Esports Club,DEC,8,True,2024-08-01 09:17:56
16901,7875409422,8261500.0,Xtreme Gaming,XG,24,36.0,Natus Vincere,NAVI,20,True,2024-08-01 09:34:13
16059,7875416182,8629005.0,Flawless Goblins,Fg,37,8629324.0,Swift Knights,Sk,19,True,2024-08-01 09:39:11
15901,7875426649,9487084.0,EYE Gaming,EYE,28,9481730.0,Elite Eclipse,,52,False,2024-08-01 09:47:47
16312,7875434327,8893837.0,Parallel eSports,PeS,26,9332059.0,Ninja Bros,N,21,True,2024-08-01 09:54:38
15898,7875445798,9366989.0,Vrooomy.io,Vrooomy.io,24,9271759.0,MONTE ,MONTE ,25,True,2024-08-01 10:05:47
16059,7875463420,8629318.0,Mad Monkeys,Mm,33,8629014.0,Dragon Blood,DB,15,True,2024-08-01 10:23:29
16708,7875466852,9449931.0,,,34,9394949.0,MAG Garuda,MAG.GA,12,True,2024-08-01 10:30:13
16312,7875490303,9332059.0,Ninja Bros,N,33,8893837.0,Parallel eSports,PeS,40,False,2024-08-01 10:46:09
15901,7875492180,9481730.0,Elite Eclipse,,61,9487084.0,EYE Gaming,EYE,31,True,2024-08-01 10:47:44
16953,7875505240,9303665.0,NextUp,NXTU,10,9360651.0,Dandelions,DL,43,False,2024-08-01 11:00:25
16059,7875512306,8629014.0,Dragon Blood,DB,31,8629318.0,Mad Monkeys,Mm,39,False,2024-08-01 11:07:25
15898,7875525951,9366989.0,Vrooomy.io,Vrooomy.io,16,9271759.0,MONTE ,MONTE ,28,False,2024-08-01 11:24:51
16901,7875533879,8597976.0,Talon,TALON,37,8724984.0,Virtus.pro,VP,21,True,2024-08-01 11:35:06
16708,7875565230,9449931.0,,,36,9394949.0,MAG Garuda,MAG.GA,15,True,2024-08-01 11:46:27
16953,7875577932,9360651.0,Dandelions,DL,34,9303665.0,NextUp,NXTU,16,True,2024-08-01 11:57:22
15901,7875579513,9482817.0,Elite Eclipse,ee,30,9478194.0,Dominion,,37,False,2024-08-01 11:57:33
16059,7875584879,8629317.0,Bright Crusaders,Bc,30,9425660.0,Shadow Avengers,SAS,42,False,2024-08-01 12:01:53
15898,7875626730,8494848.0,Winter Bear,WB,40,9476766.0,V1dar Gaming,V1dar,28,True,2024-08-01 12:32:01
16059,7875654384,9425660.0,Shadow Avengers,SAS,22,8629317.0,Bright Crusaders,Bc,32,False,2024-08-01 12:48:47
15901,7875663699,9478194.0,Dominion,,47,9482722.0,Elite Eclipse ,EE,23,True,2024-08-01 12:54:04
16901,7875665848,8724984.0,Virtus.pro,VP,7,8597976.0,Talon,TALON,42,False,2024-08-01 12:55:27
16708,7875666769,8980714.0,Team Tough,TT,26,9359842.0,Salvation Gaming,StG,21,True,2024-08-01 13:00:08
16059,7875714004,8629317.0,Bright Crusaders,Bc,32,9425660.0,Shadow Avengers,SAS,28,True,2024-08-01 13:25:18
15898,7875744412,9476766.0,V1dar Gaming,V1dar,42,,,,27,True,2024-08-01 13:42:44
16953,7875773588,9247798.0,Team Hryvnia,Hryvnia,31,9271759.0,MONTE ,MONTE ,30,True,2024-08-01 14:00:41
16953,7875773588,9247798.0,Passion UA,PassionUA,31,9271759.0,MONTE ,MONTE ,30,True,2024-08-01 14:00:41
16901,7875784321,8574561.0,Azure Ray,AR,21,9080405.0,Team Zero,Tz,1,True,2024-08-01 14:12:12
16708,7875791205,9359842.0,Salvation Gaming,StG,14,8980714.0,Team Tough,TT,35,False,2024-08-01 14:09:36
16059,7875792920,9426115.0,Dark Rebellion,DR,26,8629324.0,Swift Knights,Sk,40,False,2024-08-01 14:12:06
15901,7875807166,9467112.0,Prodigy Of God,POG,9,9476890.0,Dominion,123123,44,False,2024-08-01 14:19:23
16059,7875862267,8629324.0,Swift Knights,Sk,35,9426115.0,Dark Rebellion,DR,40,False,2024-08-01 14:51:46
15898,7875862532,9476766.0,V1dar Gaming,V1dar,32,8494848.0,Winter Bear,WB,24,True,2024-08-01 14:52:43
15901,7875887921,9476890.0,Dominion,123123,46,9467112.0,Prodigy Of God,POG,70,False,2024-08-01 15:05:21
16901,7875903937,9080405.0,Team Zero,Tz,6,8574561.0,Azure Ray,AR,22,False,2024-08-01 15:14:43
16953,7875912821,9271759.0,MONTE ,MONTE ,35,9247798.0,Team Hryvnia,Hryvnia,18,True,2024-08-01 15:20:56
16953,7875912821,9271759.0,MONTE ,MONTE ,35,9247798.0,Passion UA,PassionUA,18,True,2024-08-01 15:20:56
16059,7875941669,9426115.0,Dark Rebellion,DR,16,8629324.0,Swift Knights,Sk,30,False,2024-08-01 15:37:16
15898,7875992868,9303665.0,NextUp,NXTU,25,8588969.0,HYDRA,HYDRA,32,False,2024-08-01 16:13:00
16059,7876006535,8629318.0,Mad Monkeys,Mm,29,8629005.0,Flawless Goblins,Fg,28,True,2024-08-01 16:18:23
16953,7876011465,9271759.0,MONTE ,MONTE ,14,9247798.0,Team Hryvnia,Hryvnia,27,False,2024-08-01 16:21:30
16953,7876011465,9271759.0,MONTE ,MONTE ,14,9247798.0,Passion UA,PassionUA,27,False,2024-08-01 16:21:30
15901,7876023533,9467112.0,Prodigy Of God,POG,18,9476890.0,Dominion,123123,56,False,2024-08-01 16:32:06
16059,7876072532,8629005.0,Flawless Goblins,Fg,43,8629318.0,Mad Monkeys,Mm,22,True,2024-08-01 17:00:19
16953,7876130587,9373270.0,Night Pulse,NP,27,9466943.0,Team Tea,Tea,13,True,2024-08-01 17:43:54
15901,7876150243,9476660.0,Prodigy of God,,27,9395679.0,Shinigami Gaming,Shinigami,44,False,2024-08-01 17:57:05
16635,7876196300,8957156.0,Silent killer,sK,29,8849990.0,REAL ECLIPSE,RE,30,False,2024-08-01 18:27:57
16953,7876204003,9373270.0,Night Pulse,NP,28,9466943.0,Team Tea,Tea,9,True,2024-08-01 18:39:21
15901,7876263275,9395679.0,Shinigami Gaming,Shinigami,35,9476660.0,Prodigy of God,,56,False,2024-08-01 19:14:08
16635,7876282751,8849990.0,REAL ECLIPSE,RE,33,8957156.0,Silent killer,sK,28,True,2024-08-01 19:29:23
16635,7876347469,8849850.0,HELLBEAR HEROES,HH,40,8849833.0,VERTEX PACK,vP,23,True,2024-08-01 20:16:52
15901,7876356280,9493513.0,Shinigami Gaming,Shin,46,9476660.0,Prodigy of God,,66,False,2024-08-01 20:25:10
16635,7876401673,8849833.0,VERTEX PACK,vP,24,8849850.0,HELLBEAR HEROES,HH,37,False,2024-08-01 21:02:46
16901,7876639030,7554697.0,Nigma Galaxy,NGX,33,8597976.0,Talon,TALON,27,True,2024-08-02 02:29:04
16059,7876670973,9426115.0,Dark Rebellion,DR,24,8629014.0,Dragon Blood,DB,36,False,2024-08-02 03:18:13
16901,7876686050,7554697.0,Nigma Galaxy,NGX,14,8597976.0,Talon,TALON,44,False,2024-08-02 03:41:07
16059,7876698756,8629324.0,Swift Knights,Sk,22,8629318.0,Mad Monkeys,Mm,44,False,2024-08-02 04:02:00
16059,7876701209,8629014.0,Dragon Blood,DB,24,9426115.0,Dark Rebellion,DR,18,True,2024-08-02 04:04:33
16312,7876704245,8893840.0,Big Bang Gaming,BB,33,8893825.0,Lucky Bulldogs,LB,11,True,2024-08-02 04:09:31
16945,7876721820,9466541.0,winter esports ,we,41,9466549.0,Abyssal Assassins,AA,18,True,2024-08-02 04:35:36
16901,7876726113,7554697.0,Nigma Galaxy,NGX,45,8597976.0,Talon,TALON,20,True,2024-08-02 04:44:35
16059,7876728887,8629318.0,Mad Monkeys,Mm,38,8629324.0,Swift Knights,Sk,22,True,2024-08-02 04:47:34
16312,7876729027,8893825.0,Lucky Bulldogs,LB,29,8893840.0,Big Bang Gaming,BB,21,True,2024-08-02 04:46:32
16059,7876734764,8629315.0,Wiser Warriors,WW,41,2443375.0,Foxy gaming,Foxy,28,True,2024-08-02 04:55:10
16945,7876741947,9466549.0,Abyssal Assassins,AA,29,9466541.0,winter esports ,we,26,True,2024-08-02 05:06:20
16059,7876754638,9425656.0,LSG,LSG,18,8629005.0,Flawless Goblins,Fg,33,False,2024-08-02 05:29:39
16312,7876758934,8893840.0,Big Bang Gaming,BB,47,8893825.0,Lucky Bulldogs,LB,22,True,2024-08-02 05:31:11
16059,7876764080,2443375.0,Foxy gaming,Foxy,18,8629315.0,Wiser Warriors,WW,35,False,2024-08-02 05:39:07
16945,7876765878,9466541.0,winter esports ,we,15,9466549.0,Abyssal Assassins,AA,30,False,2024-08-02 05:41:23
16059,7876782931,8629005.0,Flawless Goblins,Fg,8,9425656.0,LSG,LSG,26,False,2024-08-02 06:07:01
16901,7876782932,36.0,Natus Vincere,NAVI,31,8574561.0,Azure Ray,AR,33,False,2024-08-02 06:16:59
16312,7876791339,9332084.0,Lighting Legends,LL,34,9332069.0,Mister Maniacs,MM,32,False,2024-08-02 06:17:24
15901,7876795105,9493584.0,Eye Gaming,EYE,28,9395679.0,Shinigami Gaming,Shinigami,38,False,2024-08-02 06:23:13
16059,7876804501,9425656.0,LSG,LSG,38,8629005.0,Flawless Goblins,Fg,35,True,2024-08-02 06:37:01
16059,7876805967,9425660.0,Shadow Avengers,SAS,29,8629318.0,Mad Monkeys,Mm,12,True,2024-08-02 06:37:48
16312,7876823604,9332069.0,Mister Maniacs,MM,40,9332084.0,Lighting Legends,LL,26,True,2024-08-02 07:00:16
16059,7876833736,8629318.0,Mad Monkeys,Mm,47,9425660.0,Shadow Avengers,SAS,27,True,2024-08-02 07:13:15
15901,7876840316,9395679.0,Shinigami Gaming,Shinigami,53,9493584.0,Eye Gaming,EYE,27,True,2024-08-02 07:21:02
16059,7876848351,9426115.0,Dark Rebellion,DR,29,8629317.0,Bright Crusaders,Bc,19,True,2024-08-02 07:32:23
16945,7876848824,9466541.0,winter esports ,we,42,9466544.0,kingkong ,kk,14,True,2024-08-02 07:31:32
16901,7876856113,8574561.0,Azure Ray,AR,19,36.0,Natus Vincere,NAVI,20,False,2024-08-02 07:40:04
16312,7876858953,9330493.0,RuleBreakers,RB,33,9330485.0,BulletProofs,BP,39,False,2024-08-02 07:43:20
16708,7876869888,9449931.0,,,14,350190.0,Ascent Esports,Ascent,45,False,2024-08-02 08:00:10
16953,7876874379,9403748.0,Dragon Esports Club,DEC,11,9280056.0,JustBetter,JB,28,False,2024-08-02 08:01:33
16059,7876884160,9425660.0,Shadow Avengers,SAS,43,8629318.0,Mad Monkeys,Mm,28,True,2024-08-02 08:12:51
16059,7876885110,8629317.0,Bright Crusaders,Bc,48,9426115.0,Dark Rebellion,DR,51,False,2024-08-02 08:13:43
16945,7876885483,9466544.0,kingkong ,kk,42,9466541.0,winter esports ,we,20,True,2024-08-02 08:13:13
16312,7876903662,9330485.0,BulletProofs,BP,33,9330493.0,RuleBreakers,RB,16,True,2024-08-02 08:32:55
16945,7876914957,9466541.0,winter esports ,we,28,9466544.0,kingkong ,kk,41,False,2024-08-02 08:44:41
15898,7876920825,9247798.0,Team Hryvnia,Hryvnia,31,9256405.0,Level UP esports,LevelUP,19,True,2024-08-02 09:01:00
15898,7876920825,9247798.0,Passion UA,PassionUA,31,9256405.0,Level UP esports,LevelUP,19,True,2024-08-02 09:01:00
15901,7876927851,9481730.0,Elite Eclipse,,16,9466592.0, Shinigami Gaming,SG,41,False,2024-08-02 08:58:52
16953,7876934012,9280056.0,JustBetter,JB,21,9403748.0,Dragon Esports Club,DEC,18,True,2024-08-02 09:05:49
16059,7876935195,8629014.0,Dragon Blood,DB,37,8629315.0,Wiser Warriors,WW,46,False,2024-08-02 09:06:51
16312,7876936869,8961813.0,SHAOLIN,SHN,19,8936507.0,FenixTeam,FT,43,False,2024-08-02 09:07:34
16708,7876937346,9449931.0,,,22,350190.0,Ascent Esports,Ascent,33,False,2024-08-02 09:08:02
16059,7876979700,8629315.0,Wiser Warriors,WW,44,8629014.0,Dragon Blood,DB,32,True,2024-08-02 09:50:56
16312,7876983073,8936507.0,FenixTeam,FT,26,8961813.0,SHAOLIN,SHN,16,True,2024-08-02 09:52:58
15901,7876985637,9395679.0,Shinigami Gaming,Shinigami,16,9481730.0,Elite Eclipse,,21,False,2024-08-02 09:55:26
15898,7876991407,9256405.0,Level UP esports,LevelUP,10,9247798.0,Team Hryvnia,Hryvnia,45,False,2024-08-02 10:01:03
15898,7876991407,9256405.0,Level UP esports,LevelUP,10,9247798.0,Passion UA,PassionUA,45,False,2024-08-02 10:01:03
16708,7877019504,8944230.0,Yangon Galacticos,YG,27,9359842.0,Salvation Gaming,StG,4,True,2024-08-02 10:33:51
16901,7877025862,8574561.0,Azure Ray,AR,27,36.0,Natus Vincere,NAVI,38,False,2024-08-02 10:33:50
15901,7877036870,9481730.0,Elite Eclipse,,19,9395679.0,Shinigami Gaming,Shinigami,43,False,2024-08-02 10:42:21
16953,7877057062,9247798.0,Team Hryvnia,Hryvnia,43,9360651.0,Dandelions,DL,9,True,2024-08-02 11:00:19
16953,7877057062,9247798.0,Passion UA,PassionUA,43,9360651.0,Dandelions,DL,9,True,2024-08-02 11:00:19
16708,7877085309,9359842.0,Salvation Gaming,StG,15,8944230.0,Yangon Galacticos,YG,36,False,2024-08-02 11:23:03
16059,7877128089,8629317.0,Bright Crusaders,Bc,26,8629324.0,Swift Knights,Sk,33,False,2024-08-02 12:00:02
16953,7877130195,9360651.0,Dandelions,DL,40,9247798.0,Team Hryvnia,Hryvnia,22,True,2024-08-02 11:59:18
16953,7877130195,9360651.0,Dandelions,DL,40,9247798.0,Passion UA,PassionUA,22,True,2024-08-02 11:59:18
15901,7877136217,9395679.0,Shinigami Gaming,Shinigami,38,9492864.0,Prodigy of God,POG,22,True,2024-08-02 12:02:38
16901,7877144913,8261500.0,Xtreme Gaming,XG,4,5.0,G2 x iG,IG,21,False,2024-08-02 12:16:06
16059,7877192076,8629324.0,Swift Knights,Sk,32,8629317.0,Bright Crusaders,Bc,20,True,2024-08-02 12:40:55
15901,7877212740,9492864.0,Prodigy of God,POG,25,9395679.0,Shinigami Gaming,Shinigami,50,False,2024-08-02 12:54:15
16708,7877214854,8980714.0,Team Tough,TT,39,9394949.0,MAG Garuda,MAG.GA,23,True,2024-08-02 13:00:16
16953,7877237238,9247798.0,Team Hryvnia,Hryvnia,46,9360651.0,Dandelions,DL,13,True,2024-08-02 13:10:19
16953,7877237238,9247798.0,Passion UA,PassionUA,46,9360651.0,Dandelions,DL,13,True,2024-08-02 13:10:19
16059,7877247724,8629005.0,Flawless Goblins,Fg,37,2443375.0,Foxy gaming,Foxy,27,True,2024-08-02 13:16:45
16901,7877256553,8261500.0,Xtreme Gaming,XG,33,5.0,G2 x iG,IG,22,True,2024-08-02 13:21:24
16059,7877308799,2443375.0,Foxy gaming,Foxy,45,8629005.0,Flawless Goblins,Fg,38,True,2024-08-02 13:52:49
16708,7877342886,8980714.0,Team Tough,TT,42,9394949.0,MAG Garuda,MAG.GA,25,True,2024-08-02 14:12:10
16953,7877356873,9449748.0,DMS,DMS,14,9466943.0,Team Tea,Tea,30,False,2024-08-02 14:24:37
16901,7877380303,8261500.0,Xtreme Gaming,XG,15,5.0,G2 x iG,IG,10,True,2024-08-02 14:33:27
16059,7877382384,8629005.0,Flawless Goblins,Fg,40,2443375.0,Foxy gaming,Foxy,42,True,2024-08-02 14:35:35
15898,7877431506,9476766.0,V1dar Gaming,V1dar,12,9488728.0,,,21,False,2024-08-02 15:02:28
16251,7877433019,9493574.0,BezCifr,BC,17,9475840.0,Moshpit gang,mshpt,32,False,2024-08-02 15:04:12
16251,7877438818,9487554.0,Dark Reef,DarkReef.,37,9338994.0,,,17,True,2024-08-02 15:07:25
16251,7877441681,9277923.0,,,14,6796995.0,The Teikou,Teikou,26,False,2024-08-02 15:08:42
16953,7877463626,9466943.0,Team Tea,Tea,34,9449748.0,DMS,DMS,31,True,2024-08-02 15:20:17
16059,7877469439,8629315.0,Wiser Warriors,WW,23,8629318.0,Mad Monkeys,Mm,34,False,2024-08-02 15:23:59
15901,7877485047,9344732.0,Elite Eclipse,,63,9476890.0,Dominion,123123,44,True,2024-08-02 15:33:09
16901,7877506056,7119388.0,Team Spirit,TSpirit,22,15.0,LGD Gaming,LGD,21,True,2024-08-02 15:52:22
15898,7877513162,9476766.0,V1dar Gaming,V1dar,13,8588969.0,HYDRA,HYDRA,29,False,2024-08-02 15:49:03
16059,7877532339,8629318.0,Mad Monkeys,Mm,31,8629315.0,Wiser Warriors,WW,43,False,2024-08-02 16:01:02
16251,7877574001,9475840.0,Moshpit gang,mshpt,20,9487554.0,Dark Reef,DarkReef.,38,False,2024-08-02 16:26:33
16059,7877591032,8629315.0,Wiser Warriors,WW,50,8629318.0,Mad Monkeys,Mm,55,False,2024-08-02 16:36:34
15901,7877599971,9481763.0,Dominion,Dom,16,9344732.0,Elite Eclipse,,36,False,2024-08-02 16:41:28
16901,7877635804,15.0,LGD Gaming,LGD,15,7119388.0,Team Spirit,TSpirit,27,False,2024-08-02 17:04:12
16905,7877644307,2586976.0,OG,OG,18,2163.0,Team Liquid,Liquid,41,False,2024-08-02 17:09:35
16251,7877677689,6796995.0,The Teikou,Teikou,20,9487554.0,Dark Reef,DarkReef.,28,False,2024-08-02 17:31:50
16953,7877692956,9476766.0,V1dar Gaming,V1dar,24,9303665.0,NextUp,NXTU,12,True,2024-08-02 17:41:22
15901,7877704569,9481763.0,Dominion,Dom,26,9383024.0,Prodigy Of God,PoG,45,False,2024-08-02 17:48:33
16905,7877731893,2586976.0,OG,OG,22,2163.0,Team Liquid,Liquid,43,False,2024-08-02 18:11:21
16953,7877756168,9476766.0,V1dar Gaming,V1dar,6,9303665.0,NextUp,NXTU,22,False,2024-08-02 18:25:37
15901,7877805488,9493344.0,Prodigy of God,POG,36,9487727.0,Dominion,,18,True,2024-08-02 18:56:54
16953,7877823799,9476766.0,V1dar Gaming,V1dar,47,9303665.0,NextUp,NXTU,13,True,2024-08-02 19:10:44
16905,7877871116,9255039.0,1win,1win,11,8728920.0,nouns,nouns,22,False,2024-08-02 19:54:21
16905,7877871116,9255039.0,1w Team,1w,11,8728920.0,nouns,nouns,22,False,2024-08-02 19:54:21
16635,7877879359,8849833.0,VERTEX PACK,vP,52,8957156.0,Silent killer,sK,34,True,2024-08-02 19:53:38
16635,7877947405,8849850.0,HELLBEAR HEROES,HH,32,9048057.0,Vitality Warriors,VW,40,False,2024-08-02 20:42:57
16905,7877972067,8728920.0,nouns,nouns,8,9255039.0,1win,1win,27,False,2024-08-02 21:01:48
16905,7877972067,8728920.0,nouns,nouns,8,9255039.0,1w Team,1w,27,False,2024-08-02 21:01:48
16635,7878010635,9048057.0,Vitality Warriors,VW,29,8849850.0,HELLBEAR HEROES,HH,26,True,2024-08-02 21:36:08
16905,7878033873,9255039.0,1win,1win,35,8728920.0,nouns,nouns,22,True,2024-08-02 22:02:18
16905,7878033873,9255039.0,1w Team,1w,35,8728920.0,nouns,nouns,22,True,2024-08-02 22:02:18
16635,7878062914,8849990.0,REAL ECLIPSE,RE,12,8970060.0,Moonwalkers,MW,26,False,2024-08-02 22:24:26
16635,7878098192,8970060.0,Moonwalkers,MW,30,8849990.0,REAL ECLIPSE,RE,24,True,2024-08-02 23:05:40
16635,7878131312,8936613.0,Wild Dragon,WD,41,8849837.0,FALL VICTIMS,FV,39,True,2024-08-02 23:53:13
16905,7878172712,7732977.0,BOOM Esports,BOOM,30,8254400.0,beastcoast,bc,25,True,2024-08-03 00:48:18
16635,7878174676,8849837.0,FALL VICTIMS,FV,37,8936613.0,Wild Dragon,WD,18,True,2024-08-03 00:52:01
16635,7878198572,8936613.0,Wild Dragon,WD,35,8849837.0,FALL VICTIMS,FV,29,True,2024-08-03 01:30:52
16901,7878268775,7554697.0,Nigma Galaxy,NGX,10,5.0,G2 x iG,IG,25,False,2024-08-03 03:02:13
16905,7878288609,39.0,Shopify Rebellion,SR,19,8254145.0,Execration,XctN,19,False,2024-08-03 03:26:54
16901,7878324725,7554697.0,Nigma Galaxy,NGX,23,5.0,G2 x iG,IG,14,True,2024-08-03 04:14:02
16945,7878332964,9466541.0,winter esports ,we,9,9466551.0,PixelPanda,PP,40,False,2024-08-03 04:22:31
16905,7878337842,39.0,Shopify Rebellion,SR,25,8254145.0,Execration,XctN,26,False,2024-08-03 04:33:17
16945,7878353413,9466551.0,PixelPanda,PP,18,9466541.0,winter esports ,we,45,False,2024-08-03 04:47:32
16901,7878379696,36.0,Natus Vincere,NAVI,25,15.0,LGD Gaming,LGD,11,True,2024-08-03 05:26:07
16945,7878380431,9466541.0,winter esports ,we,16,9466551.0,PixelPanda,PP,50,False,2024-08-03 05:18:49
16901,7878437471,15.0,LGD Gaming,LGD,15,36.0,Natus Vincere,NAVI,32,False,2024-08-03 06:21:06
15901,7878464864,9486936.0,Prodigy of God,,7,9467580.0,EYE GAMING,EYE,31,False,2024-08-03 06:50:24
16945,7878506650,9466541.0,winter esports ,we,50,9466553.0,ShadowSpecter,SS,8,True,2024-08-03 07:28:21
15901,7878511819,9467580.0,EYE GAMING,EYE,26,9486936.0,Prodigy of God,,32,True,2024-08-03 07:32:59
16901,7878517919,7119388.0,Team Spirit,TSpirit,13,8261500.0,Xtreme Gaming,XG,29,False,2024-08-03 07:50:18
16708,7878537325,9449099.0,Team TK,TK,33,8911139.0,Manta Esports,MANTA,17,True,2024-08-03 08:00:27
16953,7878541984,9466943.0,Team Tea,Tea,23,9280056.0,JustBetter,JB,7,True,2024-08-03 08:02:40
16945,7878543741,9466553.0,ShadowSpecter,SS,31,9466541.0,winter esports ,we,15,True,2024-08-03 08:01:18
16945,7878574483,9466541.0,winter esports ,we,32,9466553.0,ShadowSpecter,SS,16,True,2024-08-03 08:27:44
16953,7878597681,9280056.0,JustBetter,JB,52,9466943.0,Team Tea,Tea,34,True,2024-08-03 08:48:27
16901,7878611368,8261500.0,Xtreme Gaming,XG,32,7119388.0,Team Spirit,TSpirit,9,True,2024-08-03 08:58:31
15898,7878612093,9271759.0,MONTE ,MONTE ,30,9403748.0,Dragon Esports Club,DEC,17,True,2024-08-03 09:00:46
15901,7878612858,9467580.0,EYE GAMING,EYE,37,9481730.0,Elite Eclipse,,43,False,2024-08-03 09:00:27
16708,7878625572,8911139.0,Manta Esports,MANTA,11,9449099.0,Team TK,TK,38,False,2024-08-03 09:10:09
16953,7878677545,9280056.0,JustBetter,JB,41,9466943.0,Team Tea,Tea,23,False,2024-08-03 09:56:45
15898,7878691538,9403748.0,Dragon Esports Club,DEC,24,9271759.0,MONTE ,MONTE ,36,False,2024-08-03 10:03:18
16901,7878695933,7554697.0,Nigma Galaxy,NGX,26,36.0,Natus Vincere,NAVI,18,True,2024-08-03 10:17:09
15901,7878697023,9481730.0,Elite Eclipse,,16,9467580.0,EYE GAMING,EYE,42,False,2024-08-03 10:07:39
16708,7878715231,9487238.0,Blind Owl Esports,BOE,37,9098294.0,Carstensz Esports,Carstensz,17,True,2024-08-03 10:29:54
15901,7878758786,9467580.0,EYE GAMING,EYE,39,9481730.0,Elite Eclipse,,19,True,2024-08-03 10:56:01
16953,7878782117,9247798.0,Team Hryvnia,Hryvnia,20,9303665.0,NextUp,NXTU,10,True,2024-08-03 11:16:08
16953,7878782117,9247798.0,Passion UA,PassionUA,20,9303665.0,NextUp,NXTU,10,True,2024-08-03 11:16:08
16901,7878786154,7554697.0,Nigma Galaxy,NGX,33,36.0,Natus Vincere,NAVI,20,True,2024-08-03 11:16:20
16708,7878806980,9487238.0,Blind Owl Esports,BOE,27,9098294.0,Carstensz Esports,Carstensz,15,True,2024-08-03 11:31:08
16953,7878853403,9303665.0,NextUp,NXTU,29,9247798.0,Team Hryvnia,Hryvnia,43,False,2024-08-03 12:04:46
16953,7878853403,9303665.0,NextUp,NXTU,29,9247798.0,Passion UA,PassionUA,43,False,2024-08-03 12:04:46
15901,7878887693,8965054.0,EYE-Gaming,EYE,36,9494264.0,Dominion,DOM,6,True,2024-08-03 12:25:45
16708,7878942566,9254408.0,The Immortal,Ti,22,9005019.0,IHC,IHC,29,False,2024-08-03 13:02:31
15901,7878956305,9494264.0,Dominion,DOM,41,8965054.0,EYE-Gaming,EYE,15,True,2024-08-03 13:06:56
15901,7879045077,9494264.0,Dominion,DOM,38,8965054.0,EYE-Gaming,EYE,22,True,2024-08-03 13:57:17
16953,7879054028,9271759.0,MONTE ,MONTE ,29,9476766.0,V1dar Gaming,V1dar,14,True,2024-08-03 14:05:23
16708,7879082724,9005019.0,IHC,IHC,37,9254408.0,The Immortal,Ti,14,True,2024-08-03 14:17:16
16905,7879165529,8728920.0,nouns,nouns,27,7732977.0,BOOM Esports,BOOM,7,True,2024-08-03 15:01:52
16251,7879166999,9132931.0,B8,dende,35,8962423.0,SwitcherS,SWEET,20,True,2024-08-03 15:03:18
16251,7879173121,9494308.0,Чили перчики,Чилики,40,9488868.0,,,26,True,2024-08-03 15:07:13
16251,7879173878,9494319.0,,,34,9494317.0,,,34,False,2024-08-03 15:06:57
16251,7879177749,9488831.0,RUSSIAN FISHING,ZET,43,9467813.0,,,17,True,2024-08-03 15:08:31
16251,7879179275,9494309.0, REALOG,ROG,46,9388930.0,,,11,True,2024-08-03 15:10:20
16251,7879179715,8699644.0,Frogs Fighters,ff,29,9468102.0,,,17,True,2024-08-03 15:10:39
15901,7879183411,9440022.0,Elite Eclipse,EE,29,9395797.0,Prodigy of God ,POG,43,False,2024-08-03 15:15:53
16953,7879188567,9476766.0,V1dar Gaming,V1dar,12,9271759.0,MONTE ,MONTE ,37,False,2024-08-03 15:16:57
16251,7879215485,9481551.0,,,12,9493321.0,Shinobi,812,43,False,2024-08-03 15:29:44
16251,7879269750,9394810.0,,,37,9132931.0,B8,dende,49,False,2024-08-03 16:00:37
16251,7879270919,9488831.0,RUSSIAN FISHING,ZET,26,2834713.0,WWW,W_W,44,False,2024-08-03 16:00:29
16251,7879285827,9478113.0,Noisy Monkeys,NM,14,9494309.0, REALOG,ROG,31,False,2024-08-03 16:10:02
15901,7879289631,9395797.0,Prodigy of God ,POG,52,9440022.0,Elite Eclipse,EE,34,True,2024-08-03 16:11:20
