leagueid,match_id,radiant_team_id,radiant.name,radiant.tag,radiant_score,dire_team_id,dire.name,dire.tag,dire_score,radiant_win
15109,7106203613,,,,59,,,,33,True
14659,7106216453,,,,25,,,,25,False
15195,7106237209,,,,13,,,,35,False
15109,7106246584,,,,28,,,,47,False
14659,7106252642,,,,42,,,,33,True
15109,7106282679,,,,59,,,,37,True
15126,7106287207,,,,28,,,,34,False
14659,7106290010,,,,40,,,,36,True
15195,7106293270,,,,56,,,,33,True
15196,7106325408,,,,13,,,,28,False
15109,7106325920,,,,24,,,,43,False
14659,7106334677,,,,46,,,,36,True
15126,7106337123,,,,0,,,,0,False
14915,7106345701,,,,23,,,,19,True
15126,7106351487,,,,10,,,,41,False
15109,7106364984,,,,54,,,,56,False
15195,7106370010,,,,63,,,,42,True
14659,7106379217,,,,35,,,,55,False
15196,7106379372,,,,21,,,,4,True
14915,7106394396,,,,47,,,,59,False
15126,7106400611,,,,52,,,,43,True
15109,7106414949,,,,52,,,,35,True
14659,7106432308,,,,62,,,,38,True
15195,7106463166,,,,26,,,,47,False
14915,7106488213,,,,16,,,,35,False
15126,7106497287,,,,14,,,,39,False
14659,7106498597,,,,28,,,,15,True
14915,7106544137,,,,53,,,,30,True
15195,7106547264,,,,19,,,,9,True
15196,7106552618,,,,18,,,,31,False
14659,7106563613,,,,11,,,,29,False
15088,7106586165,,,,42,,,,13,True
15126,7106596798,,,,38,,,,29,True
15195,7106613100,,,,36,,,,12,True
15223,7106657918,,,,23,,,,51,False
15196,7106669131,,,,39,,,,7,True
14691,7106703700,,,,21,,,,32,False
15126,7106705755,,,,15,,,,47,False
15195,7106706362,,,,68,,,,50,True
15088,7106711893,,,,16,,,,46,False
15223,7106766687,,,,14,,,,45,False
15195,7106838521,,,,18,,,,46,False
14691,7106842899,,,,33,,,,11,True
15088,7106907597,,,,27,,,,36,False
15196,7106910989,,,,32,,,,15,True
15195,7106922932,,,,35,,,,38,False
14691,7106931987,,,,36,,,,14,True
14933,7106941302,,,,40,,,,15,True
15223,7106980837,,,,38,,,,42,True
15196,7107021612,,,,51,,,,15,True
15088,7107041360,,,,18,,,,31,False
14933,7107044666,,,,35,,,,12,True
15223,7107086104,,,,24,,,,29,False
14933,7107131367,,,,33,,,,34,True
15088,7107148787,,,,23,,,,7,True
15196,7107181645,,,,24,,,,45,False
15223,7107194447,,,,0,,,,0,True
14933,7107204452,,,,15,,,,28,False
15223,7107206258,,,,45,,,,17,True
15088,7107236510,,,,7,,,,32,False
15196,7107269660,,,,31,,,,35,False
14933,7107275897,,,,19,,,,30,False
15223,7107305948,,,,0,,,,0,True
15088,7107310732,,,,8,,,,16,False
15223,7107315978,,,,21,,,,35,False
14933,7107328578,,,,0,,,,1,True
15196,7107348826,,,,34,,,,43,True
14933,7107349124,,,,18,,,,35,False
15223,7107367164,,,,13,,,,29,False
15087,7107381422,,,,39,,,,51,False
14933,7107391072,,,,14,,,,44,False
15223,7107412596,,,,56,,,,31,True
14933,7107429125,,,,29,,,,12,True
15203,7107432346,,,,34,,,,49,False
15087,7107443140,,,,34,,,,24,True
15203,7107487235,,,,47,,,,35,True
15087,7107494588,,,,20,,,,18,False
15087,7107537380,,,,46,,,,33,True
15087,7107605193,,,,26,,,,31,False
15141,7107624844,,,,18,,,,30,False
14659,7107626748,,,,21,,,,29,False
14659,7107667985,,,,31,,,,24,True
15141,7107683476,,,,8,,,,31,False
15195,7107711953,,,,21,,,,42,False
14659,7107714087,,,,36,,,,23,True
15195,7107766875,,,,15,,,,47,False
14659,7107777346,,,,23,,,,39,False
15141,7107786898,,,,11,,,,36,False
14915,7107824012,,,,28,,,,15,True
15195,7107833287,,,,27,,,,11,True
14659,7107836640,,,,17,,,,27,False
14691,7107854147,,,,15,,,,31,False
15141,7107859641,,,,36,,,,20,True
14915,7107878554,,,,28,,,,24,True
14659,7107892731,,,,30,,,,39,False
15195,7107899374,,,,49,,,,41,True
15196,7107914729,,,,14,,,,35,False
14691,7107923583,,,,38,,,,16,True
14915,7107935094,,,,30,,,,52,False
15109,7107935551,,,,48,,,,41,True
14659,7107953145,,,,36,,,,38,False
15138,7107997901,,,,46,,,,33,True
15109,7108000775,,,,33,,,,44,False
15196,7108007550,,,,31,,,,11,True
14659,7108016508,,,,18,,,,45,False
14915,7108024996,,,,46,,,,20,True
15109,7108061130,,,,52,,,,47,False
14691,7108073860,,,,26,,,,15,True
14659,7108078459,,,,16,,,,36,False
15195,7108089461,,,,18,,,,41,False
15138,7108107553,,,,14,,,,28,False
14915,7108108199,,,,25,,,,46,False
15109,7108130205,,,,15,,,,18,False
14659,7108131533,,,,34,,,,10,True
14691,7108159996,,,,53,,,,22,True
15195,7108178256,,,,40,,,,51,False
15196,7108181251,,,,12,,,,37,False
15109,7108183505,,,,42,,,,27,True
15138,7108189493,,,,28,,,,12,True
14915,7108193697,,,,13,,,,30,False
15109,7108258623,,,,58,,,,53,False
14915,7108263730,,,,40,,,,19,True
14691,7108272061,,,,16,,,,28,False
15138,7108293489,,,,11,,,,26,False
15195,7108299098,,,,39,,,,38,False
15196,7108306227,,,,41,,,,30,True
15109,7108370799,,,,0,,,,0,True
15223,7108378021,,,,0,,,,0,False
15109,7108389630,,,,35,,,,20,True
15138,7108393736,,,,8,,,,28,False
14915,7108396296,,,,33,,,,33,True
14691,7108399394,,,,43,,,,10,True
15195,7108422410,,,,68,,,,49,True
15109,7108442912,,,,55,,,,27,True
15196,7108444068,,,,39,,,,50,False
15223,7108477953,,,,0,,,,0,True
15223,7108483382,,,,30,,,,15,True
15109,7108514375,,,,28,,,,21,False
14691,7108515473,,,,43,,,,16,True
14915,7108521153,,,,42,,,,10,True
15223,7108552110,,,,30,,,,40,False
15195,7108586711,,,,48,,,,10,True
14915,7108603480,,,,58,,,,46,True
14933,7108603830,,,,33,,,,24,True
15196,7108624003,,,,12,,,,35,False
15136,7108683577,,,,30,,,,23,False
15223,7108689631,,,,0,,,,0,True
14933,7108713191,,,,24,,,,28,False
15196,7108714468,,,,45,,,,32,True
15223,7108724999,,,,43,,,,46,False
15136,7108795124,,,,8,,,,31,False
14933,7108803216,,,,33,,,,16,True
15223,7108808498,,,,35,,,,36,False
15196,7108856286,,,,30,,,,15,True
15136,7108877690,,,,19,,,,17,True
14933,7108886089,,,,35,,,,37,True
15223,7108909408,,,,40,,,,20,True
15196,7108954085,,,,35,,,,17,True
14933,7108967766,,,,18,,,,28,False
15136,7108984807,,,,32,,,,41,False
15223,7108986717,,,,59,,,,30,True
14933,7109037256,,,,16,,,,34,False
15196,7109052186,,,,35,,,,11,True
15136,7109062820,,,,21,,,,33,False
14933,7109080188,,,,24,,,,30,False
15136,7109118079,,,,39,,,,16,True
14933,7109121484,,,,23,,,,38,False
15136,7109158690,,,,24,,,,39,False
15136,7109200791,,,,54,,,,29,True
14659,7109283499,,,,16,,,,32,False
15141,7109315953,,,,20,,,,28,False
14659,7109317359,,,,15,,,,36,False
14659,7109350664,,,,33,,,,23,True
15126,7109374344,,,,36,,,,10,True
15141,7109375078,,,,19,,,,38,False
15195,7109380970,,,,13,,,,31,False
14659,7109394342,,,,45,,,,19,True
14915,7109404446,,,,19,,,,56,False
15126,7109435343,,,,29,,,,42,False
14659,7109442956,,,,36,,,,36,False
15195,7109445191,,,,41,,,,24,True
14915,7109471982,,,,23,,,,30,False
15141,7109485668,,,,17,,,,26,True
14659,7109500900,,,,27,,,,41,False
15195,7109521971,,,,18,,,,37,False
14915,7109535386,,,,17,,,,42,False
15141,7109569515,,,,13,,,,25,False
14659,7109569852,,,,29,,,,39,False
15126,7109571847,,,,16,,,,38,False
15195,7109601035,,,,63,,,,32,True
14915,7109603143,,,,35,,,,3,True
14659,7109631807,,,,8,,,,31,False
15196,7109641326,,,,12,,,,33,False
14915,7109649046,,,,30,,,,19,True
15126,7109650418,,,,14,,,,45,False
15141,7109655703,,,,9,,,,24,False
14659,7109692595,,,,27,,,,30,False
15195,7109706194,,,,48,,,,28,True
14915,7109713626,,,,34,,,,34,False
15196,7109718393,,,,25,,,,6,True
15141,7109745171,,,,51,,,,48,False
14659,7109748700,,,,40,,,,38,True
15109,7109760085,,,,38,,,,55,False
15126,7109815295,,,,42,,,,10,True
15195,7109819273,,,,15,,,,45,False
15109,7109829832,,,,38,,,,42,False
14691,7109830242,,,,30,,,,42,False
14915,7109832952,,,,49,,,,58,False
15141,7109877379,,,,21,,,,39,False
15126,7109899200,,,,42,,,,41,True
15109,7109900411,,,,28,,,,62,False
15195,7109904324,,,,23,,,,36,False
12903,7109910772,,,,37,,,,22,True
12903,7109913034,,,,42,,,,75,False
12903,7109913333,,,,5,,,,49,False
12903,7109913768,,,,10,,,,42,False
12903,7109915110,,,,13,,,,0,True
12903,7109916707,,,,36,,,,12,True
12903,7109916791,,,,46,,,,4,True
12903,7109916831,,,,49,,,,12,True
12903,7109925320,,,,38,,,,29,True
14915,7109927769,,,,37,,,,39,False
15196,7109938280,,,,15,,,,39,False
15088,7109990459,,,,36,,,,23,True
15109,7109993663,,,,49,,,,44,True
15195,7110006506,,,,40,,,,33,True
14915,7110031722,,,,22,,,,61,False
15196,7110045042,,,,35,,,,10,True
12903,7110054702,,,,5,,,,20,False
12903,7110055225,,,,32,,,,5,True
12903,7110057954,,,,14,,,,40,False
12903,7110061159,,,,54,,,,46,True
15109,7110078111,,,,65,,,,49,True
14691,7110114769,,,,22,,,,22,False
15195,7110135740,,,,11,,,,37,False
14915,7110137060,,,,61,,,,37,True
15088,7110141614,,,,37,,,,15,True
15109,7110185866,,,,31,,,,43,False
12903,7110202798,,,,37,,,,18,True
12903,7110206501,,,,20,,,,42,False
12903,7110214560,,,,8,,,,42,False
14691,7110228221,,,,46,,,,23,True
14915,7110242402,,,,34,,,,40,False
15195,7110243823,,,,42,,,,18,True
15088,7110274730,,,,27,,,,11,True
15196,7110305246,,,,6,,,,25,False
12903,7110330468,,,,15,,,,48,False
12903,7110331338,,,,37,,,,13,True
14691,7110351795,,,,16,,,,30,False
15223,7110378019,,,,44,,,,22,True
15088,7110389666,,,,20,,,,36,False
15196,7110391461,,,,26,,,,18,True
12903,7110413877,,,,11,,,,33,False
15223,7110459745,,,,40,,,,14,True
14933,7110500646,,,,33,,,,36,False
15088,7110500976,,,,42,,,,22,True
15196,7110538434,,,,29,,,,15,True
15223,7110541971,,,,37,,,,35,False
14933,7110576888,,,,37,,,,35,False
15088,7110613815,,,,38,,,,46,False
15196,7110621626,,,,25,,,,6,True
15223,7110628535,,,,16,,,,36,False
14933,7110634020,,,,21,,,,38,False
14933,7110682909,,,,19,,,,28,False
15196,7110686065,,,,37,,,,29,True
15088,7110700225,,,,13,,,,43,False
14933,7110725060,,,,24,,,,23,False
15087,7110745675,,,,34,,,,39,True
15088,7110751876,,,,22,,,,39,False
14933,7110761422,,,,0,,,,0,False
14933,7110764988,,,,38,,,,22,True
15087,7110799347,,,,9,,,,36,False
14933,7110799736,,,,23,,,,37,False
14933,7110825135,,,,32,,,,38,True
14659,7110958652,,,,23,,,,28,False
15109,7110961246,,,,24,,,,29,False
14659,7110985785,,,,35,,,,19,True
15109,7110991598,,,,31,,,,27,True
15195,7110994867,,,,25,,,,35,False
14659,7111016576,,,,20,,,,25,False
15109,7111017429,,,,29,,,,24,True
15195,7111037988,,,,31,,,,48,False
15109,7111043135,,,,41,,,,19,True
14659,7111043964,,,,16,,,,29,False
14659,7111071674,,,,19,,,,26,False
15109,7111078077,,,,28,,,,65,False
15195,7111092429,,,,51,,,,49,False
14659,7111105415,,,,20,,,,36,False
15109,7111120343,,,,29,,,,34,False
14659,7111142906,,,,24,,,,41,False
15195,7111153191,,,,7,,,,41,False
15109,7111155058,,,,31,,,,28,True
15196,7111156271,,,,31,,,,17,True
14915,7111176035,,,,21,,,,42,False
14659,7111180216,,,,25,,,,17,True
15109,7111191523,,,,33,,,,34,False
15196,7111211843,,,,41,,,,19,True
15138,7111212837,,,,32,,,,11,True
14659,7111225586,,,,19,,,,11,True
15109,7111233207,,,,28,,,,49,False
14915,7111238424,,,,54,,,,16,True
14659,7111258860,,,,37,,,,25,True
14691,7111273222,,,,15,,,,42,False
15109,7111282878,,,,36,,,,41,False
15138,7111284783,,,,41,,,,17,True
15195,7111285637,,,,15,,,,34,False
14659,7111322343,,,,17,,,,34,False
14691,7111348211,,,,36,,,,30,False
15195,7111353758,,,,23,,,,45,False
15196,7111373531,,,,9,,,,40,False
15138,7111428103,,,,7,,,,41,False
14691,7111442351,,,,51,,,,21,True
15195,7111447382,,,,47,,,,50,True
15196,7111478699,,,,19,,,,52,False
15138,7111528886,,,,25,,,,33,False
14691,7111565212,,,,15,,,,28,False
15195,7111579706,,,,52,,,,25,True
14691,7111652470,,,,30,,,,21,True
15196,7111707109,,,,38,,,,19,True
15138,7111716328,,,,39,,,,9,True
14933,7111737651,,,,38,,,,23,True
15196,7111796777,,,,31,,,,9,True
14933,7111800493,,,,26,,,,14,True
15138,7111809070,,,,23,,,,34,False
14933,7111897239,,,,31,,,,14,True
15087,7111948988,,,,6,,,,32,False
14933,7111978483,,,,20,,,,23,False
15196,7111981157,,,,6,,,,28,False
15087,7112007084,,,,35,,,,26,True
15196,7112034962,,,,3,,,,20,False
14933,7112042928,,,,12,,,,26,False
14933,7112085089,,,,8,,,,31,False
14933,7112117535,,,,22,,,,33,False
15087,7112118792,,,,8,,,,38,False
14933,7112152552,,,,30,,,,12,True
15087,7112153188,,,,31,,,,16,True
15141,7112313103,,,,26,,,,14,True
14659,7112320239,,,,27,,,,10,True
15109,7112321972,,,,29,,,,18,True
15141,7112345174,,,,6,,,,25,False
15109,7112347749,,,,36,,,,41,False
14659,7112352356,,,,21,,,,16,True
15195,7112362151,,,,24,,,,57,False
15141,7112377330,,,,34,,,,26,True
14659,7112378681,,,,37,,,,32,True
15109,7112378771,,,,21,,,,37,False
15109,7112408269,,,,33,,,,26,True
14659,7112409010,,,,17,,,,27,False
15195,7112413968,,,,25,,,,10,True
15141,7112433698,,,,33,,,,14,True
14659,7112438319,,,,39,,,,24,True
15109,7112440156,,,,38,,,,38,True
15195,7112445742,,,,39,,,,29,True
14659,7112474027,,,,39,,,,15,True
15141,7112475544,,,,24,,,,11,True
14691,7112479748,,,,31,,,,12,True
15109,7112481652,,,,57,,,,41,True
14915,7112502824,,,,11,,,,52,False
15195,7112503693,,,,48,,,,35,True
14659,7112513499,,,,53,,,,35,True
15196,7112519588,,,,23,,,,33,False
15141,7112519615,,,,16,,,,35,False
14691,7112524258,,,,25,,,,38,False
15109,7112528383,,,,31,,,,25,True
14915,7112543046,,,,32,,,,15,True
15195,7112558570,,,,23,,,,49,False
14659,7112558894,,,,48,,,,22,True
15109,7112565065,,,,0,,,,0,False
15109,7112574004,,,,35,,,,26,True
15138,7112577127,,,,22,,,,26,False
15196,7112577583,,,,20,,,,41,False
14659,7112600740,,,,25,,,,36,False
14915,7112601566,,,,66,,,,43,True
15109,7112604322,,,,14,,,,26,False
15195,7112623983,,,,30,,,,18,True
14691,7112636934,,,,43,,,,19,True
15138,7112643045,,,,38,,,,19,True
15196,7112646954,,,,25,,,,33,False
14915,7112660366,,,,42,,,,58,False
15195,7112695346,,,,20,,,,40,False
14691,7112707446,,,,5,,,,18,False
15138,7112719211,,,,39,,,,10,True
14915,7112741144,,,,39,,,,18,True
15196,7112756262,,,,46,,,,48,False
15195,7112773890,,,,37,,,,28,True
14915,7112806793,,,,21,,,,44,False
15138,7112810287,,,,17,,,,25,False
15218,7112814799,,,,54,,,,17,True
15195,7112884864,,,,47,,,,61,True
14691,7112895185,,,,27,,,,42,False
15196,7112901271,,,,27,,,,56,False
15138,7112912825,,,,31,,,,18,True
14915,7112920510,,,,39,,,,15,True
15218,7112934990,,,,30,,,,42,False
14915,7112991063,,,,34,,,,18,True
14691,7113025074,,,,32,,,,27,True
15195,7113026143,,,,44,,,,23,True
14915,7113057483,,,,39,,,,57,False
15218,7113067206,,,,43,,,,39,False
15196,7113080983,,,,9,,,,25,False
14933,7113101348,,,,22,,,,34,False
15195,7113149989,,,,18,,,,34,False
15196,7113157520,,,,29,,,,20,True
15136,7113168004,,,,20,,,,33,False
15218,7113175876,,,,50,,,,26,True
14933,7113187981,,,,45,,,,26,True
15195,7113218959,,,,49,,,,30,True
15136,7113253490,,,,24,,,,30,False
15218,7113274016,,,,25,,,,33,False
14933,7113283162,,,,30,,,,36,False
15196,7113283577,,,,27,,,,30,False
14933,7113360884,,,,17,,,,43,False
15196,7113365371,,,,9,,,,42,False
15136,7113392730,,,,40,,,,20,True
14933,7113406209,,,,21,,,,37,False
15196,7113433422,,,,37,,,,17,True
15136,7113459384,,,,22,,,,16,True
14933,7113465440,,,,30,,,,41,False
15136,7113495993,,,,11,,,,36,False
14933,7113501823,,,,33,,,,16,True
15136,7113529489,,,,16,,,,51,False
15136,7113567062,,,,37,,,,19,True
14659,7113682906,,,,11,,,,22,False
15109,7113683127,,,,44,,,,20,True
14659,7113709052,,,,46,,,,21,True
15109,7113711244,,,,32,,,,37,False
15126,7113716037,,,,16,,,,30,False
15195,7113722804,,,,28,,,,11,True
14659,7113738441,,,,26,,,,30,False
15109,7113738839,,,,32,,,,44,False
15126,7113757763,,,,19,,,,31,False
15195,7113758784,,,,37,,,,16,True
14659,7113765554,,,,47,,,,38,True
15109,7113770990,,,,36,,,,42,False
15109,7113800930,,,,28,,,,36,False
14659,7113804580,,,,24,,,,35,False
15195,7113806062,,,,40,,,,37,True
15109,7113834932,,,,19,,,,33,False
15126,7113839109,,,,16,,,,39,False
14659,7113842874,,,,31,,,,21,True
15109,7113860647,,,,37,,,,26,True
15195,7113866498,,,,23,,,,35,False
14659,7113886693,,,,33,,,,28,False
15196,7113888095,,,,41,,,,40,True
15126,7113890244,,,,30,,,,15,True
15109,7113901538,,,,38,,,,38,True
14659,7113926922,,,,52,,,,55,True
15195,7113930488,,,,14,,,,39,False
15109,7113942658,,,,35,,,,27,True
14915,7113962785,,,,38,,,,19,True
15196,7113963158,,,,27,,,,34,False
15126,7113999886,,,,22,,,,51,False
14915,7114005223,,,,22,,,,33,False
15195,7114008477,,,,43,,,,31,True
14915,7114081418,,,,25,,,,31,False
15126,7114092353,,,,43,,,,52,False
15196,7114102687,,,,23,,,,11,True
15195,7114120657,,,,36,,,,23,True
15088,7114145423,,,,27,,,,36,False
14915,7114146545,,,,43,,,,30,True
15218,7114175588,,,,24,,,,36,False
15195,7114206939,,,,35,,,,59,False
15196,7114210704,,,,14,,,,40,False
15126,7114227452,,,,40,,,,24,True
14691,7114249678,,,,34,,,,9,True
15088,7114286535,,,,36,,,,26,True
15218,7114297701,,,,58,,,,31,True
15195,7114318909,,,,10,,,,33,False
15196,7114335924,,,,14,,,,6,True
14691,7114337829,,,,42,,,,36,False
15088,7114443165,,,,33,,,,10,True
15196,7114454935,,,,8,,,,24,False
14933,7114463152,,,,40,,,,17,True
15196,7114527708,,,,31,,,,44,False
15088,7114532774,,,,17,,,,44,False
14933,7114542879,,,,38,,,,41,False
14933,7114627977,,,,24,,,,38,False
15088,7114688085,,,,38,,,,12,True
14933,7114706238,,,,13,,,,32,False
15196,7114708699,,,,31,,,,8,True
14933,7114755428,,,,42,,,,27,True
15088,7114773642,,,,9,,,,30,False
15196,7114788380,,,,33,,,,20,True
14933,7114833883,,,,17,,,,30,False
15196,7114851232,,,,27,,,,19,True
15087,7114863023,,,,40,,,,18,True
14933,7114875159,,,,44,,,,18,True
15087,7114899771,,,,17,,,,26,False
15087,7114954250,,,,6,,,,32,False
15087,7114982852,,,,31,,,,25,True
15141,7115054285,,,,11,,,,28,False
15109,7115066666,,,,19,,,,46,False
14659,7115067271,,,,31,,,,33,False
15141,7115093561,,,,19,,,,32,False
14659,7115096341,,,,17,,,,35,False
15109,7115096927,,,,23,,,,39,False
15109,7115120638,,,,36,,,,54,False
14659,7115122497,,,,20,,,,29,False
15195,7115134296,,,,34,,,,12,True
14659,7115153037,,,,47,,,,24,True
15109,7115161788,,,,36,,,,35,False
15195,7115168734,,,,41,,,,58,False
15141,7115176756,,,,23,,,,14,True
14659,7115190115,,,,36,,,,37,True
15109,7115195579,,,,40,,,,24,True
15141,7115222747,,,,20,,,,4,True
15109,7115227540,,,,34,,,,47,False
15195,7115229571,,,,38,,,,29,True
14659,7115230499,,,,17,,,,32,False
14691,7115239365,,,,17,,,,32,False
15196,7115273999,,,,25,,,,8,True
14659,7115275487,,,,42,,,,44,True
15109,7115278678,,,,71,,,,44,True
14691,7115300970,,,,40,,,,27,True
14915,7115308146,,,,28,,,,38,False
15195,7115315354,,,,48,,,,17,True
15196,7115328231,,,,21,,,,36,False
14659,7115331155,,,,17,,,,39,False
15109,7115337441,,,,38,,,,12,True
15138,7115347193,,,,23,,,,25,True
15195,7115367393,,,,35,,,,38,False
14915,7115372058,,,,48,,,,16,True
14659,7115375164,,,,56,,,,35,True
15109,7115378677,,,,42,,,,27,False
14691,7115402697,,,,33,,,,20,True
15138,7115405500,,,,23,,,,46,False
14659,7115432930,,,,31,,,,44,False
15195,7115436185,,,,53,,,,18,True
14915,7115475342,,,,30,,,,57,False
14691,7115481720,,,,10,,,,29,False
15196,7115496899,,,,48,,,,40,True
14915,7115531064,,,,72,,,,24,True
15195,7115534969,,,,27,,,,24,True
15138,7115552741,,,,24,,,,41,False
14691,7115553983,,,,31,,,,52,False
15196,7115615966,,,,10,,,,31,False
14915,7115631606,,,,41,,,,28,True
15195,7115636736,,,,27,,,,50,False
15138,7115673491,,,,28,,,,11,True
14691,7115681139,,,,14,,,,31,False
14915,7115707859,,,,35,,,,18,True
15195,7115748930,,,,43,,,,41,True
15138,7115760869,,,,17,,,,26,False
14691,7115765590,,,,30,,,,13,True
14915,7115775138,,,,55,,,,16,True
15196,7115842646,,,,22,,,,14,True
14933,7115874194,,,,32,,,,13,True
14915,7115884373,,,,10,,,,30,False
15195,7115887523,,,,37,,,,21,True
15196,7115931702,,,,48,,,,27,True
14933,7115938837,,,,37,,,,24,True
14915,7115945602,,,,32,,,,39,False
15136,7115947791,,,,15,,,,25,False
15195,7115964693,,,,9,,,,42,False
14915,7116018782,,,,40,,,,18,True
14933,7116022745,,,,29,,,,12,True
15136,7116032846,,,,43,,,,20,True
15196,7116038092,,,,7,,,,30,False
15195,7116039375,,,,12,,,,28,False
14933,7116127828,,,,25,,,,44,False
15196,7116132831,,,,14,,,,35,False
15136,7116182424,,,,39,,,,9,True
15196,7116211558,,,,31,,,,52,False
14933,7116213836,,,,28,,,,29,True
15136,7116247563,,,,10,,,,24,False
14933,7116261857,,,,40,,,,23,True
14933,7116302619,,,,36,,,,52,False
15136,7116335562,,,,21,,,,5,True
15136,7116420936,,,,45,,,,37,True
15136,7116526799,,,,10,,,,42,False
15109,7116656225,,,,34,,,,13,True
14659,7116662198,,,,43,,,,27,True
15109,7116708252,,,,39,,,,20,True
15126,7116718813,,,,20,,,,38,False
14659,7116725362,,,,10,,,,26,False
15195,7116745753,,,,8,,,,33,False
15109,7116766639,,,,45,,,,47,False
14659,7116779080,,,,35,,,,24,True
15195,7116800090,,,,52,,,,33,True
15126,7116809609,,,,13,,,,38,False
14659,7116836149,,,,25,,,,18,True
15109,7116837657,,,,43,,,,25,True
14659,7116890950,,,,16,,,,48,False
15109,7116901137,,,,16,,,,38,False
15195,7116923640,,,,19,,,,41,False
15126,7116943970,,,,27,,,,5,True
14659,7116947149,,,,37,,,,50,False
15109,7116959751,,,,51,,,,55,True
15126,7117011841,,,,11,,,,36,False
15195,7117015096,,,,28,,,,19,True
14659,7117024077,,,,24,,,,41,False
15109,7117047135,,,,28,,,,12,True
14659,7117082512,,,,42,,,,35,True
15195,7117102847,,,,29,,,,34,False
15109,7117103038,,,,29,,,,46,False
14659,7117174952,,,,22,,,,18,True
15109,7117183575,,,,38,,,,10,True
15195,7117216019,,,,17,,,,37,False
15126,7117225221,,,,26,,,,36,False
15109,7117235825,,,,42,,,,41,False
14915,7117266213,,,,32,,,,40,False
14659,7117270646,,,,39,,,,23,True
15126,7117336146,,,,25,,,,36,False
14659,7117348221,,,,33,,,,19,True
15195,7117353476,,,,37,,,,27,True
14915,7117372632,,,,45,,,,23,True
15088,7117458330,,,,27,,,,38,True
15195,7117489825,,,,27,,,,3,True
15195,7117600317,,,,23,,,,42,False
15088,7117681788,,,,14,,,,39,False
15195,7117759871,,,,39,,,,44,False
15088,7117906782,,,,17,,,,33,False
14933,7117937155,,,,13,,,,36,False
14933,7118049698,,,,11,,,,27,False
15088,7118080222,,,,30,,,,25,True
14933,7118176377,,,,28,,,,42,False
15088,7118295482,,,,28,,,,33,True
14933,7118302158,,,,40,,,,20,True
14933,7118387554,,,,21,,,,37,False
15088,7118424970,,,,22,,,,56,False
14933,7118459209,,,,32,,,,38,False
15087,7118503468,,,,11,,,,44,False
15088,7118527355,,,,23,,,,30,False
14933,7118528463,,,,22,,,,31,False
15087,7118560271,,,,41,,,,38,True
14933,7118567382,,,,23,,,,50,False
15087,7118627962,,,,35,,,,6,True
15087,7118661066,,,,59,,,,20,True
15087,7118719303,,,,26,,,,59,False
15128,7118748043,,,,11,,,,24,False
15141,7118787769,,,,12,,,,25,False
15128,7118795304,,,,43,,,,13,True
15141,7118839686,,,,30,,,,12,True
15195,7118878021,,,,31,,,,13,True
15141,7118900508,,,,22,,,,31,False
14659,7118916773,,,,15,,,,26,False
15128,7118934075,,,,38,,,,61,False
15195,7118937116,,,,30,,,,42,False
14659,7118963590,,,,39,,,,30,True
15195,7119026256,,,,30,,,,3,True
14659,7119027394,,,,51,,,,35,True
14915,7119030305,,,,11,,,,52,False
15141,7119033460,,,,5,,,,21,False
15128,7119036519,,,,22,,,,48,False
14691,7119094414,,,,32,,,,24,False
15141,7119100049,,,,37,,,,14,True
14915,7119101952,,,,48,,,,28,True
14659,7119118380,,,,22,,,,28,False
15195,7119126431,,,,18,,,,39,False
15109,7119149752,,,,13,,,,30,False
15128,7119155871,,,,38,,,,41,False
14659,7119188329,,,,28,,,,12,True
14691,7119197773,,,,51,,,,29,True
14915,7119210415,,,,42,,,,23,True
15195,7119239165,,,,45,,,,44,False
15109,7119251557,,,,28,,,,40,False
15141,7119259890,,,,34,,,,13,True
14659,7119260493,,,,42,,,,46,True
15128,7119260537,,,,32,,,,21,True
15138,7119269951,,,,30,,,,9,True
14915,7119305161,,,,10,,,,40,False
15109,7119331101,,,,30,,,,34,True
14659,7119347599,,,,23,,,,17,True
15141,7119375495,,,,30,,,,22,True
15138,7119394028,,,,5,,,,35,False
15195,7119417942,,,,24,,,,28,True
15109,7119501810,,,,33,,,,24,True
15270,7119533391,,,,38,,,,15,True
15195,7119559061,,,,40,,,,66,False
15196,7119577917,,,,30,,,,7,True
15109,7119582947,,,,34,,,,49,False
15138,7119588186,,,,29,,,,19,True
15109,7119676880,,,,49,,,,51,False
15196,7119695715,,,,38,,,,33,True
15195,7119737569,,,,42,,,,47,True
15270,7119749558,,,,40,,,,16,True
15138,7119765928,,,,10,,,,19,False
15109,7119779250,,,,25,,,,35,False
15109,7119879725,,,,16,,,,36,False
15196,7119885413,,,,31,,,,41,False
15138,7119915183,,,,9,,,,36,False
15109,7119986843,,,,17,,,,33,False
14933,7119991703,,,,39,,,,9,True
14753,7120022865,,,,46,,,,49,False
14753,7120023171,,,,21,,,,40,False
14753,7120039533,,,,12,,,,42,False
15109,7120060434,,,,58,,,,16,True
15196,7120085930,,,,20,,,,44,False
14933,7120110738,,,,28,,,,21,True
14753,7120145694,,,,39,,,,8,True
14753,7120157287,,,,38,,,,22,True
14753,7120194472,,,,12,,,,38,False
15196,7120196116,,,,47,,,,47,True
14933,7120200515,,,,42,,,,53,False
14753,7120224573,,,,51,,,,20,True
14753,7120282320,,,,12,,,,34,False
