white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,FM,Hananmo,2551
GM,maximnovik,2661,0 - 1,GM,nihalsarin,3124
GM,FabianoCaruana,3166,1 - 0,GM,yobdc,2608
FM,topin8,2573,0 - 1,GM,MagnusCarlsen,3256
GM,HansOnTwitch,3179,1 - 0,FM,Patricius007,2629
NM,BerlinDrawer,2512,0 - 1,GM,Firouzja2003,3199
GM,Duhless,3103,1 - 0,NM,Itay121,2634
FM,biostatistician,2656,0 - 1,GM,FairChess_on_YouTube,3130
GM,Bigfish1995,3097,1 - 0,FM,JG-17,2601
FM,mortngabriel,2565,0 - 1,GM,rpragchess,3181
GM,DenLaz,3161,1 - 0,WGM,DishonorOnYourCow,2527
FM,Crasyhealer,2542,0 - 1,GM,Annawel,3022
GM,Jospem,3080,1 - 0,NM,Romkachess,2609
FM,Bilan_Danila,2661,0 - 1,GM,Indianlad,3030
GM,Oleksandr_Bortnyk,3095,1 - 0,CM,kacperkarwowski,2601
FM,BrokenFritz,2548,0 - 1,GM,OparinGrigoriy,3035
GM,Msb2,3036,1 - 0,FM,Proteuo,2381
FM,rdarruda,2557,0 - 1,GM,GM_dmitrij,3030
GM,Javokhir_Sindarov05,3169,1 - 0,NM,Agent-JL,2571
FM,Schattman,2499,0 - 1,IM,MITerryble,3075
GM,ChristopherYoo,3070,1 - 0,CM,dolynachess,2572
NM,momotaro77,2529,0 - 1,GM,AryanTari,2990
IM,Mykola-Bortnyk,3027,1 - 0,CM,kinga2008,2681
FM,CristhianPortalR,2482,0 - 1,GM,sergoy,3028
GM,wonderfultime,3063,1 - 0,FM,colegiodemadrid,2553
NM,Noki102,2526,0 - 1,GM,legendisback1,3104
GM,SpeedofLight0,3069,1 - 0,FM,SHIVACalypso,2532
FM,VacheH009,2668,½ - ½,FM,rezamahdavi2008,2948
GM,SantoBlue,3016,1 - 0,CM,dealshark,2341
FM,cristiancamilosoto,2593,1 - 0,IM,Szparu,2831
IM,pheonixking2000,2942,1 - 0,FM,Atanejhad,2487
NM,Romadk,2505,0 - 1,GM,TigrVShlyape,2868
GM,ChessLover0108,2970,1 - 0,IM,chrisclaireredfield,2591
GM,MathiasWomacka,2608,0 - 1,GM,rasmussvane,2952
GM,DominguezOnYoutube,2976,½ - ½,FM,Sinquefield,2542
NM,ChessLebaneseSalah,2541,0 - 1,GM,jcibarra,2950
GM,tptagain,3030,1 - 0,FM,MaiqMaster,2555
FM,WPWPWP-2015,2506,0 - 1,GM,eljanov,2868
GM,Durarbayli,2931,1 - 0,FM,WindWhistler11,2530
NM,Real_taiatai,2541,½ - ½,FM,artin10862,3004
GM,dropstoneDP,3076,1 - 0,CM,Respectful_Dave,2497
FM,patzer-reloaded,2509,0 - 1,IM,mbojan,2902
GM,Zhigalko_Sergei,2974,1 - 0,FM,DeArron_Fox,2675
NM,2346PL,2548,0 - 1,IM,klimkoj,2879
FM,ReadySkate,2886,1 - 0,GM,Mikhail_Golubev,2724
NM,Road2GM3000,2594,0 - 1,GM,Sanan_Sjugirov,2994
GM,Jakhongir-Vakhidov,2940,1 - 0,FM,Cambek64,2450
FM,RealJerusalem,2436,0 - 1,GM,baki83,2929
GM,penguingm1,2974,1 - 0,NM,toninhojit,2564
FM,Akhayan,2390,0 - 1,GM,Angry_Twin,2995
GM,DanielDardha2005,2946,0 - 1,WGM,Sanyura,2766
IM,dosto07,2527,1 - 0,IM,Ramil_Faizrakhmanov,2842
GM,nrvisakh,2945,1 - 0,FM,DubiousM0ves532,2504
FM,McCarthyStone,2596,0 - 1,GM,ckgchess,2940
GM,Jumbo,2953,1 - 0,FM,venturov,2505
CM,VaglioSagan,2519,0 - 1,GM,Dedic8,2936
GM,Kiborg95,2839,1 - 0,IM,chessllermo,2528
CM,cthulhuuu,2446,0 - 1,GM,Vaathi_Coming,2998
GM,moro182,2888,1 - 0,FM,betta2004,2616
FM,Attacker_2006,2572,0 - 1,GM,HVillagra,2994
GM,pouya21,2930,1 - 0,FM,Erdnya15,2660
FM,G10De_Arrascaeta,2563,0 - 1,GM,sergiochess83,2891
IM,IlyaGrigorjev,2866,1 - 0,CM,RodriQA,2472
NM,harshu27,2466,0 - 1,GM,mitrabhaa,2964
IM,yoursillykitten,2814,1 - 0,FM,Viktoker,2677
FM,Art10ECHR,2541,0 - 1,GM,TheSilmarils,2920
GM,dretch,2949,1 - 0,CM,giomar27,2344
FM,MaxLeto,2540,0 - 1,GM,AlexeiShirov,2936
GM,A-Fier,2820,1 - 0,NM,ReinisUz,2564
NM,TheoSlade,2484,0 - 1,GM,onyshchuk_v,2972
GM,JSPrepz,2884,1 - 0,IM,vladoboch,2578
FM,ChessSG1,2517,0 - 1,IM,Yaacovn,2868
GM,ENajer77,2798,1 - 0,FM,EsmeraldasAnderson03,2525
NM,ALRS-SPS,2523,0 - 1,GM,HeartAblaze,2844
FM,MarcoRiehle,2741,1 - 0,FM,Frankie_Badacsonyi,2504
NM,Kielinkei,2570,0 - 1,FM,ShadowKing71,2868
GM,KNVB,2974,1 - 0,CM,Rakitic2010,2591
FM,FlemingA,2570,0 - 1,GM,vladislavkovalev,2826
GM,K_A_S_T_O_R,2804,1 - 0,CM,almaguerjm,2493
FM,thenewfiredragon,2412,1 - 0,FM,bubeliang,2924
IM,Kosak12,2915,1 - 0,CM,Caterpiller35,2458
CM,Dexter_Dyke,2486,1 - 0,IM,Adar_07,2838
IM,kingofthenil,2951,1 - 0,FM,1g60-1,2601
CM,robertoalejandro10,2555,0 - 1,GM,Hovik_Hayrapetyan,3004
IM,Kirill_Klukin,2927,1 - 0,NM,SharathRk6,2561
NM,scrambleyourbrain,2552,0 - 1,GM,Rodalquilar,2798
FM,RandomNoob04,2726,1 - 0,FM,wild3000,2508
FM,jup1978,2570,1 - 0,FM,Alex_Sahakyan2006,2700
GM,MarkusRagger,2942,1 - 0,FM,CoachVadim,2482
NM,MarkoPe,2364,0 - 1,GM,Gabrielian_Artur,2849
GM,krzyzan94,2836,0 - 1,NM,ashookk,2362
FM,vanyakuba,2496,1 - 0,IM,SchmakAttack,2797
FM,IMchanged,2938,1 - 0,NM,ChessAdvanceUSA,2535
CM,Matheusmdr2005,2496,0 - 1,GM,PepeCuenca,2759
FM,rychessmaster1,2820,1 - 0,CM,HedwigTheHowl,2654
IM,Heydarli77,2519,1 - 0,GM,grzechu96,2785
GM,Aygehovit1992,2769,1 - 0,FM,andrejljepic,2709
