white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3256,1 - 0,IM,santosalberto1987,2545
FM,G10De_Arrascaeta,2563,0 - 1,GM,Hikaru,3324
GM,nihalsarin,3124,1 - 0,IM,ykam78,2592
CM,ShahMatKanal,2521,0 - 1,GM,LyonBeast,3197
GM,Firouzja2003,3199,1 - 0,FM,Truequitos,2618
NM,Good_Knight_Kiss,2500,0 - 1,GM,lachesisQ,3144
GM,LevonAronian,3088,1 - 0,FM,ljuks68,2476
FM,Giorno,2558,0 - 1,GM,dropstoneDP,3076
GM,DenLaz,3161,1 - 0,FM,arenal72,2814
IM,kikoveiga,2426,½ - ½,GM,GHANDEEVAM2003,3174
GM,GMWSO,3205,1 - 0,FM,masterofpuppets2,2535
NM,ri4mi,2631,0 - 1,GM,Jospem,3080
GM,RaunakSadhwani2005,3083,1 - 0,CM,koncheto,2581
IM,Bodnar_Mykola,2537,0 - 1,GM,FabianoCaruana,3146
GM,iturrizaga,2996,0 - 1,CM,RaugintaBulba,2503
FM,xakevicius91,2470,0 - 1,IM,Rud_Makarian,3076
GM,Bigfish1995,3097,½ - ½,NM,AwareIdea,2585
GM,N4700000,2506,0 - 1,GM,Polish_fighter3000,3200
GM,mishanick,3099,1 - 0,FM,Roberz12,2605
FM,sakkikuska,2652,0 - 1,GM,Azerichess,3068
GM,shimastream,3060,1 - 0,CM,Shuvalov,2689
FM,WPWPWP-2015,2506,0 - 1,GM,TRadjabov,3142
GM,vi_pranav,3032,1 - 0,CM,maksimys18,2586
FM,Muracle,2667,1 - 0,GM,Sanan_Sjugirov,2994
GM,jefferyx,2999,1 - 0,FM,vidavi,2556
CM,Actuary44,2553,0 - 1,GM,Indianlad,3030
GM,frederiksvane,2980,1 - 0,NM,noblerone,2617
FM,OneTrickPony_82,2403,0 - 1,GM,Njal28,3000
GM,GeorgMeier,2972,1 - 0,CM,Artyom_ChessMate,2534
CM,zverr1,2615,0 - 1,IM,Sina_Movahed,3044
GM,Msb2,3016,½ - ½,FM,GlavkonVVS,2556
CM,ExchangeAB,2481,0 - 1,GM,wonderfultime,3063
GM,Salem-AR,3113,1 - 0,IM,dosto07,2527
FM,N18player,2597,0 - 1,GM,Prizant_academy,3183
GM,Azeryahu,2953,1 - 0,IM,CarlosjPineror,2726
FM,sjoerd893,2459,1 - 0,GM,FormerProdigy,2937
GM,rasmussvane,2986,1 - 0,WIM,joksijoksi,2532
FM,JoliyRoger,2575,½ - ½,GM,BillieKimbah,3008
GM,VladimirKramnik,3040,1 - 0,CM,Artemiki,2715
FM,ErikRonka,2496,0 - 1,GM,artooon,3064
GM,Shield12,2954,1 - 0,FM,MFatigue,2533
FM,Orphanator2009,2509,½ - ½,GM,Harsha_Bharathakoti,2934
GM,BilodeauA,2990,1 - 0,IM,PapiPapita,2586
FM,Seinw1,2556,0 - 1,GM,vugarrasulov,3010
GM,Angry_Twin,2995,1 - 0,FM,patzer-reloaded,2509
IM,atalz0,2487,0 - 1,GM,GMBenjaminBok,3094
CM,stollenmonster,2924,1 - 0,CM,almaguerjm,2493
FM,zsoltkorpics,2467,0 - 1,GM,AryanTari,2986
GM,rpragchess,3181,0 - 1,FM,Petukhov_Dmitry,2584
FM,MidnightFox,2490,0 - 1,GM,TigrVShlyape,2868
GM,bardiya_Daneshvar,2979,1 - 0,NM,Noki102,2526
IM,Balla_Tamas,2646,0 - 1,GM,sergoy,3028
FM,artin10862,3004,0 - 1,NM,Defenstrator,2560
FM,Michal_Fiedorek,2560,0 - 1,GM,NevorLegov,2987
