white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,FM,sakkikuska,2546
IM,Ykow,2740,0 - 1,GM,Hikaru,3276
GM,Jospem,3102,1 - 0,IM,AleksanderHnydiuk,2523
FM,Bilan_Danila,2605,0 - 1,GM,nihalsarin,3211
GM,FairChess_on_YouTube,3064,1 - 0,CM,cristianserban1,2641
CM,dodoucb,2478,0 - 1,GM,GHANDEEVAM2003,3044
GM,LiemLe,3043,1 - 0,CM,koncheto,2482
FM,arenal72,2712,0 - 1,GM,NikoTheodorou,3104
GM,Parhamov,3117,0 - 1,GM,maximnovik,2615
FM,Cristi_Coca,2402,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Njal28,3041,1 - 0,CM,andrzej,2452
FM,jup1978,2419,0 - 1,GM,Andreikka,3052
GM,Grischuk,3058,1 - 0,FM,venturov,2481
FM,only_strong_moves,2756,0 - 1,IM,MITerryble,3011
GM,dropstoneDP,3016,1 - 0,CM,ExchangeAB,2469
CM,masenik,2410,0 - 1,GM,jefferyx,3067
GM,ChessLover0108,2943,1 - 0,FM,INLOVEWITHF,2582
FM,Payyappat,2477,0 - 1,GM,mishanick,3038
GM,BogdanDeac,3106,1 - 0,FM,colegiodemadrid,2532
FM,arminmusovic,2561,½ - ½,GM,artooon,3075
IM,Mykola-Bortnyk,3052,1 - 0,CM,Jesseinkman,2486
WGM,Atousa,2509,0 - 1,GM,Anton_Demchenko,2898
GM,BillieKimbah,2938,1 - 0,NM,BM223344,2558
FM,patzer-reloaded,2535,0 - 1,IM,MatthewG-p4p,2948
GM,Elsa167,2782,1 - 0,CM,FuenfgegenWilly,2654
FM,MKlose11,2677,½ - ½,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,FM,lordplayer64,2504
FM,biostatistician,2568,0 - 1,GM,Jospem,3102
GM,nihalsarin,3211,1 - 0,IM,Koksal06,2659
FM,marcodobrikov,2716,0 - 1,GM,FairChess_on_YouTube,3064
GM,GHANDEEVAM2003,3044,1 - 0,FM,HalfIsCrayfish,2640
WGM,Sanyura,2607,0 - 1,GM,LiemLe,3043
GM,NikoTheodorou,3104,1 - 0,GM,oskariot,2742
GM,Oleksandr_Bortnyk,3111,0 - 1,NM,the,2550
FM,GP9isback23,2743,0 - 1,GM,Njal28,3041
GM,Andreikka,3052,1 - 0,GM,Mikhail_Golubev,2598
FM,GoldenShare,2622,0 - 1,GM,Grischuk,3058
IM,MITerryble,3011,½ - ½,IM,Alex_Banzea,2724
IM,Tomytoteph,2660,1 - 0,GM,dropstoneDP,3016
GM,jefferyx,3067,1 - 0,IM,wadsy27,2678
NM,Nicolas_DeLaColina,2677,½ - ½,GM,ChessLover0108,2943
GM,mishanick,3038,0 - 1,IM,JoakimVonAnd,2744
GM,PabloZarnicki,2647,0 - 1,GM,BogdanDeac,3106
GM,BirdMaster3000,2708,0 - 1,IM,Mykola-Bortnyk,3052
GM,Anton_Demchenko,2898,1 - 0,FM,zimmm36,2686
IM,Milchone1,2605,0 - 1,GM,BillieKimbah,2938
IM,MatthewG-p4p,2948,0 - 1,FM,TheKnightOfBosnia,2548
FM,betta2004,2566,0 - 1,GM,Elsa167,2782
GM,Fandorine,2924,1 - 0,CM,Alohamora11,2471
CM,Statham,2692,1 - 0,IM,MetiForce,2969
IM,remi04,2836,0 - 1,GM,Hikaru,3276
GM,Jospem,3102,0 - 1,GM,DuDaKi,2854
