white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,YEIKO2017,2462,0 - 1,GM,Hikaru,3324
GM,FabianoCaruana,3166,1 - 0,FM,bob1263,2406
FM,krucki03,2650,0 - 1,GM,GHANDEEVAM2003,3180
GM,SpeedofLight0,3069,1 - 0,WFM,malakismayil,2592
CM,Sharkaholic,2526,0 - 1,GM,Jospem,3080
GM,mishanick,3109,1 - 0,FM,G10De_Arrascaeta,2563
NM,toninhojit,2564,0 - 1,GM,rpragchess,3181
GM,DanielNaroditsky,3083,1 - 0,FM,Michalczak,2405
FM,VacheH009,2668,0 - 1,GM,Msb2,3016
GM,Javokhir_Sindarov05,3169,1 - 0,CM,GilbertoHernandezAmura,2647
CM,almaguerjm,2493,0 - 1,GM,Polish_fighter3000,3200
GM,Oleksandr_Bortnyk,3068,1 - 0,FM,betta2004,2616
NM,Itay121,2634,½ - ½,GM,champ2005,3006
GM,tptagain,3003,1 - 0,FM,jup1978,2570
FM,Brown_Mamba24,2647,½ - ½,GM,dropstoneDP,3076
GM,legendisback1,3104,1 - 0,WIM,Cxrjs,2458
NM,VitorBronson,2579,0 - 1,GM,ChristopherYoo,3068
GM,Andreikka,3033,1 - 0,FM,WPWPWP-2015,2506
FM,zsoltkorpics,2467,0 - 1,GM,OparinGrigoriy,3035
GM,vi_pranav,3032,1 - 0,IM,Matalon,2501
FM,PositionalPanther,2537,1 - 0,IM,Rud_Makarian,3009
GM,SantoBlue,3016,1 - 0,CM,tgpgoat,2524
NM,PushingpawnsNYC,2385,0 - 1,GM,VladimirKramnik,3040
GM,TigrVShlyape,2868,0 - 1,FM,JoJoZP,2618
FM,gospodarsaha07,2502,0 - 1,GM,BogdanDeac,3029
IM,Seochesspie,2925,1 - 0,FM,MusicCityMaster,2419
CM,Dexter_Dyke,2486,0 - 1,FM,artin10862,3004
GM,ChessLover0108,2970,1 - 0,CM,ninjatrick,2527
FM,10n0l20,2483,0 - 1,IM,Kirill_Klukin,2927
FM,Bauman_Guy,3005,1 - 0,WFM,Lady_Nika,2553
FM,MaxLeto,2540,½ - ½,GM,Fandorine,2997
GM,Zhigalko_Sergei,2974,1 - 0,NM,noblerone,2617
FM,Schattman,2499,0 - 1,IM,KhBegmuratov,2965
IM,MatthewG-p4p,2904,1 - 0,NM,FollowRivers,2460
CM,ACollins05,2489,0 - 1,IM,mbojan,2883
GM,rasmussvane,2952,1 - 0,FM,Redzishchess,2490
FM,zacachess,2529,0 - 1,IM,Tactrics,3000
IM,Arystanner,2928,1 - 0,NM,AktilekAskarovich,2410
NM,Mattheii,2531,½ - ½,GM,PeacefulWarrior888,2775
GM,DanielDardha2005,2946,1 - 0,FM,Bugcrusher,2469
NM,Nick12772,2496,0 - 1,GM,Igor_Janik,2803
GM,Vladimir_Zakhartsov,2900,1 - 0,FM,Proteuo,2381
NM,SharathRk6,2561,0 - 1,GM,vladislavkovalev,2826
GM,MetiForce,2971,1 - 0,FM,1g60-1,2601
CM,ExchangeAB,2481,0 - 1,IM,Arysya,2900
CM,stollenmonster,2924,1 - 0,NM,falzehope0,2417
IM,Heydarli77,2519,0 - 1,GM,alexrustemov,2879
GM,HeartAblaze,2844,1 - 0,FM,WindWhistler11,2530
FM,David_George21,2609,0 - 1,GM,XDPS,2933
IM,SchmakAttack,2797,1 - 0,IM,IMVadim,2396
FM,wild3000,2508,0 - 1,IM,klimkoj,2879
FM,rychessmaster1,2820,0 - 1,CM,Narek_Ghimoyan,2603
CM,Caterpiller35,2458,1 - 0,GM,K_A_S_T_O_R,2804
GM,evgchess5,2907,1 - 0,NM,Romadk,2505
CM,cthulhuuu,2446,0 - 1,FM,MarcoRiehle,2741
GM,praveenb2002,2849,1 - 0,NM,ChessLebaneseSalah,2541
FM,Kombinator01,2440,0 - 1,GM,bancsoo,3003
FM,temus_galaktionov,2906,1 - 0,NM,Mikhal867,2510
NM,TheoSlade,2484,0 - 1,IM,IlanSchnaider,2835
FM,honestgames,2799,1 - 0,FM,adrivillu,2432
NM,JUMPINGJAC2,2619,0 - 1,FM,BardArtem,2880
IM,mind1mover,2967,½ - ½,IM,ural58,2519
FM,Richardmaster,2541,0 - 1,GM,baki83,2929
IM,Alexander_Khlebovich,2807,0 - 1,NM,JoshWeinstein,2473
CM,realburq,2526,0 - 1,FM,ShadowKing71,2868
FM,bubeliang,2924,1 - 0,IM,IndianSchoolOfSuffering,2464
FM,andrejljepic,2709,1 - 0,FM,sofaceindisguise,2749
NM,amanmuhammethommadov,2674,0 - 1,NM,GAO,2459
IM,Happy1712Drummer,2675,0 - 1,GM,Byniolus,2836
IM,Boundless_Strike,2618,1 - 0,NM,Jahonas,2369
FM,LoonsDeKoeben,2490,0 - 1,GM,oskariot,2841
GM,grzechu96,2785,1 - 0,FM,Veleamater,2376
NM,MarkoPe,2364,0 - 1,CM,Andrei_Skvortsov,2737
GM,GMG,2815,1 - 0,FM,ArchibaldCerveza29,2551
NM,sammartin99,2381,0 - 1,IM,AradNazari,2923
IM,Yaacovn,2830,1 - 0,CM,rionelG,2296
CM,Bkmzzzzz,2369,0 - 1,GM,tjallkompall,2868
IM,c63_amg,2807,0 - 1,FM,DeArron_Fox,2675
FM,NajdorfPlayerc5,2771,0 - 1,GM,js20000,2821
IM,Flawless_Fighter,2775,½ - ½,FM,fugadelafuga,2346
CM,giomar27,2344,½ - ½,GM,GMRafpig,2744
FM,ReadySkate,2886,1 - 0,FM,merinasian,2509
CM,JavierRuizVazquez,2504,0 - 1,IM,DeTimmerman,2821
GM,Aygehovit1992,2769,1 - 0,FM,Hirna2005,2405
CM,Klendi,2577,0 - 1,GM,Evandro_Barbosa,2781
IM,Individoom,2890,½ - ½,FM,AleOnSquares,2494
FM,petr577,2506,0 - 1,GM,krzyzan94,2836
FM,mac0504,2790,1 - 0,FM,AmericanFighter_2010,2615
FM,pirulillo,2363,0 - 1,FM,GoltsevDmitry2000,2829
IM,Adar_07,2838,1 - 0,FM,Payyappat,2439
NM,PapaieDudu,2338,0 - 1,GM,Vladimir_2020,2758
IM,MyDream003,2853,0 - 1,FM,PoAslan,2952
