white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,DanielNaroditsky,3049,1 - 0,FM,Alphafischer2019,2830
FM,DanilNajdin,2491,0 - 1,GM,nihalsarin,3211
GM,mishanick,3038,1 - 0,IM,Maus7,2689
FM,Orest_Vovk,2521,0 - 1,GM,Firouzja2003,3188
GM,FairChess_on_YouTube,3064,1 - 0,CM,Cheer_Down,2460
WGM,DishonorOnYourCow,2505,0 - 1,GM,Jospem,3102
GM,DenLaz,3104,1 - 0,FM,Bilan_Danila,2605
FM,Defend1r,2641,½ - ½,GM,BillieKimbah,2938
GM,Oleksandr_Bortnyk,3111,1 - 0,NM,Tonychess32,2552
WIM,joksijoksi,2535,0 - 1,GM,crescentmoon2411,2913
GM,Msb2,3112,1 - 0,FM,Gameking51,2563
NM,Real_taiatai,2442,0 - 1,GM,Andreikka,3052
GM,BogdanDeac,3106,1 - 0,FM,djano,2622
IM,Nathan_Filgueiras,2481,0 - 1,IM,Rud_Makarian,3004
GM,vi_pranav,3103,1 - 0,IM,ChainedDowntohell,2595
IM,ural58,2512,0 - 1,GM,BrandonJacobson,2958
GM,dropstoneDP,3016,1 - 0,IM,AttilaTurzo,2480
FM,JoseRemolar,2409,0 - 1,GM,kirillshevchenko,2894
GM,Beca95,2990,1 - 0,CM,Practical-Play,2557
CM,ATM622,2458,0 - 1,GM,OparinGrigoriy,3086
IM,Sina_Movahed,3044,1 - 0,FM,JoliyRoger,2410
FM,betta2004,2566,0 - 1,GM,fireheart92,3023
GM,rasmussvane,2941,1 - 0,FM,skoularikii,2644
FM,only_strong_moves,2756,½ - ½,GM,wonderfultime,3083
GM,HansOnTwitch,3128,1 - 0,IM,Mihaiionescu1,2509
FM,lefonghua,2478,0 - 1,GM,DanielNaroditsky,3049
GM,nihalsarin,3211,1 - 0,FM,Kostya0705,2478
CM,GAZZAN_3000,2764,½ - ½,GM,mishanick,3038
GM,Firouzja2003,3188,1 - 0,FM,KononenkoD,2605
IM,Fh2411,2622,0 - 1,GM,FairChess_on_YouTube,3064
GM,Jospem,3102,1 - 0,IM,Vahe_Danielyan,2713
FM,chess123456s,2614,0 - 1,GM,DenLaz,3104
FM,twofoxniel,2803,½ - ½,GM,Oleksandr_Bortnyk,3111
GM,crescentmoon2411,2913,1 - 0,FM,RandomNoob04,2712
GM,Chernobay_Artem,2650,0 - 1,GM,Msb2,3112
GM,Andreikka,3052,1 - 0,IM,FontVella8,2718
IM,Markov_Mikhail,2900,0 - 1,GM,BogdanDeac,3106
IM,Rud_Makarian,3004,1 - 0,NM,Aemulus20,2617
GM,temiksmozg,2719,½ - ½,GM,vi_pranav,3103
GM,BrandonJacobson,2958,1 - 0,FM,wqws,2876
FM,WildTricks,2762,½ - ½,GM,dropstoneDP,3016
GM,kirillshevchenko,2894,1 - 0,FM,Doraemon7,2709
IM,jk13,2665,1 - 0,GM,Beca95,2990
GM,OparinGrigoriy,3086,1 - 0,GM,Iskusnyh,2589
FM,GP9isback23,2743,0 - 1,IM,Sina_Movahed,3044
GM,fireheart92,3023,0 - 1,IM,benny_aizenberg,Unrated
GM,Goryachkina,2680,½ - ½,GM,rasmussvane,2941
IM,wannabe2700,2619,1 - 0,GM,HansOnTwitch,3128
GM,igorkovalenko,2961,0 - 1,IM,DreamsAreFake,2715
GM,astralpulse,2571,0 - 1,GM,Angry_Twin,2977
GM,DanielNaroditsky,3049,1 - 0,FM,ShiroglanTalibov,2863
IM,Legendinunknown,2814,0 - 1,GM,nihalsarin,3211
IM,SchmakAttack,2800,0 - 1,GM,Firouzja2003,3188
GM,FairChess_on_YouTube,3064,1 - 0,FM,artin10862,2960
IM,Eternauta2400,2826,0 - 1,GM,Jospem,3102
GM,DenLaz,3104,1 - 0,IM,Kirill_Klukin,2914
FM,LiamPutnam2008,3028,0 - 1,GM,crescentmoon2411,2913
GM,Msb2,3112,1 - 0,IM,lamomiajunior,2772
GM,starworld123,2910,0 - 1,GM,Andreikka,3052
GM,BogdanDeac,3106,1 - 0,IM,Kezin_Roman,2929
FM,Witik,2795,0 - 1,IM,Rud_Makarian,3004
FM,Iball95,2814,0 - 1,GM,BrandonJacobson,2958
FM,Fantastic_Power,2664,0 - 1,GM,kirillshevchenko,2894
FM,TanitoluwaAps116,2863,½ - ½,GM,OparinGrigoriy,3086
IM,Sina_Movahed,3044,½ - ½,GM,Virgo15,2612
GM,Angry_Twin,2977,1 - 0,FM,rezamahdavi2008,3006
FM,ValentunHulka,2846,½ - ½,GM,amintabatabaei,3095
IM,tsaruk_maks,2941,0 - 1,GM,Fandorine,2924
IM,MITerryble,3011,0 - 1,GM,krzyzan94,2826
IM,Vuk2000,2859,0 - 1,GM,sergoy,2956
IM,Sl4werThanYou,2730,0 - 1,GM,FGHSMN,2857
GM,Zhigalko_Sergei,2912,1 - 0,GM,attack2mateU,2724
GM,BilodeauA,3003,1 - 0,FM,suyu28,2750
GM,platy3,3018,½ - ½,GM,Fighterman91,2768
FM,GalaxyRoman,2823,0 - 1,GM,ViIIagra,2943
GM,vladislavkovalev,2875,½ - ½,GM,DanielNaroditsky,3049
GM,nihalsarin,3211,1 - 0,GM,kuli4ik,2916
GM,Firouzja2003,3188,1 - 0,IM,Rsnr,2968
GM,VerdeNotte,2872,½ - ½,GM,FairChess_on_YouTube,3064
GM,Jospem,3102,1 - 0,GM,TigrVShlyape,2866
GM,Durarbayli,2925,1 - 0,GM,DenLaz,3104
GM,crescentmoon2411,2913,1 - 0,IM,mbojan,2948
GM,BlueWizzard,2956,½ - ½,GM,Msb2,3112
GM,Andreikka,3052,1 - 0,GM,FormerProdigy,2933
GM,GMKrikor,2857,½ - ½,GM,BogdanDeac,3106
IM,Rud_Makarian,3004,1 - 0,IM,MatthewG-p4p,2948
GM,BrandonJacobson,2958,1 - 0,GM,xamax2000,2957
GM,kirillshevchenko,2894,0 - 1,GM,baki83,2889
GM,Angry_Twin,2977,1 - 0,IM,AnujShrivatri21,2802
GM,Fandorine,2924,0 - 1,GM,AlexanderL,2951
GM,sergoy,2956,½ - ½,GM,Dedic8,2930
GM,FGHSMN,2857,½ - ½,FM,Brave_spirit12,2692
GM,ValentinDragnev,2752,½ - ½,GM,BilodeauA,3003
FM,MarcoRiehle,2834,1 - 0,GM,Zhigalko_Sergei,2912
GM,ViIIagra,2943,0 - 1,IM,WhiteKnight2612,2816
GM,krzyzan94,2826,1 - 0,GM,Anton_Demchenko,2898
GM,GMBenjaminBok,3076,1 - 0,GM,Vanina1989,2693
IM,benny_aizenberg,Unrated,0 - 1,GM,Vladimir_Zakhartsov,2908
FM,snowlord,2931,1 - 0,NM,KChor05,2610
IM,DreamsAreFake,2715,0 - 1,GM,mishanick,3038
GM,GMBenjaminBok,3076,½ - ½,GM,nihalsarin,3211
GM,Vladimir_Zakhartsov,2908,0 - 1,GM,Firouzja2003,3188
GM,Jospem,3102,1 - 0,FM,snowlord,2931
GM,crescentmoon2411,2913,½ - ½,GM,Durarbayli,2925
GM,baki83,2889,0 - 1,GM,Andreikka,3052
GM,AlexanderL,2951,½ - ½,IM,Rud_Makarian,3004
FM,MarcoRiehle,2834,0 - 1,GM,BrandonJacobson,2958
GM,krzyzan94,2826,1 - 0,GM,Angry_Twin,2977
GM,DanielNaroditsky,3049,1 - 0,IM,WhiteKnight2612,2816
GM,mishanick,3038,1 - 0,GM,BilodeauA,3003
GM,FairChess_on_YouTube,3064,½ - ½,GM,vladislavkovalev,2875
GM,GroovyKettle,2973,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Msb2,3112,1 - 0,GM,VerdeNotte,2872
GM,BogdanDeac,3106,½ - ½,GM,BlueWizzard,2956
GM,vi_pranav,3103,0 - 1,GM,shimastream,3025
GM,jcibarra,2970,½ - ½,IM,Sina_Movahed,3044
GM,OparinGrigoriy,3086,½ - ½,GM,tptagain,2995
GM,rasmussvane,2941,1 - 0,GM,GMKrikor,2857
FM,Brave_spirit12,2692,½ - ½,GM,wonderfultime,3083
GM,Dedic8,2930,1 - 0,GM,amintabatabaei,3095
GM,ValentinDragnev,2752,0 - 1,GM,sergoy,2956
GM,FGHSMN,2857,0 - 1,IM,skkeyan1309,2646
GM,joppie2,3034,½ - ½,FM,SRob2003,2695
GM,DenLaz,3104,1 - 0,FM,carokannlover213,2850
IM,chess94cu,2642,0 - 1,GM,BillieKimbah,2938
GM,Firouzja2003,3188,1 - 0,GM,Andreikka,3052
GM,BrandonJacobson,2958,1 - 0,GM,Jospem,3102
GM,DanielNaroditsky,3049,1 - 0,GM,krzyzan94,2826
