white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,VSanduleac,2611,0 - 1,GM,Hikaru,3276
GM,nihalsarin,3211,0 - 1,FM,CrushingKings,2641
FM,Chessdreamer2020,2608,0 - 1,GM,Jospem,3102
GM,Parhamov,3117,1 - 0,IM,Djager97,2508
IM,GeorgiosSouleidis,2670,0 - 1,GM,mishanick,3038
GM,Bigfish1995,3064,0 - 1,FM,Lion-Al-Messi,2628
WFM,FARIZA2018,2620,0 - 1,GM,DenLaz,3104
GM,lachesisQ,3164,1 - 0,NM,GM4life,2607
FM,the-gambler,2513,0 - 1,GM,Firouzja2003,3188
GM,FabianoCaruana,3101,1 - 0,FM,ChessTankMan,2634
FM,only_strong_moves,2756,0 - 1,GM,Azerichess,3030
GM,Polish_fighter3000,3057,1 - 0,WGM,DishonorOnYourCow,2505
IM,Herman-NY,2655,0 - 1,IM,Sina_Movahed,3044
GM,artooon,3075,1 - 0,IM,whiteglovethief,2661
FM,Aash20,2456,0 - 1,GM,amintabatabaei,3095
GM,FairChess_on_YouTube,3064,1 - 0,CM,GKARU,2523
IM,LoaySameer,2603,0 - 1,GM,LevonAronian,3039
GM,BillieKimbah,2938,1 - 0,FM,Orest_Vovk,2521
CM,Sjakkerntobi,2533,½ - ½,GM,Oleksandr_Bortnyk,3111
GM,TRadjabov,3105,1 - 0,IM,bazar-wokzal,2640
IM,chessllermo,2520,½ - ½,GM,dropstoneDP,3016
GM,Andreikka,3052,1 - 0,GM,tetrix83,2561
IM,Triumphmate,2564,0 - 1,GM,wonderfultime,3083
GM,vi_pranav,3103,1 - 0,WFM,malakismayil,2592
FM,arenal72,2712,0 - 1,GM,GMBenjaminBok,3076
GM,Hikaru,3276,1 - 0,GM,grzechu96,2737
GM,Jospem,3102,1 - 0,IM,The_Machine04,2781
FM,KashJinx,2664,0 - 1,GM,Parhamov,3117
GM,mishanick,3038,1 - 0,GM,TregubovP,2675
GM,DenLaz,3104,1 - 0,IM,CheckThis4,2675
IM,viktorskliarov,2724,0 - 1,GM,lachesisQ,3164
GM,Firouzja2003,3188,1 - 0,CM,SashaKuzhilniy,2621
GM,Azerichess,3030,0 - 1,GM,jguerramzllo,2632
NM,Doomfist26,2619,0 - 1,GM,FabianoCaruana,3101
FM,Forge13,2690,0 - 1,GM,Polish_fighter3000,3057
IM,Sina_Movahed,3044,1 - 0,FM,SRob2003,2695
FM,kushbhagat2009,2700,0 - 1,GM,artooon,3075
GM,amintabatabaei,3095,1 - 0,FM,Diaschess88,2685
FM,RandomNoob04,2712,0 - 1,GM,FairChess_on_YouTube,3064
GM,LevonAronian,3039,1 - 0,FM,chess123456s,2614
FM,twofoxniel,2803,1 - 0,GM,BillieKimbah,2938
IM,krstulov_alex,2624,1 - 0,GM,TRadjabov,3105
FM,JaloliddinIlkhomi,2761,0 - 1,GM,Andreikka,3052
GM,wonderfultime,3083,1 - 0,GM,temiksmozg,2719
GM,Frolyanov_D,2664,1 - 0,GM,vi_pranav,3103
GM,GMBenjaminBok,3076,1 - 0,IM,Journey_to_GrandMaster_YT,2705
FM,djano,2622,0 - 1,GM,BlueWizzard,2956
GM,Duhless,3105,1 - 0,IM,Mesa_1,2705
FM,marcodobrikov,2716,½ - ½,IM,Rud_Makarian,3004
GM,fireheart92,3023,1 - 0,FM,Alexei_Gubajdullin,2740
FM,Iball95,2814,0 - 1,GM,Hikaru,3276
FM,Leonid_Starozhilov,2761,0 - 1,GM,Jospem,3102
GM,Parhamov,3117,1 - 0,GM,Gareth-Bale11,2919
GM,sokidze,2917,0 - 1,GM,mishanick,3038
