white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3256,1 - 0,GM,kuchma777,2553
GM,Glek_Igor,2664,0 - 1,GM,Hikaru,3324
GM,Firouzja2003,3199,1 - 0,IM,Bencus12,2546
IM,ChessRespected,2635,0 - 1,GM,NikoTheodorou,3131
GM,lachesisQ,3144,1 - 0,FM,Acva-Alenok,2589
FM,Casper,2565,0 - 1,GM,artooon,3064
GM,mishanick,3099,1 - 0,NM,LSChess,2530
NM,Yyaroslavchess2010,2449,0 - 1,GM,DenLaz,3161
GM,wonderfultime,3063,1 - 0,FM,CristianS27,2605
FM,AlexanderKing,2536,0 - 1,GM,Msb2,3016
GM,Oleksandr_Bortnyk,3095,1 - 0,CM,Cheer_Down,2457
FM,Frankie_Badacsonyi,2504,0 - 1,GM,Polish_fighter3000,3200
GM,shimastream,3060,1 - 0,NM,Mattheii,2531
FM,Partytime1180,2483,0 - 1,GM,penguingm1,2974
GM,Andreikka,3033,1 - 0,FM,Mazarini41,2488
CM,Queensandpawns,2481,0 - 1,GM,jefferyx,2999
GM,GM_dmitrij,3030,1 - 0,IM,imdvb6307,2444
CM,YessssssDoooooThat,2573,0 - 1,GM,Jospem,3080
GM,igorkovalenko,2916,1 - 0,NM,subham777,2661
CM,Thecourseoisildur,2805,0 - 1,GM,LevonAronian,3088
GM,dropstoneDP,3076,½ - ½,FM,kuba2006,2542
IM,Misha_Bilous,2530,0 - 1,GM,FGHSMN,2914
IM,MITerryble,3075,1 - 0,FM,Oleg_Papayan,2592
CM,PainTrain08,2567,0 - 1,GM,MetiForce,2971
IM,DonkyDonkyDonkey,2972,1 - 0,FM,kamilianin235,2554
FM,Eloist,2448,0 - 1,IM,tsaruk_maks,2926
IM,Kacparov,2992,1 - 0,CM,Gryffindorac8,2460
FM,Shamatava_Nick,2591,0 - 1,GM,Zhalmakhanov_Ramazan,2914
GM,BillieKimbah,3008,1 - 0,FM,micke12a,2384
IM,BigAl,2555,0 - 1,GM,AryanTari,2990
IM,Kirill_Klukin,2927,0 - 1,FM,littlepinkyboy,2511
FM,AquivaRubinstein,2610,0 - 1,GM,DanielNaroditsky,3083
GM,Durarbayli,2931,½ - ½,FM,JERO-8914,2536
FM,dennisodessa,2729,0 - 1,GM,rasmussvane,2986
FM,rezamahdavi2008,2954,1 - 0,FM,AjedrezconPeter,2579
GM,Mikhail_Golubev,2724,0 - 1,GM,GMNeiksans,2904
GM,HVillagra,2994,1 - 0,NM,ReinisUz,2564
GM,Vanych,2726,1 - 0,GM,francyIM,2898
GM,ChessSharkz,2921,1 - 0,IM,chessllermo,2528
GM,gm_rashid,2537,0 - 1,GM,Sychev_on_YouTube,2876
IM,MatthewG-p4p,2904,½ - ½,CM,ATM622,2455
CM,NeonNinja73,2592,0 - 1,GM,h4parah5,2990
IM,scarabee43,2945,1 - 0,CM,Taran2004,2385
IM,AleksanderHnydiuk,2529,1 - 0,GM,Cayse,2901
IM,Yaacovn,2830,1 - 0,WCM,DudkinaU2010,2568
FM,Slovak_fighter2000,2617,0 - 1,IM,Rud_Makarian,3076
GM,AnthonyWirig,2806,0 - 1,CM,PolishForce3000,2486
WIM,amylazy,2438,½ - ½,IM,chenxiaoyuer,2749
GM,Vladimir_Zakhartsov,2900,1 - 0,WFM,Elnaz_Kaliakhmet,2524
IM,Slovineanu,2580,0 - 1,IM,Keranke,3000
GM,Anton_Demchenko,2937,1 - 0,FM,Kotofeyca,2540
IM,Vyacheslav_N,2504,0 - 1,GM,Zhigalko_Sergei,2974
GM,onyshchuk_v,2972,1 - 0,IM,soupeOchoux,2513
FM,wild3000,2508,0 - 1,FM,Bauman_Guy,3005
IM,AlmasRakhmatullaev,2953,1 - 0,FM,Denis-Radocaj,2472
NM,falzehope0,2417,0 - 1,GM,nrvisakh,2945
FM,ReadySkate,2886,1 - 0,FM,Blitz_Lover1,2513
FM,MaxLeto,2540,0 - 1,IM,IlanSchnaider,2835
GM,Binary010,2873,1 - 0,CM,b0103232338,2584
NM,Agent-JL,2571,0 - 1,GM,kleinebeer98,2821
GM,moro182,2888,½ - ½,FM,JoJoZP,2618
CM,Accidental-genius13,2491,0 - 1,GM,Alexander_Donchenko,2843
IM,the_chess_child,2932,1 - 0,FM,MTChess0207,2537
CM,Cocosiukas,2615,½ - ½,IM,Eagle_2019,2869
FM,ilqar_74,2842,0 - 1,FM,A4RookA3,2550
CM,Kingswhite2008,2488,1 - 0,IM,NeoTerNemo,2922
GM,mitrabhaa,2964,1 - 0,FM,Tactican_228,2468
FM,WindWhistler11,2530,0 - 1,IM,Kosak12,2915
IM,Korchmar_Vasiliy,2708,0 - 1,FM,Schachkatze2000,2560
WIM,Savagelittlemole,2538,0 - 1,GM,alexrustemov,2879
GM,superchess02,2967,1 - 0,FM,SHIVACalypso,2532
FM,Hudijegszid,2534,0 - 1,IM,MonsterChess_uz,2832
FM,Turboplombir,2838,1 - 0,FM,Pasmendjambvirgulptipon98,2524
WGM,JosefineHeinemann,2445,0 - 1,IM,Talibovv06,2872
FM,Witik,2759,1 - 0,FM,Masterbeaterr,2507
FM,MusicCityMaster,2419,1 - 0,FM,BardArtem,2880
CM,vovachesss,2801,1 - 0,FM,RusPakhom,2506
