white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
WGM,JosefineHeinemann,2445,0 - 1,GM,Hikaru,3324
GM,MagnusCarlsen,3256,1 - 0,IM,Perecke,2554
FM,sakkikuska,2652,0 - 1,GM,Firouzja2003,3199
GM,nihalsarin,3124,1 - 0,IM,Nadtkins,2553
IM,kanzaww,2530,0 - 1,GM,LyonBeast,3197
GM,Njal28,3000,1 - 0,CM,LLariMarc,2571
FM,Schattman,2499,0 - 1,GM,jefferyx,2999
GM,viditchess,3013,1 - 0,FM,miaou33,2671
GM,rhungaski,2638,0 - 1,GM,Polish_fighter3000,3200
GM,wonderfultime,3063,1 - 0,CM,Sjakkerntobi,2607
IM,WilsonPalencia21,2605,0 - 1,GM,BogdanDeac,3069
GM,FairChess_on_YouTube,3130,1 - 0,FM,StankovicIvan,2681
FM,biveklama,2615,0 - 1,GM,DanielNaroditsky,3083
GM,Jospem,3080,1 - 0,IM,imdvb6307,2444
GM,yobdc,2608,0 - 1,GM,Oleksandr_Bortnyk,3068
IM,Rud_Makarian,3009,1 - 0,FM,Lucky_Puncher,2606
IM,zajka-molotok,2602,½ - ½,GM,mishanick,3109
GM,GM_dmitrij,2994,1 - 0,FM,Truequitos,2618
NM,noblerone,2617,0 - 1,GM,GMBenjaminBok,3094
IM,MITerryble,3075,1 - 0,CM,GameOverBro,2474
FM,Hananmo,2551,0 - 1,GM,Msb2,3036
GM,ChristopherYoo,3068,1 - 0,NM,2346PL,2548
FM,Chessdreamer2020,2542,0 - 1,GM,Baku_Boulevard,3104
GM,h4parah5,2990,1 - 0,WGM,DishonorOnYourCow,2527
FM,SHIVACalypso,2532,1 - 0,GM,Shield12,2954
GM,OparinGrigoriy,3035,1 - 0,IM,Fh2411,2644
CM,Caterpiller35,2458,0 - 1,GM,DominguezOnYoutube,2976
GM,vugarrasulov,3010,1 - 0,FM,Kostya0705,2518
NM,Real_taiatai,2541,0 - 1,GM,Lestofante90,2893
GM,KuzubovYuriy,2958,1 - 0,CM,kacperkarwowski,2601
FM,kecalk,2711,1 - 0,GM,gurelediz,3094
GM,jcibarra,2909,1 - 0,FM,JG-17,2601
FM,ilushka,2498,0 - 1,GM,alexrustemov,2879
GM,igorkovalenko,2916,1 - 0,CM,jlf287,2465
FM,wild3000,2508,0 - 1,IM,Szparu,2831
GM,DrVelja,3001,1 - 0,FM,Goffredo_Fofi,2568
FM,betta2004,2616,0 - 1,GM,mitrabhaa,2964
GM,tptagain,3030,1 - 0,IM,ural58,2519
IM,LoaySameer,2703,0 - 1,GM,TigrVShlyape,2868
GM,Anton_Demchenko,3024,½ - ½,FM,alpope,2643
WFM,Zarinur,2592,0 - 1,GM,Gareth-Bale11,2931
FM,Iball95,2908,½ - ½,FM,faraone99,2522
FM,DeArron_Fox,2675,½ - ½,IM,mbojan,2902
GM,Nitzan_Steinberg,2895,1 - 0,CM,Strong_Prodigy,2846
FM,mortngabriel,2565,0 - 1,GM,baki83,2920
IM,klimkoj,2879,1 - 0,IM,Happy1712Drummer,2675
FM,Kotofeyca,2540,0 - 1,GM,kleinebeer98,2821
CM,stollenmonster,2924,1 - 0,FM,viktorgen2021,2566
IM,GMAneta,2563,0 - 1,IM,Kacparov,2992
GM,penguingm1,2974,1 - 0,FM,MasterKroket,2599
FM,Golubovsky,2577,0 - 1,IM,Agibileg,2667
GM,Genghis_K,2933,1 - 0,CM,balack95,2545
FM,ErikRonka,2496,0 - 1,GM,ckgchess,2940
GM,Grandelicious,2978,1 - 0,WIM,UF_10,2524
CM,cthulhuuu,2446,0 - 1,IM,mind1mover,2967
IM,RobertoJBM,2868,1 - 0,CM,maksimys18,2586
CM,aanshnerurkar,2578,0 - 1,IM,MatthewG-p4p,2904
GM,GrigorGrigorov,2855,1 - 0,FM,killer_dreams,2524
FM,B_nn_t,2579,0 - 1,GM,TenisMaster,2905
IM,FaustinoOro,3101,1 - 0,FM,MaiqMaster,2555
FM,patzer-reloaded,2509,0 - 1,GM,Mikhail_Bryakin,2886
IM,super_emi_26,2822,1 - 0,CM,tomesao,2476
FM,RealJerusalem,2436,0 - 1,GM,K_A_S_T_O_R,2804
GM,platy3,2964,0 - 1,FM,Payyappat,2439
FM,slorovel,2720,1 - 0,GM,Zhigalko_Sergei,2974
GM,bancsoo,3003,1 - 0,FM,IMGC,2483
CM,ATM622,2455,0 - 1,GM,severomorskij,2924
GM,DanielDardha2005,2946,1 - 0,FM,LuisFSiles,2343
FM,BeReal24,2519,0 - 1,FM,PeshkaCh,2871
FM,Witik,2759,1 - 0,IM,Levanzovsky,2580
FM,ubdip,2438,0 - 1,GM,kpio91,2771
IM,Seochesspie,2914,0 - 1,FM,zsizsi99,2559
WGM,savitha1030,2594,0 - 1,FM,bascheyaro,2818
GM,XDPS,2933,1 - 0,FM,jup1978,2570
GM,kuchma777,2553,0 - 1,GM,moro182,2888
GM,GMKrikor,2806,1 - 0,WFM,Lady_Nika,2553
FM,LeoLV10,2601,0 - 1,GM,praveenb2002,2849
GM,Rakhmanov_Aleksandr,2861,1 - 0,IM,SaiAgni_98,2526
