white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,nihalsarin,3211,1 - 0,FM,jactorres,2524
FM,rdarruda,2490,0 - 1,GM,Jospem,3102
GM,FairChess_on_YouTube,3064,1 - 0,FM,only_strong_moves,2756
CM,Artyom_ChessMate,2527,0 - 1,GM,Njal28,3041
GM,LiemLe,3043,½ - ½,CM,Sjakkerntobi,2533
IM,Semetey,2525,0 - 1,GM,dropstoneDP,3016
GM,vi_pranav,3103,1 - 0,NM,subham777,2602
CM,zverr1,2511,0 - 1,IM,MITerryble,3011
GM,ChristopherYoo,3007,1 - 0,NM,TheoSlade,2479
CM,HeroWilczek,2480,0 - 1,IM,Mykola-Bortnyk,3052
GM,OparinGrigoriy,3086,1 - 0,FM,Defend1r,2641
IM,AleksanderHnydiuk,2523,0 - 1,GM,Elsa167,2782
GM,SpeedofLight0,3111,1 - 0,IM,dosto07,2460
CM,maksimys18,2505,0 - 1,GM,bardiya_Daneshvar,3032
GM,GMBenjaminBok,3076,1 - 0,CM,korkmaz16,2499
NM,GM4life,2607,1 - 0,GM,Krakozia,2940
IM,the_chess_child,2883,1 - 0,FM,The_Straightforward_Rook,2505
FM,Levanzovsky,2438,0 - 1,GM,Fandorine,2924
GM,Sanan_Sjugirov,2931,1 - 0,FM,jup1978,2419
IM,DawidCzerw,2496,0 - 1,FM,rezamahdavi2008,3006
GM,emiliocordova,2871,½ - ½,IM,ural58,2512
FM,czasnaszachy,2460,0 - 1,FM,Bauman_Guy,2907
GM,Zhigalko_Sergei,2912,0 - 1,WGM,DishonorOnYourCow,2505
FM,kreonx,2473,1 - 0,FM,ShiroglanTalibov,2863
GM,jcibarra,2970,1 - 0,CM,Capablanca_Oujda_2021,2413
FM,zimmm36,2686,0 - 1,GM,nihalsarin,3211
GM,Jospem,3102,1 - 0,GM,Aygehovit1992,2723
FM,Makswolf200817,2760,0 - 1,GM,FairChess_on_YouTube,3064
GM,Njal28,3041,1 - 0,IM,florianschwabeneder,2635
GM,dropstoneDP,3016,½ - ½,FM,Nf3c5,2629
FM,GP9isback23,2743,0 - 1,GM,vi_pranav,3103
IM,MITerryble,3011,1 - 0,IM,mr_gustavo,2776
IM,IgorBjelobrk,2635,0 - 1,GM,ChristopherYoo,3007
IM,Mykola-Bortnyk,3052,1 - 0,IM,Journey_to_GrandMaster_YT,2705
FM,ArtemDyachuk,2673,1 - 0,GM,OparinGrigoriy,3086
GM,Elsa167,2782,1 - 0,IM,Taktikmonster,2635
FM,varunkrishnanchess,2577,0 - 1,GM,SpeedofLight0,3111
GM,bardiya_Daneshvar,3032,½ - ½,IM,GeorgiosSouleidis,2670
FM,FoxOnTheRun97,2633,0 - 1,GM,GMBenjaminBok,3076
FM,SaqoChess_Coach,2619,½ - ½,IM,the_chess_child,2883
GM,Fandorine,2924,1 - 0,FM,NMJeevanK,2585
IM,Djager97,2508,0 - 1,GM,Sanan_Sjugirov,2931
FM,rezamahdavi2008,3006,1 - 0,IM,Squirlolz,2512
FM,Bauman_Guy,2907,1 - 0,FM,whitemirrorninja,2624
FM,Joshukid,2756,0 - 1,GM,jcibarra,2970
IM,StiffMaster1,2617,0 - 1,GM,Harsha_Bharathakoti,2912
GM,sergiochess83,2983,½ - ½,FM,Filipets,2578
FM,PolandHussars,2586,1 - 0,GM,K_A_S_T_O_R,2838
GM,MikaelyanArman,2937,1 - 0,FM,Skatchkov_V,2802
IM,m_ezat,2728,0 - 1,GM,Cayse,2795
GM,nihalsarin,3211,1 - 0,FM,IlanSchnaider,2862
IM,Korchmar_Vasiliy,2711,0 - 1,GM,Jospem,3102
GM,FairChess_on_YouTube,3064,1 - 0,IM,kakarot_001,2708
GM,Fighterman91,2768,1 - 0,GM,Njal28,3041
GM,vi_pranav,3103,1 - 0,GM,DmitryMaximov,2758
FM,Mikasinski,2671,1 - 0,IM,MITerryble,3011
GM,ChristopherYoo,3007,0 - 1,FM,Elprofessor21,2704
IM,denextworldchamp,2727,0 - 1,IM,Mykola-Bortnyk,3052
IM,rquery98,2815,0 - 1,GM,Elsa167,2782
GM,SpeedofLight0,3111,1 - 0,GM,Hamisandwich,2773
GM,GMBenjaminBok,3076,1 - 0,GM,gahryman,2610
FM,djano,2622,0 - 1,GM,Fandorine,2924
GM,Sanan_Sjugirov,2931,1 - 0,IM,vpantev,2315
FM,ChessSwole,2647,½ - ½,FM,rezamahdavi2008,3006
IM,JoakimVonAnd,2744,0 - 1,FM,Bauman_Guy,2907
GM,jcibarra,2970,1 - 0,FM,Lion-Al-Messi,2628
GM,Harsha_Bharathakoti,2912,0 - 1,FM,Moon_stone123,2649
FM,ArtemDyachuk,2673,1 - 0,GM,MikaelyanArman,2937
GM,Cayse,2795,1 - 0,FM,PolandHussars,2586
FM,chessisveryfun1264,2717,0 - 1,GM,ContrVersia,2838
GM,Vaathi_Coming,2934,1 - 0,IM,Ordekalog,2772
CM,balachess2006,2665,1 - 0,GM,ckgchess,2909
FM,GlavkonVVS,2674,0 - 1,GM,AsadliVugar,2886
IM,Seochesspie,2844,1 - 0,FM,FrancescoLS,2657
FM,bascheyaro,2816,1 - 0,CM,jaskol95,2638
GM,AsadliVugar,2886,0 - 1,GM,nihalsarin,3211
GM,Jospem,3102,1 - 0,IM,Seochesspie,2844
FM,bascheyaro,2816,0 - 1,GM,FairChess_on_YouTube,3064
GM,OK97,2850,0 - 1,GM,vi_pranav,3103
IM,Mykola-Bortnyk,3052,1 - 0,IM,SmoothAsAHedgehog,2770
GM,Elsa167,2782,½ - ½,IM,NailBashirli,2744
GM,SpeedofLight0,3111,½ - ½,GM,krzyzan94,2826
IM,Szparu,2863,½ - ½,GM,GMBenjaminBok,3076
GM,Fandorine,2924,1 - 0,GM,Fighterman91,2768
IM,SchmakAttack,2800,0 - 1,GM,Sanan_Sjugirov,2931
FM,Bauman_Guy,2907,½ - ½,FM,x-9616587394,2732
GM,jcibarra,2970,1 - 0,FM,Mikasinski,2671
FM,Elprofessor21,2704,1 - 0,GM,Cayse,2795
GM,ContrVersia,2838,1 - 0,FM,ArtemDyachuk,2673
CM,balachess2006,2665,0 - 1,GM,Vaathi_Coming,2934
FM,Moon_stone123,2649,0 - 1,FM,rezamahdavi2008,3006
FM,Ali_rastbod,2730,1 - 0,GM,emiliocordova,2871
GM,sergiochess83,2983,½ - ½,IM,MMSANCHEZ,2704
GM,alexrustemov,2899,0 - 1,FM,ChessSwole,2647
FM,SaqoChess_Coach,2619,1 - 0,GM,Dedic8,2930
GM,eljanov,2862,1 - 0,FM,HajiyevKanan,2548
FM,Emp3rador,2630,0 - 1,IM,Sokoloco,2659
FM,CarrotsandPizza,2300,0 - 1,IM,Zurability,2706
GM,Njal28,3041,1 - 0,FM,Likvidator228,2583
IM,Taktikmonster,2635,0 - 1,GM,LiemLe,3043
GM,nihalsarin,3211,1 - 0,GM,Fandorine,2924
GM,Sanan_Sjugirov,2931,0 - 1,GM,Jospem,3102
GM,FairChess_on_YouTube,3064,1 - 0,GM,jcibarra,2970
GM,vi_pranav,3103,0 - 1,GM,ContrVersia,2838
FM,Elprofessor21,2704,1 - 0,IM,Mykola-Bortnyk,3052
GM,Vaathi_Coming,2934,1 - 0,GM,Elsa167,2782
IM,Zurability,2706,0 - 1,GM,SpeedofLight0,3111
GM,GMBenjaminBok,3076,1 - 0,IM,NailBashirli,2744
FM,rezamahdavi2008,3006,0 - 1,GM,krzyzan94,2826
IM,Szparu,2863,1 - 0,FM,Bauman_Guy,2907
GM,eljanov,2862,1 - 0,FM,Ali_rastbod,2730
IM,Sokoloco,2659,1 - 0,FM,SaqoChess_Coach,2619
FM,x-9616587394,2732,0 - 1,GM,Njal28,3041
GM,LiemLe,3043,1 - 0,FM,Mikasinski,2671
GM,DmitryMaximov,2758,0 - 1,GM,dropstoneDP,3016
IM,denextworldchamp,2727,0 - 1,IM,MITerryble,3011
GM,ChristopherYoo,3007,1 - 0,IM,rquery98,2815
GM,Hamisandwich,2773,0 - 1,GM,OparinGrigoriy,3086
IM,Carow-Kann,2662,0 - 1,GM,bardiya_Daneshvar,3032
GM,gahryman,2610,0 - 1,GM,Krakozia,2940
GM,Zhigalko_Sergei,2912,1 - 0,IM,GianmarcoVaR,2866
GM,vladislavkovalev,2875,1 - 0,FM,djano,2622
FM,Moon_stone123,2649,0 - 1,GM,sergiochess83,2983
GM,K_A_S_T_O_R,2838,0 - 1,IM,Kildepiotr,2735
GM,Cayse,2795,0 - 1,CM,filipluczak05,2669
GM,ContrVersia,2838,0 - 1,GM,nihalsarin,3211
GM,Jospem,3102,0 - 1,GM,Vaathi_Coming,2934
GM,FairChess_on_YouTube,3064,1 - 0,FM,Elprofessor21,2704
GM,SpeedofLight0,3111,0 - 1,IM,Sokoloco,2659
GM,krzyzan94,2826,0 - 1,GM,GMBenjaminBok,3076
GM,Njal28,3041,0 - 1,GM,eljanov,2862
