white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3256,1 - 0,FM,SmirnovAlexandrA,2543
FM,TheKnightOfBosnia,2556,0 - 1,GM,Hikaru,3324
GM,NikoTheodorou,3131,1 - 0,CM,Cocosiukas,2615
WFM,Guldona_2007,2434,0 - 1,GM,Konavets,3189
GM,lachesisQ,3144,1 - 0,CM,HimalLama,2531
CM,Klendi,2577,0 - 1,GM,AnishGiri,3131
GM,Grischuk,3033,1 - 0,FM,lucumpe04,2730
NM,Schwarzschidl,2545,0 - 1,IM,Rud_Makarian,3076
GM,GM_dmitrij,3030,1 - 0,CM,EgorYakovlev,2497
FM,ITheOnlyME,2451,0 - 1,GM,GMBenjaminBok,3094
GM,Msb2,3036,1 - 0,NM,InitiatingASC,2530
FM,Schack-Hugo,2547,0 - 1,GM,FairChess_on_YouTube,3130
GM,wonderfultime,3063,1 - 0,IM,doctorcristian,2476
IM,santosalberto1987,2545,0 - 1,GM,Jospem,3080
GM,Sanan_Sjugirov,2994,1 - 0,NM,umutbekiragaoglu,2474
FM,DvaHrasta,2597,0 - 1,GM,rpragchess,3181
GM,jefferyx,2999,1 - 0,IM,Slovineanu,2580
FM,jup1978,2570,0 - 1,IM,Reader777,2972
GM,ChristopherYoo,3068,1 - 0,CM,Navi_NazarPro,2536
WIM,UF_10,2524,0 - 1,IM,Murad_Ibrahimli,2996
IM,MITerryble,3075,1 - 0,FM,AmericanFighter_2010,2615
NM,Kielinkei,2570,0 - 1,GM,OparinGrigoriy,3035
GM,Marcan2b,3014,1 - 0,IM,chessllermo,2528
IM,AccioChess,2510,0 - 1,GM,Genghis_K,2933
GM,penguingm1,2974,1 - 0,IM,AleksanderHnydiuk,2529
FM,Dubs123,2555,0 - 1,GM,bancsoo,3003
GM,VladimirKramnik,3040,1 - 0,CM,SultaiC,2536
CM,Gryffindorac8,2460,0 - 1,GM,rasmussvane,2952
GM,Cayse,2901,1 - 0,FM,Barboval,2637
IM,FLYD,2599,0 - 1,GM,DrVelja,2966
GM,Vaathi_Coming,2998,1 - 0,IM,ElDivis,2492
FM,Just_Lucky_1,2555,0 - 1,GM,Angry_Twin,2995
IM,mind1mover,2967,1 - 0,IM,PapiPapita,2586
WFM,hongnhung1234,2551,1 - 0,IM,chenxiaoyuer,2749
IM,MatthewG-p4p,2912,1 - 0,CM,zverr1,2615
CM,yonaltimur,2439,½ - ½,GM,Alexander_Donchenko,2843
GM,Anton_Demchenko,3024,1 - 0,FM,hamurrapi,2594
FM,MFatigue,2533,0 - 1,GM,lilleper1,2955
FM,PoAslan,2952,1 - 0,FM,MaxLeto,2540
CM,ShahMatKanal,2521,1 - 0,FM,snowlord,2931
GM,Oleksandr_Bortnyk,3068,1 - 0,CM,bulletplayer2024,2524
FM,nicolochessit,2547,½ - ½,FM,ilqar_74,2842
GM,TigrVShlyape,2868,1 - 0,IM,soupeOchoux,2513
FM,Casper,2565,0 - 1,GM,BlueWizzard,2965
GM,alexrustemov,2879,1 - 0,WIM,joksijoksi,2532
FM,konradrutkowski,2505,0 - 1,FM,Iball95,2908
GM,Grandelicious,2978,1 - 0,FM,KhamzinOlzhas,2329
FM,el_sporco,2597,0 - 1,IM,kids2010,2830
IM,mbojan,2902,1 - 0,FM,G10De_Arrascaeta,2563
FM,Kotofeyca,2540,0 - 1,GM,superchess02,2967
GM,frederiksvane,2989,1 - 0,CM,aanshnerurkar,2578
