white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,IM,motivated_bishop,2691
IM,Fh2411,2622,0 - 1,GM,FairChess_on_YouTube,3064
GM,nihalsarin,3211,1 - 0,FM,DeArron_Fox,2566
IM,Triumphmate,2564,0 - 1,GM,wonderfultime,3083
GM,dropstoneDP,3016,1 - 0,NM,Tonychess32,2552
NM,GM4life,2607,0 - 1,GM,Firouzja2003,3188
GM,Polish_fighter3000,3057,1 - 0,NM,IamSchrodingersCat,2701
WIM,Ruchess27,2432,0 - 1,GM,Msb2,3112
GM,vi_pranav,3103,1 - 0,FM,biostatistician,2568
FM,HackingKid98,2539,0 - 1,GM,LiemLe,3043
GM,Jospem,3102,1 - 0,FM,hakanazeri2,2728
CM,andrzej,2452,0 - 1,GM,artooon,3075
GM,jefferyx,3067,1 - 0,IM,AleksanderHnydiuk,2523
FM,Marcin,2550,½ - ½,GM,Elsa167,2782
GM,BogdanDeac,3106,1 - 0,FM,arenal72,2712
IM,Mistango,2589,0 - 1,GM,jcibarra,2970
GM,vugarrasulov,2933,0 - 1,FM,colegiodemadrid,2532
IM,chessllermo,2520,0 - 1,GM,OparinGrigoriy,3086
GM,shimastream,3025,1 - 0,NM,LouieKov2022,2817
CM,topce,2405,1 - 0,GM,Sanan_Sjugirov,2931
IM,Rud_Makarian,3004,1 - 0,FM,Eloist,2463
FM,TimGrutter03,2649,1 - 0,IM,MatthewG-p4p,2948
GM,igorkovalenko,2961,1 - 0,FM,HajiyevKanan,2548
WIM,Savagelittlemole,2503,0 - 1,GM,sergiochess83,2983
IM,Chessmissile07,2938,1 - 0,FM,SnekkerAndersen,2636
GM,Harry_Rakkel,2729,0 - 1,GM,MagnusCarlsen,3313
GM,FairChess_on_YouTube,3064,½ - ½,IM,Flawless_Fighter,2771
IM,StockFisher_HBK,2634,0 - 1,GM,nihalsarin,3211
GM,wonderfultime,3083,0 - 1,NM,Doomfist26,2619
FM,LeRoidesChampions,2613,0 - 1,GM,dropstoneDP,3016
GM,Firouzja2003,3188,1 - 0,FM,Bastiandash,2659
IM,viktorskliarov,2724,0 - 1,GM,Polish_fighter3000,3057
GM,Msb2,3112,1 - 0,IM,HamedWafa4,2759
NM,KChor05,2610,0 - 1,GM,vi_pranav,3103
GM,LiemLe,3043,1 - 0,CM,Doctor_Luber,2320
FM,SirStrateg,2638,0 - 1,GM,Jospem,3102
GM,artooon,3075,1 - 0,FM,GP9isback23,2743
NM,NoHeThTo,2658,0 - 1,GM,jefferyx,3067
FM,djano,2622,0 - 1,GM,BogdanDeac,3106
GM,jcibarra,2970,0 - 1,CM,Andrei_Skvortsov,2794
GM,OparinGrigoriy,3086,1 - 0,CM,SashaKuzhilniy,2621
CM,Russian_berezka,2623,½ - ½,GM,shimastream,3025
GM,Aygehovit1992,2723,1 - 0,IM,Rud_Makarian,3004
FM,Makswolf200817,2760,0 - 1,GM,igorkovalenko,2961
GM,sergiochess83,2983,1 - 0,FM,Alexei_Gubajdullin,2740
FM,FoxOnTheRun97,2633,½ - ½,IM,Chessmissile07,2938
GM,BlueWizzard,2956,½ - ½,IM,Let_it_be_1,2543
FM,YouJustFoundYourGodfather,2600,0 - 1,FM,dmitrijiIM,2888
GM,FormerProdigy,2933,1 - 0,FM,TanitoluwaAps116,2863
IM,Martial2008,2779,0 - 1,CM,stollenmonster,2921
GM,MagnusCarlsen,3313,1 - 0,FM,Witik,2805
GM,nihalsarin,3211,1 - 0,IM,Akewjon,2754
GM,dropstoneDP,3016,½ - ½,IM,Ranindu2003,2699
GM,Byniolus,2842,0 - 1,GM,Firouzja2003,3188
GM,Polish_fighter3000,3057,1 - 0,GM,sokidze,2917
FM,GoltsevDmitry2000,2802,0 - 1,GM,Msb2,3112
GM,vi_pranav,3103,1 - 0,IM,Alonmindlin,2690
IM,CSB7,2773,½ - ½,GM,LiemLe,3043
GM,Jospem,3102,1 - 0,FM,bangchess21,2837
GM,attack2mateU,2724,0 - 1,GM,artooon,3075
GM,jefferyx,3067,1 - 0,IM,MatyChess1,2718
GM,BogdanDeac,3106,½ - ½,FM,Brave_spirit12,2692
GM,chessdjw,2726,0 - 1,GM,OparinGrigoriy,3086
GM,igorkovalenko,2961,1 - 0,FM,MKlose11,2677
GM,Fighterman91,2768,1 - 0,GM,sergiochess83,2983
FM,dmitrijiIM,2888,½ - ½,GM,Nikolakis2014,2755
IM,GaiozNigalidze,2758,0 - 1,GM,FormerProdigy,2933
CM,stollenmonster,2921,½ - ½,FM,Timerkhanov,2587
FM,wqws,2876,0 - 1,GM,Krakozia,2940
IM,Rsnr,2968,1 - 0,FM,ChessSwole,2647
IM,Fy_Rakotomaharo,2773,0 - 1,GM,Vaathi_Coming,2934
FM,Bauman_Guy,2907,1 - 0,GM,grzechu96,2737
GM,frederiksvane,3060,0 - 1,FM,nekotyanof,2779
FM,lefonghua,2478,0 - 1,GM,Sethu0025,2901
GM,Zhigalko_Sergei,2912,1 - 0,IM,WoolworthsManly,2679
GM,js20000,2676,0 - 1,GM,MagnusCarlsen,3313
IM,Kirill_Klukin,2914,0 - 1,GM,nihalsarin,3211
GM,Firouzja2003,3188,1 - 0,IM,GilbertElroy,2823
FM,bascheyaro,2816,0 - 1,GM,Polish_fighter3000,3057
GM,Msb2,3112,1 - 0,FM,Andrey_Klymchuk,2764
GM,Nyzhnyk_Illia,2867,0 - 1,GM,vi_pranav,3103
GM,baki83,2889,0 - 1,GM,Jospem,3102
GM,artooon,3075,1 - 0,GM,Vladimir_Zakhartsov,2908
GM,jefferyx,3067,½ - ½,GM,DuDaKi,2854
GM,OparinGrigoriy,3086,1 - 0,IM,scarabee43,2909
FM,BardArtem,2826,0 - 1,GM,igorkovalenko,2961
GM,FormerProdigy,2933,½ - ½,GM,Dedic8,2930
GM,Krakozia,2940,1 - 0,IM,Zohid6,2958
IM,IM_ArthurDW08,2783,1 - 0,IM,Rsnr,2968
GM,Vaathi_Coming,2934,1 - 0,IM,Sokoloco,2659
FM,Bauman_Guy,2907,1 - 0,IM,klimkoj,2930
GM,Sethu0025,2901,1 - 0,IM,Zurability,2706
GM,Fighterman91,2768,½ - ½,GM,Zhigalko_Sergei,2912
FM,ShiroglanTalibov,2863,1 - 0,FM,nekotyanof,2779
GM,Nitzan_Steinberg,2907,1 - 0,NM,forevery0ung,2759
FM,ChinguunSu,2644,0 - 1,GM,ContrVersia,2838
IM,yosephtaher,2932,1 - 0,NM,amanmuhammethommadov,2775
