white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,WCM,winniethepooh04,2329
FM,Siemba,2276,0 - 1,GM,HansOnTwitch,3179
GM,mishanick,3109,1 - 0,IM,kikoveiga,2426
FM,aistrel,2702,0 - 1,GM,Firouzja2003,3199
GM,lachesisQ,3144,1 - 0,FM,rdarruda,2557
FM,only_strong_moves,2784,0 - 1,GM,Oleksandr_Bortnyk,3095
GM,GMWSO,3205,1 - 0,FM,Defend1r,2678
IM,BigAl,2555,0 - 1,GM,FairChess_on_YouTube,3130
GM,Azerichess,3068,1 - 0,NM,SwordBilledHummingbird,2658
NM,sina101,2546,0 - 1,GM,Jospem,3080
GM,dropstoneDP,3076,1 - 0,CM,RantomOpening,2686
WGM,JulAnt,2573,0 - 1,GM,BogdanDeac,3029
GM,LiemLe,3132,1 - 0,IM,Zura_19,2632
CM,jaskol95,2609,0 - 1,GM,FabianoCaruana,3146
GM,Polish_fighter3000,3200,1 - 0,IM,Airquake,2880
IM,RichardLeyvaP,2669,0 - 1,GM,DenLaz,3161
GM,Njal28,3000,1 - 0,CM,tgpgoat,2524
NM,Noki102,2526,0 - 1,GM,GHANDEEVAM2003,3174
GM,shimastream,3060,1 - 0,FM,Statham,2811
FM,Nf3c5,2651,0 - 1,GM,BilodeauA,2990
GM,jefferyx,2999,1 - 0,FM,valeriocarnicelli,2605
FM,Pawngobblerx2000,2566,0 - 1,GM,SpeedofLight0,3069
GM,crescentmoon2411,2871,1 - 0,WIM,joksijoksi,2532
IM,santosalberto1987,2545,0 - 1,GM,Msb2,3036
GM,Sanan_Sjugirov,2994,1 - 0,NM,Talcrifice,2605
CM,dodoucb,2507,0 - 1,GM,OparinGrigoriy,3035
GM,Beca95,3007,0 - 1,IM,annasargsyan_m,2600
NM,Good_Knight_Kiss,2500,0 - 1,GM,SantoBlue,3001
GM,MrTattaglia,3027,1 - 0,FM,Pingah9,2612
CM,koncheto,2581,0 - 1,GM,rasmussvane,2952
GM,vugarrasulov,3010,1 - 0,NM,2346PL,2548
FM,Hananmo,2551,0 - 1,GM,DominguezOnYoutube,2976
GM,ChristopherYoo,3070,1 - 0,NM,EvilMorty23,2617
IM,TudorAnton,2477,0 - 1,GM,GMBenjaminBok,3094
GM,VladimirKramnik,3040,1 - 0,FM,betta2004,2616
IM,Chesstrainer1,2473,0 - 1,GM,Alexander_Donchenko,2843
IM,Kacparov,2992,1 - 0,FM,j_coca,2417
GM,Zq1,2472,0 - 1,GM,TigrVShlyape,2868
GM,Zhigalko_Sergei,2974,1 - 0,CM,jlf287,2465
FM,sjoerd893,2459,0 - 1,GM,Harsha_Bharathakoti,2934
GM,K_A_S_T_O_R,2804,1 - 0,IM,lupta_robin,2838
FM,szachmistrz2500,2552,0 - 1,IM,klimkoj,2879
GM,tptagain,3003,1 - 0,FM,Cambek64,2450
FM,Nouali_Mohamed,2567,0 - 1,GM,Durarbayli,2931
FM,dmitrijiIM,2888,1 - 0,FM,Alimpic,2554
NM,Defenstrator,2560,0 - 1,GM,Hrant_ChessMood,2939
GM,h4parah5,2990,1 - 0,NM,Road2GM3000,2594
IM,LastHeroJr,2453,0 - 1,GM,jcibarra,2909
GM,penguingm1,2974,1 - 0,FM,Orest_Vovk,2592
FM,patzer-reloaded,2509,1 - 0,FM,Alex_Sahakyan2006,2700
IM,Eduard_Limonov,2864,1 - 0,FM,OneTrickPony_82,2403
GM,rhungaski,2638,1 - 0,GM,platy3,2964
FM,temus_galaktionov,2906,1 - 0,NM,toninhojit,2564
NM,subham777,2661,0 - 1,GM,vladislavkovalev,2826
GM,Elsa167,2782,1 - 0,FM,JackRodgers,2604
FM,DeArron_Fox,2675,0 - 1,GM,Kiborg95,2839
GM,PeacefulWarrior888,2775,1 - 0,FM,tusplingher,2739
FM,Cirky,2590,0 - 1,GM,kleinebeer98,2821
IM,Seochesspie,2914,1 - 0,FM,Truequitos,2618
FM,venturov,2505,0 - 1,GM,JSPrepz,2884
IM,mbojan,2902,1 - 0,FM,WPWPWP-2015,2506
IM,Herman-NY,2555,0 - 1,GM,ContrVersia,2863
GM,Byniolus,2836,1 - 0,FM,emeli_chess,2477
FM,WindWhistler11,2530,0 - 1,GM,HeartAblaze,2844
GM,Vladimir_Zakhartsov,2900,1 - 0,FM,RaulPerezGuerra,2484
IM,tigurones,2428,0 - 1,GM,Genghis_K,2933
GM,Dedic8,2936,0 - 1,FM,Kshetrapala_of_Chess,2545
IM,vladoboch,2578,0 - 1,GM,Rikikits,2950
FM,GoltsevDmitry2000,2829,1 - 0,FM,MFatigue,2533
CM,ACollins05,2489,0 - 1,GM,Mikhail_Bryakin,2886
IM,HamedWafa4,2844,½ - ½,WIM,iamanoush,2532
FM,RealJerusalem,2436,1 - 0,IM,Flawless_Fighter,2775
GM,GMKrikor,2806,1 - 0,CM,ATM622,2455
CM,Actuary44,2553,1 - 0,IM,Karacsonyi_Gellert,2795
GM,GMG,2815,1 - 0,FM,gabduschew,2498
NM,Sandpacer,2618,0 - 1,IM,josmito10,2764
FM,BardArtem,2880,1 - 0,IM,Slovineanu,2580
FM,G10De_Arrascaeta,2563,0 - 1,FM,sofaceindisguise,2749
FM,Iball95,2908,1 - 0,FM,ArchibaldCerveza29,2551
NM,TheoSlade,2484,½ - ½,FM,Mahan_83,2829
IM,pavet,2701,0 - 1,NM,pooh2012,2754
FM,Kombinator01,2440,½ - ½,GM,alexrustemov,2879
IM,Szparu,2831,1 - 0,WIM,vesalhamedinia,2490
FM,Schattman,2499,0 - 1,IM,Mops_2004,2826
GM,krzyzan94,2836,1 - 0,NM,N_Mullodzhanov,2627
IM,ural58,2519,0 - 1,GM,DavidGavrilescu18,2913
IM,chenxiaoyuer,2749,½ - ½,FM,Smile2005,2461
IM,VitaliyChayka,2402,0 - 1,GM,js20000,2821
GM,AlexeiShirov,2936,1 - 0,FM,vidavi,2556
CM,ozen_metehan,2520,1 - 0,IM,FontVella8,2814
GM,Sokoloco,2741,1 - 0,FM,jup1978,2570
FM,SHIVACalypso,2532,1 - 0,FM,Franmu14,2702
IM,GothamChess,2761,1 - 0,CM,ArturoCaceres,2729
FM,Eloist,2448,1 - 0,IM,Agibileg,2667
IM,Meri-Arabidze,2708,1 - 0,CM,Onthequiet,2573
FM,PoXerStar,2397,0 - 1,GM,ameetghasi100,2721
IM,SchmakAttack,2797,1 - 0,IM,Boninknights,2491
FM,Vasily85,2585,0 - 1,GM,GMRafpig,2744
GM,oskariot,2841,1 - 0,WIM,u19912131712118,2390
FM,Inepton_Fermion,2499,0 - 1,IM,rquery98,2815
IM,The_Machine04,2853,1 - 0,WGM,Atousa,2469
FM,The_Straightforward_Rook,2568,0 - 1,GM,Vladimir_2020,2758
GM,Cubitas,2613,1 - 0,WFM,ccccvhhhj,2534
FM,stasOR4ik,2430,0 - 1,GM,GMAkobianSTL,2965
FM,Jagerrmeisterr,2650,1 - 0,CM,Gryffindorac8,2460
WFM,ploddingpawn,2402,1 - 0,IM,Lennis93,2730
GM,ChessSkool,2728,1 - 0,FM,GMthekingindian,2290
FM,english_player_89,2704,0 - 1,GM,Evgeny81,2763
FM,NikolaGry,2802,1 - 0,NM,Dzidzik2203,2385
FM,EsmeraldasAnderson03,2525,0 - 1,GM,Hamisandwich,2696
IM,JakubPulpan,2798,1 - 0,NM,esrosenberg,2376
IM,Balla_Tamas,2646,0 - 1,IM,arctic_t00,2680
IM,GaiozNigalidze,2801,1 - 0,FM,leotobares,2271
CM,NovakRatko,2479,0 - 1,IM,Korchmar_Vasiliy,2708
IM,jk13,2696,1 - 0,NM,Giantgoogachess,2291
FM,sari07,2453,0 - 1,FM,TanitoluwaAps116,2784
IM,Kildepiotr,2677,0 - 1,FM,pr1105,2418
CM,Klendi,2577,0 - 1,FM,Ali_rastbod,2768
NM,brm72,2674,1 - 0,FM,ScarpaChess,2322
WFM,sansanathalia,2563,0 - 1,IM,manitodeplomo,2588
IM,Gianmarco_es,2810,0 - 1,NM,ferdipy,2386
FM,kaanozcan006,2570,½ - ½,FM,farzadbfd,2705
IM,CarlosjPineror,2726,1 - 0,CM,Narek_Ghimoyan,2603
NM,GAO,2459,0 - 1,IM,DeTimmerman,2821
FM,Elprofessor21,2768,1 - 0,CM,cthulhuuu,2446
WFM,Quattroporte300,2524,0 - 1,IM,TheCavemanChess,2741
IM,AradNazari,2923,1 - 0,FM,TheAlienParty,2376
NM,PapaieDudu,2338,0 - 1,IM,IlanSchnaider,2835
CM,YurasovMat-2012,2629,1 - 0,NM,KorolDimitriy75,2482
NM,egnfanclub,2430,0 - 1,IM,M1711,2661
CM,ansko1999,2621,1 - 0,FM,ilushka,2498
FM,el_sporco,2597,1 - 0,FM,Witik,2759
IM,Mackster23,2684,1 - 0,FM,wild3000,2508
FM,RianKapriaga,2351,0 - 1,GM,Malev212,2727
CM,Rakitic2010,2591,½ - ½,FM,alexgo05,2490
NM,Sacbutt,2346,1 - 0,FM,ArtemDyachuk,2686
