white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,Irishchessman16,2610,0 - 1,GM,Hikaru,3276
GM,DanielNaroditsky,3049,½ - ½,NM,Chess_Caio2007,2700
FM,only_strong_moves,2756,0 - 1,GM,Firouzja2003,3188
GM,nihalsarin,3211,1 - 0,FM,Bastiandash,2659
FM,SandwichOSaumon,2514,0 - 1,GM,Baku_Boulevard,3136
GM,Jospem,3102,1 - 0,FM,RonArtest77,2490
FM,rdarruda,2490,½ - ½,IM,Mykola-Bortnyk,3052
GM,dropstoneDP,3016,1 - 0,FM,Cambek64,2413
FM,biostatistician,2568,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Msb2,3112,1 - 0,FM,Haykoooo0o,2419
NM,infinitegiantkiller,2486,0 - 1,GM,Polish_fighter3000,3057
IM,Rud_Makarian,3004,1 - 0,FM,newyorkmouse,2640
FM,viktorgen2021,2566,1 - 0,GM,OparinGrigoriy,3086
GM,FairChess_on_YouTube,3064,1 - 0,FM,DvaHrasta,2498
CM,ShahMatKanal,2605,0 - 1,GM,ChristopherYoo,3007
GM,TigrVShlyape,2866,1 - 0,IM,FLYD,2551
FM,kacprekt,2539,0 - 1,GM,Parhamov,3117
GM,VladimirKramnik,2992,1 - 0,NM,CatLivesMatter,2534
CM,korkmaz16,2499,0 - 1,GM,frederiksvane,3060
GM,vi_pranav,3103,1 - 0,FM,Truequitos,2553
CM,CADMartin,2474,0 - 1,GM,rasmussvane,2941
IM,0gZPanda,3103,1 - 0,FM,JERO-8914,2530
WIM,Machteldvf,2428,0 - 1,GM,jefferyx,3067
GM,Njal28,3041,1 - 0,FM,scandalgod,2672
FM,Mackster23,2652,1 - 0,GM,Sanan_Sjugirov,2931
GM,Hikaru,3276,1 - 0,IM,wannabe2700,2619
GM,Firouzja2003,3188,1 - 0,CM,Vaibhavraut99,2640
FM,Ramosha,2727,0 - 1,GM,nihalsarin,3211
GM,Baku_Boulevard,3136,1 - 0,IM,Sergey85Rodchenkov,2568
IM,AlleyOoper,2617,0 - 1,GM,Jospem,3102
IM,Adar_07,2851,½ - ½,GM,dropstoneDP,3016
GM,Oleksandr_Bortnyk,3111,1 - 0,NM,Enriquack,2441
FM,ozates,2635,0 - 1,GM,Msb2,3112
GM,Polish_fighter3000,3057,½ - ½,NM,brm72,2673
FM,Orest_Vovk,2521,0 - 1,IM,Rud_Makarian,3004
FM,PolandHussars,2586,0 - 1,GM,FairChess_on_YouTube,3064
GM,ChristopherYoo,3007,1 - 0,NM,Grebeniuk-S,2594
IM,karinachess1,2645,0 - 1,GM,TigrVShlyape,2866
GM,Parhamov,3117,0 - 1,FM,varunkrishnanchess,2577
FM,Pingah9,2530,½ - ½,GM,VladimirKramnik,2992
GM,frederiksvane,3060,1 - 0,IM,bazar-wokzal,2640
CM,robertoalejandro10,2475,0 - 1,GM,vi_pranav,3103
GM,rasmussvane,2941,0 - 1,FM,Medarde94,2677
IM,Fh2411,2622,0 - 1,IM,0gZPanda,3103
GM,jefferyx,3067,1 - 0,NM,dcremisi,2632
FM,WPWPWP-2015,2596,0 - 1,GM,Njal28,3041
FM,nfds,2486,0 - 1,GM,joppie2,3034
GM,BillieKimbah,2938,1 - 0,IM,m_ezat,2728
FM,ErnestoGuevaraLynch,2584,0 - 1,IM,MITerryble,3011
GM,Antipov_Mikhail_Al,2991,0 - 1,GM,GasconJR,2580
FM,Fantastic_Power,2664,0 - 1,GM,Hikaru,3276
IM,Sokoloco,2659,0 - 1,GM,Firouzja2003,3188
GM,nihalsarin,3211,1 - 0,GM,grzechu96,2737
GM,Smirnov_Pavel,2700,0 - 1,GM,Baku_Boulevard,3136
GM,Jospem,3102,1 - 0,GM,Fighterman91,2768
GM,oskariot,2742,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Msb2,3112,1 - 0,GM,QuintilianoR,2717
IM,Rud_Makarian,3004,0 - 1,FM,csati17,2691
GM,FairChess_on_YouTube,3064,1 - 0,FM,Ali_rastbod,2730
GM,Incognito_Knight,2819,1 - 0,GM,ChristopherYoo,3007
GM,TigrVShlyape,2866,½ - ½,FM,rychessmaster1,2839
FM,Alex_Sahakyan2006,2698,0 - 1,GM,frederiksvane,3060
GM,vi_pranav,3103,1 - 0,IM,Karttunen,2698
IM,0gZPanda,3103,1 - 0,FM,zimmm36,2686
FM,AkibaRubi,2773,0 - 1,GM,jefferyx,3067
GM,Njal28,3041,1 - 0,FM,DefiantChair,2589
GM,joppie2,3034,1 - 0,CM,GAZZAN_3000,2764
FM,guilty93,2685,0 - 1,GM,BillieKimbah,2938
IM,MITerryble,3011,1 - 0,CM,Drkaraoglan,2713
GM,tptagain,2995,1 - 0,CM,NotTodaySir,2705
FM,amateurchess20,2611,½ - ½,GM,Durarbayli,2925
IM,HamedWafa4,2759,0 - 1,GM,Zhigalko_Sergei,2912
GM,penguingm1,2982,1 - 0,IM,Kildepiotr,2735
GM,tjychess,2888,1 - 0,FM,Unkreativ3,2601
GM,Alexander_Moskalenko,2821,1 - 0,IM,Let_it_be_1,2543
GM,Hikaru,3276,1 - 0,GM,penguingm1,2982
