white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,FM,MFguimaraes,2407
FM,Tactican_228,2468,0 - 1,GM,Philippians46,3113
GM,Konavets,3193,1 - 0,FM,jm_gutierrez,2540
IM,dzil,2489,0 - 1,GM,DanielNaroditsky,3083
IM,Rud_Makarian,3009,1 - 0,CM,Powerofchess09,2544
FM,Inepton_Fermion,2499,0 - 1,GM,GM_dmitrij,2994
GM,FabianoCaruana,3166,1 - 0,IM,AleksanderHnydiuk,2529
CM,Sharkaholic,2526,0 - 1,GM,GMBenjaminBok,3094
GM,Msb2,3036,1 - 0,CM,Smiechu,2500
NM,heyerik,2521,0 - 1,GM,mishanick,3109
GM,FairChess_on_YouTube,3130,1 - 0,FM,ahkashefi2800,2546
FM,x-3704738925,2735,½ - ½,GM,rednova1729,3040
GM,Sanan_Sjugirov,2994,1 - 0,CM,SultaiC,2536
FM,VomDingJetztHer,2470,0 - 1,GM,jefferyx,2999
GM,Marcan2b,3014,1 - 0,CM,giomar27,2344
NM,ShimogaTactician,2576,0 - 1,GM,Genghis_K,2933
GM,Shankland,2934,1 - 0,NM,AlexanderMatlak,2529
FM,Robert_E2009,2505,0 - 1,GM,VladimirKramnik,3040
GM,Cayse,2901,1 - 0,CM,superfer98,2501
FM,konradrutkowski,2505,0 - 1,GM,OparinGrigoriy,3035
GM,Oleksandr_Bortnyk,3095,1 - 0,FM,01Roman,2492
FM,Oliver_Wartiovaara,2657,0 - 1,GM,rasmussvane,2986
GM,onyshchuk_v,2972,1 - 0,NM,VitorBronson,2579
FM,el_sporco,2597,0 - 1,FM,rezamahdavi2008,2948
GM,penguingm1,2974,1 - 0,CM,bonantagulo,2294
FM,esskeettit,2550,0 - 1,GM,Vaathi_Coming,2998
GM,ChristopherYoo,3070,1 - 0,FM,Ryukchess81,2494
NM,ChessFighter1975,2502,0 - 1,GM,BlueWizzard,2965
GM,TigrVShlyape,2868,1 - 0,FM,jup1978,2570
FM,GabrielUrbani,2481,1 - 0,IM,mbojan,2902
GM,AryanTari,2990,1 - 0,FM,TheKingDoctor,2590
FM,rdarruda,2557,0 - 1,GM,bancsoo,3003
IM,IlyaGrigorjev,2866,½ - ½,NM,CCGoodKnightRookie,2495
FM,szachmistrz2500,2552,1 - 0,GM,Binary010,2873
GM,lilleper1,2955,1 - 0,FM,db-banana,2536
WFM,BestestBP,2493,0 - 1,GM,Arseniy_Nesterov,3045
GM,MetiForce,2971,0 - 1,CM,estupendastico,2541
NM,Nick12772,2496,0 - 1,GM,frederiksvane,2989
GM,Som2310,2930,1 - 0,FM,WindWhistler11,2530
FM,AsaHoffmann,2418,0 - 1,GM,Zhigalko_Sergei,2974
GM,alexrustemov,2879,1 - 0,NM,Good_Knight_Kiss,2500
FM,KarstenSchulz,2509,0 - 1,CM,stollenmonster,2924
GM,Zkid,2925,1 - 0,FM,kaktus71,2513
FM,fviana,2468,1 - 0,GM,Nemegejas,2830
FM,TanitoluwaAps116,2784,1 - 0,IM,Abduzhaparov,2438
FM,Sem1901,2553,0 - 1,FM,chess_master_8820,2819
FM,bubeliang,2924,1 - 0,FM,AmericanFighter_2010,2615
FM,Walter_White_Poland,2460,0 - 1,CM,Checkmate-100,2855
IM,lucliasco,2860,1 - 0,FM,chess_mad35,2581
FM,EdenHazard8,2551,0 - 1,GM,dretch,2949
GM,vladislavkovalev,2826,1 - 0,CM,FastRocket2007,2382
FM,merinasian,2509,0 - 1,FM,rychessmaster1,2820
