white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
NM,CFalcons8,2455,0 - 1,GM,MagnusCarlsen,3256
GM,GMWSO,3205,1 - 0,IM,dosto07,2527
NM,Chaubunagungamaug2,2596,0 - 1,GM,DanielNaroditsky,3083
GM,Konavets,3189,1 - 0,NM,umutbekiragaoglu,2474
NM,duone,2620,0 - 1,GM,Philippians46,3113
GM,Parhamov,3100,1 - 0,IM,Bencus12,2546
IM,ikhasu,2567,0 - 1,GM,xiaotong2008,3034
GM,mishanick,3109,1 - 0,GM,SCIM,2550
FM,ilushka,2498,0 - 1,GM,Grischuk,3033
GM,dropstoneDP,3076,1 - 0,CM,maksimys18,2586
NM,2346PL,2548,0 - 1,GM,Bigfish1995,3097
GM,GMBenjaminBok,3094,1 - 0,FM,ahkashefi2800,2546
WGM,Roachelley,2473,0 - 1,GM,Sanan_Sjugirov,2994
FM,rezamahdavi2008,2954,1 - 0,NM,chuessco,2476
NM,Good_Knight_Kiss,2500,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,OparinGrigoriy,3035,1 - 0,IM,Slovineanu,2580
IM,zmeeed67,2644,0 - 1,IM,0gZPanda,2959
GM,ChristopherYoo,3070,1 - 0,IM,fractal1234,2564
FM,01Roman,2492,0 - 1,GM,LiemLe,3132
IM,MolecularChemist,2975,1 - 0,FM,kaktus71,2513
FM,Barbus89,2568,½ - ½,GM,penguingm1,2974
GM,Shankland,2934,1 - 0,FM,whitemirrorninja,2548
FM,kaanozcan006,2570,0 - 1,GM,rasmussvane,2986
GM,PeacefulWarrior888,2775,½ - ½,FM,Casper,2565
FM,Kaua18,2604,1 - 0,GM,Jakhongir-Vakhidov,2940
IM,scarabee43,2945,1 - 0,FM,pauliukevicius,2589
FM,WPWPWP-2015,2506,0 - 1,GM,TheSilmarils,2920
GM,platy3,2964,1 - 0,IM,AleksanderHnydiuk,2529
IM,ElDivis,2492,0 - 1,GM,Lukianoo,2954
GM,MrTattaglia,3027,1 - 0,NM,AngelDeLaSoledad,2466
FM,SHIVACalypso,2532,0 - 1,GM,AlexanderL,2913
GM,Fandorine,2997,1 - 0,NM,Real_taiatai,2541
IM,Hongjin,2470,0 - 1,GM,Zhigalko_Sergei,2974
GM,BlueWizzard,2965,1 - 0,NM,knighthunter2024,2527
GM,GMMikhailKazakov,2507,1 - 0,GM,DrVelja,3001
GM,TigrVShlyape,2868,1 - 0,CM,HandKnit,2496
CM,Zenekritikus04,2538,0 - 1,GM,Vladimir_Zakhartsov,2968
IM,aa175,2847,1 - 0,IM,dulerile,2409
NM,3Ke31-0,2436,½ - ½,GM,hansen,3054
GM,eljanov,2868,1 - 0,CM,Cheer_Down,2457
NM,Dxtrmined,2556,1 - 0,GM,maciek_92,3000
GM,Chopper1905,2980,0 - 1,FM,AmericanFighter_2010,2615
NM,TheoSlade,2484,0 - 1,GM,MarkusRagger,2942
IM,mbojan,2902,1 - 0,FM,G10De_Arrascaeta,2563
NM,FollowRivers,2460,½ - ½,GM,SavelijTartakover,2910
FM,MarcoRiehle,2741,1 - 0,NM,Chandradi,2475
FM,Rafael_Ventura,2353,0 - 1,GM,kleinebeer98,2821
NM,Chessgodisback2008,2880,1 - 0,GM,Rdeux42,2553
NM,AlexanderMatlak,2529,0 - 1,FM,chess_master_8820,2819
IM,Szparu,2831,1 - 0,FM,TenthPlanet,2502
FM,IsuruAlahakoon,2494,0 - 1,FM,TanitoluwaAps116,2784
NM,ElliotAldersonTwitch,2834,1 - 0,CM,ATM622,2455
FM,Grammnik,2370,0 - 1,FM,BardArtem,2880
FM,Dolphin_2010,2869,0 - 1,WCM,bitter-cikolata,2559
CM,jcmesafischer,2452,0 - 1,IM,want2lose,2910
GM,WoodlandMagic,2875,1 - 0,WIM,chessdoll90,2535
FM,Orphanator2009,2509,0 - 1,IM,klimkoj,2879
IM,Eagle_2019,2869,½ - ½,WFM,hongnhung1234,2551
FM,simplerXiao,2487,0 - 1,IM,Arash_Tahbaz,2862
IM,chenxiaoyuer,2749,0 - 1,WFM,BestestBP,2493
FM,wild3000,2508,0 - 1,FM,bubeliang,2924
IM,JustinWang1234,2940,1 - 0,FM,xakevicius91,2470
NM,GeloBall98,2499,0 - 1,IM,AradNazari,2923
IM,Kosak12,2915,1 - 0,FM,rudolfjun2005,2496
FM,Chessbard1972,2353,0 - 1,GM,AlexeiShirov,2936
GM,ChessQueen,2802,½ - ½,FM,TheKingDoctor,2590
FM,EdenHazard8,2551,0 - 1,GM,Nemegejas,2830
IM,Legit,3000,1 - 0,NM,RichardShtivelband,2332
CM,SultaiC,2536,0 - 1,GM,alexrustemov,2879
IM,IlanSchnaider,2835,1 - 0,FM,Veleamater,2376
FM,Viktoker,2677,0 - 1,GM,vladislavkovalev,2826
FM,kemelgallo,2810,1 - 0,NM,RamonManon0g,2433
FM,DrRiebert,2404,0 - 1,GM,Mikhail_Golubev,2724
WGM,Sanyura,2766,1 - 0,NM,GAO,2459
CM,rachidhuilda,2360,0 - 1,IM,HamedWafa4,2844
FM,PyrihRoman,2861,1 - 0,NM,LSChess,2530
CM,Onthequiet,2573,0 - 1,IM,RobertoJBM,2868
NM,traviscottofficial,2744,1 - 0,NM,SupremeTactician,2428
FM,MartinOksendal,2504,0 - 1,FM,Chessmatenokk17,2816
