white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,JaloliddinIlkhomi,2761,0 - 1,GM,MagnusCarlsen,3313
GM,DanielNaroditsky,3049,1 - 0,GM,Mikhail_Golubev,2598
FM,ejam94,2519,0 - 1,GM,FabianoCaruana,3101
GM,Azerichess,3030,1 - 0,NM,Blitz,2504
FM,KamilGrycel,2641,0 - 1,GM,BogdanDeac,3106
GM,Jospem,3102,½ - ½,IM,ural58,2512
FM,HajiyevKanan,2548,0 - 1,GM,FairChess_on_YouTube,3064
GM,Msb2,3112,1 - 0,FM,becemix,2590
IM,dosto07,2460,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,mishanick,3038,1 - 0,IM,Thjop,2661
FM,x-5727544656,2666,1 - 0,GM,DenLaz,3104
IM,Rud_Makarian,3004,1 - 0,FM,WindWhistler11,2528
WFM,malakismayil,2592,0 - 1,GM,Zhigalko_Sergei,2912
GM,Njal28,3041,1 - 0,FM,03revilo,2488
CM,eCztery,2467,0 - 1,GM,alexrustemov,2899
GM,dropstoneDP,3021,½ - ½,FM,Gennady_Kozlov,2654
FM,DiogenesSinopeus,2605,0 - 1,GM,frederiksvane,3060
GM,vugarrasulov,2933,1 - 0,FM,Slovak_fighter2000,2543
NM,KingGelimer,2356,0 - 1,GM,jcibarra,2970
GM,Sanan_Sjugirov,2931,0 - 1,IM,ValeriyGrinev,2651
FM,Partytime1126,2541,0 - 1,GM,penguingm1,2982
GM,Vladimir_Zakhartsov,2908,1 - 0,FM,ArtemDyachuk,2673
FM,arminmusovic,2561,1 - 0,GM,Azeryahu,2873
GM,Antipov_Mikhail_Al,2991,1 - 0,IM,m_ezat,2728
FM,kacprekt,2539,0 - 1,GM,platy3,3018
GM,MagnusCarlsen,3313,1 - 0,IM,IMRosen,2714
IM,bazar-wokzal,2640,0 - 1,GM,DanielNaroditsky,3049
GM,FabianoCaruana,3101,1 - 0,FM,DefiantChair,2589
WGM,Sanyura,2607,1 - 0,GM,Azerichess,3030
GM,BogdanDeac,3106,1 - 0,CM,PapiPapita,2484
GM,FairChess_on_YouTube,3064,1 - 0,FM,Defend1r,2641
IM,Korchmar_Vasiliy,2711,0 - 1,GM,Msb2,3112
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,bipe137,2550
FM,iliaguevnisim,2683,1 - 0,GM,mishanick,3038
FM,TimGrutter03,2649,0 - 1,IM,Rud_Makarian,3004
GM,Zhigalko_Sergei,2912,0 - 1,GM,rookoco,2559
FM,IlanSchnaider,2862,0 - 1,GM,Njal28,3041
GM,alexrustemov,2899,1 - 0,FM,SaqoChess_Coach,2619
GM,frederiksvane,3060,1 - 0,GM,maximnovik,2615
FM,Jovidon91,2650,½ - ½,GM,vugarrasulov,2933
GM,jcibarra,2970,1 - 0,FM,cryptoguru02,2583
GM,penguingm1,2982,1 - 0,FM,FoggyMorning,2713
NM,MlYAGl,2650,0 - 1,GM,Vladimir_Zakhartsov,2908
NM,CamilliaLegend,2618,1 - 0,GM,Antipov_Mikhail_Al,2991
