white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3256,1 - 0,FM,Viktoker,2677
NM,EvilMorty23,2617,0 - 1,GM,Hikaru,3324
GM,FairChess_on_YouTube,3130,1 - 0,IM,PowerThinking2650,2563
IM,ninguno46,2645,0 - 1,GM,DanielNaroditsky,3083
GM,Javokhir_Sindarov05,3169,1 - 0,NM,AlexanderMatlak,2529
FM,Frankie_Badacsonyi,2504,0 - 1,GM,Msb2,3036
GM,spicycaterpillar,3059,1 - 0,NM,Chaubunagungamaug2,2596
CM,Laurin_2009,2377,½ - ½,GM,Oleksandr_Bortnyk,3068
GM,Jospem,3080,1 - 0,CM,Cheer_Down,2457
FM,el_sporco,2597,0 - 1,GM,mishanick,3109
GM,jefferyx,2999,1 - 0,WFM,malakismayil,2592
IM,Levanzovsky,2580,0 - 1,IM,MITerryble,3075
GM,GMBenjaminBok,3094,1 - 0,GM,Rdeux42,2553
FM,sotochess,2444,0 - 1,GM,GM_dmitrij,2994
GM,vugarrasulov,3010,1 - 0,NM,toninhojit,2564
FM,A4RookA3,2550,½ - ½,GM,Sanan_Sjugirov,2994
GM,fireheart92,3086,1 - 0,NM,Kaustubh_Kodihalli,2512
FM,Brown_Mamba24,2647,½ - ½,GM,Zhigalko_Sergei,2974
IM,Eduard_Limonov,2864,1 - 0,FM,N18player,2597
GM,Zq1,2472,0 - 1,GM,penguingm1,3005
GM,FGHSMN,2935,1 - 0,CM,ChuckPhil,2536
FM,HajiyevKanan,2599,½ - ½,GM,jcibarra,2909
IM,MolecularChemist,2975,1 - 0,FM,Tryharder0,2470
IM,chessllermo,2528,0 - 1,GM,Shankland,2934
GM,tptagain,3030,1 - 0,CM,nj123456,2456
NM,VitorBronson,2579,0 - 1,GM,Chopper1905,2980
GM,DrVelja,3001,1 - 0,FM,rubix_time,2538
NM,Agent-JL,2571,0 - 1,IM,Kacparov,3000
GM,AryanTari,2986,1 - 0,FM,DeArron_Fox,2675
NM,vinclat,2552,0 - 1,CM,stollenmonster,2924
IM,Kirill_Klukin,2927,1 - 0,CM,FerAsensio2024,2573
NM,SilverCityIndigo,2332,0 - 1,GM,sergiochess83,2891
GM,SPEEDSKATER,2949,1 - 0,FM,EsmeraldasAnderson03,2525
FM,WPWPWP-2015,2506,1 - 0,GM,Vaathi_Coming,2998
IM,MatthewG-p4p,2904,1 - 0,CM,Sharkaholic,2526
FM,Schattman,2499,0 - 1,GM,rasmussvane,2952
GM,HeartAblaze,2844,1 - 0,CM,calmberserk,2598
FM,frankshar,2432,0 - 1,GM,baki83,2929
GM,Jakhongir-Vakhidov,2940,0 - 1,CM,dolynachess,2572
FM,esskeettit,2550,0 - 1,GM,Durarbayli,2931
GM,Paralinch,2914,1 - 0,CM,Zenekritikus04,2538
FM,03revilo,2606,½ - ½,FM,bubeliang,2924
GM,platy3,2964,1 - 0,FM,Ryukchess81,2494
FM,NLLO777,2556,0 - 1,IM,FaustinoOro,3101
GM,frederiksvane,2980,½ - ½,FM,ybruned,2504
FM,db-banana,2536,0 - 1,GM,moro182,2888
FM,rychessmaster1,2820,0 - 1,FM,Eleyah,2575
CM,ATM622,2455,1 - 0,GM,Kiborg95,2839
GM,TigrVShlyape,2868,1 - 0,FM,Hirna2005,2405
NM,harshu27,2466,0 - 1,GM,Beca95,3018
GM,kachsona,2814,1 - 0,FM,banane_verte,2588
FM,Siniauski,2494,0 - 1,GM,rednova1729,3040
FM,volcanoexplorer,2746,1 - 0,FM,ahmedkandiliii,2721
FM,patzer-reloaded,2509,0 - 1,NM,Chessgod9oninsta,2807
IM,lucliasco,2860,1 - 0,FM,Lion_DL,2414
FM,wild3000,2508,0 - 1,FM,GoltsevDmitry2000,2829
GM,alexrustemov,2879,1 - 0,IM,Happy1712Drummer,2675
FM,kamilianin235,2554,0 - 1,IM,DrKerfuffle,2802
GM,tjallkompall,2868,1 - 0,FM,Laico,2438
NM,GeloBall98,2499,0 - 1,GM,Lukianoo,2954
FM,ilqar_74,2842,1 - 0,NM,Divljasvinja14,2538
FM,picturesquecheck,2496,0 - 1,GM,Cayse,2901
GM,ckgchess,2940,1 - 0,FM,Bugcrusher,2469
CM,Ruslan_0807,2412,0 - 1,FM,BardArtem,2880
IM,IlanSchnaider,2835,1 - 0,IM,ural58,2519
NM,SuanTiltado,2443,0 - 1,FM,AlexPapasimakopoulos,2763
FM,temus_galaktionov,2906,1 - 0,CM,NeonNinja73,2592
NM,ZachHKL,2498,0 - 1,GM,K_A_S_T_O_R,2804
IM,Vuk2000,2881,1 - 0,FM,YasinEmrah,2395
IM,Squirlolz,2563,0 - 1,FM,bascheyaro,2818
IM,Mops_2004,2826,1 - 0,NM,cansun,2536
IM,vladoboch,2578,0 - 1,IM,SchmakAttack,2797
GM,MarkusRagger,2942,1 - 0,NM,JUMPINGJAC2,2619
FM,Ceejay271,2417,0 - 1,IM,Individoom,2890
FM,carokannlover213,2950,1 - 0,NM,KorolDimitriy75,2482
NM,urano56,2470,0 - 1,GM,Hamisandwich,2696
FM,Dhaydon19,2818,1 - 0,CM,KingHomelander,2339
FM,SHIVACalypso,2532,0 - 1,GM,Kira170,2732
IM,zimmm36,2819,1 - 0,CM,cthulhuuu,2446
IM,dosto07,2527,0 - 1,NM,amanmuhammethommadov,2706
GM,Aygehovit1992,2769,1 - 0,NM,Flaccidmoves,2394
CM,Zephyr5000,2435,1 - 0,GM,Evgeny81,2763
IM,GothamChess,2761,0 - 1,FM,szachmistrz2500,2552
FM,divudis17,2558,0 - 1,IM,NeoSupremacy,2864
IM,GaiozNigalidze,2801,1 - 0,NM,TheoSlade,2484
FM,AmericanFighter_2010,2615,1 - 0,IM,DeTimmerman,2821
FM,Doraemon7,2703,½ - ½,NM,thesupera12,2573
FM,petr577,2506,0 - 1,FM,grandmastergauri,2753
IM,Zurability,2764,1 - 0,CM,andrzej,2415
FM,czasnaszachy,2526,1 - 0,FM,arenal72,2814
IM,LikeWater,2757,1 - 0,GM,Glek_Igor,2664
WIM,verrbaa,2451,1 - 0,GM,Grandmaster1369,2653
GM,PepeCuenca,2759,1 - 0,FM,1g60-1,2601
CM,Smiechu,2500,0 - 1,FM,IvanSoriano1,2751
FM,bipe137,2586,½ - ½,NM,CFalcons8,2455
FM,Aash20,2459,1 - 0,GM,Sokoloco,2741
IM,Revan_2002,2776,1 - 0,NM,Dragon-Sword,2411
FM,PlotnikovPavel,2546,0 - 1,IM,hamelekh,2733
IM,Adar_07,2838,1 - 0,WFM,Yurasova_Daria,2432
NM,falzehope0,2417,0 - 1,FM,GP9isback23,2763
FM,hasagoodchesser,2727,1 - 0,NM,GoodOldBell,2618
WFM,sansanathalia,2563,1 - 0,IM,Flawless_Fighter,2775
IM,xasid81,2648,0 - 1,CM,Josetricks,2636
FM,ArchibaldCerveza29,2551,0 - 1,GM,PabloZarnicki,2643
IM,dozer80,2722,1 - 0,FM,fugadelafuga,2346
CM,univio,2546,1 - 0,CM,jaskol95,2609
FM,Gravity_Chess,2747,1 - 0,NM,Nick12772,2496
FM,KoningKobe,2444,0 - 1,NM,wgraif,2703
IM,Maus7,2678,1 - 0,NM,MelihKaanCan,2448
CM,realburq,2526,0 - 1,IM,saikrishnaReturns,2820
IM,Dr_troll,2665,1 - 0,NM,semchik90,2338
CM,Heliosis11,2364,1 - 0,FM,hakanazeri2,2922
IM,CarlosjPineror,2726,½ - ½,FM,Kombinator01,2440
FM,Eloist,2448,0 - 1,IM,MyDream003,2853
FM,Bryanl106,2883,1 - 0,FM,Orphanator2009,2509
CM,JavierRuizVazquez,2504,1 - 0,IM,manitodeplomo,2588
FM,AndreiITrifan,2627,1 - 0,NM,Mikhal867,2510
CM,topce,2515,0 - 1,FM,Bob_2004,2502
GM,Mikhail_Golubev,2724,1 - 0,FM,The_Straightforward_Rook,2568
WIM,Nekoo04,2525,1 - 0,FM,only_strong_moves,2784
FM,NikitaShandrygin,2817,1 - 0,FM,PositionalPanther,2537
NM,duone,2620,0 - 1,FM,Problematique_99,2639
FM,ArtemDyachuk,2686,1 - 0,FM,micke12a,2384
NM,RamonManon0g,2433,0 - 1,IM,annasargsyan_m,2600
FM,TanitoluwaAps116,2784,1 - 0,WFM,klercaku,2332
CM,Dexter_Dyke,2486,0 - 1,GM,Etoilegeniale,2667
FM,ChessicallyInclined,2752,1 - 0,CM,PhileKhoob,2478
CM,Onthequiet,2573,0 - 1,IM,crazy_machine,2616
FM,Lion-Al-Messi,2668,1 - 0,NM,EternalNight8,2420
NM,savchess06,2489,0 - 1,FM,andrejljepic,2709
FM,secretworker2027,2724,0 - 1,FM,ilushka,2498
FM,npaipal,2386,0 - 1,IM,chegueps,2695
NM,subham777,2661,1 - 0,WCM,WildOnTwitch,2278
IM,medinapazmiguel1968,2447,0 - 1,NM,Willixm,2684
CM,ansko1999,2621,1 - 0,NM,SidArun,2319
CM,Queensandpawns,2481,0 - 1,NM,pooh2012,2754
IM,Boundless_Strike,2618,1 - 0,NM,sammartin99,2381
NM,Chessdude1987,2422,0 - 1,NM,MaestroCheck,2590
FM,Ramosha,2702,1 - 0,NM,LSChess,2530
WGM,ClauAmura,2356,0 - 1,FM,NMJeevanK,2731
FM,Alexei_Gubajdullin,2682,0 - 1,NM,Alligatorsnappingturtle,2444
NM,zenitushka,2352,0 - 1,FM,ChessSwole,2706
IM,Mischuk_D,2840,1 - 0,FM,leschebaza,2568
FM,UK_23,2345,0 - 1,NM,IamSchrodingersCat,2681
FM,Ajedrez_con_German,2653,½ - ½,IM,MarceloPlaya,2357
CM,KVAIDAN,2327,0 - 1,IM,TatjanaVasilevich,2719
FM,Statham,2811,1 - 0,CM,jcmesafischer,2452
CM,KatakuriDono,2518,½ - ½,IM,enestnrvrd,2624
CM,ManMish2,2756,1 - 0,FM,RusPakhom,2506
NM,PapaieDudu,2338,0 - 1,FM,ozates,2662
FM,reevecanada,2751,0 - 1,FM,pinelone,2431
FM,LordIron,2351,0 - 1,CM,AmbartsumianTyhran2012,2609
FM,SaqoChess_Coach,2812,0 - 1,CM,moisesanto,2343
FM,schondeln,2469,1 - 0,IM,Diego_FloresQ,2677
FM,Oleg_Papayan,2592,1 - 0,WFM,grozdanovic_a,2329
FM,Aisen1011,2282,0 - 1,IM,AlleyOoper,2747
IM,Keaton87,2668,½ - ½,NM,DampFalcon,2343
FM,igorknyazev,2283,0 - 1,FM,GlavkonVVS,2556
IM,StockFisher_HBK,2730,0 - 1,FM,mouseslips_are_the_best,2371
NM,Elfangm2,2546,½ - ½,IM,Love7Unicorn,2639
FM,Tunahan_Makaraci,2495,1 - 0,FM,martinez_95,2420
CM,HanSchut,2297,0 - 1,CM,RantomOpening,2686
IM,nabukatnezarr,2618,1 - 0,FM,johnmez,2365
FM,pirulillo,2363,1 - 0,CM,DanylaBagrov,2613
FM,farzadbfd,2705,1 - 0,NM,Sacbutt,2346
CM,HeinichessPY,2205,0 - 1,FM,crazy_but_lazy,2667
FM,sergeikim,2642,1 - 0,CM,BrandonJiang123456,2123
CM,Vaporwaffle94,2400,1 - 0,FM,chessbaerchen,2664
FM,NovoselovRoman,2679,1 - 0,CM,seasidesunset,2273
CM,Cuchulin,2239,0 - 1,NM,ace_mar,2617
IM,bazar-wokzal,2562,1 - 0,CM,Agustin_Meza,2210
WCM,Nannn9,2209,0 - 1,GM,GMG,2815
FM,tommywx,2623,1 - 0,WFM,Me_ch_an,2433
WCM,InadaC,2322,0 - 1,CM,NelsonLinda,2728
NM,Noki102,2526,1 - 0,CM,Dracomaniac,2341
FM,AsaHoffmann,2418,0 - 1,IM,Blue_Capybara,2645
FM,djano,2679,1 - 0,FM,nitpicker,2343
CM,Italo-Zapata,2314,0 - 1,IM,Let_it_be_1,2619
FM,JoJoZP,2618,0 - 1,FM,rikchessmx,2312
WIM,teresin05,2426,0 - 1,IM,ukchessbomber,2794
FM,ShaakSiv,2536,1 - 0,FM,TheMagician,2271
FM,Faridov2010,2399,1 - 0,FM,Yurovskykh_Oleksandr,2758
FM,talman67,2693,1 - 0,WFM,RebecaJimnz,2326
NM,1_Corinthians_15-57,2607,1 - 0,NM,HaryKane,2529
CM,koncheto,2581,1 - 0,IM,YellowJacek,2356
FM,FMalexhdez,2373,0 - 1,FM,Stanbad1,2691
IM,qeeqer,2601,1 - 0,FM,lluiss,2254
FM,toniv1,2336,0 - 1,IM,WilsonPalencia21,2605
NM,Romkachess,2609,0 - 1,NM,SebbyMeister,2412
WCM,yujiarun18,2182,0 - 1,IM,zajka-molotok,2602
FM,Gangsterrito,2633,1 - 0,FM,SandwichOSaumon,2711
NM,dogrem5,2406,1 - 0,GM,rhungaski,2638
FM,jeetjain,2634,1 - 0,CM,glucolisis04,2264
FM,svilson23,2309,0 - 1,GM,yaguigor,2718
FM,CrushingKings,2610,1 - 0,WCM,SpongeBob_03,2315
WCM,ritanovikova,2200,0 - 1,FM,Bgabor91,2618
FM,Gangster-accountant01,2963,1 - 0,CM,Kimmich_Mindset,2338
NM,N_I_Chess,2251,0 - 1,CM,KoshkaMatrioshka,2618
GM,maximnovik,2661,1 - 0,WFM,cycygogne,2275
NM,ChessRook_E,2312,1 - 0,FM,JunjiCol,2597
FM,Slovak_fighter2000,2617,1 - 0,CM,LUISMIGUELOV,2190
NM,talaicito,2262,0 - 1,CM,zverr1,2615
GM,vincentmasuka,2586,1 - 0,NM,rcmz,2111
NM,UnoScaccoNelBuio,2500,0 - 1,IM,Pelopidass,2570
FM,koziororo,2554,1 - 0,CM,MrEscacs,2211
NM,IlanVardi,2188,0 - 1,FM,Orest_Vovk,2592
FM,slorovel,2720,1 - 0,NM,SocoLoco,2144
FM,ivandrade10,2348,0 - 1,FM,G10De_Arrascaeta,2563
IM,IMJonathanCarlstedt,2552,½ - ½,WCM,emah6,2138
CM,Hooded_Old_Man,2479,1 - 0,CM,HedwigTheHowl,2654
IM,Koalaskakistis,2721,1 - 0,CM,Gyulamiryan-koryun,2146
WFM,thecatdoglady,2146,0 - 1,CM,VaglioSagan,2519
IM,varunkrishnanchess,2662,1 - 0,NM,PeterJackson04,2158
CM,ELGOAT010,2169,0 - 1,FM,xakevicius91,2470
GM,yobdc,2608,1 - 0,NM,kkpanu9,2127
WFM,UB_TheQueen,2269,1 - 0,CM,Artyom_ChessMate,2534
FM,Durchbruch03,2535,0 - 1,NM,flaviorcb,2109
NM,blueryder,2173,0 - 1,FM,ahkashefi2800,2546
FM,biostatistician,2656,1 - 0,NM,olintoarthur,2245
WCM,crazycheesecake,2053,0 - 1,NM,KChor05,2603
FM,Sondremelaa,2620,1 - 0,CM,rekin87,2292
WCM,katharinareinecke,2041,0 - 1,FM,WindWhistler11,2530
FM,Hattori-Hanzo78,2624,1 - 0,NM,Fractingale,2071
CM,C_K_G,2147,0 - 1,FM,VD_coach,2520
FM,VacheH009,2668,1 - 0,NM,pablovik,2131
NM,TOCANTINS_TO,2006,1 - 0,NM,WanderingPuppet,2580
FM,Aram7Adam,2611,1 - 0,CM,shirovin,1997
FM,Knjazj,1970,0 - 1,NM,SharathRk6,2561
FM,whitemirrorninja,2548,1 - 0,FM,maurovargas01,2301
CM,cthake,1747,0 - 1,CM,Taylanruzgar,2649
CM,ansko1999,2621,0 - 1,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,NM,pooh2012,2754
IM,Boundless_Strike,2618,0 - 1,GM,FairChess_on_YouTube,3130
GM,DanielNaroditsky,3083,1 - 0,NM,MaestroCheck,2590
FM,Ramosha,2702,0 - 1,GM,Javokhir_Sindarov05,3169
GM,Msb2,3036,1 - 0,FM,NMJeevanK,2731
FM,ChessSwole,2706,0 - 1,GM,spicycaterpillar,3059
IM,Mischuk_D,2840,0 - 1,GM,Jospem,3080
GM,mishanick,3109,1 - 0,NM,IamSchrodingersCat,2681
FM,Statham,2811,0 - 1,GM,jefferyx,2999
IM,MITerryble,3075,1 - 0,CM,ManMish2,2756
FM,ozates,2662,1 - 0,GM,GMBenjaminBok,3094
GM,GM_dmitrij,2994,1 - 0,CM,AmbartsumianTyhran2012,2609
FM,Oleg_Papayan,2592,0 - 1,GM,vugarrasulov,3010
IM,AlleyOoper,2747,0 - 1,GM,fireheart92,3086
FM,GlavkonVVS,2556,0 - 1,IM,Eduard_Limonov,2864
GM,penguingm1,3005,1 - 0,FM,Tunahan_Makaraci,2495
CM,RantomOpening,2686,0 - 1,GM,FGHSMN,2935
IM,nabukatnezarr,2618,1 - 0,IM,MolecularChemist,2975
GM,Shankland,2934,1 - 0,FM,farzadbfd,2705
FM,crazy_but_lazy,2667,0 - 1,GM,tptagain,3030
GM,Chopper1905,2980,1 - 0,FM,sergeikim,2642
FM,NovoselovRoman,2679,0 - 1,GM,DrVelja,3001
IM,Kacparov,3000,½ - ½,NM,ace_mar,2617
IM,bazar-wokzal,2562,½ - ½,GM,AryanTari,2986
CM,stollenmonster,2924,½ - ½,GM,GMG,2815
FM,tommywx,2623,0 - 1,IM,Kirill_Klukin,2927
GM,sergiochess83,2891,1 - 0,CM,NelsonLinda,2728
NM,Noki102,2526,1 - 0,GM,SPEEDSKATER,2949
IM,Blue_Capybara,2645,1 - 0,IM,MatthewG-p4p,2904
GM,rasmussvane,2952,1 - 0,FM,djano,2679
IM,Let_it_be_1,2619,0 - 1,GM,HeartAblaze,2844
GM,baki83,2929,1 - 0,IM,ukchessbomber,2794
GM,Durarbayli,2931,1 - 0,FM,ShaakSiv,2536
FM,talman67,2693,0 - 1,GM,Paralinch,2914
CM,koncheto,2581,0 - 1,GM,platy3,2964
IM,FaustinoOro,3101,1 - 0,FM,Stanbad1,2691
GM,moro182,2888,1 - 0,IM,qeeqer,2601
IM,WilsonPalencia21,2605,0 - 1,GM,TigrVShlyape,2868
GM,Beca95,3018,1 - 0,IM,zajka-molotok,2602
FM,Gangsterrito,2633,½ - ½,GM,kachsona,2814
GM,rednova1729,3040,1 - 0,FM,jeetjain,2634
GM,yaguigor,2718,1 - 0,FM,volcanoexplorer,2746
NM,Chessgod9oninsta,2807,1 - 0,FM,CrushingKings,2610
FM,Bgabor91,2618,0 - 1,IM,lucliasco,2860
FM,GoltsevDmitry2000,2829,½ - ½,FM,Gangster-accountant01,2963
CM,KoshkaMatrioshka,2618,½ - ½,GM,alexrustemov,2879
IM,DrKerfuffle,2802,1 - 0,GM,maximnovik,2661
FM,Slovak_fighter2000,2617,0 - 1,GM,tjallkompall,2868
GM,Lukianoo,2954,1 - 0,CM,zverr1,2615
GM,vincentmasuka,2586,0 - 1,FM,ilqar_74,2842
GM,Cayse,2901,0 - 1,IM,Pelopidass,2570
FM,koziororo,2554,½ - ½,GM,ckgchess,2940
FM,BardArtem,2880,½ - ½,FM,Orest_Vovk,2592
FM,slorovel,2720,0 - 1,IM,IlanSchnaider,2835
