white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
CM,Rakitic2010,2591,0 - 1,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,NM,toninhojit,2564
WIM,joksijoksi,2532,0 - 1,GM,nihalsarin,3124
GM,FairChess_on_YouTube,3130,1 - 0,FM,N18player,2597
CM,GilbertoHernandezAmura,2647,0 - 1,GM,DanielNaroditsky,3083
GM,Msb2,3036,½ - ½,IM,KevinGeorgeMicheal,2646
IM,chessllermo,2528,0 - 1,GM,mishanick,3109
GM,jefferyx,2999,1 - 0,NM,electrosaw,2558
NM,ploxoi,2475,0 - 1,GM,GHANDEEVAM2003,3180
GM,GM_dmitrij,3030,1 - 0,FM,Frankie_Badacsonyi,2504
CM,VaglioSagan,2519,0 - 1,GM,BogdanDeac,3057
IM,MITerryble,3075,1 - 0,GM,Niktlt,2444
IM,whiteglovethief,2545,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,Andreikka,3033,1 - 0,FM,Sondremelaa,2620
IM,m_ezat,2748,0 - 1,GM,kuli4ik,2968
GM,dropstoneDP,3076,1 - 0,NM,rynos0411,2554
FM,Viktoker,2677,0 - 1,GM,1stSecond,2992
GM,TigrVShlyape,2868,1 - 0,FM,Golubovsky,2577
CM,Dexter_Dyke,2486,0 - 1,GM,OparinGrigoriy,3035
GM,GMBenjaminBok,3094,0 - 1,FM,el_sporco,2597
FM,Goffredo_Fofi,2568,0 - 1,GM,h4parah5,2990
FM,Bauman_Guy,3005,1 - 0,NM,Itay121,2634
GM,MathiasWomacka,2608,0 - 1,IM,Kirill_Klukin,2927
GM,Vaathi_Coming,2998,1 - 0,IM,dosto07,2527
FM,RonArtest77,2496,0 - 1,GM,Zhigalko_Sergei,2974
GM,DominguezOnYoutube,2976,1 - 0,NM,ybothg,2506
FM,WindWhistler11,2530,0 - 1,GM,BilodeauA,2990
IM,Rud_Makarian,3009,1 - 0,FM,GrigorDilanyan,2679
WFM,Lady_Nika,2553,½ - ½,GM,Fandorine,2997
GM,tptagain,3030,1 - 0,FM,HajiyevKanan,2599
NM,harshu27,2466,0 - 1,IM,Kacparov,2992
IM,Szparu,2831,1 - 0,FM,Kev4444444444,2499
FM,Schattman,2499,0 - 1,IM,mbojan,2902
IM,ulises2013,2872,1 - 0,CM,Sharkaholic,2526
NM,VitorBronson,2579,0 - 1,GM,eljanov,2868
GM,frederiksvane,2980,1 - 0,FM,bob1263,2406
CM,ninjatrick,2527,0 - 1,GM,baki83,2920
