white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,FM,Pingah9,2530
FM,rdarruda,2490,0 - 1,GM,Hikaru,3276
GM,nihalsarin,3211,1 - 0,IM,Triumphmate,2564
FM,only_strong_moves,2756,0 - 1,GM,Firouzja2003,3188
GM,DanielNaroditsky,3049,1 - 0,FM,Just_Lucky_1,2604
FM,esskeettit,2473,0 - 1,GM,Msb2,3112
GM,Baku_Boulevard,3136,1 - 0,CM,Russian_berezka,2623
FM,GlavkonVVS,2674,0 - 1,GM,artooon,3075
GM,Grischuk,3058,½ - ½,IM,Semetey,2525
IM,dosto07,2460,0 - 1,GM,TigrVShlyape,2866
GM,OparinGrigoriy,3086,1 - 0,IM,manmanlai1,2566
IM,Thjop,2661,0 - 1,GM,FairChess_on_YouTube,3064
GM,Njal28,3041,1 - 0,FM,Bilan_Danila,2605
FM,Casper,2571,1 - 0,IM,0gZPanda,3103
GM,Salem-AR,3104,1 - 0,IM,IM_Tissir,2547
NM,Mattheii,2556,0 - 1,IM,MITerryble,3011
GM,Jospem,3102,1 - 0,FM,AjedrezconPeter,2558
FM,Fandorin779,2511,0 - 1,GM,Sargsyan_Shant,2970
GM,GalperinPlaton,2996,1 - 0,NM,wgraif,2674
FM,DvaHrasta,2498,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,ChristopherYoo,3007,1 - 0,FM,tteshan,2594
FM,ArchibaldCerveza29,2541,0 - 1,GM,GOGIEFF,3030
GM,SantoBlue,2978,1 - 0,FM,SandwichOSaumon,2514
FM,vidavi,2388,0 - 1,GM,GroovyKettle,2973
IM,Rud_Makarian,3004,1 - 0,FM,Orest_Vovk,2521
GM,Incognito_Knight,2819,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,IM,kikoveiga,2565
FM,BabyAnton,2545,0 - 1,GM,nihalsarin,3211
GM,Firouzja2003,3188,1 - 0,GM,PepeCuenca,2734
IM,saikrishnaReturns,2709,0 - 1,GM,DanielNaroditsky,3049
GM,Msb2,3112,1 - 0,FM,Obito24,2834
FM,stoleriu,2635,0 - 1,GM,Baku_Boulevard,3136
GM,artooon,3075,1 - 0,IM,Karttunen,2698
GM,TigrVShlyape,2866,1 - 0,FM,RandomNoob04,2712
FM,csati17,2691,0 - 1,GM,OparinGrigoriy,3086
GM,FairChess_on_YouTube,3064,1 - 0,FM,artin10862,2960
IM,bazar-wokzal,2640,0 - 1,GM,Njal28,3041
FM,TanitoluwaAps116,2863,0 - 1,GM,Salem-AR,3104
IM,MITerryble,3011,1 - 0,IM,hellokostya,2593
FM,bettercallcafu,2662,0 - 1,GM,Jospem,3102
GM,Sargsyan_Shant,2970,1 - 0,FM,Rashad_Zeynalli,2653
IM,goldihouse,2732,0 - 1,GM,GalperinPlaton,2996
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,TimGrutter03,2649
GM,lukas_111111,2615,0 - 1,GM,ChristopherYoo,3007
GM,GOGIEFF,3030,1 - 0,IM,Lennis93,2744
IM,Kildepiotr,2735,0 - 1,GM,SantoBlue,2978
GM,GroovyKettle,2973,1 - 0,FM,Andrej2004,2660
GM,quietsunset,2702,1 - 0,IM,Rud_Makarian,3004
GM,Beca95,2990,1 - 0,FM,lagarto93,2598
GM,vugarrasulov,2933,0 - 1,IM,HamedWafa4,2759
GM,MagnusCarlsen,3313,1 - 0,IM,Orange_Ghost,2756
GM,Rodalquilar,2778,0 - 1,GM,Hikaru,3276
GM,nihalsarin,3211,1 - 0,IM,chessajedrezz2020,2653
FM,bascheyaro,2816,0 - 1,GM,Firouzja2003,3188
GM,DanielNaroditsky,3049,½ - ½,GM,Miguelito,2833
GM,Mikhail_Bryakin,2892,0 - 1,GM,Msb2,3112
GM,Baku_Boulevard,3136,0 - 1,GM,ThunderrPanda,2718
FM,rezamahdavi2008,3006,1 - 0,GM,artooon,3075
GM,HeartAblaze,2844,0 - 1,GM,TigrVShlyape,2866
GM,OparinGrigoriy,3086,0 - 1,GM,attack2mateU,2724
GM,chessintuit,2775,0 - 1,GM,FairChess_on_YouTube,3064
