white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3276,1 - 0,FM,TheKingDoctor,2559
FM,Bilan_Danila,2605,0 - 1,GM,MagnusCarlsen,3313
GM,FairChess_on_YouTube,3064,1 - 0,FM,ineverlikedyou,2610
NM,MaestroCheck,2598,0 - 1,GM,Msb2,3112
GM,vi_pranav,3103,1 - 0,CM,jaskol95,2638
IM,chessllermo,2520,1 - 0,IM,Twitch_ElhamBlitz05,2979
GM,Jospem,3102,1 - 0,FM,DvaHrasta,2498
FM,Haykoooo0o,2419,1 - 0,GM,fireheart92,3023
GM,Oleksandr_Bortnyk,3111,1 - 0,NM,Doomfist26,2619
WFM,hongnhung1234,2601,1 - 0,GM,MrTattaglia,2925
GM,Sargsyan_Shant,2970,½ - ½,FM,Mr_ruthless,2542
FM,Staudenhocker43,2661,0 - 1,GM,penguingm1,2982
GM,GMBenjaminBok,3076,1 - 0,WIM,Speshka,2662
FM,ChessTankMan,2634,0 - 1,GM,BillieKimbah,2938
GM,Njal28,3041,1 - 0,NM,b_6,2473
IM,AttilaTurzo,2480,0 - 1,IM,MITerryble,3011
GM,mishanick,3038,1 - 0,CM,koncheto,2482
CM,ElenGajger,2464,0 - 1,GM,Parhamov,3117
GM,Sam_ChessMood,2926,1 - 0,CM,Caterpiller35,2465
FM,WindWhistler11,2528,0 - 1,GM,crescentmoon2411,2913
GM,shimastream,3025,1 - 0,IM,BlitzWizard04,2639
FM,betta2004,2566,0 - 1,GM,Fandorine,2924
GM,Anton_Demchenko,2898,1 - 0,FM,WPWPWP-2015,2596
CM,eCztery,2467,0 - 1,GM,artooon,3075
IM,jacky72,2901,0 - 1,CM,ketrabluwos,2609
IM,Korchmar_Vasiliy,2711,0 - 1,GM,Hikaru,3276
GM,MagnusCarlsen,3313,1 - 0,GM,Olga_Girya,2519
GM,tdf98pantani,2752,0 - 1,GM,FairChess_on_YouTube,3064
GM,Msb2,3112,1 - 0,FM,RandomNoob04,2712
FM,sergeikim,2611,0 - 1,GM,vi_pranav,3103
IM,karinachess1,2645,0 - 1,GM,Jospem,3102
FM,cryptoguru02,2583,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,penguingm1,2982,1 - 0,IM,kikoveiga,2565
IM,wadsy27,2678,½ - ½,GM,GMBenjaminBok,3076
GM,BillieKimbah,2938,0 - 1,FM,DTChess,2739
FM,Zmiyevik2200,2644,0 - 1,GM,Njal28,3041
IM,MITerryble,3011,1 - 0,NM,vladgoncharov,2534
IM,Rutricks,2697,0 - 1,GM,mishanick,3038
GM,Parhamov,3117,1 - 0,GM,gakashchess,2655
FM,SahibSinghKnight,2715,1 - 0,GM,Sam_ChessMood,2926
GM,crescentmoon2411,2913,1 - 0,NM,AwareIdea,2620
IM,x-2789446229,2827,0 - 1,GM,shimastream,3025
GM,Fandorine,2924,0 - 1,IM,Kildepiotr,2735
CM,Russian_berezka,2623,0 - 1,GM,Anton_Demchenko,2898
GM,artooon,3075,0 - 1,NM,brm72,2673
GM,AlexanderL,2951,1 - 0,IM,jens1102,2664
IM,Kostya_Nikologorskiy,2589,0 - 1,GM,VladimirKramnik,2992
GM,jcibarra,2970,1 - 0,IM,SirMittensofMittensville,2677
GM,gurelediz,3053,1 - 0,IM,AleksanderHnydiuk,2523
GM,Vaathi_Coming,2934,1 - 0,GM,Virgo15,2612
GM,Hikaru,3276,1 - 0,IM,CSB7,2773
IM,Kirill_Klukin,2914,0 - 1,GM,MagnusCarlsen,3313
GM,FairChess_on_YouTube,3064,1 - 0,IM,Martial2008,2779
GM,chessdjw,2726,0 - 1,GM,Msb2,3112
GM,vi_pranav,3103,½ - ½,NM,Abund,2734
GM,Jospem,3102,1 - 0,IM,GothamChess,2835
GM,Oleksandr_Bortnyk,3111,1 - 0,GM,Hasangatin_Ramil,2704
IM,jakopogi,2818,1 - 0,GM,penguingm1,2982
GM,Njal28,3041,1 - 0,FM,GoltsevDmitry2000,2802
FM,adapodadei,2728,½ - ½,IM,MITerryble,3011
GM,mishanick,3038,1 - 0,IM,Flawless_Fighter,2771
IM,SchmakAttack,2800,0 - 1,GM,Parhamov,3117
GM,jinbojinbo,2682,0 - 1,GM,crescentmoon2411,2913
GM,shimastream,3025,1 - 0,IM,GianmarcoVaR,2866
GM,Anton_Demchenko,2898,1 - 0,IM,MatyChess1,2718
IM,lavr92,2676,0 - 1,GM,AlexanderL,2951
GM,VladimirKramnik,2992,1 - 0,IM,Sammed_Shete,2728
FM,Mikasinski,2671,0 - 1,GM,jcibarra,2970
IM,blitzking1729,2822,0 - 1,GM,Vaathi_Coming,2934
FM,Makswolf200817,2760,0 - 1,GM,gurelediz,3053
GM,Sanan_Sjugirov,2931,1 - 0,GM,YairParkhov,2634
GM,mitrabhaa,2938,1 - 0,CM,Keithonsky,2640
GM,EREBUNI91,2790,½ - ½,GM,TigrVShlyape,2866
GM,TenisMaster,2917,1 - 0,FM,SaqoChess_Coach,2619
FM,DTChess,2739,0 - 1,GM,Zhigalko_Sergei,2912
GM,Zhigalko_Sergei,2912,0 - 1,GM,Hikaru,3276
GM,baki83,2889,0 - 1,GM,MagnusCarlsen,3313
GM,sergiochess83,2983,1 - 0,GM,FairChess_on_YouTube,3064
GM,Msb2,3112,½ - ½,GM,XDPS,2812
GM,GMKrikor,2857,1 - 0,GM,Jospem,3102
GM,Cayse,2795,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,kleinebeer98,2901,1 - 0,GM,Njal28,3041
GM,mishanick,3038,1 - 0,GM,nrvisakh,2968
GM,Parhamov,3117,0 - 1,GM,ColErranMorad,2840
GM,crescentmoon2411,2913,½ - ½,GM,moro182,2901
IM,Vuk2000,2859,0 - 1,GM,shimastream,3025
GM,Peng_Li-Min,2827,1 - 0,GM,Anton_Demchenko,2898
GM,AlexanderL,2951,1 - 0,IM,TorFredrikKaasen,2848
IM,I_am_Javi,2739,0 - 1,GM,VladimirKramnik,2992
IM,Ol_Bilych,2780,1 - 0,GM,jcibarra,2970
GM,Vaathi_Coming,2934,1 - 0,IM,jakopogi,2818
GM,gurelediz,3053,½ - ½,FM,SahibSinghKnight,2715
GM,SharapovEvgeny,2632,0 - 1,GM,Sanan_Sjugirov,2931
WCM,kh_bayasgalan,2453,0 - 1,GM,mitrabhaa,2938
FM,ArrestingPieces,2532,½ - ½,GM,TenisMaster,2917
