white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,anemih,2451,0 - 1,GM,Hikaru,3276
GM,GHANDEEVAM2003,3044,1 - 0,CM,jaskol95,2638
IM,TomLiu777,2432,0 - 1,GM,FairChess_on_YouTube,3064
GM,wonderfultime,3083,1 - 0,IM,chessllermo,2520
IM,LastHeroJr,2436,0 - 1,GM,vi_pranav,3103
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,WPWPWP-2015,2596
IM,Airquake,2880,0 - 1,GM,DenLaz,3104
GM,Grischuk,3058,1 - 0,CM,GKARU,2523
IM,muthaiahchess,2506,0 - 1,GM,Firouzja2003,3188
GM,mishanick,3038,1 - 0,FM,ArtemDyachuk,2673
CM,Aslanov_Umid,2681,0 - 1,GM,Jospem,3102
GM,Azerichess,3030,1 - 0,FM,whitemirrorninja,2624
IM,Rital44,2716,0 - 1,GM,Msb2,3112
GM,GMBenjaminBok,3076,1 - 0,CM,GameOverBro,2602
CM,vishwa_vijeta,2680,0 - 1,GM,TRadjabov,3105
GM,jefferyx,3067,1 - 0,NM,ybothg,2483
CM,Capablanca_Oujda_2021,2413,0 - 1,GM,VincentKeymer,3127
GM,BogdanDeac,3106,1 - 0,FM,GiorgianBarbosa,2502
GM,tetrix83,2561,0 - 1,GM,rasmussvane,2941
GM,Anton_Demchenko,2898,0 - 1,FM,jeetjain,2593
CM,masenik,2410,0 - 1,GM,TigrVShlyape,2866
IM,Rud_Makarian,3004,1 - 0,NM,szachuspl,2673
FM,SandwichOSaumon,2514,0 - 1,GM,Prizant_academy,3183
GM,dropstoneDP,3016,1 - 0,FM,mortngabriel,2507
GM,Rumpel-VK,2573,1 - 0,GM,crescentmoon2411,2913
GM,Hikaru,3276,1 - 0,NM,subham777,2602
IM,SlavenPastar,2597,0 - 1,GM,GHANDEEVAM2003,3044
GM,FairChess_on_YouTube,3064,1 - 0,FM,Wizard_97,2719
IM,bescmelasti,2637,0 - 1,GM,wonderfultime,3083
GM,vi_pranav,3103,1 - 0,IM,AljoschaFeuerstack,2616
IM,DreamsAreFake,2715,½ - ½,GM,Oleksandr_Bortnyk,3111
GM,DenLaz,3104,1 - 0,FM,IwkooO,2634
