white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,Caradhrast,2584,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,IM,Mikedannnn,2701
FM,jup1978,2419,0 - 1,GM,Firouzja2003,3188
GM,Duhless,3105,1 - 0,FM,ArchibaldCerveza29,2541
NM,infinitegiantkiller,2486,0 - 1,GM,NikoTheodorou,3104
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,whitemirrorninja,2624
IM,AleksanderHnydiuk,2523,0 - 1,GM,Msb2,3112
GM,Jospem,3102,1 - 0,FM,mortngabriel,2507
FM,Haykoooo0o,2419,0 - 1,GM,mishanick,3038
GM,Polish_fighter3000,3057,1 - 0,FM,viktorgen2021,2566
FM,Defend1r,2641,½ - ½,GM,shimastream,3025
GM,TigrVShlyape,2866,1 - 0,FM,Dragon_Dmitry,2442
CM,ShahMatKanal,2605,0 - 1,IM,Sina_Movahed,3044
GM,GalperinPlaton,2996,1 - 0,IM,mouniouboun,2689
FM,AdvanceGuard4,2666,0 - 1,GM,xxysoul6,2990
GM,OparinGrigoriy,3086,1 - 0,FM,MFatigue,2541
IM,dosto07,2460,0 - 1,GM,VladimirKramnik,2992
GM,joppie2,3034,1 - 0,IM,Ykow,2740
FM,LeoLV10,2610,0 - 1,GM,rasmussvane,2941
GM,frederiksvane,3060,1 - 0,IM,indfraeng,2680
CM,ElenGajger,2464,0 - 1,GM,vi_pranav,3103
GM,Vaathi_Coming,2934,1 - 0,FM,Michalczak,2470
FM,ljuks68,2449,0 - 1,IM,0gZPanda,3103
GM,jcibarra,2970,1 - 0,FM,MateoReyes,2502
FM,ajkom197,2375,0 - 1,GM,Shield12,2952
GM,MagnusCarlsen,3313,½ - ½,GM,Iskusnyh,2589
IM,florianschwabeneder,2635,0 - 1,GM,Hikaru,3276
GM,Firouzja2003,3188,1 - 0,FM,IlanSchnaider,2862
FM,Vsevolod_Ovchinnikov,2635,0 - 1,GM,Duhless,3105
GM,NikoTheodorou,3104,1 - 0,IM,korbul,2675
FM,DefiantChair,2589,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Msb2,3112,0 - 1,FM,SAInt_666,2790
IM,Agibileg,2674,0 - 1,GM,Jospem,3102
GM,mishanick,3038,1 - 0,FM,carlsen1001,2733
FM,blank0923,2770,0 - 1,GM,Polish_fighter3000,3057
CM,SashaKuzhilniy,2621,½ - ½,GM,TigrVShlyape,2866
IM,Sina_Movahed,3044,½ - ½,FM,LeRoidesChampions,2613
GM,Frolyanov_D,2664,1 - 0,GM,GalperinPlaton,2996
GM,xxysoul6,2990,1 - 0,IM,MishkaFighter,2674
NM,ri4mi,2631,0 - 1,GM,OparinGrigoriy,3086
GM,VladimirKramnik,2992,1 - 0,FM,Alphafischer2019,2830
FM,AIROPITO7,2581,0 - 1,GM,joppie2,3034
GM,rasmussvane,2941,1 - 0,FM,FrancescoLS,2657
FM,Der_Balak_3Halak,2550,0 - 1,GM,frederiksvane,3060
GM,vi_pranav,3103,1 - 0,IM,HamedWafa4,2759
FM,AttackSparrow,2646,0 - 1,GM,Vaathi_Coming,2934
IM,0gZPanda,3103,1 - 0,FM,NicolaiMaxime,2707
IM,Karttunen,2698,0 - 1,GM,jcibarra,2970
GM,Shield12,2952,1 - 0,WIM,Speshka,2662
IM,karinachess1,2645,½ - ½,GM,tptagain,2995
GM,Hikaru,3276,1 - 0,FM,AlexPapasimakopoulos,2723
FM,GalaxyRoman,2823,0 - 1,GM,Firouzja2003,3188
GM,Duhless,3105,1 - 0,IM,Zohid6,2958
GM,FXDon77,2915,½ - ½,GM,NikoTheodorou,3104
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,Mysterio47,2824
GM,Jospem,3102,1 - 0,IM,lamomiajunior,2772
IM,remi04,2836,0 - 1,GM,mishanick,3038
GM,Polish_fighter3000,3057,1 - 0,IM,GianmarcoVaR,2866
FM,Hilary46,2627,0 - 1,GM,xxysoul6,2990
GM,OparinGrigoriy,3086,1 - 0,GM,Aygehovit1992,2723
GM,joppie2,3034,0 - 1,IM,atbenina64,2790
GM,Maybe00,2793,0 - 1,GM,rasmussvane,2941
GM,frederiksvane,3060,1 - 0,FM,Alex_Sahakyan2006,2698
IM,Rital44,2716,0 - 1,GM,vi_pranav,3103
