white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
NM,noblerone,2540,0 - 1,GM,mishanick,3038
GM,Duhless,3105,1 - 0,IM,santosalberto1987,2505
FM,luizzy,2644,0 - 1,GM,Jospem,3102
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,ketster,2689
CM,korkmaz16,2499,0 - 1,GM,Grischuk,3058
NM,Valera_B5,2968,½ - ½,FM,Partytime1126,2541
FM,HajiyevKanan,2548,0 - 1,GM,dropstoneDP,3021
GM,Macho_2006,2946,1 - 0,IM,Journey_to_GrandMaster_YT,2705
CM,eCztery,2467,0 - 1,GM,AlexanderL,2951
GM,Njal28,3041,1 - 0,IM,AleksanderHnydiuk,2523
FM,ajkom197,2375,0 - 1,GM,rasmussvane,2941
IM,Rud_Makarian,3004,1 - 0,IM,dosto07,2460
FM,MaxLeto,2509,½ - ½,GM,emiliocordova,2871
GM,Anton_Demchenko,2898,1 - 0,CM,Speed-O-Sonic,2638
IM,chessllermo,2520,1 - 0,GM,Nitzan_Steinberg,2907
GM,Zhigalko_Sergei,2912,1 - 0,WFM,FARIZA2018,2620
FM,TheKingDoctor,2559,0 - 1,GM,Vladimir_Zakhartsov,2908
GM,frederiksvane,3060,1 - 0,WFM,Yurasova_Daria,2431
IM,Ordekalog,2772,0 - 1,GM,Sanan_Sjugirov,2931
GM,VladimirKramnik,2992,1 - 0,NM,jasrom,2432
FM,JoliyRoger,2410,0 - 1,GM,GMSrinath,2910
GM,Angry_Twin,2977,1 - 0,IM,Let_it_be_1,2543
FM,whitemirrorninja,2624,0 - 1,GM,BillieKimbah,2938
GM,MrTattaglia,2925,0 - 1,FM,Casper,2571
FM,ljuks68,2449,0 - 1,GM,Durarbayli,2925
GM,mishanick,3038,1 - 0,FM,TimGrutter03,2649
IM,viktorskliarov,2724,0 - 1,GM,Duhless,3105
GM,Jospem,3102,1 - 0,IM,karinachess1,2645
GM,Iskusnyh,2589,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Grischuk,3058,1 - 0,FM,FoggyMorning,2713
GM,dropstoneDP,3021,1 - 0,FM,KononenkoD,2605
IM,Agibileg,2674,0 - 1,GM,Macho_2006,2946
GM,AlexanderL,2951,1 - 0,IM,Airquake,2880
FM,Isajevsky_Anton,2691,1 - 0,GM,Njal28,3041
GM,rasmussvane,2941,1 - 0,IM,SirMittensofMittensville,2677
FM,DTChess,2739,1 - 0,IM,Rud_Makarian,3004
IM,ninguno46,2569,0 - 1,GM,Anton_Demchenko,2898
FM,SaqoChess_Coach,2619,1 - 0,GM,Zhigalko_Sergei,2912
GM,Vladimir_Zakhartsov,2908,1 - 0,NM,AwareIdea,2620
IM,Chessexplained,2614,0 - 1,GM,frederiksvane,3060
GM,Sanan_Sjugirov,2931,1 - 0,FM,LimeInTheCoconut,2486
IM,Korchmar_Vasiliy,2711,½ - ½,GM,VladimirKramnik,2992
GM,GMSrinath,2910,1 - 0,NM,RestartingChess,2546
IM,HamedWafa4,2759,0 - 1,GM,Angry_Twin,2977
GM,BillieKimbah,2938,1 - 0,FM,Lion-Al-Messi,2628
GM,Durarbayli,2925,1 - 0,GM,YoreDea,2584
IM,Vesper2018,2691,0 - 1,GM,Tormoz,2868
FM,ELECTRODYNAMIC_DRACULA,2884,½ - ½,GM,sergiochess83,2983
GM,sergoy,2956,1 - 0,CM,djokovic74,2876
GM,hansen,2969,1 - 0,FM,Chessdreamer2020,2608
GM,Prizant_academy,3183,0 - 1,GM,mishanick,3038
GM,Duhless,3105,1 - 0,FM,adapodadei,2728
FM,Witik,2795,0 - 1,GM,Jospem,3102
GM,sokidze,2917,0 - 1,GM,Grischuk,3058
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,AlexPapasimakopoulos,2723
FM,Iball95,2814,½ - ½,GM,dropstoneDP,3021
GM,Macho_2006,2946,1 - 0,IM,AradNazari,2821
IM,Lennis93,2744,0 - 1,GM,AlexanderL,2951
FM,artin10862,2960,1 - 0,GM,rasmussvane,2941
GM,Anton_Demchenko,2898,1 - 0,FM,RojonR,2693
GM,GMG,2743,1 - 0,GM,Vladimir_Zakhartsov,2908
GM,frederiksvane,3060,1 - 0,GM,jinbojinbo,2682
FM,stoleriu,2635,0 - 1,GM,Sanan_Sjugirov,2931
IM,Rutricks,2697,0 - 1,GM,GMSrinath,2910
GM,Angry_Twin,2977,1 - 0,FM,verdest,2647
FM,DefiantChair,2589,0 - 1,GM,BillieKimbah,2938
GM,Tormoz,2868,1 - 0,IM,bazar-wokzal,2640
GM,EREBUNI91,2790,1 - 0,GM,Durarbayli,2925
FM,MKlose11,2677,1 - 0,GM,sergoy,2956
FM,caropawn10,2818,1 - 0,GM,hansen,2969
GM,TenisMaster,2917,1 - 0,FM,IlanSchnaider,2862
IM,MatthewG-p4p,2948,½ - ½,WGM,Sanyura,2607
FM,RandomNoob04,2712,½ - ½,IM,demon64fields,2867
CM,koncheto,2482,0 - 1,,anon6121824,2898
FM,TrahtarBelarus,2871,1 - 0,FM,Isajevsky_Anton,2691
GM,mishanick,3038,1 - 0,IM,Eduard_Limonov,2885
GM,Duhless,3105,½ - ½,FM,ShiroglanTalibov,2863
GM,Jospem,3102,1 - 0,CM,ChessFighter_2011,2978
GM,Grischuk,3058,½ - ½,GM,XDPS,2812
GM,A-Fier,2789,0 - 1,GM,Oleksandr_Bortnyk,3111
FM,rezamahdavi2008,3006,1 - 0,GM,Macho_2006,2946
GM,AlexanderL,2951,0 - 1,GM,Cruel_Yaro,2773
GM,adotand,2960,0 - 1,GM,Anton_Demchenko,2898
GM,Hovik_Hayrapetyan,2889,1 - 0,GM,Tormoz,2868
GM,Mikhail_Bryakin,2892,0 - 1,GM,frederiksvane,3060
IM,DonkyDonkyDonkey,2920,0 - 1,GM,Sanan_Sjugirov,2931
GM,GMSrinath,2910,1 - 0,FM,sofaceindisguise,2725
GM,tdf98pantani,2752,0 - 1,GM,Angry_Twin,2977
