white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,nihalsarin,3124,1 - 0,FM,Valiyev_Shahin,2616
FM,CristhianPortalR,2482,0 - 1,GM,Hikaru,3324
GM,Grischuk,3033,1 - 0,FM,Hananmo,2551
FM,Sinquefield,2542,0 - 1,GM,HansOnTwitch,3179
GM,Polish_fighter3000,3200,1 - 0,NM,SharathRk6,2561
IM,Ykow,2740,1 - 0,GM,BogdanDeac,3029
GM,Konavets,3189,1 - 0,FM,Defend1r,2678
IM,Slovineanu,2580,0 - 1,GM,FairChess_on_YouTube,3130
GM,DanielNaroditsky,3083,1 - 0,CM,jaskol95,2609
CM,Sharkaholic,2526,0 - 1,GM,lachesisQ,3144
GM,hansen,3054,1 - 0,IM,Love7Unicorn,2639
GM,yobdc,2608,0 - 1,GM,OparinGrigoriy,3035
GM,vi_pranav,3032,1 - 0,FM,RealJerusalem,2436
FM,Orest_Vovk,2592,0 - 1,GM,LevonAronian,3088
GM,amintabatabaei,3005,1 - 0,CM,dolynachess,2572
NM,toninhojit,2564,0 - 1,GM,LiemLe,3132
GM,AryanTari,2986,1 - 0,NM,SuanTiltado,2443
WIM,joksijoksi,2532,0 - 1,GM,Msb2,3036
FM,artin10862,3004,1 - 0,CM,cristianserban1,2678
FM,VD_coach,2520,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,Jospem,3080,1 - 0,FM,WPWPWP-2015,2506
FM,el_sporco,2597,0 - 1,GM,wonderfultime,3063
GM,Shankland,2934,½ - ½,FM,TokChess,2532
IM,AGW2016,2642,0 - 1,FM,rezamahdavi2008,2948
GM,Sanan_Sjugirov,2994,1 - 0,NM,N_Mullodzhanov,2627
NM,Blitz,2504,0 - 1,GM,h4parah5,2990
GM,LastGladiator1,3001,1 - 0,FM,ahmedkandiliii,2721
CM,tgpgoat,2524,0 - 1,GM,SantoBlue,3016
GM,kleinebeer98,2821,1 - 0,FM,StoreySniper,2380
FM,Lion_DL,2414,0 - 1,GM,penguingm1,2974
GM,rasmussvane,2952,1 - 0,IM,manitodeplomo,2588
