white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,esskeettit,2473,0 - 1,GM,MagnusCarlsen,3313
GM,nihalsarin,3211,1 - 0,FM,Gameking51,2563
IM,Mikedannnn,2701,0 - 1,GM,Hikaru,3276
GM,dropstoneDP,3021,1 - 0,FM,arminmusovic,2561
FM,MKlose11,2677,0 - 1,GM,FabianoCaruana,3101
GM,Bigfish1995,3064,1 - 0,FM,Orujov2008,2821
FM,PavelChernomordik,2505,0 - 1,GM,Duhless,3105
GM,wonderfultime,3083,1 - 0,IM,chrisclaireredfield,2505
IM,Alomaterapia,2588,½ - ½,GM,artooon,3075
GM,mishanick,3038,1 - 0,FM,Tactictic,2463
FM,mortngabriel,2517,0 - 1,GM,FairChess_on_YouTube,3064
GM,Polish_fighter3000,3057,1 - 0,CM,ketrabluwos,2609
NM,brm72,2673,0 - 1,GM,DenLaz,3104
GM,GHANDEEVAM2003,3044,1 - 0,IM,Rutvij09,2542
NM,StellarChess,2521,0 - 1,GM,BogdanDeac,3106
GM,shimastream,3025,1 - 0,IM,Balla_Tamas,2651
FM,Bilan_Danila,2605,0 - 1,NM,Valera_B5,2968
GM,Andreikka,3052,0 - 1,FM,jup1978,2419
FM,viktorgen2021,2566,0 - 1,GM,viviania,2904
GM,AlexanderL,2951,1 - 0,IM,Fh2411,2622
FM,AGW2016,2594,0 - 1,GM,ViIIagra,2943
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,JM2005GM,2491
GM,SharapovEvgeny,2632,0 - 1,GM,Macho_2006,2946
GM,BillieKimbah,2938,1 - 0,IM,Sergey85Rodchenkov,2568
FM,TokChess,2539,0 - 1,GM,GMBenjaminBok,3076
GM,MagnusCarlsen,3313,1 - 0,GM,Fighterman91,2768
FM,artin10862,2960,0 - 1,GM,nihalsarin,3211
GM,Hikaru,3276,1 - 0,FM,SARGISMV,2505
FM,JaloliddinIlkhomi,2761,0 - 1,GM,dropstoneDP,3021
GM,FabianoCaruana,3101,1 - 0,IM,skkeyan1309,2646
IM,nocnypako,2681,0 - 1,GM,Bigfish1995,3064
GM,Duhless,3105,1 - 0,CM,KogotBobra17,2837
GM,Roman_Ovetchkin,2589,0 - 1,GM,wonderfultime,3083
FM,Sadykov_Ramil,2603,0 - 1,GM,mishanick,3038
GM,FairChess_on_YouTube,3064,1 - 0,IM,kikoveiga,2565
FM,Sweafty,2633,0 - 1,GM,Polish_fighter3000,3057
GM,DenLaz,3104,1 - 0,IM,Rital44,2716
FM,blank0923,2770,1 - 0,GM,GHANDEEVAM2003,3044
GM,BogdanDeac,3106,1 - 0,IM,Agibileg,2674
IM,Meri-Arabidze,2686,½ - ½,GM,shimastream,3025
NM,Valera_B5,2968,1 - 0,FM,Th3_Hound,2659
GM,viviania,2904,1 - 0,IM,Let_it_be_1,2543
IM,bazar-wokzal,2640,0 - 1,GM,AlexanderL,2951
GM,ViIIagra,2943,1 - 0,IM,lamomiajunior,2772
CM,londonkid,2582,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Macho_2006,2946,0 - 1,IM,2KTNGO,2556
IM,AliKa2810,2610,0 - 1,GM,BillieKimbah,2938
GM,GMBenjaminBok,3076,1 - 0,FM,ELECTRODYNAMIC_DRACULA,2884
IM,Rutricks,2697,0 - 1,GM,Sanan_Sjugirov,2931
GM,TigrVShlyape,2866,1 - 0,NM,DNextEpisode,2611
GM,DuleMudule,2786,½ - ½,GM,MagnusCarlsen,3313
GM,nihalsarin,3211,1 - 0,IM,TheRealGmochey,2890
FM,TrahtarBelarus,2871,0 - 1,GM,Hikaru,3276
GM,dropstoneDP,3021,½ - ½,FM,Witik,2795
GM,GadimbayliA,2853,0 - 1,GM,FabianoCaruana,3101
GM,Bigfish1995,3064,1 - 0,GM,DmitryMaximov,2758
GM,Byniolus,2842,0 - 1,GM,Duhless,3105
GM,wonderfultime,3083,1 - 0,NM,MightyGMpretender,2882
GM,mishanick,3038,1 - 0,GM,CarlosAlbornoz,2837
IM,Vahe_Danielyan,2713,0 - 1,GM,FairChess_on_YouTube,3064
GM,Polish_fighter3000,3057,1 - 0,FM,gau_npukyputb,2695
GM,bocah_sakit,2686,1 - 0,GM,DenLaz,3104
GM,QuintilianoR,2717,0 - 1,GM,BogdanDeac,3106
NM,turayev_shahruh17,2900,0 - 1,NM,Valera_B5,2968
FM,AlexPapasimakopoulos,2723,0 - 1,GM,viviania,2904
GM,AlexanderL,2951,1 - 0,IM,blitzking1729,2822
IM,Lennis93,2744,0 - 1,GM,ViIIagra,2943
GM,Oleksandr_Bortnyk,3111,½ - ½,GM,chessdjw,2726
GM,BillieKimbah,2938,1 - 0,IM,eragon02,2697
GM,Aygehovit1992,2723,1 - 0,GM,GMBenjaminBok,3076
GM,Sanan_Sjugirov,2931,0 - 1,IM,Fy_Rakotomaharo,2773
GM,Rodalquilar,2778,½ - ½,GM,TigrVShlyape,2866
GM,Zhigalko_Sergei,2912,1 - 0,IM,benny_aizenberg,Unrated
GM,AryanTari,2977,0 - 1,IM,Babbelbox,2710
FM,MaevskiyNikolay,2661,1 - 0,IM,Kezin_Roman,2929
IM,MITerryble,3011,½ - ½,GM,nihalsarin,3211
GM,Hikaru,3276,1 - 0,GM,AhmadzadaA,2868
GM,FabianoCaruana,3101,1 - 0,IM,MatthewG-p4p,2948
GM,David_Arutinian,2836,0 - 1,GM,Bigfish1995,3064
GM,Harsha_Bharathakoti,2912,0 - 1,GM,Duhless,3105
GM,baki83,2889,1 - 0,GM,wonderfultime,3083
GM,Paralinch,2923,1 - 0,GM,mishanick,3038
GM,FairChess_on_YouTube,3064,½ - ½,GM,krzyzan94,2826
GM,FXDon77,2915,1 - 0,GM,Polish_fighter3000,3057
GM,BogdanDeac,3106,1 - 0,GM,Dyadya81,2806
NM,Valera_B5,2968,0 - 1,IM,Kosak12,2882
GM,viviania,2904,0 - 1,GM,Gareth-Bale11,2919
GM,GMKrikor,2857,1 - 0,GM,AlexanderL,2951
GM,ViIIagra,2943,1 - 0,GM,bocah_sakit,2686
GM,Aygehovit1992,2723,½ - ½,GM,BillieKimbah,2938
IM,Fy_Rakotomaharo,2773,0 - 1,GM,Zhigalko_Sergei,2912
IM,Babbelbox,2710,0 - 1,GM,daro94,2910
GM,FGHSMN,2857,1 - 0,FM,MaevskiyNikolay,2661
,anon6121824,2898,1 - 0,FM,ArtemDyachuk,2673
GM,Elsa167,2782,1 - 0,NM,noblerone,2540
GM,MagnusCarlsen,3313,1 - 0,GM,Chernobay_Artem,2650
FM,siciliannaga,2815,0 - 1,GM,dropstoneDP,3021
FM,Witik,2795,0 - 1,GM,artooon,3075
GM,Radzio1987,2898,½ - ½,GM,shimastream,3025
IM,CSB7,2773,1 - 0,GM,Oleksandr_Bortnyk,3111
GM,daro94,2910,½ - ½,GM,Hikaru,3276
GM,FGHSMN,2857,0 - 1,GM,FabianoCaruana,3101
GM,Bigfish1995,3064,0 - 1,,anon6121824,2898
GM,Duhless,3105,1 - 0,GM,Elsa167,2782
GM,BogdanDeac,3106,0 - 1,GM,baki83,2889
GM,FXDon77,2915,1 - 0,GM,ViIIagra,2943
IM,Kosak12,2882,0 - 1,GM,Zhigalko_Sergei,2912
GM,Paralinch,2923,1 - 0,GM,GMKrikor,2857
GM,Gareth-Bale11,2919,0 - 1,GM,MagnusCarlsen,3313
GM,nihalsarin,3211,1 - 0,FM,ShiroglanTalibov,2863
GM,dropstoneDP,3021,1 - 0,IM,RobertoJBM,2875
GM,artooon,3075,1 - 0,GM,krzyzan94,2826
FM,snowlord,2931,1 - 0,GM,FairChess_on_YouTube,3064
GM,BillieKimbah,2938,0 - 1,GM,Fandorine,2924
GM,DuleMudule,2786,0 - 1,GM,TigrVShlyape,2866
GM,VladimirKramnik,2992,1 - 0,IM,CSB7,2773
GM,VincentKeymer,3127,1 - 0,GM,Aygehovit1992,2723
IM,Meri-Arabidze,2686,0 - 1,IM,MITerryble,3011
GM,wonderfultime,3083,1 - 0,CM,Andrei_Skvortsov,2794
GM,mishanick,3038,1 - 0,IM,Babbelbox,2710
GM,Polish_fighter3000,3057,1 - 0,IM,benny_aizenberg,Unrated
FM,MaevskiyNikolay,2661,0 - 1,GM,RaunakSadhwani2005,3086
GM,tdf98pantani,2752,0 - 1,GM,DenLaz,3104
GM,GHANDEEVAM2003,3044,1 - 0,FM,Timerkhanov,2587
GM,shimastream,3025,1 - 0,IM,eagleclaw07,2793
GM,FabianoCaruana,3101,1 - 0,GM,Paralinch,2923
,anon6121824,2898,0 - 1,GM,Duhless,3105
GM,Zhigalko_Sergei,2912,½ - ½,GM,FXDon77,2915
GM,MagnusCarlsen,3313,1 - 0,GM,baki83,2889
GM,VladimirKramnik,2992,1 - 0,GM,nihalsarin,3211
GM,Hikaru,3276,½ - ½,GM,VincentKeymer,3127
GM,daro94,2910,0 - 1,GM,dropstoneDP,3021
IM,MITerryble,3011,1 - 0,GM,artooon,3075
GM,TigrVShlyape,2866,1 - 0,GM,Fandorine,2924
GM,Bigfish1995,3064,1 - 0,FM,snowlord,2931
GM,TimofeevAr,2848,½ - ½,GM,wonderfultime,3083
IM,Kosak12,2882,0 - 1,GM,mishanick,3038
GM,Gareth-Bale11,2919,½ - ½,GM,Polish_fighter3000,3057
