white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3256,1 - 0,FM,Bilan_Danila,2661
NM,IC3S2,2549,0 - 1,GM,FairChess_on_YouTube,3130
GM,BogdanDeac,3052,1 - 0,CM,StefanosKazantzoglou,2462
CM,Jesseinkman,2483,0 - 1,GM,Javokhir_Sindarov05,3169
GM,Grischuk,3033,1 - 0,FM,WindWhistler11,2530
FM,DitmanSolo,2766,1 - 0,GM,jefferyx,2999
GM,GHANDEEVAM2003,3180,1 - 0,FM,JERO-8914,2536
FM,JoliyRoger,2575,0 - 1,IM,Rud_Makarian,3076
GM,DanielNaroditsky,3083,1 - 0,FM,G10De_Arrascaeta,2563
GM,MathiasWomacka,2608,1 - 0,GM,artooon,3064
IM,MITerryble,3075,1 - 0,FM,Frankie_Badacsonyi,2504
NM,SharathRk6,2561,0 - 1,GM,Jospem,3080
GM,tptagain,3030,1 - 0,FM,Orest_Vovk,2592
CM,zverr1,2615,0 - 1,GM,champ2005,3030
GM,Sanan_Sjugirov,2994,1 - 0,GM,Glek_Igor,2664
IM,imdvb6307,2444,0 - 1,IM,MatthewG-p4p,2904
GM,mitrabhaa,2964,1 - 0,FM,rdarruda,2557
FM,Hananmo,2551,0 - 1,GM,Anton_Demchenko,2945
NM,MightyGMpretender,2886,1 - 0,NM,Itay121,2634
NM,WanderingPuppet,2580,0 - 1,GM,Azerichess,3068
GM,vugarrasulov,3010,1 - 0,CM,bilosuvenosu06,2575
FM,YegoryoCh,2563,0 - 1,GM,wonderfultime,3063
GM,Igor_Janik,2780,1 - 0,CM,Zenekritikus04,2538
GM,Zq1,2472,0 - 1,GM,Shield12,2954
FM,artin10862,3004,0 - 1,FM,Blitz_Lover1,2513
IM,Cherneevo_23,2560,0 - 1,GM,AryanTari,2986
GM,mishanick,3109,1 - 0,FM,xakevicius91,2470
FM,Hattori-Hanzo78,2624,0 - 1,GM,Zhigalko_Sergei,2974
GM,Macho_2006,2929,1 - 0,CM,Artemiki,2715
WIM,Xeniya2005,2495,0 - 1,GM,Chopper1905,2980
GM,hansen,3054,1 - 0,FM,rubix_time,2538
FM,biostatistician,2656,0 - 1,IM,mbojan,2884
IM,Kacparov,3000,1 - 0,CM,Laurin_2009,2377
CM,icy,2513,0 - 1,GM,FGHSMN,2914
GM,Shankland,2934,0 - 1,FM,SHIVACalypso,2532
FM,JoJoZP,2618,0 - 1,GM,kuli4ik,3012
GM,rasmussvane,2986,1 - 0,FM,KhamzinOlzhas,2329
FM,ErikRonka,2496,0 - 1,GM,Grandelicious,2978
IM,Szparu,2831,0 - 1,CM,cristianserban1,2678
FM,Antosha_Chekhonte,2595,0 - 1,GM,kleinebeer98,2821
IM,TrahtarBelarus,2978,1 - 0,GM,gm_rashid,2537
FM,Mmukka,2527,0 - 1,GM,platy3,2964
GM,Alexander_Donchenko,2843,1 - 0,FM,FlemingA,2570
FM,Schattman,2499,0 - 1,GM,Vaathi_Coming,2998
IM,AlmasRakhmatullaev,2953,1 - 0,FM,masterofpuppets2,2535
IM,DarkPassenger007,2393,0 - 1,GM,Beca95,3018
GM,shimastream,3060,0 - 1,WIM,Savagelittlemole,2538
IM,Levanzovsky,2580,0 - 1,GM,Durarbayli,2931
IM,klimkoj,2862,1 - 0,FM,Reyson01,2512
FM,divudis17,2558,1 - 0,IM,tsaruk_maks,2926
IM,RobertoJBM,2868,½ - ½,FM,AlexanderKing,2536
FM,N18player,2597,0 - 1,IM,Kirill_Klukin,2927
IM,WhiteKnight2612,2904,1 - 0,IM,chessllermo,2528
GM,Rdeux42,2553,0 - 1,IM,scarabee43,2945
GM,baki83,2920,1 - 0,NM,noblerone,2617
NM,CFalcons8,2455,0 - 1,IM,Eagle_2019,2869
FM,GoltsevDmitry2000,2829,1 - 0,FM,Ryukchess81,2494
IM,LoaySameer,2703,1 - 0,IM,dzhumagaliev,2838
IM,BahadirOzen,2904,1 - 0,FM,wild3000,2508
NM,Yoda1992,2558,0 - 1,GM,vladislavkovalev,2826
GM,Vladimir_Zakhartsov,2968,1 - 0,IM,ninguno46,2645
FM,CristianS27,2605,0 - 1,GM,TigrVShlyape,2868
GM,maciek_92,3000,0 - 1,FM,Kotofeyca,2540
CM,yesilikeorangejuice,2599,0 - 1,GM,moro182,2888
GM,Kiborg95,2839,1 - 0,FM,McCarthyStone,2596
FM,Pingah9,2612,1 - 0,GM,XDPS,2933
GM,alexrustemov,2879,1 - 0,CM,NeonNinja73,2592
WIM,Speshka,2645,0 - 1,GM,Paralinch,2914
GM,Nitzan_Steinberg,2895,1 - 0,IM,Happy1712Drummer,2675
NM,EternalNight8,2420,0 - 1,GM,youngKID,2889
IM,c63_amg,2807,1 - 0,FM,Piriflillo,2626
FM,PositionalPanther,2537,0 - 1,IM,FontVella8,2814
FM,GalaxyRoman,2771,1 - 0,CM,komogro,2527
CM,FerAsensio2024,2573,0 - 1,FM,ilqar_74,2842
GM,AlexeiShirov,2936,1 - 0,FM,Juicy_Fork,2548
FM,Eleyah,2575,1 - 0,IM,schoolmeester,2870
GM,K_A_S_T_O_R,2804,1 - 0,FM,Hirna2005,2405
FM,DonMicheleCorleone,2529,0 - 1,GM,VitaliyBernadskiy,2932
GM,onyshchuk_v,2972,1 - 0,NM,Kaustubh_Kodihalli,2512
IM,dosto07,2527,0 - 1,IM,eagleclaw07,2806
FM,Dolphin_2010,2869,1 - 0,FM,Art10ECHR,2541
FM,Golubovsky,2577,1 - 0,GM,2bf41-0,2917
FM,BardArtem,2880,0 - 1,CM,Gryffindorac8,2460
WGM,SayonaraPonytail,2595,1 - 0,GM,jstopa4,2779
IM,ulises2013,2872,0 - 1,FM,Fleetw00dMac,2548
FM,DeyanKostov,2651,0 - 1,FM,NikitaShandrygin,2817
NM,ELPRIMO0O0,2498,1 - 0,FM,nicolochessit,2547
GM,Vanych,2726,1 - 0,IM,SchmakAttack,2797
IM,Mops_2004,2826,1 - 0,CM,NottheBishopSacrifice,2653
FM,Dragon_Dmitry,2445,0 - 1,IM,Keranke,3000
IM,Vuk2000,2881,1 - 0,NM,Zheenbekov86,2447
NM,michaelskie11,2279,0 - 1,GM,goodluck06,2678
GM,Byniolus,2836,1 - 0,FM,mokerslag,2472
WFM,gpsji27,2526,0 - 1,IM,CSB7,2831
IM,kingofthenil,2951,1 - 0,GM,Niktlt,2444
NM,BaylavChess,2413,½ - ½,FM,Alen_Yeremyann,2789
IM,Aradhya2000,2774,0 - 1,FM,Eliwood44,2438
WIM,secretsuperstar7,2492,1 - 0,GM,GMAkobianSTL,2965
CM,Tikhon_Popov,2753,1 - 0,CM,masenik,2480
NM,SipahiPower,2548,0 - 1,GM,grzechu96,2785
CM,vovachesss,2801,1 - 0,CM,Heliosis11,2364
FM,StoreySniper,2380,0 - 1,FM,arenal72,2814
IM,Individoom,2890,½ - ½,CM,univio,2546
FM,DvaHrasta,2597,0 - 1,GM,shyam,2865
IM,Ordekalog,2748,0 - 1,CM,Ruslan_0807,2412
IM,Squirlolz,2563,0 - 1,FM,Bob_2004,2502
GM,Aygehovit1992,2769,1 - 0,FM,Bugcrusher,2469
NM,FollowRivers,2460,0 - 1,IM,BakaPG,2810
IM,Maitreia,2912,0 - 1,FM,Ryan_Zhong,2402
WCM,BashirliSaadat,2448,1 - 0,GM,Mikhail_Golubev,2724
IM,blitzking1729,2813,1 - 0,FM,Der_Balak_3Halak,2535
FM,ExtremeLearner,2671,1 - 0,FM,mwpchess,2607
IM,beatles_22,2783,1 - 0,NM,Flaccidmoves,2394
NM,Mihajlovskij,2470,½ - ½,FM,Alex_Sahakyan2006,2700
FM,crazy_but_lazy,2667,1 - 0,FM,Jeppesen08,2532
IM,Unfazed7777,2640,1 - 0,IM,johnathan113,2692
GM,Evgeny81,2763,1 - 0,FM,lagedema,2585
NM,KorolDimitriy75,2482,0 - 1,IM,Korchmar_Vasiliy,2708
IM,Alexander_Khlebovich,2807,0 - 1,CM,Ron_Weasley_Chess,2675
FM,DeArron_Fox,2675,0 - 1,FM,Leonid_Starozhilov,2728
GM,ChessSkool,2728,1 - 0,CM,andrzej,2415
NM,sorch29,2507,0 - 1,IM,MonsterChess_uz,2832
IM,JakubPulpan,2798,1 - 0,NM,alturas_pacificas,2390
CM,Oxygen64,2534,0 - 1,IM,GaiozNigalidze,2801
NM,I-Mesquita,2880,1 - 0,FM,camilocorredor,2263
