white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,YoreDea,2584,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,IM,santosalberto1987,2505
FM,Oleg_Papayan,2563,0 - 1,GM,FabianoCaruana,3101
GM,lachesisQ,3164,1 - 0,FM,DvaHrasta,2498
NM,KChor05,2610,0 - 1,GM,GHANDEEVAM2003,3044
GM,Firouzja2003,3188,1 - 0,IM,Thjop,2661
IM,zajka-molotok,2608,0 - 1,GM,SpeedofLight0,3111
GM,Bigfish1995,3064,1 - 0,FM,Dixit_Nikhil,2702
FM,whitemirrorninja,2624,0 - 1,GM,Polish_fighter3000,3057
GM,Msb2,3112,1 - 0,FM,Caclox,2451
FM,Orest_Vovk,2521,½ - ½,GM,mishanick,3038
GM,Jospem,3102,1 - 0,NM,chesselephant,2576
FM,Gameking51,2563,0 - 1,GM,dropstoneDP,3016
GM,FairChess_on_YouTube,3064,1 - 0,FM,WindWhistler11,2528
CM,Rakitic2010,2545,0 - 1,IM,Mykola-Bortnyk,3052
GM,BogdanDeac,3106,1 - 0,FM,esskeettit,2473
NM,Dare-Dare,2508,1 - 0,GM,GMBenjaminBok,3076
IM,0gZPanda,3103,1 - 0,FM,GMForgacs,2405
FM,Mackster23,2652,0 - 1,GM,GM_dmitrij,3002
GM,OparinGrigoriy,3086,½ - ½,IM,lupta_robin,2656
IM,ural58,2512,0 - 1,GM,VladimirKramnik,2992
GM,Andreikka,3052,1 - 0,FM,AndreiITrifan,2649
FM,TitanChess666,2501,0 - 1,GM,Parhamov,3117
GM,joppie2,3034,1 - 0,NM,2346PL,2509
CM,ShahMatKanal,2605,0 - 1,NM,Valera_B5,2968
GM,MagnusCarlsen,3313,1 - 0,IM,lamomiajunior,2772
FM,RandomNoob04,2712,0 - 1,GM,Hikaru,3276
GM,FabianoCaruana,3101,1 - 0,IM,karinachess1,2645
IM,Kildepiotr,2735,0 - 1,GM,lachesisQ,3164
GM,GHANDEEVAM2003,3044,1 - 0,NM,Romkachess,2582
FM,blank0923,2770,0 - 1,GM,Firouzja2003,3188
GM,SpeedofLight0,3111,1 - 0,IM,Zavgorodniy_Sergiy,2589
FM,lgsalazar94,2558,0 - 1,GM,Bigfish1995,3064
GM,Polish_fighter3000,3057,1 - 0,FM,NLLO777,2509
IM,ValeriyGrinev,2651,½ - ½,GM,Msb2,3112
IM,qeeqer,2601,0 - 1,GM,Jospem,3102
GM,dropstoneDP,3016,1 - 0,FM,amateurchess20,2611
GM,swayamsm,2632,0 - 1,GM,FairChess_on_YouTube,3064
