white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,FM,Zorbos,2643
FM,luckyswitchback,2750,1 - 0,GM,nihalsarin,3211
GM,VincentKeymer,3127,½ - ½,NM,vladgoncharov,2534
GM,Zq1,2620,0 - 1,GM,Jospem,3102
GM,Firouzja2003,3188,1 - 0,CM,koncheto,2482
CM,surrenderPLS,2537,0 - 1,GM,Msb2,3112
GM,mishanick,3038,1 - 0,IM,chessllermo,2520
FM,Emp3rador,2630,½ - ½,GM,DenLaz,3104
GM,dropstoneDP,3016,½ - ½,CM,Grossboss19,2610
CM,Matheusmdr2005,2662,0 - 1,GM,Baku_Boulevard,3136
GM,GHANDEEVAM2003,3044,1 - 0,NM,IamSchrodingersCat,2701
FM,masterofpuppets2,2531,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,FairChess_on_YouTube,3064,1 - 0,FM,DeArron_Fox,2566
FM,Orest_Vovk,2521,1 - 0,GM,rasmussvane,2941
GM,sergoy,2956,1 - 0,CM,Practical-Play,2557
CM,almaguerjm,2500,0 - 1,GM,Krakozia,2940
GM,Anton_Demchenko,2898,1 - 0,NM,brm72,2673
IM,Battever,2566,0 - 1,GM,GMBenjaminBok,3076
GM,wonderfultime,3083,0 - 1,IM,boasovietica,2621
FM,jup1978,2419,0 - 1,IM,MITerryble,3011
GM,Grischuk,3058,1 - 0,CM,Actuary44,2500
FM,ChessTankMan,2634,0 - 1,GM,artooon,3075
GM,OparinGrigoriy,3086,1 - 0,IM,Sergey85Rodchenkov,2568
NM,subham777,2602,0 - 1,GM,shimastream,3025
GM,kirillshevchenko,2894,1 - 0,IM,AleksanderHnydiuk,2523
IM,karinachess1,2645,0 - 1,GM,MagnusCarlsen,3313
GM,Jospem,3102,1 - 0,NM,CuteSheepCloud,2699
IM,GeorgiosSouleidis,2670,1 - 0,GM,Firouzja2003,3188
GM,Msb2,3112,0 - 1,NM,combidharma,2801
IM,kikoveiga,2565,0 - 1,GM,mishanick,3038
GM,Baku_Boulevard,3136,1 - 0,FM,DTChess,2739
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,SmirnovAlexandrA,2567
FM,YouJustFoundYourGodfather,2600,0 - 1,GM,FairChess_on_YouTube,3064
CM,JuniorJumper,2500,0 - 1,GM,sergoy,2956
GM,Krakozia,2940,1 - 0,FM,juancruzarias,2715
FM,Ramosha,2727,0 - 1,GM,Anton_Demchenko,2898
GM,GMBenjaminBok,3076,1 - 0,FM,NovoselovRoman,2667
IM,MITerryble,3011,1 - 0,IM,Zavgorodniy_Sergiy,2589
FM,Sadykov_Ramil,2603,0 - 1,GM,Grischuk,3058
GM,artooon,3075,1 - 0,FM,crazy_but_lazy,2657
GM,shimastream,3025,1 - 0,IM,Aswathchess,2716
FM,TERMINATOR_PC,2720,0 - 1,GM,kirillshevchenko,2894
GM,Denis_Makhnyov,2969,1 - 0,GM,Mikhail_Golubev,2598
GM,Sanan_Sjugirov,2931,1 - 0,IM,Schekachikhin_Maksim,2630
GM,SharapovEvgeny,2632,½ - ½,GM,Zhigalko_Sergei,2912
IM,mr_gustavo,2776,1 - 0,GM,Duhless,3105
GM,TigrVShlyape,2866,½ - ½,FM,valeriocarnicelli,2581
GM,Ermito2020,2607,0 - 1,IM,Arash_Tahbaz,2901
GM,Fandorine,2924,0 - 1,FM,fu24,2654
FM,MKlose11,2677,0 - 1,GM,Prizant_academy,3183
GM,MagnusCarlsen,3313,1 - 0,GM,Virgo15,2612
GM,FXDon77,2915,0 - 1,GM,Jospem,3102
GM,mishanick,3038,1 - 0,IM,GothamChess,2835
FM,Ali_rastbod,2730,1 - 0,GM,Baku_Boulevard,3136
IM,DeTimmerman,2746,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,FairChess_on_YouTube,3064,1 - 0,FM,Eagle_2019,2902
GM,sergoy,2956,0 - 1,IM,fastestmindalive,2735
GM,Byniolus,2842,1 - 0,GM,Krakozia,2940
GM,Anton_Demchenko,2898,0 - 1,GM,attack2mateU,2724
FM,AlexPapasimakopoulos,2723,0 - 1,GM,GMBenjaminBok,3076
IM,Vahe_Danielyan,2713,0 - 1,IM,MITerryble,3011
GM,Grischuk,3058,1 - 0,FM,Witik,2795
IM,CheckThis4,2675,1 - 0,GM,artooon,3075
FM,farzadbfd,2745,0 - 1,GM,shimastream,3025
GM,kirillshevchenko,2894,1 - 0,GM,astralpulse,2571
IM,Agibileg,2674,0 - 1,GM,Denis_Makhnyov,2969
IM,Arash_Tahbaz,2901,½ - ½,FM,Alex_Sahakyan2006,2698
GM,Prizant_academy,3183,1 - 0,IM,Rutricks,2697
GM,eljanov,2862,0 - 1,CM,Andrei_Skvortsov,2794
NM,forevery0ung,2759,0 - 1,GM,MrTattaglia,2925
IM,Kirill_Klukin,2914,0 - 1,GM,ContrVersia,2838
GM,sergiochess83,2983,0 - 1,FM,zimmm36,2686
GM,frederiksvane,3060,1 - 0,FM,ArtemDyachuk,2673
GM,Shiirav,2647,0 - 1,GM,K_A_S_T_O_R,2838
