white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,GeorgiosSouleidis,2670,0 - 1,GM,Hikaru,3276
GM,nihalsarin,3211,1 - 0,WIM,Speshka,2662
FM,Bilan_Danila,2605,0 - 1,GM,Sibelephant,3071
GM,Firouzja2003,3188,1 - 0,FM,FREDERICKtheMATE,2740
CM,Actuary44,2500,0 - 1,GM,FabianoCaruana,3101
GM,Msb2,3112,1 - 0,IM,bazar-wokzal,2640
,Barbus89,2533,0 - 1,GM,Bigfish1995,3064
GM,Polish_fighter3000,3057,1 - 0,IM,Ural_bogatyr,2547
IM,santosalberto1987,2505,0 - 1,GM,GMWSO,3072
GM,DenLaz,3104,1 - 0,WIM,joksijoksi,2535
NM,noblerone,2540,0 - 1,GM,HansOnTwitch,3128
GM,Indianlad,3064,1 - 0,IM,ValeriyGrinev,2651
FM,DrDreBeats,2586,0 - 1,GM,FairChess_on_YouTube,3064
GM,mishanick,3038,1 - 0,FM,Kazmin_Semyon,2582
IM,LoaySameer,2603,0 - 1,GM,artooon,3075
GM,Jospem,3102,1 - 0,CM,koncheto,2482
NM,vladgoncharov,2534,0 - 1,GM,BogdanDeac,3106
GM,GM_dmitrij,3002,1 - 0,IM,CarlosjPineror,2726
FM,the-gambler,2513,½ - ½,GM,Duhless,3105
GM,amintabatabaei,3095,1 - 0,FM,S-Fazulyanov,2471
IM,BigAl,2536,0 - 1,GM,GOGIEFF,3030
GM,dropstoneDP,3016,1 - 0,FM,jup1978,2419
WFM,FARIZA2018,2620,0 - 1,GM,wonderfultime,3083
GM,Beca95,2990,1 - 0,WFM,Zarinur,2548
IM,aghasiyevkamal,2695,0 - 1,GM,OparinGrigoriy,3086
GM,Hikaru,3276,1 - 0,FM,farzadbfd,2745
GM,GasconJR,2580,1 - 0,GM,nihalsarin,3211
GM,Sibelephant,3071,1 - 0,IM,jk13,2665
FM,Witik,2795,0 - 1,GM,Firouzja2003,3188
GM,FabianoCaruana,3101,½ - ½,FM,juancruzarias,2715
WGM,meoluoi91,2533,0 - 1,GM,Msb2,3112
GM,Bigfish1995,3064,1 - 0,FM,nekotyanof,2779
IM,Korchmar_Vasiliy,2711,1 - 0,GM,Polish_fighter3000,3057
GM,GMWSO,3072,½ - ½,IM,Athanasios2,2836
IM,benny_aizenberg,Unrated,0 - 1,GM,DenLaz,3104
GM,HansOnTwitch,3128,½ - ½,IM,hurricane7791,2730
FM,Ali_rastbod,2730,0 - 1,GM,Indianlad,3064
GM,FairChess_on_YouTube,3064,1 - 0,FM,twofoxniel,2803
IM,CheckThis4,2675,0 - 1,GM,mishanick,3038
GM,artooon,3075,1 - 0,GM,Goryachkina,2680
FM,sofaceindisguise,2725,0 - 1,GM,Jospem,3102
GM,BogdanDeac,3106,1 - 0,FM,MKlose11,2677
FM,Ramosha,2727,1 - 0,GM,GM_dmitrij,3002
FM,wqws,2876,0 - 1,GM,amintabatabaei,3095
GM,GOGIEFF,3030,0 - 1,IM,Agibileg,2674
FM,Aureliano-Buendia,2461,0 - 1,GM,dropstoneDP,3016
GM,wonderfultime,3083,1 - 0,GM,Harry_Rakkel,2729
IM,korbul,2675,0 - 1,GM,Beca95,2990
GM,OparinGrigoriy,3086,1 - 0,IM,wannabe2700,2619
IM,Let_it_be_1,2543,0 - 1,FM,artin10862,2960
GM,nrvignesh,2892,0 - 1,GM,Hikaru,3276
IM,Mops_2004,2760,0 - 1,GM,Sibelephant,3071
GM,Firouzja2003,3188,1 - 0,GM,mitrabhaa,2938
GM,Msb2,3112,1 - 0,FM,Iball95,2814
IM,BahadirOzen,2867,0 - 1,GM,Bigfish1995,3064
GM,DenLaz,3104,1 - 0,FM,MarcoRiehle,2834
GM,Indianlad,3064,1 - 0,IM,Kirill_Klukin,2914
IM,Lennis93,2744,½ - ½,GM,FairChess_on_YouTube,3064
GM,mishanick,3038,1 - 0,GM,chito89,2913
FM,JeRoma71,2834,1 - 0,GM,artooon,3075
GM,Jospem,3102,1 - 0,FM,TanitoluwaAps116,2863
GM,AsadliVugar,2886,1 - 0,GM,BogdanDeac,3106
GM,amintabatabaei,3095,½ - ½,FM,PeshkaCh,2832
GM,dropstoneDP,3016,1 - 0,CM,vovachesss,2810
IM,klimkoj,2930,0 - 1,GM,wonderfultime,3083
GM,Beca95,2990,½ - ½,GM,GMG,2743
FM,ShiroglanTalibov,2863,0 - 1,GM,OparinGrigoriy,3086
FM,artin10862,2960,0 - 1,GM,sokidze,2917
GM,rasmussvane,2941,1 - 0,IM,HSH1987,2758
IM,I_am_Javi,2739,0 - 1,GM,shimastream,3025
IM,Vuk2000,2859,0 - 1,GM,DanielDardha2005,2911
GM,Angry_Twin,2977,1 - 0,FM,econpower,2823
IM,blitzking1729,2822,1 - 0,IM,Rud_Makarian,3004
GM,Shield12,2952,1 - 0,FM,Dave_ChessMate,Unrated
IM,Zurability,2706,0 - 1,GM,Fandorine,2924
GM,Hikaru,3276,½ - ½,GM,FormerProdigy,2933
GM,Sibelephant,3071,½ - ½,IM,MatthewG-p4p,2948
GM,Chopper1905,2890,1 - 0,GM,Firouzja2003,3188
GM,Msb2,3112,1 - 0,GM,TigrVShlyape,2866
GM,Bigfish1995,3064,0 - 1,GM,ckgchess,2909
GM,XDPS,2812,0 - 1,GM,DenLaz,3104
GM,Zkid,2903,1 - 0,GM,Indianlad,3064
GM,francyIM,2956,0 - 1,GM,mishanick,3038
GM,moro182,2901,0 - 1,GM,Jospem,3102
NM,qx4z,2809,0 - 1,GM,dropstoneDP,3016
GM,wonderfultime,3083,1 - 0,GM,baki83,2889
GM,OparinGrigoriy,3086,1 - 0,GM,VitaliyBernadskiy,2845
GM,rasmussvane,2941,0 - 1,GM,nrvisakh,2968
GM,shimastream,3025,0 - 1,FM,JeRoma71,2834
GM,DanielDardha2005,2911,1 - 0,GM,AsadliVugar,2886
GM,sokidze,2917,1 - 0,GM,Angry_Twin,2977
IM,blitzking1729,2822,0 - 1,GM,Shield12,2952
GM,Fandorine,2924,0 - 1,GM,ChessQueen,2729
GM,FGHSMN,2857,1 - 0,FM,x-9616587394,2732
GM,1stSecond,2911,1 - 0,NM,Abund,2734
GM,Vanina1989,2693,0 - 1,IM,MITerryble,3011
GM,Parhamov,3117,1 - 0,NM,Casablanca,2707
GM,platy3,3018,1 - 0,IM,Korchmar_Vasiliy,2711
FM,Alen_Yeremyann,2816,0 - 1,GM,vugarrasulov,2933
GM,tptagain,2995,1 - 0,IM,Journey_to_GrandMaster_YT,2705
IM,MITerryble,3011,1 - 0,GM,Msb2,3112
GM,DenLaz,3104,1 - 0,GM,Parhamov,3117
GM,mishanick,3038,1 - 0,GM,platy3,3018
GM,Jospem,3102,0 - 1,GM,vugarrasulov,2933
GM,dropstoneDP,3016,0 - 1,GM,tptagain,2995
GM,wonderfultime,3083,1 - 0,GM,Chopper1905,2890
GM,ckgchess,2909,½ - ½,GM,OparinGrigoriy,3086
