white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,MidnightFox,2490,0 - 1,GM,Hikaru,3324
GM,Parhamov,3100,1 - 0,FM,Acva-Alenok,2589
CM,BlunderMaster2335,2629,0 - 1,GM,amintabatabaei,3005
GM,AnishGiri,3131,1 - 0,IM,FLYD,2599
CM,Kingswhite2008,2488,0 - 1,GM,Andreikka,3033
GM,FairChess_on_YouTube,3130,1 - 0,FM,Pingah9,2612
FM,DCacheiro,2616,0 - 1,GM,mishanick,3109
GM,GMBenjaminBok,3094,1 - 0,FM,antigeroiy,2535
WFM,FARIZA2018,2611,0 - 1,GM,Msb2,3036
IM,Rud_Makarian,3076,1 - 0,IM,zmeeed67,2644
NM,Sophist4Life,2490,0 - 1,GM,jefferyx,2999
GM,dropstoneDP,3076,1 - 0,WFM,koteRV1610,2513
FM,Sem1901,2553,0 - 1,GM,DanielNaroditsky,3083
GM,wonderfultime,3063,1 - 0,FM,Slovak_fighter2000,2617
CM,Zenekritikus04,2538,0 - 1,GM,Indianlad,3030
GM,Shankland,2934,1 - 0,NM,InitiatingASC,2530
FM,WindWhistler11,2530,0 - 1,GM,igorkovalenko,2916
GM,rednova1729,3040,1 - 0,FM,wejbimoo,2536
FM,Ganec4,2521,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,GHANDEEVAM2003,3174,1 - 0,FM,MeisterJabo,2487
GM,adiosabu,2597,0 - 1,GM,Angry_Twin,2995
GM,LastGladiator1,3001,1 - 0,CM,FM-DavidsonR,2512
FM,FajnaFokaofficial,2618,1 - 0,GM,Volodar_Murzin,3026
GM,Genghis_K,2933,1 - 0,FM,Moonoo19,2433
IM,korbul,2551,0 - 1,GM,bardiya_Daneshvar,2979
GM,Sargsyan_Shant,3070,1 - 0,GM,skzt,2538
IM,AccioChess,2510,1 - 0,GM,GM_dmitrij,2994
GM,ChristopherYoo,3070,1 - 0,FM,Mr_ruthless,2617
CM,Navi_NazarPro,2536,0 - 1,GM,bancsoo,3003
IM,Kacparov,2992,1 - 0,CM,Mostii,2606
NM,tennessee07,2511,0 - 1,GM,Cayse,2901
GM,Grandelicious,2973,1 - 0,NM,Rawnsdale,2509
CM,Accidental-genius13,2491,0 - 1,GM,Macho_2006,2929
GM,onyshchuk_v,2972,½ - ½,IM,Barmen_EV,2615
IM,Hongjin,2470,0 - 1,GM,BogdanDeac,3029
IM,MatthewG-p4p,2904,1 - 0,CM,komogro,2527
IM,Kassimov_B,2477,0 - 1,IM,DonkyDonkyDonkey,2972
GM,Shield12,2954,½ - ½,FM,Viktoker,2677
IM,AleksanderHnydiuk,2529,0 - 1,GM,Anton_Demchenko,3024
GM,FGHSMN,2914,½ - ½,CM,Laurin_2009,2377
CM,soul_mortall,2592,0 - 1,GM,alexrustemov,2879
FM,rezamahdavi2008,2948,1 - 0,FM,Barboval,2637
NM,Noki102,2526,0 - 1,IM,Keranke,3000
IM,Murad_Ibrahimli,3002,1 - 0,FM,ahkashefi2800,2546
IM,PapiPapita,2586,0 - 1,IM,Talibovv06,2872
GM,BillieKimbah,3008,1 - 0,NM,RamonManon0g,2433
FM,VomDingJetztHer,2470,0 - 1,GM,hansen,3054
GM,TigrVShlyape,2868,1 - 0,FM,Casper,2565
FM,Kirill_Kopenkin,2477,0 - 1,GM,lilleper1,2955
IM,scarabee43,2945,1 - 0,FM,Mazarini41,2488
WFM,Preobrazhenska_D2011,2514,0 - 1,GM,FormerProdigy,2937
IM,mbojan,2902,0 - 1,CM,maksimys18,2586
IM,Djager97,2542,0 - 1,IM,blitzking1729,2813
GM,francyIM,2898,½ - ½,FM,Echsoterik,2600
FM,JunjiCol,2597,0 - 1,GM,BlueWizzard,2965
IM,AlexTriapishko,2828,1 - 0,NM,TheoSlade,2484
WFM,hongnhung1234,2551,0 - 1,GM,Zhigalko_Sergei,2974
IM,Ramil_Faizrakhmanov,2842,1 - 0,FM,PositionalPanther,2537
FM,ljuks68,2476,0 - 1,NM,Chessgodisback2008,2880
GM,AnthonyWirig,2806,1 - 0,CM,Gryffindorac8,2460
CM,SultaiC,2536,0 - 1,FM,ilqar_74,2842
IM,chenxiaoyuer,2749,0 - 1,FM,Xiximinski,2510
CM,giomar27,2344,0 - 1,FM,alanchamp,2706
GM,eljanov,2868,1 - 0,FM,AlexanderKing,2536
IM,Chesstrainer1,2473,½ - ½,FM,Ergali_Suleimen,2784
GM,Byniolus,2836,0 - 1,CM,bulletplayer2024,2524
FM,masterofpuppets2,2535,0 - 1,IM,Vuk2000,2881
FM,ReadySkate,2886,1 - 0,FM,inagreV,2537
FM,Bertalan1126,2499,1 - 0,GM,Drags95,2866
IM,Kirill_Klukin,2927,1 - 0,FM,soloderisas,2603
CM,HandKnit,2496,0 - 1,IM,kids2010,2830
GM,Sychev_on_YouTube,2876,1 - 0,FM,Kotofeyca,2540
FM,stasOR4ik,2430,0 - 1,GM,gmcorrales,2909
IM,schoolmeester,2870,1 - 0,FM,A4RookA3,2550
FM,McCarthyStone,2596,0 - 1,GM,SavelijTartakover,2910
IM,Eagle_2019,2869,1 - 0,FM,MFatigue,2533
FM,wild3000,2508,0 - 1,GM,Nitzan_Steinberg,2895
GM,NevorLegov,2987,1 - 0,IM,ELAREMETR,2540
FM,AmericanFighter_2010,2615,1 - 0,IM,Kosak12,2915
IM,Szparu,2831,1 - 0,FM,Qvalda,2525
CM,tomesao,2476,0 - 1,IM,eagleclaw07,2806
GM,sokidze,2995,1 - 0,NM,Mihajlovskij,2470
FM,dark_chess_SMG,2558,½ - ½,IM,lucliasco,2860
FM,puz2010,2693,1 - 0,FM,Alimpic,2554
FM,MFguimaraes,2407,0 - 1,GM,ContrVersia,2863
GM,vladislavkovalev,2826,1 - 0,CM,sleeping_in_the_fire,2505
FM,LangesNasenhaar,2482,0 - 1,FM,BardArtem,2880
FM,carokannlover213,2950,1 - 0,IM,DarkPassenger007,2393
CM,FastRocket2007,2382,0 - 1,GM,HVillagra,2994
FM,PoAslan,2952,1 - 0,FM,Frankie_Badacsonyi,2504
FM,SHIVACalypso,2532,0 - 1,IM,dzhumagaliev,2838
IM,Yaacovn,2830,1 - 0,NM,CCGoodKnightRookie,2495
FM,Partytime1180,2483,0 - 1,GM,kpio91,2771
IM,nocnypako,2769,1 - 0,FM,Blitz_Lover1,2513
CM,Jesseinkman,2483,0 - 1,FM,GoltsevDmitry2000,2829
FM,Witik,2759,1 - 0,CM,Daaksboy,2528
CM,Ruslan_0807,2412,0 - 1,IM,Athanasios2,2816
GM,A-Fier,2820,1 - 0,NM,KorolDimitriy75,2482
NM,GeloBall98,2499,0 - 1,FM,Dolphin_2010,2869
GM,Kobalia,2778,1 - 0,FM,Chessbard1972,2353
FM,anemih,2520,0 - 1,FM,Artem_0degov,2811
GM,Alexei_Kornev,2822,1 - 0,FM,nicolochessit,2547
CM,aanshnerurkar,2578,0 - 1,IM,Legendinunknown,2778
IM,MyDream003,2853,1 - 0,NM,Flaccidmoves,2394
FM,Schattman,2499,0 - 1,FM,BornaFranc007,2705
IM,MikaKarttunen,2676,1 - 0,FM,MaxLeto,2540
FM,isla88,2558,1 - 0,WGM,Sanyura,2766
GM,chessdjw,2744,1 - 0,IM,atalz0,2487
NM,LSChess,2530,0 - 1,IM,atbenina64,2804
FM,Skatchkov_V,2788,1 - 0,IM,Slovineanu,2580
FM,JoliyRoger,2575,0 - 1,IM,Individoom,2890
CM,NikaVolkov,2726,1 - 0,FM,Masterbeaterr,2507
NM,CFalcons8,2455,0 - 1,FM,luckyswitchback,2844
IM,CSB7,2831,1 - 0,CM,QueLadri,2399
FM,SARGISMV,2522,0 - 1,GM,Rodalquilar,2798
FM,Andrey_Klymchuk,2771,1 - 0,NM,alturas_pacificas,2390
FM,olderson,2395,0 - 1,GM,SahajGrover,2830
IM,Aradhya2000,2774,0 - 1,CM,NigiriSushies,2545
FM,Vorobei1978,2527,0 - 1,FM,wqws,2905
NM,fin,2651,1 - 0,FM,AsaHoffmann,2418
CM,MaverickSV,2360,0 - 1,CM,Aslanov_Umid,2732
FM,Stanbad1,2691,1 - 0,WCM,BashirliSaadat,2448
NM,FollowRivers,2460,0 - 1,FM,kushbhagat2009,2622
FM,Gangster-accountant01,2963,1 - 0,WIM,Matols,2379
WGM,Atousa,2469,0 - 1,GM,Didici,2740
IM,IMRosen,2806,1 - 0,GM,Niktlt,2444
IM,GMaka,2544,1 - 0,IM,resha1988,2740
