white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,FM,anasta10,2676
GM,GM_Huschenbeth,2639,0 - 1,GM,LyonBeast,3197
GM,Firouzja2003,3199,1 - 0,FM,Rap_woyska,2504
GM,SharapovEvgeny,2683,0 - 1,GM,lachesisQ,3144
GM,FairChess_on_YouTube,3130,0 - 1,IM,BigAl,2555
CM,Cheer_Down,2457,0 - 1,GM,Oleksandr_Bortnyk,3095
GM,LevonAronian,3088,1 - 0,FM,N18player,2597
CM,zverr1,2615,½ - ½,GM,RaunakSadhwani2005,3075
IM,Rud_Makarian,3076,1 - 0,IM,Barmen_EV,2615
FM,nickmatta,2549,0 - 1,GM,Msb2,3016
GM,HansOnTwitch,3179,1 - 0,NM,Agent-JL,2571
WFM,FARIZA2018,2611,1 - 0,GM,Bigfish1995,3097
GM,Grischuk,3033,1 - 0,CM,RaugintaBulba,2503
IM,themind1hunter,2434,0 - 1,GM,mishanick,3099
GM,GMWSO,3205,1 - 0,FM,ErikRonka,2496
IM,deribas12345,2632,0 - 1,GM,Polish_fighter3000,3200
GM,Jospem,3080,1 - 0,IM,Journey_to_GrandMaster_YT,2690
GM,Zq1,2472,0 - 1,GM,TRadjabov,3141
GM,VincentKeymer,3116,1 - 0,CM,jlf287,2465
FM,jup1978,2570,0 - 1,GM,vi_pranav,3032
GM,GHANDEEVAM2003,3180,1 - 0,FM,Zorbos,2679
CM,Actuary44,2553,0 - 1,GM,Indianlad,3030
GM,joppie2,2975,1 - 0,FM,Honiex,2632
FM,mortngabriel,2565,0 - 1,GM,rasmussvane,2952
GM,dropstoneDP,3076,1 - 0,FM,JoliyRoger,2575
GM,Bacyanide,2566,0 - 1,GM,shimastream,3047
GM,Shield12,2954,1 - 0,IM,Herman-NY,2555
NM,Good_Knight_Kiss,2500,0 - 1,GM,GM_dmitrij,2994
GM,frederiksvane,2989,1 - 0,NM,HZMC92,2436
IM,zajka-molotok,2602,0 - 1,GM,AnishOnYoutube,3072
GM,wonderfultime,3063,1 - 0,IM,chessllermo,2528
FM,only_strong_moves,2784,0 - 1,GM,Prizant_academy,3183
GM,tptagain,3030,1 - 0,FM,Chessdreamer2020,2542
FM,FM_VS99,2647,0 - 1,IM,MITerryble,3075
GM,FormerProdigy,2938,1 - 0,FM,Predo63,2648
NM,Rawnsdale,2509,0 - 1,GM,iturrizaga,2996
GM,vugarrasulov,3010,1 - 0,FM,Pingah9,2612
CM,Shuvalov,2689,0 - 1,GM,GroovyKettle,3048
GM,Sanan_Sjugirov,2994,0 - 1,FM,jerry_77,2569
FM,Langua_Chess,2432,0 - 1,GM,DominguezOnYoutube,2976
IM,Kacparov,2992,1 - 0,FM,MusicCityMaster,2419
FM,masterofpuppets2,2535,1 - 0,GM,FGHSMN,2935
GM,Krakozia,2940,1 - 0,NM,ploxoi,2475
WIM,secretsuperstar7,2492,0 - 1,GM,Fandorine,2997
GM,lilleper1,3007,1 - 0,FM,whitemirrorninja,2548
IM,JulbeNn,2572,0 - 1,GM,artooon,3064
GM,jcibarra,2909,1 - 0,IM,Irishchessman16,2557
FM,LeoLV10,2601,0 - 1,IM,klimkoj,2879
GM,bardiya_Daneshvar,2979,1 - 0,IM,m_ezat,2748
FM,ArrestingPieces,2510,½ - ½,GM,sergoy,3028
GM,BillieKimbah,3008,1 - 0,NM,epiclord678,2373
CM,komogro,2527,0 - 1,GM,Alexander_Donchenko,2843
GM,Vaathi_Coming,2998,1 - 0,CM,tgpgoat,2524
WIM,Ruchess27,2448,0 - 1,GM,Anton_Demchenko,3024
GM,SantoBlue,3016,1 - 0,IM,Triumphmate,2638
NM,thesupera12,2573,½ - ½,GM,h4parah5,2990
GM,wudileige,3004,1 - 0,FM,Michal_Fiedorek,2560
IM,santosalberto1987,2545,1 - 0,GM,AryanTari,2986
GM,BilodeauA,2990,1 - 0,FM,tusplingher,2739
CM,JuniorJumper,2500,0 - 1,FM,artin10862,2980
FM,ilqar_74,2842,½ - ½,FM,G10De_Arrascaeta,2563
FM,UNSTOPPABLE_LEGEND,2633,0 - 1,GM,Elsa167,2782
IM,Rsnr,2945,1 - 0,GM,Rdeux42,2553
CM,Artemiki,2715,0 - 1,GM,Zhigalko_Sergei,2974
GM,vladislavkovalev,2826,1 - 0,FM,DeArron_Fox,2675
FM,viktorgen2021,2566,0 - 1,IM,lucliasco,2860
GM,Sam_ChessMood,2987,1 - 0,FM,Chernyavsky_A,2499
FM,MFBerna,2558,0 - 1,IM,mbojan,2902
FM,Bauman_Guy,3005,1 - 0,NM,Noki102,2526
IM,RajdeepS,2385,0 - 1,GM,Kiborg95,2839
GM,MrTattaglia,3027,1 - 0,CM,RuleOfTwo,2562
FM,MidnightFox,2490,1 - 0,GM,JSPrepz,2884
GM,Volodar_Murzin,3026,1 - 0,NM,ShadowJolteon,2582
FM,xakevicius91,2470,0 - 1,GM,chito89,2949
GM,Beca95,3018,1 - 0,WIM,verrbaa,2451
NM,Manukyan_Artak,2559,0 - 1,IM,MatthewG-p4p,2912
GM,GrigorGrigorov,2855,0 - 1,FM,Marcin,2662
CM,Schachmalanders,2486,0 - 1,GM,MetiForce,2971
GM,Sethu0025,2858,1 - 0,WIM,Srisshhhtea,2410
IM,indfraeng,2743,0 - 1,GM,Genghis_K,2933
GM,Mikhail_Bryakin,2886,½ - ½,WGM,Atousa,2469
NM,kleopl,2527,0 - 1,GM,Macho_2006,2929
FM,rezamahdavi2008,2948,1 - 0,NM,rynos0411,2554
FM,Seinw1,2556,½ - ½,IM,Seochesspie,2914
GM,Vladimir_Zakhartsov,2900,0 - 1,IM,Chesstrainer1,2473
WFM,crazy_m_attack,2666,0 - 1,GM,FXDon77,2927
GM,Igor_Lysyj,2828,1 - 0,CM,masenik,2480
IM,ural58,2519,0 - 1,GM,maciek_92,3000
CM,vovachesss,2801,0 - 1,CM,ATM622,2455
IM,Balla_Tamas,2646,0 - 1,IM,Szparu,2831
GM,KuzubovYuriy,2958,1 - 0,NM,TheoSlade,2484
GM,maximnovik,2661,0 - 1,GM,Byniolus,2836
IM,jacky72,2890,1 - 0,WGM,Jmf24,2508
FM,tandaleo,2513,0 - 1,GM,Cayse,2901
