white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,chessllermo,2520,0 - 1,GM,nihalsarin,3211
GM,DanielNaroditsky,3049,1 - 0,IM,Macron20hTF1,2564
CM,TheCastleHunter,2479,0 - 1,GM,lachesisQ,3164
GM,Jospem,3102,1 - 0,FM,djano,2622
FM,WelshTiger,2435,0 - 1,GM,Polish_fighter3000,3057
GM,Grischuk,3058,1 - 0,FM,PavelChernomordik,2505
FM,TokChess,2539,0 - 1,GM,dropstoneDP,3021
GM,GOGIEFF,3030,1 - 0,FM,Zmiyevik2200,2644
FM,Petukhov_Dmitry,2549,0 - 1,GM,FairChess_on_YouTube,3064
GM,Njal28,3041,1 - 0,NM,KingGelimer,2356
CM,jlf287,2463,0 - 1,GM,VladimirKramnik,2992
GM,artooon,3075,1 - 0,FM,jup1978,2419
IM,martinbitel,2528,0 - 1,GM,kirillshevchenko,2894
GM,amintabatabaei,3095,1 - 0,FM,Ginzburg_Yakov,2576
IM,AleksanderHnydiuk,2523,0 - 1,GM,ViIIagra,2943
GM,Sanan_Sjugirov,2931,1 - 0,FM,broskolis,2502
FM,feuervogel1000000,2537,½ - ½,GM,rasmussvane,2941
GM,BogdanDeac,3106,1 - 0,FM,whitemirrorninja,2624
CM,LionelMessiFCB,2601,0 - 1,GM,AlexanderL,2951
IM,Rud_Makarian,3004,0 - 1,FM,Tactictic,2463
FM,Pakarma,2430,½ - ½,GM,Zhigalko_Sergei,2912
GM,lilleper1,2892,1 - 0,FM,Orujov2008,2821
NM,epiclord678,2419,1 - 0,GM,GroovyKettle,2973
GM,jcibarra,2970,1 - 0,WFM,malakismayil,2592
IM,AttilaTurzo,2480,0 - 1,,anon6121824,2898
GM,nihalsarin,3211,1 - 0,IM,AldokhinIvan,2673
FM,KashJinx,2664,0 - 1,GM,DanielNaroditsky,3049
GM,lachesisQ,3164,1 - 0,IM,Vesper2018,2691
NM,turayev_shahruh17,2900,0 - 1,GM,Jospem,3102
GM,Polish_fighter3000,3057,1 - 0,IM,Chessexplained,2614
IM,Martial2008,2779,0 - 1,GM,Grischuk,3058
GM,dropstoneDP,3021,1 - 0,FM,Dixit_Nikhil,2702
FM,Partytime1126,2541,0 - 1,GM,GOGIEFF,3030
GM,FairChess_on_YouTube,3064,1 - 0,FM,albayo,2369
FM,MessiKingdom,2724,0 - 1,GM,Njal28,3041
GM,VladimirKramnik,2992,0 - 1,IM,AliKa2810,2610
NM,AwareIdea,2620,0 - 1,GM,artooon,3075
GM,kirillshevchenko,2894,1 - 0,CM,koncheto,2482
IM,viktorskliarov,2724,0 - 1,GM,amintabatabaei,3095
GM,ViIIagra,2943,1 - 0,CM,ShahMatKanal,2605
NM,brm72,2673,0 - 1,GM,Sanan_Sjugirov,2931
IM,wadsy27,2678,½ - ½,GM,BogdanDeac,3106
GM,AlexanderL,2951,1 - 0,FM,Arigu07,2737
IM,DawidCzerw,2496,0 - 1,GM,lilleper1,2892
NM,vladgoncharov,2534,0 - 1,GM,jcibarra,2970
