white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,IM,HackingKid98,2603
FM,FrancescoLS,2702,0 - 1,GM,LyonBeast,3197
GM,Bigfish1995,3097,1 - 0,IM,Perecke,2554
FM,j_coca,2417,0 - 1,GM,Firouzja2003,3199
GM,LiemLe,3132,1 - 0,NM,traviscottofficial,2741
IM,annasargsyan_m,2600,0 - 1,GM,LevonAronian,3088
GM,DenLaz,3161,0 - 1,NM,subham777,2661
FM,Zmiyevik2200,2644,0 - 1,GM,Jospem,3080
GM,Polish_fighter3000,3200,1 - 0,NM,sina101,2546
CM,RantomOpening,2686,0 - 1,GM,FairChess_on_YouTube,3130
GM,Grischuk,3033,1 - 0,FM,Slovak_fighter2000,2617
FM,only_strong_moves,2784,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,BogdanDeac,3049,1 - 0,CM,DanylaBagrov,2613
NM,thesupera12,2573,0 - 1,GM,mishanick,3109
GM,GHANDEEVAM2003,3180,1 - 0,FM,Maxfan2008,2656
IM,ValeriyGrinev,2663,0 - 1,GM,dropstoneDP,3076
GM,Njal28,3000,1 - 0,FM,valeriocarnicelli,2605
IM,chessllermo,2528,0 - 1,GM,Msb2,3016
GM,FabianoCaruana,3166,1 - 0,FM,rdarruda,2557
NM,ybothg,2506,0 - 1,GM,iturrizaga,2996
GM,sergoy,3028,1 - 0,IM,AleksanderHnydiuk,2529
GM,yobdc,2608,0 - 1,IM,MITerryble,3075
GM,Sanan_Sjugirov,2994,1 - 0,CM,Practical-Play,2557
WFM,ccccvhhhj,2534,0 - 1,GM,shimastream,3047
GM,OparinGrigoriy,3035,1 - 0,CM,FREZZY23,2342
FM,N18player,2597,0 - 1,GM,DominguezOnYoutube,2976
GM,jefferyx,2999,1 - 0,CM,zverr1,2615
NM,ProChessWICTH,2647,0 - 1,GM,GM_dmitrij,3030
GM,Angry_Twin,2995,1 - 0,CM,Sjakkerntobi,2607
FM,Arteler,2309,1 - 0,GM,ChristopherYoo,3070
IM,Rud_Makarian,3009,1 - 0,NM,EvilMorty23,2617
GM,Mikhail_Golubev,2724,1 - 0,GM,Zhigalko_Sergei,2974
GM,AntonSmirnov,3124,1 - 0,IM,username0932589,2529
NM,Defenstrator,2560,0 - 1,GM,rasmussvane,2986
GM,HVillagra,2994,0 - 1,FM,brunoo2003,2728
FM,FoggyMorning,2688,0 - 1,GM,Fandorine,2997
GM,Jumbo,2953,1 - 0,FM,colegiodemadrid,2553
FM,Alimpic,2554,½ - ½,GM,VladimirKramnik,3040
GM,Elsa167,2782,1 - 0,FM,Hananmo,2551
IM,tigurones,2428,0 - 1,GM,TigrVShlyape,2868
GM,BilodeauA,2990,1 - 0,CM,otrov-11,2514
NM,rynos0411,2554,0 - 1,GM,SpeedofLight0,3069
GM,vugarrasulov,3010,½ - ½,GM,Vladimir_2020,2758
FM,OneTrickPony_82,2403,0 - 1,FM,dmitrijiIM,2888
IM,ChessFighter_2011,3026,1 - 0,CM,ATM622,2455
FM,GlavkonVVS,2556,0 - 1,GM,Sargsyan_Shant,3070
GM,tptagain,3003,1 - 0,FM,szachmistrz2500,2552
FM,The_Straightforward_Rook,2568,0 - 1,GM,Hrant_ChessMood,2939
GM,Harsha_Bharathakoti,2934,1 - 0,FM,JG-17,2601
FM,Truequitos,2618,1 - 0,GM,sergiochess83,2891
GM,GMBenjaminBok,3094,1 - 0,FM,ErikRonka,2496
FM,WPWPWP-2015,2506,0 - 1,GM,K_A_S_T_O_R,2804
GM,chito89,2949,1 - 0,CM,Actuary44,2553
NM,StellarChess,2557,0 - 1,IM,mbojan,2902
GM,Igor_Lysyj,2828,1 - 0,FM,DvaHrasta,2597
FM,lucachess49,2560,1 - 0,GM,kleinebeer98,2821
GM,Durarbayli,2931,1 - 0,FM,XeresLt,2510
NM,toninhojit,2564,0 - 1,GM,platy3,2964
GM,vladislavkovalev,2826,1 - 0,IM,Herman-NY,2555
FM,vidavi,2556,0 - 1,GM,Byniolus,2836
GM,alexrustemov,2879,1 - 0,NM,TheoSlade,2484
GM,Zq1,2472,0 - 1,GM,js20000,2821
GM,jcibarra,2909,1 - 0,FM,ilushka,2498
FM,GMFYHR1,2526,0 - 1,GM,ContrVersia,2863
IM,Mops_2004,2826,1 - 0,FM,SergioMoralesG,2511
FM,emeli_chess,2477,0 - 1,FM,rezamahdavi2008,2948
GM,Kiborg95,2839,0 - 1,FM,MusicCityMaster,2419
GM,Rdeux42,2553,0 - 1,GM,Vladimir_Zakhartsov,2900
GM,baag,2853,1 - 0,FM,wild3000,2508
IM,Balla_Tamas,2646,½ - ½,GM,MetiForce,2971
IM,MyDream003,2853,1 - 0,NM,SameerMujumdar,2601
IM,ural58,2519,0 - 1,GM,PeacefulWarrior888,2775
GM,Mikhail_Bryakin,2886,½ - ½,FM,Kombinator01,2440
CM,tgpgoat,2524,0 - 1,GM,Rikikits,2950
FM,BardArtem,2880,1 - 0,CM,eCztery,2488
NM,ChessFighter1975,2502,0 - 1,IM,NovakCabarkapa,2751
FM,Grandmaster2B,2861,0 - 1,WGM,Atousa,2469
CM,dodoucb,2507,0 - 1,FM,GoltsevDmitry2000,2829
GM,GMHess,2876,1 - 0,IM,m_ezat,2748
FM,DeArron_Fox,2675,0 - 1,GM,DavidGavrilescu18,2913
GM,Dedic8,2936,1 - 0,FM,Inepton_Fermion,2499
IM,VitaliyChayka,2402,0 - 1,FM,secretworker2027,2724
IM,AlexOstrovskiy,2680,1 - 0,FM,G10De_Arrascaeta,2563
IM,IndianSchoolOfSuffering,2464,0 - 1,GM,GMKrikor,2806
GM,GMG,2815,1 - 0,NM,Noki102,2526
FM,Qvalda,2525,0 - 1,GM,krzyzan94,2836
IM,GothamChess,2761,1 - 0,IM,LastHeroJr,2453
NM,Road2GM3000,2594,1 - 0,IM,IlanSchnaider,2835
GM,messiboca,2777,1 - 0,WIM,Machteldvf,2476
FM,RealJerusalem,2436,0 - 1,FM,sofaceindisguise,2749
NM,MightyGMpretender,2886,1 - 0,CM,Cheer_Down,2457
WFM,Quattroporte300,2524,0 - 1,GM,GMAkobianSTL,2965
IM,Gianmarco_es,2810,1 - 0,FM,EsmeraldasAnderson03,2525
NM,Mikhal867,2510,0 - 1,FM,AlexPapasimakopoulos,2763
FM,NikolaGry,2802,1 - 0,NM,Haragas,2762
CM,RaugintaBulba,2503,0 - 1,GM,KNVB,2974
IM,SyrBatman,2884,1 - 0,CM,cthulhuuu,2446
FM,Smile2005,2461,1 - 0,IM,SchmakAttack,2797
IM,JakubPulpan,2798,0 - 1,FM,PoXerStar,2397
FM,Eloist,2448,0 - 1,IM,FontVella8,2814
FM,Franmu14,2702,0 - 1,NM,PapaieDudu,2338
NM,semchik90,2338,0 - 1,GM,Cubitas,2613
IM,Korchmar_Vasiliy,2708,1 - 0,FM,stasOR4ik,2430
FM,sebastianmarinp,2389,0 - 1,IM,Lennis93,2730
GM,oskariot,2841,0 - 1,FM,sergeikim,2642
CM,brunomorado,2333,0 - 1,FM,rychessmaster1,2820
FM,TanitoluwaAps116,2784,1 - 0,FM,jup1978,2570
FM,Carlitus2004,2441,0 - 1,CM,ansko1999,2621
FM,BeanScreen,2670,1 - 0,FM,picturesquecheck,2496
FM,CruzWilliam,2444,0 - 1,FM,Alex_Sahakyan2006,2700
IM,The_Machine04,2853,1 - 0,FM,ITheOnlyME,2451
IM,vladoboch,2578,0 - 1,IM,dozer80,2722
NM,Arifarsky,2775,1 - 0,FM,KacperPolOK,2535
CM,Bkmzzzzz,2369,0 - 1,FM,Ali_rastbod,2768
FM,greekplayer1,2737,1 - 0,NM,falzehope0,2417
FM,kaanozcan006,2570,0 - 1,IM,kingofthenil,2951
IM,Nor1lsk,2789,1 - 0,FM,AndresDelgado77,2438
CM,IngOscarArdila,2234,0 - 1,GM,Goryachkina,2854
GM,grzechu96,2785,1 - 0,NM,Piotrek1979,2509
FM,Andrii_Prydun,2394,0 - 1,GM,Harry_Rakkel,2719
GM,Kamilek84,2854,1 - 0,NM,AC_20,2347
FM,AsaHoffmann,2418,0 - 1,FM,djano,2679
IM,chegueps,2695,1 - 0,NM,ItalianMachine,2366
FM,el_sporco,2597,0 - 1,NM,brm72,2674
IM,aa175,2847,1 - 0,FM,Vamostodorecto,2494
IM,Boninknights,2491,0 - 1,FM,angelgab3,2716
GM,CaspiIsrael,2755,1 - 0,NM,KorolDimitriy75,2482
FM,Walter_White_Poland,2460,0 - 1,IM,Megagigahiper3345,2823
NM,dcremisi,2653,½ - ½,NM,egnfanclub,2430
CM,Aleksandar-Topalov,2440,½ - ½,IM,wadsy27,2715
FM,sakkikuska,2652,1 - 0,NM,esrosenberg,2376
NM,Sacbutt,2346,1 - 0,IM,Fonsofan,2818
IM,jk13,2696,1 - 0,IM,GMJustin5,2406
CM,NovakRatko,2479,1 - 0,FM,OglazaOskar2005,2458
IM,Jarrahi2452,2936,1 - 0,WIM,diamonds13,2420
CM,jcmesafischer,2452,1 - 0,GM,yaguigor,2718
IM,Sl4werThanYou,2792,½ - ½,NM,Nick12772,2496
FM,alexgo05,2490,0 - 1,IM,Thjop,2633
FM,Yeritsyaan,2680,0 - 1,FM,FredddieCroderg,2202
FM,TheAlienParty,2376,1 - 0,IM,Alex_Banzea,2723
IM,M1711,2661,1 - 0,FM,smotherhubbard,2390
FM,vyprd,2540,0 - 1,IM,aghasiyevkamal,2701
IM,JoakimVonAnd,2680,½ - ½,CM,mbchess97,2489
CM,Felix-Rose,2357,½ - ½,IM,karinachess1,2696
IM,IgorBjelobrk,2635,½ - ½,CM,youngdinousaur,2459
FM,mfwagnerpeixoto,2394,1 - 0,FM,ArtemDyachuk,2686
IM,MokshanovAlexey,2642,1 - 0,CM,Roedor,2539
FM,underthebridge1999,2204,1 - 0,IM,AradNazari,2923
GM,Kazan28,2743,½ - ½,FM,Josgar05,2490
NM,NitaLucian,2301,0 - 1,FM,Andrej2004,2708
FM,koziororo,2554,0 - 1,FM,Maect19,2394
WFM,chessprincesa1,2259,0 - 1,FM,GP9isback23,2763
IM,Fh2411,2644,1 - 0,NM,ferdipy,2386
WGM,GoValya,2325,0 - 1,FM,Brown_Mamba24,2647
IM,CarlosjPineror,2726,1 - 0,WGM,Jenia84,2502
NM,Kostukov_Alex,2321,0 - 1,NM,RodokininEV,2654
FM,SaqoChess_Coach,2812,1 - 0,FM,carloseduar100,2292
CM,GrotBchess,2650,1 - 0,NM,AuroraNight95,2669
CM,CM_rui,2631,1 - 0,IM,kai_nov,2275
NM,imdarealist,2427,0 - 1,FM,Yurovskykh_Oleksandr,2758
WGM,Crazy_girl99,2729,1 - 0,CM,disciplinedbrat,2359
CM,Jesusesmifuerza,2287,0 - 1,CM,DrCeltic,2700
FM,Alexei_Gubajdullin,2682,1 - 0,CM,hsd2016,2602
FM,pr1105,2418,1 - 0,FM,biostatistician,2656
NM,Doomfist26,2621,1 - 0,FM,chessflav,2305
CM,Charodej1,2473,0 - 1,CM,YurasovMat-2012,2629
IM,FrankDux44,2622,0 - 1,FM,Hirna2005,2405
CM,rionelG,2296,½ - ½,CM,ArmanGhevondyanchess,2608
FM,Filipets,2583,1 - 0,CM,familijatop71,2392
FM,FM_Kappeler,2185,0 - 1,IM,iulik86,2592
GM,Mazetovic,2628,1 - 0,CM,ClayK1ng,2406
CM,HanSchut,2297,0 - 1,FM,ozates,2662
FM,Gunner214,2784,1 - 0,FM,Pig-filth,2338
FM,Torr79,2391,0 - 1,FM,1mbl4,2678
IM,bazar-wokzal,2562,½ - ½,CM,Cluke86,2399
FM,jamengrand,2451,0 - 1,IM,Squirlolz,2563
FM,jerry_77,2569,1 - 0,FM,Chemim21,2134
CM,MajorCoast,2291,½ - ½,IM,Ajedrecista3000,2648
FM,GrigorDilanyan,2679,1 - 0,FM,fks_stal_mielec,2272
NM,cristiano78,2252,0 - 1,GM,PabloZarnicki,2643
GM,maximnovik,2661,1 - 0,NM,gomeschess02,2136
NM,SocoLoco,2144,0 - 1,IM,chesspreceptor,2648
FM,JackRodgers,2604,1 - 0,CM,SEBAZZANO,2351
CM,mjelcic,2298,1 - 0,FM,Nf3c5,2651
IM,chrisclaireredfield,2591,½ - ½,NM,finec2,2214
FM,TV27,2295,0 - 1,CM,mightysmasher,2686
FM,AlexSuv,2575,1 - 0,CM,LUISMIGUELOV,2190
IM,Fradi82,2262,0 - 1,FM,arenal72,2814
FM,Flameboard08,2742,0 - 1,FM,Ze-Pequeno,2137
CM,larsmandreassen,2319,0 - 1,IM,santosalberto1987,2545
FM,stoleriu,2755,1 - 0,WCM,ritanovikova,2200
NM,Alligatorsnappingturtle,2444,1 - 0,FM,xakevicius91,2470
FM,Defend1r,2678,1 - 0,NM,dsanchez1973,2073
CM,JaackCamel,2191,1 - 0,NM,Championnn-9,2630
FM,ShaakSiv,2536,1 - 0,CM,Jem,2220
CM,C_K_G,2147,0 - 1,WFM,Lady_Nika,2553
FM,Pawngobblerx2000,2566,1 - 0,CM,jjbolanos,2225
NM,PawnEatingZombie,2167,0 - 1,IM,skoularikii,2697
FM,CarrotsandPizza,2540,1 - 0,FM,AungTZ,2012
CM,campochess,2141,0 - 1,FM,Chessdreamer2020,2542
FM,ahkashefi2800,2546,1 - 0,NM,stregachess,2144
NM,olintoarthur,2245,0 - 1,FM,HajiyevKanan,2599
NM,Rawnsdale,2509,1 - 0,CM,Fernando_Offermann,2416
FM,AndreyNeves,2159,0 - 1,FM,TimGrutter03,2683
FM,StankovicIvan,2681,1 - 0,FM,BozeKat,2048
WCM,katharinareinecke,2041,0 - 1,IM,crazyluzhinTh3,2667
IM,dosto07,2527,1 - 0,NM,deloewre,2057
FM,SmirnovTimofey2000,1977,0 - 1,FM,Siemba,2276
FM,Statham,2811,1 - 0,WCM,UnTucopalaTimba,2119
NM,PNEPaul,1938,0 - 1,GM,YoreDea,2530
FM,luizzy,2718,1 - 0,FM,maurovargas01,2301
NM,IsaqueGoncalvesSanto,1872,0 - 1,FM,Nouali_Mohamed,2567
IM,Nor1lsk,2789,0 - 1,GM,Hikaru,3324
GM,LyonBeast,3197,1 - 0,GM,Goryachkina,2854
GM,grzechu96,2785,1 - 0,GM,Bigfish1995,3097
GM,Firouzja2003,3199,1 - 0,GM,Harry_Rakkel,2719
GM,Kamilek84,2854,0 - 1,GM,LiemLe,3132
GM,LevonAronian,3088,1 - 0,FM,djano,2679
GM,Jospem,3080,1 - 0,IM,chegueps,2695
NM,brm72,2674,0 - 1,GM,Polish_fighter3000,3200
GM,FairChess_on_YouTube,3130,1 - 0,IM,aa175,2847
FM,angelgab3,2716,1 - 0,GM,Grischuk,3033
GM,Oleksandr_Bortnyk,3068,1 - 0,GM,CaspiIsrael,2755
IM,Megagigahiper3345,2823,0 - 1,GM,BogdanDeac,3049
GM,mishanick,3109,1 - 0,FM,sakkikuska,2652
IM,jk13,2696,0 - 1,GM,GHANDEEVAM2003,3180
GM,dropstoneDP,3076,1 - 0,IM,Jarrahi2452,2936
IM,Thjop,2633,0 - 1,GM,Njal28,3000
GM,Msb2,3016,1 - 0,IM,M1711,2661
IM,aghasiyevkamal,2701,0 - 1,GM,FabianoCaruana,3166
GM,iturrizaga,2996,0 - 1,IM,MokshanovAlexey,2642
FM,Andrej2004,2708,0 - 1,GM,sergoy,3028
IM,MITerryble,3075,1 - 0,FM,GP9isback23,2763
IM,Fh2411,2644,0 - 1,GM,Sanan_Sjugirov,2994
GM,shimastream,3047,0 - 1,FM,Brown_Mamba24,2647
IM,CarlosjPineror,2726,0 - 1,GM,OparinGrigoriy,3035
GM,DominguezOnYoutube,2976,1 - 0,NM,RodokininEV,2654
FM,SaqoChess_Coach,2812,½ - ½,GM,jefferyx,2999
GM,GM_dmitrij,3030,1 - 0,CM,CM_rui,2631
FM,Yurovskykh_Oleksandr,2758,1 - 0,GM,Angry_Twin,2995
WGM,Crazy_girl99,2729,0 - 1,IM,Rud_Makarian,3009
CM,DrCeltic,2700,0 - 1,GM,AntonSmirnov,3124
GM,rasmussvane,2986,1 - 0,FM,Alexei_Gubajdullin,2682
GM,Fandorine,2997,1 - 0,NM,Doomfist26,2621
CM,YurasovMat-2012,2629,0 - 1,GM,Jumbo,2953
FM,Filipets,2583,½ - ½,GM,Elsa167,2782
GM,TigrVShlyape,2868,1 - 0,IM,iulik86,2592
GM,Mazetovic,2628,0 - 1,GM,BilodeauA,2990
GM,SpeedofLight0,3069,1 - 0,FM,ozates,2662
FM,dmitrijiIM,2888,0 - 1,FM,Gunner214,2784
FM,1mbl4,2678,0 - 1,IM,ChessFighter_2011,3026
GM,Sargsyan_Shant,3070,1 - 0,IM,Squirlolz,2563
FM,jerry_77,2569,0 - 1,GM,tptagain,3003
FM,GrigorDilanyan,2679,0 - 1,GM,Harsha_Bharathakoti,2934
GM,PabloZarnicki,2643,0 - 1,GM,GMBenjaminBok,3094
GM,K_A_S_T_O_R,2804,1 - 0,GM,maximnovik,2661
IM,mbojan,2902,1 - 0,IM,chesspreceptor,2648
FM,JackRodgers,2604,0 - 1,GM,Igor_Lysyj,2828
CM,mightysmasher,2686,½ - ½,GM,Durarbayli,2931
GM,platy3,2964,1 - 0,FM,AlexSuv,2575
FM,arenal72,2814,0 - 1,GM,vladislavkovalev,2826
GM,Byniolus,2836,1 - 0,IM,santosalberto1987,2545
FM,stoleriu,2755,½ - ½,GM,alexrustemov,2879
GM,js20000,2821,1 - 0,FM,Defend1r,2678
FM,ShaakSiv,2536,0 - 1,GM,jcibarra,2909
GM,ContrVersia,2863,1 - 0,WFM,Lady_Nika,2553
FM,Pawngobblerx2000,2566,0 - 1,IM,Mops_2004,2826
FM,rezamahdavi2008,2948,0 - 1,IM,skoularikii,2697
GM,Vladimir_Zakhartsov,2900,1 - 0,FM,CarrotsandPizza,2540
NM,subham777,2661,0 - 1,GM,baag,2853
FM,Chessdreamer2020,2542,0 - 1,IM,MyDream003,2853
GM,PeacefulWarrior888,2775,1 - 0,NM,Rawnsdale,2509
GM,Rikikits,2950,1 - 0,FM,ahkashefi2800,2546
FM,HajiyevKanan,2599,1 - 0,FM,BardArtem,2880
IM,NovakCabarkapa,2751,½ - ½,FM,TimGrutter03,2683
FM,GoltsevDmitry2000,2829,1 - 0,FM,StankovicIvan,2681
IM,crazyluzhinTh3,2667,0 - 1,GM,GMHess,2876
GM,DavidGavrilescu18,2913,1 - 0,IM,dosto07,2527
FM,Siemba,2276,½ - ½,GM,Dedic8,2936
FM,secretworker2027,2724,1 - 0,FM,Statham,2811
GM,YoreDea,2530,1 - 0,IM,AlexOstrovskiy,2680
GM,GMKrikor,2806,1 - 0,FM,luizzy,2718
FM,Nouali_Mohamed,2567,1 - 0,GM,GMG,2815
GM,krzyzan94,2836,1 - 0,FM,Arteler,2309
GM,Mikhail_Golubev,2724,0 - 1,IM,GothamChess,2761
FM,brunoo2003,2728,0 - 1,GM,messiboca,2777
FM,sofaceindisguise,2749,1 - 0,FM,lucachess49,2560
FM,Truequitos,2618,½ - ½,NM,MightyGMpretender,2886
GM,GMAkobianSTL,2965,1 - 0,FM,MusicCityMaster,2419
WGM,Atousa,2469,1 - 0,IM,Gianmarco_es,2810
FM,AlexPapasimakopoulos,2763,1 - 0,NM,Road2GM3000,2594
FM,Smile2005,2461,0 - 1,FM,NikolaGry,2802
GM,KNVB,2974,1 - 0,FM,PoXerStar,2397
NM,PapaieDudu,2338,0 - 1,IM,SyrBatman,2884
IM,FontVella8,2814,1 - 0,FM,sergeikim,2642
GM,Cubitas,2613,1 - 0,FM,underthebridge1999,2204
NM,Sacbutt,2346,0 - 1,IM,Korchmar_Vasiliy,2708
IM,Lennis93,2730,1 - 0,CM,NovakRatko,2479
FM,rychessmaster1,2820,1 - 0,FM,TheAlienParty,2376
CM,jcmesafischer,2452,0 - 1,FM,TanitoluwaAps116,2784
CM,ansko1999,2621,0 - 1,FM,FredddieCroderg,2202
FM,mfwagnerpeixoto,2394,0 - 1,FM,BeanScreen,2670
FM,Alex_Sahakyan2006,2700,1 - 0,FM,Maect19,2394
CM,GrotBchess,2650,0 - 1,IM,The_Machine04,2853
IM,dozer80,2722,1 - 0,FM,pr1105,2418
FM,Hirna2005,2405,0 - 1,NM,Arifarsky,2775
FM,Ali_rastbod,2768,½ - ½,CM,mjelcic,2298
FM,Ze-Pequeno,2137,0 - 1,FM,greekplayer1,2737
IM,kingofthenil,2951,1 - 0,CM,JaackCamel,2191
GM,VladimirKramnik,3040,½ - ½,NM,Alligatorsnappingturtle,2444
IM,chrisclaireredfield,2591,0 - 1,GM,vugarrasulov,3010
GM,MetiForce,2971,1 - 0,FM,Kombinator01,2440
IM,Balla_Tamas,2646,0 - 1,GM,Mikhail_Bryakin,2886
GM,Vladimir_2020,2758,1 - 0,NM,egnfanclub,2430
IM,wadsy27,2715,1 - 0,NM,Nick12772,2496
CM,Aleksandar-Topalov,2440,0 - 1,IM,Sl4werThanYou,2792
CM,Felix-Rose,2357,0 - 1,IM,JoakimVonAnd,2680
IM,karinachess1,2696,1 - 0,CM,mbchess97,2489
FM,Josgar05,2490,0 - 1,IM,IgorBjelobrk,2635
CM,youngdinousaur,2459,0 - 1,GM,Kazan28,2743
CM,ArmanGhevondyanchess,2608,1 - 0,CM,Cluke86,2399
CM,rionelG,2296,0 - 1,IM,bazar-wokzal,2562
IM,Ajedrecista3000,2648,1 - 0,NM,finec2,2214
CM,MajorCoast,2291,0 - 1,GM,DenLaz,3161
GM,ChristopherYoo,3070,1 - 0,IM,Revan_2002,2776
GM,Zhigalko_Sergei,2974,1 - 0,FM,RealJerusalem,2436
CM,Cheer_Down,2457,0 - 1,GM,HVillagra,2994
GM,kuli4ik,3012,1 - 0,WFM,Quattroporte300,2524
GM,sergiochess83,2891,1 - 0,FM,EsmeraldasAnderson03,2525
GM,kleinebeer98,2821,1 - 0,NM,Haragas,2762
GM,BirdMaster3000,2708,1 - 0,NM,Mikhal867,2510
CM,cthulhuuu,2446,1 - 0,FM,ShadowKing71,2868
FM,Eloist,2448,0 - 1,FM,Grandmaster2B,2861
IM,IlanSchnaider,2835,1 - 0,NM,semchik90,2338
FM,stasOR4ik,2430,0 - 1,GM,Rodalquilar,2798
NM,Teidi96,2357,1 - 0,IM,bescmelasti,2611
IM,ukchessbomber,2794,1 - 0,CM,brunomorado,2333
GM,azikom,2739,1 - 0,FM,sebastianmarinp,2389
IM,Fonsofan,2818,1 - 0,FM,jup1978,2570
FM,ChessSwole,2706,0 - 1,FM,Carlitus2004,2441
GM,yaguigor,2718,1 - 0,FM,picturesquecheck,2496
IM,Alex_Banzea,2723,1 - 0,FM,CruzWilliam,2444
FM,ArtemDyachuk,2686,½ - ½,FM,ITheOnlyME,2451
FM,crazy_but_lazy,2667,1 - 0,IM,vladoboch,2578
CM,Bkmzzzzz,2369,1 - 0,FM,koziororo,2554
NM,falzehope0,2417,1 - 0,IM,ninguno46,2645
FM,KacperPolOK,2535,1 - 0,CM,DIMONBANAN,2607
FM,DefiantChair,2589,1 - 0,CM,IngOscarArdila,2234
NM,Piotrek1979,2509,1 - 0,NM,pooh2012,2754
FM,Nf3c5,2651,0 - 1,FM,Andrii_Prydun,2394
FM,rikchessmx,2312,0 - 1,FM,Flameboard08,2742
FM,xakevicius91,2470,1 - 0,FM,AsaHoffmann,2418
IM,HackingKid98,2603,1 - 0,NM,ItalianMachine,2366
FM,el_sporco,2597,0 - 1,FM,FrancescoLS,2702
IM,Perecke,2554,1 - 0,FM,Vamostodorecto,2494
IM,Boninknights,2491,1 - 0,FM,j_coca,2417
NM,traviscottofficial,2741,1 - 0,CM,KVAIDAN,2327
NM,KorolDimitriy75,2482,0 - 1,IM,annasargsyan_m,2600
FM,Walter_White_Poland,2460,0 - 1,FM,Zmiyevik2200,2644
NM,sina101,2546,0 - 1,NM,esrosenberg,2376
IM,GMJustin5,2406,0 - 1,IM,masnyszachistaaa,2611
WIM,Iuckyducky,2300,0 - 1,CM,RantomOpening,2686
FM,Slovak_fighter2000,2617,0 - 1,WIM,diamonds13,2420
FM,alexgo05,2490,0 - 1,FM,only_strong_moves,2784
CM,DanylaBagrov,2613,0 - 1,FM,smotherhubbard,2390
FM,vyprd,2540,1 - 0,NM,thesupera12,2573
FM,Maxfan2008,2656,0 - 1,CM,Roedor,2539
NM,NitaLucian,2301,0 - 1,IM,ValeriyGrinev,2663
FM,valeriocarnicelli,2605,1 - 0,WFM,chessprincesa1,2259
NM,ferdipy,2386,0 - 1,IM,chessllermo,2528
FM,rdarruda,2557,1 - 0,FM,Ducke13,2371
WGM,GoValya,2325,0 - 1,NM,ybothg,2506
CM,norwaytoadog,2317,0 - 1,GM,yobdc,2608
WGM,Jenia84,2502,1 - 0,NM,BerlinDrawer,2512
CM,Practical-Play,2557,1 - 0,NM,Kostukov_Alex,2321
FM,carloseduar100,2292,1 - 0,WFM,ccccvhhhj,2534
CM,FREZZY23,2342,1 - 0,IM,kai_nov,2275
CM,zverr1,2615,½ - ½,NM,imdarealist,2427
CM,disciplinedbrat,2359,0 - 1,NM,ProChessWICTH,2647
CM,Sjakkerntobi,2607,0 - 1,CM,hsd2016,2602
NM,EvilMorty23,2617,1 - 0,CM,Charodej1,2473
IM,username0932589,2529,0 - 1,FM,chessflav,2305
CM,familijatop71,2392,0 - 1,NM,Defenstrator,2560
GM,rhungaski,2638,1 - 0,FM,FM_Kappeler,2185
CM,ClayK1ng,2406,½ - ½,FM,FoggyMorning,2688
FM,colegiodemadrid,2553,1 - 0,FM,svilson23,2309
FM,Hananmo,2551,1 - 0,CM,HanSchut,2297
FM,Pig-filth,2338,½ - ½,IM,tigurones,2428
CM,otrov-11,2514,0 - 1,FM,Torr79,2391
FM,R2D2PTY,2476,0 - 1,NM,rynos0411,2554
FM,jamengrand,2451,1 - 0,FM,OneTrickPony_82,2403
CM,ATM622,2455,0 - 1,WFM,RamyresCoelho,2216
FM,WilliamAlfaroCaracas,2519,0 - 1,FM,GlavkonVVS,2556
FM,szachmistrz2500,2552,1 - 0,CM,jinxy2009,2368
FM,Chemim21,2134,1 - 0,FM,The_Straightforward_Rook,2568
FM,ErikRonka,2496,1 - 0,FM,fks_stal_mielec,2272
NM,cristiano78,2252,½ - ½,FM,WPWPWP-2015,2506
CM,Actuary44,2553,1 - 0,NM,gomeschess02,2136
NM,IraZyne,2256,0 - 1,NM,StellarChess,2557
FM,DvaHrasta,2597,1 - 0,NM,SocoLoco,2144
FM,XeresLt,2510,1 - 0,CM,SEBAZZANO,2351
FM,TV27,2295,½ - ½,NM,toninhojit,2564
IM,Herman-NY,2555,1 - 0,CM,LUISMIGUELOV,2190
IM,Fradi82,2262,1 - 0,FM,vidavi,2556
NM,TheoSlade,2484,1 - 0,CM,larsmandreassen,2319
WCM,ritanovikova,2200,0 - 1,GM,Zq1,2472
FM,ilushka,2498,0 - 1,NM,dsanchez1973,2073
FM,SergioMoralesG,2511,1 - 0,CM,Jem,2220
CM,C_K_G,2147,0 - 1,FM,GMFYHR1,2526
FM,ChEsper99,2234,0 - 1,FM,emeli_chess,2477
CM,jjbolanos,2225,0 - 1,GM,Rdeux42,2553
FM,wild3000,2508,1 - 0,NM,PawnEatingZombie,2167
NM,SameerMujumdar,2601,½ - ½,FM,AungTZ,2012
CM,campochess,2141,0 - 1,IM,ural58,2519
