white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,WGM,meoluoi91,2621
GM,tetrix83,2661,0 - 1,GM,nihalsarin,3124
GM,DanielNaroditsky,3083,1 - 0,GM,Glek_Igor,2664
FM,FadingMustard,2619,0 - 1,GM,Duhless,3103
GM,Msb2,3036,1 - 0,FM,HowTo2Draw,2565
IM,grunbergmihai,2517,0 - 1,GM,artooon,3064
GM,FairChess_on_YouTube,3130,1 - 0,FM,Aryan_Tamadon,2620
CM,DanylaBagrov,2613,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,mishanick,3109,1 - 0,FM,Sondremelaa,2620
FM,AquivaRubinstein,2610,0 - 1,GM,Polish_fighter3000,3200
GM,wonderfultime,3063,1 - 0,FM,MaxLeto,2540
CM,Queensandpawns,2481,0 - 1,IM,Tobias_Koelle,3090
GM,ChristopherYoo,3068,1 - 0,IM,Bencus12,2546
FM,JG-17,2601,0 - 1,FM,rezamahdavi2008,2948
GM,MetiForce,2971,1 - 0,FM,Patricius007,2629
FM,TokChess,2532,0 - 1,IM,Kacparov,2992
GM,FGHSMN,2914,½ - ½,FM,YegoryoCh,2563
NM,Yyaroslavchess2010,2449,0 - 1,GM,Sanan_Sjugirov,2994
GM,Beca95,3018,1 - 0,FM,DvaHrasta,2597
NM,Schwarzschidl,2545,½ - ½,IM,MITerryble,3075
IM,Keranke,3000,1 - 0,IM,BigAl,2555
FM,Acva-Alenok,2589,1 - 0,IM,Zohid6,2932
GM,KuybokarovTemur,3040,1 - 0,FM,AjedrezconPeter,2579
CM,ChessKhan11,2682,0 - 1,GM,Sankalp_Gupta2003,2970
FM,artin10862,3004,1 - 0,FM,RadioactiveWalrus65,2699
WFM,rollercoaster29,2596,½ - ½,GM,superchess02,2967
GM,rasmussvane,2986,1 - 0,NM,falzehope0,2417
WGM,SayonaraPonytail,2595,0 - 1,GM,AnthonyWirig,2806
FM,snowlord,2931,0 - 1,FM,kecalk,2711
WFM,Elnaz_Kaliakhmet,2524,0 - 1,FM,wqws,2905
IM,Talibovv06,2872,1 - 0,FM,FlemingA,2570
GM,gm_rashid,2537,0 - 1,GM,kleinebeer98,2821
IM,Arystanner,2928,1 - 0,FM,nicolai1950,2617
FM,Chess_Diligent,2600,0 - 1,IM,Eagle_2019,2869
GM,baki83,2920,1 - 0,IM,whiteglovethief,2545
FM,Tactican_228,2468,1 - 0,IM,mind1mover,2967
GM,Gareth-Bale11,2931,1 - 0,NM,EddieUrquhart,2553
CM,Accidental-genius13,2491,½ - ½,GM,Sychev_on_YouTube,2876
GM,Macho_2006,2929,1 - 0,FM,MTChess0207,2537
FM,IsuruAlahakoon,2494,0 - 1,IM,scarabee43,2945
IM,Arysya,2900,1 - 0,FM,SHIVACalypso,2532
CM,YessssssDoooooThat,2573,0 - 1,GM,FXDon77,2927
GM,GMNeiksans,2904,1 - 0,FM,Beletko,2375
FM,CalinGheorghiu,2547,0 - 1,GM,penguingm1,2974
GM,crescentmoon2411,2871,1 - 0,CM,Germanovs_Georgijs,2760
FM,Kotofeyca,2540,0 - 1,GM,TigrVShlyape,2868
GM,Zhigalko_Sergei,2974,1 - 0,IM,Semetey,2691
FM,masterofpuppets2,2535,0 - 1,GM,MrTattaglia,3027
GM,sokidze,2995,1 - 0,CM,QueLadri,2399
FM,AlexanderKing,2536,½ - ½,GM,Alexander_Donchenko,2843
IM,kingofthenil,2951,1 - 0,NM,Mihajlovskij,2470
FM,Ryukchess81,2494,0 - 1,GM,moro182,2897
FM,bubeliang,2924,½ - ½,FM,Slovak_fighter2000,2617
FM,patzer-reloaded,2509,0 - 1,GM,alexrustemov,2879
GM,WanderingKnightLY,2924,½ - ½,FM,Xiximinski,2510
CM,Bryantman2014,2666,0 - 1,IM,Eduard_Limonov,2864
GM,mitrabhaa,2964,0 - 1,CM,flawian2008,2625
FM,MidnightFox,2490,1 - 0,IM,Kosak12,2915
FM,ilqar_74,2842,1 - 0,IM,Slovineanu,2580
IM,dosto07,2527,½ - ½,GM,Binary010,2873
GM,KNVB,2974,1 - 0,GM,Mikhail_Golubev,2724
FM,RusPakhom,2506,0 - 1,GM,K_A_S_T_O_R,2804
IM,IlanSchnaider,2835,1 - 0,NM,GAO,2459
CM,HimalLama,2531,0 - 1,GM,francyIM,2864
IM,MonsterChess_uz,2832,1 - 0,IM,Yanhob,2520
CM,CMButgood,2607,½ - ½,IM,NeoTerNemo,2922
IM,GothamChess,2788,1 - 0,CM,NovakRatko,2479
FM,WindWhistler11,2530,1 - 0,CM,vovachesss,2801
GM,vladislavkovalev,2826,1 - 0,FM,cedchass2006,2322
FM,nicolochessit,2547,0 - 1,NM,MightyGMpretender,2817
IM,Szparu,2831,1 - 0,CM,ATM622,2455
CM,Cheer_Down,2457,1 - 0,IM,AradNazari,2923
IM,HamedWafa4,2844,1 - 0,NM,RamonManon0g,2433
IM,chessllermo,2528,0 - 1,FM,ChessicallyInclined,2752
GM,Byniolus,2836,1 - 0,FM,Schachkatze2000,2560
FM,Zashibeatles,2549,0 - 1,FM,bangchess21,2811
GM,AvitalBor,2894,1 - 0,FM,dennisodessa,2729
IM,DawidCzerw,2481,0 - 1,FM,Witik,2759
FM,PeshkaCh,2871,0 - 1,FM,Orest_Vovk,2592
IM,ural58,2519,0 - 1,IM,remi04,2905
IM,Legendinunknown,2778,1 - 0,WIM,Savagelittlemole,2538
CM,KVAIDAN,2327,0 - 1,IM,samisahi,2800
FM,sathvikadiga,2791,0 - 1,CM,NeonNinja73,2592
CM,PolishForce3000,2486,1 - 0,CM,Cocoguette23,2771
FM,Turboplombir,2838,1 - 0,CM,ExchangeAB,2481
CM,random_mango,2533,0 - 1,IM,Martial2008,2808
FM,PyrihRoman,2861,1 - 0,FM,The_risk_taker100,2579
FM,Tunahan_Makaraci,2495,0 - 1,FM,ReadySkate,2886
FM,Skatchkov_V,2788,1 - 0,FM,Eliwood44,2438
CM,Kingswhite2008,2488,½ - ½,CM,Checkmate-100,2855
GM,mjray79,2837,0 - 1,WIM,secretsuperstar7,2492
FM,Masterbeaterr,2507,½ - ½,GM,XDPS,2933
GM,GMKrikor,2806,1 - 0,CM,Taran2004,2385
IM,draksbg,2632,0 - 1,IM,CSB7,2831
NM,Chessgodisback2008,2880,1 - 0,FM,JonasGallasch,2503
NM,ajian,2466,0 - 1,IM,atbenina64,2804
IM,Mischuk_D,2840,1 - 0,NM,b_6,2572
WCM,thealphalion86,2553,0 - 1,FM,Dolphin_2010,2869
FM,GalaxyRoman,2771,½ - ½,IM,atalz0,2487
IM,GMAneta,2563,0 - 1,CM,MrLion3000,2851
IM,nekotyanof,2724,1 - 0,CM,FernandoArauzAlonso,2435
FM,petr577,2506,1 - 0,CM,Yan_Dyomin2010,2811
IM,JakubPulpan,2798,1 - 0,FM,MinaWael23,2660
WCM,kyuotbi,2382,0 - 1,IM,Rokis13,2611
GM,joshdaruca,2768,1 - 0,WFM,BestestBP,2493
FM,Blitz_Lover1,2513,1 - 0,IM,Losingexperience,2726
FM,Leonid_Starozhilov,2728,1 - 0,FM,A4RookA3,2550
FM,Shamatava_Nick,2591,0 - 1,IM,LikeWater,2757
CM,Artemiki,2715,1 - 0,CM,b0103232338,2584
NM,dogrem5,2406,0 - 1,IM,Zurability,2695
FM,Makswolf200817,2719,½ - ½,FM,Qvalda,2525
IM,darkangel1970,2247,½ - ½,FM,SAInt_666,2934
FM,GulamaliRises,2796,0 - 1,FM,Hudijegszid,2534
CM,almaguerjm,2493,1 - 0,FM,Karateloru,2746
CM,Andrei_Skvortsov,2737,1 - 0,NM,briesmas,2451
CM,Cocosiukas,2615,1 - 0,FM,only_strong_moves,2784
IM,Lennis93,2730,1 - 0,FM,el_sporco,2597
NM,InitiatingASC,2530,0 - 1,IM,MatyChess1,2730
FM,NikitaShandrygin,2817,1 - 0,FM,EGK_06,2602
CM,aanshnerurkar,2578,0 - 1,NM,Abund,2750
FM,Wizard_97,2850,1 - 0,FM,SinisterKnight8,2470
FM,Belka1989,2609,0 - 1,FM,MarcoRiehle,2741
FM,FMVolodymyrSakun,2756,1 - 0,FM,Moonoo19,2433
WFM,Guldona_2007,2434,0 - 1,GM,chessdjw,2744
FM,AlexPapasimakopoulos,2763,1 - 0,NM,Flaccidmoves,2394
CM,Denisenko_Denis,2421,0 - 1,IM,viktorskliarov,2704
IM,NodariousBIG,2856,1 - 0,FM,LuisFSiles,2343
CM,sanbruh,2478,0 - 1,FM,RandomNoob04,2726
FM,DenielSafarov,2801,1 - 0,WIM,Nekoo04,2525
CM,howtomoveaknight,2601,½ - ½,FM,Ergali_Suleimen,2784
FM,AllCer7,2810,1 - 0,CM,coach_jacob,2519
FM,ValiantCeleb,2538,0 - 1,IM,Kildepiotr,2677
IM,adapodadei,2721,½ - ½,IM,alekroth65,2495
FM,gabduschew,2498,1 - 0,FM,KashishMJain,2687
FM,hakanazeri2,2922,1 - 0,CM,tomesao,2476
FM,anemih,2520,0 - 1,FM,Alexei_Gubajdullin,2682
FM,Elprofessor21,2768,1 - 0,FM,ljuks68,2476
FM,micke12a,2384,½ - ½,FM,GP9isback23,2763
IM,Semen16,2709,1 - 0,FM,CristhianPortalR,2482
FM,leandrojimenez,2461,0 - 1,FM,Bob_2004,2502
IM,GeorgiosSouleidis,2710,1 - 0,CM,Deenzerz,2539
FM,Kristof_08,2547,0 - 1,FM,slorovel,2720
GM,Goryachkina,2854,1 - 0,NM,PapaieDudu,2338
CM,hsd2016,2602,0 - 1,IM,Let_it_be_1,2619
GM,TomsKantans,2739,0 - 1,FM,Schattman,2499
IM,Zhani-Z,2493,0 - 1,FM,edgarhay012,2756
NM,IamSchrodingersCat,2681,½ - ½,CM,Laurin_2009,2377
FM,wild3000,2508,0 - 1,IM,Journey_to_GrandMaster_YT,2690
FM,SahibSinghKnight,2729,1 - 0,CM,Klendi,2577
FM,OneTrickPony_82,2403,½ - ½,FM,NicolaiMaxime,2716
NM,laiditmang05_ducminh,2570,1 - 0,WCM,WildOnTwitch,2278
WIM,diamonds13,2420,0 - 1,FM,SirStrateg,2707
FM,Hilary46,2697,1 - 0,NM,H3nriqueTV,2372
WIM,chessmachine14,2483,0 - 1,GM,GMBenjaminFinegold,2719
CM,amanjazu,2646,1 - 0,FM,pinelone,2431
FM,Faridov2010,2399,0 - 1,IM,Paladin61,2605
FM,juancruzarias,2732,0 - 1,CM,NigiriSushies,2545
CM,RupeshReddyY,2430,½ - ½,FM,mwpchess,2607
GM,GMG,2815,1 - 0,CM,Smiechu,2500
CM,MVM2008,2578,0 - 1,FM,Herzog2012,2731
FM,OriTaichman,2618,0 - 1,FM,Pakarma,2542
CM,miracmelihtopuz7,2463,1 - 0,FM,SRob2003,2719
IM,IMRosen,2806,1 - 0,FM,AndresDelgado77,2438
FM,raisingspartans,2517,1 - 0,FM,Statham,2811
FM,Gangsterrito,2633,1 - 0,FM,Arteler,2309
WFM,elis06,2418,1 - 0,CM,Keithonsky,2632
GM,js20000,2812,1 - 0,CM,duongvuanh,2497
CM,Vaporwaffle94,2400,0 - 1,IM,FLYD,2599
FM,Franmu14,2702,1 - 0,NM,KorolDimitriy75,2482
NM,Good_Knight_Kiss,2500,0 - 1,FM,Gangster-accountant01,2963
FM,Brahmashira2010,2730,½ - ½,IM,barriochess,2544
CM,Akhilesh_Nagare,2382,0 - 1,IM,Meri-Arabidze,2708
IM,Perecke,2554,0 - 1,FM,AsaHoffmann,2418
NM,michaelskie11,2279,½ - ½,IM,lupta_robin,2838
FM,Ajedrez_con_German,2653,1 - 0,FM,singenoirrr,2445
FM,stasOR4ik,2430,0 - 1,FM,NovoselovRoman,2679
GM,RafaelVaganian,2585,1 - 0,FM,JoliyRoger,2575
CM,KuanDan,2436,1 - 0,FM,Rosh1610,2658
CM,Shuvalov,2689,½ - ½,FM,Ralfwin,2388
FM,UK_23,2345,0 - 1,FM,Bykov_Egor,2688
FM,MKlose11,2729,1 - 0,IM,erlesfar,2555
CM,masenik,2480,0 - 1,FM,ozates,2662
FM,Dontmesswithme_2,2508,0 - 1,FM,KhandakerAminul,2366
CM,Roedor,2539,0 - 1,CM,MMAHDI2013,2678
FM,biostatistician,2656,½ - ½,WGM,Irina_Mikhaylova,2401
CM,Ruslan_0807,2412,0 - 1,FM,VacheH009,2668
IM,Agibileg,2667,1 - 0,WIM,teresin05,2426
NM,FollowRivers,2460,1 - 0,FM,Antosha_Chekhonte,2595
FM,KnightDuta,2786,1 - 0,NM,Manukyan_Artak,2559
CM,TacticalSam94,2497,0 - 1,IM,TheCavemanChess,2741
IM,bescmelasti,2611,1 - 0,FM,brainbuzz08,2409
FM,MeesvanOsch,2447,1 - 0,IM,masnyszachistaaa,2611
IM,Herman-NY,2555,1 - 0,WFM,madmax011,2429
NM,semchik90,2338,1 - 0,FM,Mach1el,2676
FM,TimGrutter03,2683,0 - 1,FM,Laico,2438
CM,Bimaniv,2469,1 - 0,FM,fu24,2805
CM,vishwa_vijeta,2625,0 - 1,FM,SaiHanThiha,2576
WCM,ningyzhou,2467,0 - 1,IM,Ranindu2003,2791
GM,kaidanov,2633,1 - 0,CM,dealshark,2341
FM,Chernyavsky_A,2499,0 - 1,CM,Fomkin_Dmitry,2649
IM,manitodeplomo,2588,1 - 0,CM,BobbyFischer1508,2404
CM,Malko-08,2410,0 - 1,IM,albi1999,2726
FM,chessbaerchen,2664,1 - 0,FM,Chebupelka52,2345
NM,esrosenberg,2376,1 - 0,IM,mbachez,2549
IM,m_ezat,2748,1 - 0,WFM,itsdsyr,2201
IM,GMJustin5,2406,1 - 0,GM,Iskusnyh,2655
FM,anasta10,2676,1 - 0,CM,Roland_Garros_2024,2334
FM,SergeyGostev1984,2463,0 - 1,IM,chess94cu,2737
FM,lagunanivaria,2617,1 - 0,WCM,Vision_64,2353
FM,hamurrapi,2594,1 - 0,FM,ChessSwole,2706
IM,Mikedannnn,2634,1 - 0,CM,Resourchess,2453
NM,ferdipy,2386,0 - 1,IM,Boundless_Strike,2618
FM,krucki03,2650,1 - 0,CM,TheStoicStoic,2287
CM,JanMur7,2339,0 - 1,IM,rockstar0902,2687
FM,antoszu,2690,1 - 0,WFM,invisible_s0ul,2416
NM,Chessdude1987,2422,1 - 0,WGM,ama18,2692
FM,DeArron_Fox,2675,½ - ½,FM,sterpfi,2371
CM,VedantVarasada,2402,0 - 1,FM,SandwichOSaumon,2711
IM,bazar-wokzal,2562,1 - 0,CM,LionKing2367890,2530
FM,simaopdias,2346,0 - 1,FM,HalfIsCrayfish,2694
FM,solofon,2579,0 - 1,NM,NM_Antelacus,2252
FM,jlandaw,2517,1 - 0,IM,krstulov_alex,2642
FM,Emp3rador,2618,1 - 0,CM,Fjal,2391
IM,Dmitry_Ponomarev,2347,0 - 1,FM,MaLeK_Koniahli,2716
CM,Nicki2013,2825,0 - 1,FM,Suvradeepta_Das,2341
CM,HanSchut,2297,½ - ½,FM,Whiteking2009,2572
IM,Mackster23,2684,1 - 0,FM,michellopez159,2432
WFM,Lilovence,2423,0 - 1,CM,BlunderingPanda01,2755
CM,RantomOpening,2686,½ - ½,FM,Jofisch10,2352
WIM,simonachess,2259,1 - 0,GM,yaguigor,2718
CM,BlunderMaster2335,2629,1 - 0,NM,BuyBoxBandit,2335
CM,maHmoUd-S-haddAd-M,2279,1 - 0,GM,Ginger_GM,2631
NM,AwareIdea,2585,1 - 0,NM,rpcousins,2326
WCM,Mirchi_26,2332,½ - ½,IM,Fh2411,2644
FM,GlavkonVVS,2556,1 - 0,FM,Louis-Paulsen-Fan,2440
WFM,klercaku,2332,0 - 1,FM,KononenkoD,2626
FM,Leebit02,2590,1 - 0,FM,toniv1,2336
FM,nitpicker,2343,0 - 1,GM,Roman_Ovetchkin,2658
GM,maximnovik,2661,0 - 1,CM,Egehany09,2539
WFM,starplatinum2030,2370,½ - ½,IM,Triumphmate,2638
FM,PoAslan,2952,½ - ½,FM,mmDarko,2334
CM,promising_talent,2275,0 - 1,FM,LeoLV10,2601
FM,banane_verte,2588,1 - 0,CM,rekin87,2292
FM,KINGOF2SOAP,2349,0 - 1,CM,GameOverBro,2474
CM,jaskol95,2609,0 - 1,FM,TonySoprano8,2233
CM,chessjazda,2344,0 - 1,CM,profedechess93,2634
FM,SchieberSpieler,2615,1 - 0,FM,ivandrade10,2348
CM,larsmandreassen,2319,0 - 1,IM,Irishchessman16,2557
NM,Mikayel99,2600,1 - 0,CM,Jamal-Jamal-Jamal,2440
CM,Mvtuge,2303,½ - ½,FM,N18player,2597
CM,Fomkin_Dmitry,2649,0 - 1,GM,Hikaru,3324
GM,nihalsarin,3124,1 - 0,IM,manitodeplomo,2588
IM,albi1999,2726,0 - 1,GM,DanielNaroditsky,3083
GM,Duhless,3103,1 - 0,FM,chessbaerchen,2664
IM,m_ezat,2748,0 - 1,GM,Msb2,3036
GM,artooon,3064,1 - 0,FM,anasta10,2676
IM,chess94cu,2737,0 - 1,GM,FairChess_on_YouTube,3130
GM,Oleksandr_Bortnyk,3068,1 - 0,FM,lagunanivaria,2617
IM,Mikedannnn,2634,0 - 1,GM,mishanick,3109
GM,Polish_fighter3000,3200,1 - 0,IM,Boundless_Strike,2618
FM,krucki03,2650,½ - ½,GM,wonderfultime,3063
IM,rockstar0902,2687,½ - ½,GM,ChristopherYoo,3068
FM,rezamahdavi2008,2948,0 - 1,FM,antoszu,2690
IM,Kacparov,2992,1 - 0,FM,SandwichOSaumon,2711
GM,Sanan_Sjugirov,2994,0 - 1,IM,bazar-wokzal,2562
FM,HalfIsCrayfish,2694,0 - 1,GM,Beca95,3018
FM,Emp3rador,2618,0 - 1,IM,Keranke,3000
FM,MaLeK_Koniahli,2716,0 - 1,GM,KuybokarovTemur,3040
GM,Sankalp_Gupta2003,2970,1 - 0,IM,Mackster23,2684
CM,BlunderingPanda01,2755,0 - 1,FM,artin10862,3004
CM,BlunderMaster2335,2629,0 - 1,GM,rasmussvane,2986
GM,AnthonyWirig,2806,0 - 1,NM,AwareIdea,2585
FM,wqws,2905,1 - 0,FM,GlavkonVVS,2556
FM,KononenkoD,2626,0 - 1,IM,Talibovv06,2872
GM,kleinebeer98,2821,1 - 0,FM,Leebit02,2590
GM,Roman_Ovetchkin,2658,0 - 1,IM,Arystanner,2928
IM,Eagle_2019,2869,1 - 0,FM,LeoLV10,2601
FM,banane_verte,2588,0 - 1,GM,baki83,2920
CM,GameOverBro,2474,0 - 1,GM,Gareth-Bale11,2931
CM,profedechess93,2634,1 - 0,GM,Macho_2006,2929
IM,scarabee43,2945,1 - 0,FM,SchieberSpieler,2615
IM,Irishchessman16,2557,1 - 0,IM,Arysya,2900
GM,FXDon77,2927,1 - 0,NM,Mikayel99,2600
FM,Root_21,2768,1 - 0,GM,GMNeiksans,2904
GM,penguingm1,2974,1 - 0,FM,CrimeFightingSpider07,2614
FM,andrew-blr,2578,0 - 1,GM,crescentmoon2411,2871
GM,TigrVShlyape,2868,1 - 0,IM,KevinGeorgeMicheal,2646
FM,Stanbad1,2691,1 - 0,GM,Zhigalko_Sergei,2974
GM,MrTattaglia,3027,1 - 0,WFM,Zarinur,2592
FM,fviana,2468,½ - ½,GM,sokidze,2995
NM,KChor05,2603,0 - 1,IM,kingofthenil,2951
GM,moro182,2897,1 - 0,WFM,FARIZA2018,2611
GM,alexrustemov,2879,1 - 0,FM,HajiyevKanan,2599
IM,Eduard_Limonov,2864,1 - 0,WGM,Mikozovna,2623
IM,NiklasSchmider,2630,1 - 0,FM,ilqar_74,2842
IM,Bodnar_Mykola,2537,0 - 1,GM,KNVB,2974
GM,K_A_S_T_O_R,2804,1 - 0,FM,BashirovKemal,2569
WIM,miruna_daria28,2528,0 - 1,IM,IlanSchnaider,2835
GM,francyIM,2864,1 - 0,IM,Alomaterapia,2571
IM,lioni26,2636,½ - ½,IM,MonsterChess_uz,2832
FM,username239759821,2707,0 - 1,IM,GothamChess,2788
FM,Bilan_Danila,2661,½ - ½,GM,vladislavkovalev,2826
NM,MightyGMpretender,2817,1 - 0,FM,jeetjain,2634
FM,chessdragon7161,2619,0 - 1,IM,Szparu,2831
CM,KoshkaMatrioshka,2618,1 - 0,IM,HamedWafa4,2844
FM,ChessicallyInclined,2752,0 - 1,GM,yobdc,2608
FM,DrDreBeats,2692,1 - 0,GM,Byniolus,2836
FM,bangchess21,2811,1 - 0,FM,PolandHussars,2599
FM,Timerkhanov,2683,0 - 1,GM,AvitalBor,2894
FM,Witik,2759,1 - 0,FM,secretworker2027,2724
IM,remi04,2905,1 - 0,WFM,hongnhung1234,2551
FM,Robert_E2009,2505,0 - 1,IM,Legendinunknown,2778
IM,samisahi,2800,1 - 0,FM,WPWPWP-2015,2506
NM,chess_blitz00,2636,0 - 1,FM,Turboplombir,2838
IM,Martial2008,2808,1 - 0,WFM,kuzol,2579
CM,AmbartsumianTyhran2012,2609,1 - 0,FM,PyrihRoman,2861
FM,ReadySkate,2886,1 - 0,CM,mightysmasher,2686
NM,LSChess,2530,1 - 0,FM,Skatchkov_V,2788
FM,NMJeevanK,2731,0 - 1,GM,GMKrikor,2806
IM,CSB7,2831,½ - ½,FM,myburger,2681
FM,ahkashefi2800,2546,½ - ½,NM,Chessgodisback2008,2880
IM,atbenina64,2804,1 - 0,IM,HK1974,2600
FM,Lovetov,2613,0 - 1,IM,Mischuk_D,2840
CM,MrLion3000,2851,1 - 0,CM,TitarovVasiliYouTube,2522
IM,Stormtrooper90,2583,0 - 1,IM,nekotyanof,2724
NM,subham777,2661,1 - 0,IM,JakubPulpan,2798
IM,Rokis13,2611,1 - 0,CM,AliElier,2605
FM,mortngabriel,2565,1 - 0,GM,joshdaruca,2768
FM,GrigorDilanyan,2679,0 - 1,FM,Leonid_Starozhilov,2728
IM,LikeWater,2757,½ - ½,NM,ShimogaTactician,2576
CM,Zenekritikus04,2538,½ - ½,CM,Artemiki,2715
IM,Zurability,2695,½ - ½,CM,NottheBishopSacrifice,2653
FM,Acva-Alenok,2589,½ - ½,CM,Andrei_Skvortsov,2737
FM,kecalk,2711,1 - 0,IM,Lennis93,2730
IM,MatyChess1,2730,1 - 0,FM,Tactican_228,2468
CM,flawian2008,2625,1 - 0,FM,NikitaShandrygin,2817
