white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,WIM,PotapovaM,2608
CM,XiaoKangZhong,2560,0 - 1,GM,HansOnTwitch,3179
GM,nihalsarin,3124,½ - ½,CM,jaskol95,2609
FM,Slovak_fighter2000,2617,0 - 1,GM,Polish_fighter3000,3200
GM,LyonBeast,3197,1 - 0,FM,DirtyKabab,2623
FM,dennisodessa,2729,0 - 1,GM,DanielNaroditsky,3083
GM,DenLaz,3161,1 - 0,NM,subham777,2661
NM,Itay121,2634,0 - 1,GM,FairChess_on_YouTube,3130
GM,FabianoCaruana,3166,1 - 0,FM,JackRodgers,2604
CM,RantomOpening,2686,0 - 1,GM,SpeedofLight0,3069
GM,Jospem,3080,1 - 0,NM,sina101,2546
NM,Mikhal867,2510,1 - 0,GM,LevonAronian,3088
GM,Oleksandr_Bortnyk,3068,1 - 0,IM,dosto07,2527
NM,dvglko,2426,0 - 1,GM,mishanick,3099
GM,LiemLe,3132,1 - 0,NM,Chess_Star1234,2585
IM,AjedrezenMadrid,2433,0 - 1,GM,Firouzja2003,3199
GM,Sanan_Sjugirov,2994,1 - 0,CM,SultaiC,2536
FM,venturov,2505,0 - 1,GM,h4parah5,2990
GM,DrVelja,2966,1 - 0,FM,ozates,2662
FM,kleber2007,2501,0 - 1,IM,Rud_Makarian,3009
GM,SantoBlue,3016,1 - 0,IM,Ykow,2740
GM,GMMikhailKazakov,2507,0 - 1,GM,BogdanDeac,3069
GM,Msb2,3036,1 - 0,NM,pooh2012,2754
FM,PositionalPanther,2537,1 - 0,GM,GM_dmitrij,2994
GM,OparinGrigoriy,3035,0 - 1,FM,english_player_89,2704
NM,Manukyan_Artak,2559,0 - 1,GM,Anton_Demchenko,3024
GM,Hrant_ChessMood,2939,1 - 0,FM,WindWhistler11,2530
FM,ahmedkandiliii,2721,0 - 1,IM,mbojan,2874
GM,sergiochess83,2883,1 - 0,IM,Levanzovsky,2580
FM,Attacker_2006,2572,0 - 1,GM,gmcorrales,2909
GM,MrTattaglia,3027,1 - 0,WIM,Savagelittlemole,2538
IM,Tugrik1969,2498,0 - 1,GM,TigrVShlyape,2868
GM,tptagain,3030,1 - 0,FM,Caracal3000,2531
IM,ural58,2519,0 - 1,FM,artin10862,2980
GM,Zhigalko_Sergei,2974,0 - 1,CM,ACollins05,2489
WFM,Lady_Nika,2553,0 - 1,GM,Harsha_Bharathakoti,2934
GM,ckgchess,2940,½ - ½,NM,momotaro77,2529
IM,ElDivis,2492,0 - 1,GM,GrigorGrigorov,2855
GM,jcibarra,2950,1 - 0,CM,zverr1,2615
NM,noblerone,2617,0 - 1,IM,Ramil_Faizrakhmanov,2842
GM,dretch,2949,1 - 0,IM,Slovineanu,2580
FM,Viktoker,2677,0 - 1,IM,DonkyDonkyDonkey,2972
GM,Fandorine,2997,1 - 0,NM,AktilekAskarovich,2410
WIM,joksijoksi,2532,1 - 0,CM,stollenmonster,2924
GM,platy3,2964,1 - 0,FM,zsizsi99,2559
FM,fviana,2468,0 - 1,GM,eljanov,2868
IM,Szparu,2831,1 - 0,FM,wild3000,2508
NM,steepedgames,2475,0 - 1,GM,Shankland,2934
GM,ContrVersia,2863,1 - 0,NM,Rawnsdale,2509
FM,VinzentSpitzl,2443,0 - 1,GM,Durarbayli,2931
FM,Iball95,2908,1 - 0,CM,giomar27,2344
GM,MathiasWomacka,2608,1 - 0,GM,HeartAblaze,2844
GM,kleinebeer98,2821,1 - 0,NM,ChadBiryani,2483
FM,Kshetrapala_of_Chess,2545,0 - 1,GM,Mikhail_Bryakin,2886
GM,Shtembuliak,2881,1 - 0,CM,David_ATM,2489
FM,Eloist,2448,0 - 1,GM,vladislavkovalev,2826
GM,DanielDardha2005,2946,1 - 0,NM,Fengwi,2407
FM,King_Deded4d5,2481,0 - 1,FM,temus_galaktionov,2906
GM,Beca95,3018,1 - 0,FM,db-banana,2536
FM,Schattman,2499,½ - ½,GM,Kiborg95,2839
GM,alexrustemov,2879,1 - 0,FM,masterofpuppets2,2535
CM,Klendi,2577,0 - 1,GM,Byniolus,2836
FM,ShadowKing71,2868,1 - 0,FM,szachmistrz2500,2552
CM,eCztery,2488,0 - 1,FM,BardArtem,2880
GM,Lukianoo,2954,1 - 0,FM,Kopytkin,2446
CM,Caterpiller35,2458,1 - 0,IM,combidharma,2764
