white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,ural58,2512,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,IM,Djager97,2508
IM,willyam13,2521,0 - 1,GM,nihalsarin,3211
GM,Sibelephant,3071,1 - 0,IM,whiteglovethief,2661
CM,tgpgoat,2558,0 - 1,GM,Firouzja2003,3188
GM,Msb2,3112,1 - 0,FM,chessisveryfun1264,2717
NM,ybothg,2483,0 - 1,GM,lachesisQ,3164
GM,Polish_fighter3000,3057,1 - 0,FM,simplerXiao,2488
CM,Grossboss19,2610,0 - 1,GM,Bigfish1995,3064
GM,mishanick,3038,1 - 0,FM,MFatigue,2541
FM,DvaHrasta,2498,0 - 1,GM,FabianoCaruana,3101
GM,FairChess_on_YouTube,3064,1 - 0,CM,maksimys18,2505
IM,DawidCzerw,2496,0 - 1,GM,BillieKimbah,2938
GM,Jospem,3102,1 - 0,CM,KrokerGuy,2511
FM,Emp3rador,2630,½ - ½,GM,jefferyx,3067
GM,GM_dmitrij,3002,1 - 0,NM,2346PL,2509
FM,PlotnikovPavel,2426,0 - 1,GM,dropstoneDP,3016
GM,HansOnTwitch,3128,1 - 0,FM,Haykoooo0o,2419
FM,divudis17,2568,0 - 1,GM,Andreikka,3052
GM,BogdanDeac,3106,1 - 0,NM,infinitegiantkiller,2486
FM,ErikRonka,2512,0 - 1,GM,tptagain,2995
GM,Beca95,2990,1 - 0,CM,NelsonLinda,2702
FM,AquivaRubinstein,2598,0 - 1,IM,Sina_Movahed,3044
GM,rasmussvane,2941,0 - 1,GM,GMZaven,2683
NM,Dontmesswithme_2,2606,0 - 1,GM,vugarrasulov,2933
GM,MagnusCarlsen,3313,1 - 0,FM,DenishevM,2680
IM,NeverW84M8,2569,0 - 1,GM,Hikaru,3276
GM,nihalsarin,3211,1 - 0,IM,GianmarcoVaR,2866
FM,thedjoker98,2617,½ - ½,GM,Sibelephant,3071
GM,Firouzja2003,3188,1 - 0,FM,djano,2622
FM,MustafayevFarid2004,2687,1 - 0,GM,Msb2,3112
GM,lachesisQ,3164,1 - 0,FM,Orest_Vovk,2521
IM,lupta_robin,2656,0 - 1,GM,Polish_fighter3000,3057
GM,Bigfish1995,3064,1 - 0,FM,JG-17,2602
IM,The_Machine04,2781,0 - 1,GM,mishanick,3038
GM,FabianoCaruana,3101,1 - 0,FM,JackRodgers,2575
FM,Kretinovich,2642,0 - 1,GM,FairChess_on_YouTube,3064
GM,BillieKimbah,2938,1 - 0,IM,IMRosen,2714
IM,wadsy27,2678,0 - 1,GM,Jospem,3102
GM,Mikhail_Golubev,2598,0 - 1,GM,GM_dmitrij,3002
GM,dropstoneDP,3016,1 - 0,IM,kikoveiga,2565
IM,Mesa_1,2705,0 - 1,GM,HansOnTwitch,3128
GM,Andreikka,3052,1 - 0,FM,chessS1r,2600
GM,SCIM,2543,0 - 1,GM,BogdanDeac,3106
GM,tptagain,2995,½ - ½,FM,Alexei_Gubajdullin,2740
CM,slidingknight2775,2653,1 - 0,GM,Beca95,2990
IM,Sina_Movahed,3044,1 - 0,FM,JaloliddinIlkhomi,2761
GM,vugarrasulov,2933,1 - 0,CM,Russian_berezka,2623
GM,Parhamov,3117,1 - 0,FM,Attacker_2006,2563
GM,Amirreza_p,2736,0 - 1,IM,Rud_Makarian,3004
FM,temus_galaktionov,2853,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,IM,NovakCabarkapa,2730
GM,HeartAblaze,2844,0 - 1,GM,nihalsarin,3211
FM,ShiroglanTalibov,2863,0 - 1,GM,Firouzja2003,3188
IM,SchmakAttack,2800,0 - 1,GM,lachesisQ,3164
GM,Polish_fighter3000,3057,1 - 0,GM,baag,2856
IM,kingofthenil,2909,0 - 1,GM,Bigfish1995,3064
GM,mishanick,3038,1 - 0,IM,GaiozNigalidze,2758
GM,cassoulet,2835,0 - 1,GM,FabianoCaruana,3101
GM,FairChess_on_YouTube,3064,½ - ½,FM,rezamahdavi2008,3006
GM,GMAkobianSTL,2826,0 - 1,GM,BillieKimbah,2938
GM,Jospem,3102,1 - 0,GM,KNVB,2814
GM,GM_dmitrij,3002,1 - 0,FM,sofaceindisguise,2725
IM,AradNazari,2821,½ - ½,GM,dropstoneDP,3016
GM,HansOnTwitch,3128,1 - 0,IM,RzayevB,2648
GM,Aygehovit1992,2723,0 - 1,GM,Andreikka,3052
GM,BogdanDeac,3106,1 - 0,IM,rquery98,2815
FM,Witik,2795,0 - 1,IM,Sina_Movahed,3044
IM,DeTimmerman,2746,0 - 1,GM,vugarrasulov,2933
FM,GP9isback23,2743,0 - 1,GM,Parhamov,3117
