white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,rnanjo,2586,0 - 1,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,FM,rudyst06,2580
WGM,savitha1030,2594,1 - 0,GM,lachesisQ,3144
GM,nihalsarin,3124,1 - 0,CM,aot317,2570
FM,GlavkonVVS,2556,0 - 1,GM,Firouzja2003,3199
GM,Oleksandr_Bortnyk,3068,1 - 0,IM,Bodnar_Mykola,2537
FM,OneTrickPony_82,2403,0 - 1,GM,vi_pranav,3032
GM,FairChess_on_YouTube,3130,½ - ½,CM,mightysmasher,2686
CM,HimalLama,2531,0 - 1,GM,Duhless,3103
GM,DanielNaroditsky,3083,1 - 0,IM,Zhani-Z,2493
GM,Glek_Igor,2664,0 - 1,GM,DenLaz,3161
GM,jefferyx,2999,1 - 0,NM,Tonychess32,2551
WGM,meoluoi91,2621,0 - 1,GM,GroovyKettle,3048
IM,MITerryble,3075,1 - 0,CM,mikhailooooo,2394
NM,vladgoncharov,2685,0 - 1,GM,Andreikka,3033
GM,OparinGrigoriy,3035,1 - 0,FM,Arun-kataria,2574
CM,HedwigTheHowl,2654,0 - 1,GM,Msb2,3036
GM,penguingm1,2974,1 - 0,GM,volodja49,2552
CM,TitarovVasiliYouTube,2522,0 - 1,GM,fireheart92,3086
IM,Zohid6,2932,1 - 0,FM,isla88,2558
WFM,hongnhung1234,2551,½ - ½,GM,shimastream,3047
GM,artooon,3064,0 - 1,IM,GMAneta,2563
GM,kuchma777,2553,0 - 1,GM,SpeedofLight0,3069
GM,sergoy,3028,1 - 0,FM,wild3000,2508
FM,CristianS27,2605,0 - 1,GM,champ2005,3030
IM,Rud_Makarian,3076,1 - 0,CM,StefanosKazantzoglou,2462
GM,maximnovik,2661,0 - 1,GM,Njal28,3000
GM,xiaotong2008,3037,1 - 0,FM,MasterKroket,2599
FM,Muslim_player_05,2588,1 - 0,IM,MyDream003,2853
GM,Fandorine,2997,1 - 0,FM,JERO-8914,2536
FM,Tunahan_Makaraci,2495,0 - 1,GM,dropstoneDP,3076
GM,Macho_2006,2929,1 - 0,CM,koncheto,2581
FM,Ergali_Suleimen,2784,0 - 1,GM,Volodar_Murzin,3026
IM,scarabee43,2945,1 - 0,WFM,Lady_Nika,2553
CM,NeonNinja73,2592,0 - 1,IM,Talibovv06,2872
GM,Vaathi_Coming,2998,1 - 0,IM,Misha_Bilous,2530
FM,Acva-Alenok,2589,0 - 1,GM,Gareth-Bale11,2931
GM,Anton_Demchenko,3024,1 - 0,FM,RadioactiveWalrus65,2699
FM,Kotofeyca,2540,0 - 1,GM,mitrabhaa,2964
FM,rezamahdavi2008,2948,1 - 0,FM,TokChess,2532
