white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,Fh2411,2644,0 - 1,GM,Hikaru,3324
GM,HansOnTwitch,3179,1 - 0,IM,Djager97,2542
FM,Bilan_Danila,2661,0 - 1,GM,MagnusCarlsen,3256
GM,mishanick,3109,1 - 0,IM,Ural_bogatyr,2566
IM,ural58,2519,0 - 1,GM,DenLaz,3161
GM,Oleksandr_Bortnyk,3068,1 - 0,FM,ozates,2662
FM,MFatigue,2533,0 - 1,GM,jefferyx,2999
GM,Polish_fighter3000,3200,1 - 0,NM,toninhojit,2564
FM,2Coaches1Profile,2563,0 - 1,GM,FairChess_on_YouTube,3130
GM,Jospem,3080,1 - 0,FM,isaks,2579
IM,Journey_to_GrandMaster_YT,2690,0 - 1,GM,SpeedofLight0,3069
GM,Msb2,3016,1 - 0,FM,Switzerlamb,2540
WGM,DishonorOnYourCow,2527,0 - 1,GM,AnishOnYoutube,3072
GM,Grischuk,3033,1 - 0,IM,WilsonPalencia21,2605
IM,lioni26,2636,1 - 0,GM,Shankland,2934
GM,Firouzja2003,3199,1 - 0,GM,ragnaroek66,2534
FM,Antosha_Chekhonte,2595,0 - 1,GM,wonderfultime,3063
GM,shimastream,3047,1 - 0,FM,Kostya0705,2518
NM,chess_blitz00,2636,0 - 1,GM,Baku_Boulevard,3104
GM,DanielNaroditsky,3083,½ - ½,FM,sakkikuska,2652
FM,valeriocarnicelli,2605,0 - 1,GM,TigrVShlyape,2868
GM,frederiksvane,2989,1 - 0,NM,Itay121,2634
IM,BigAl,2555,0 - 1,GM,h4parah5,2990
GM,dropstoneDP,3076,1 - 0,NM,subham777,2661
FM,Truequitos,2618,0 - 1,GM,GM_dmitrij,2994
IM,Rud_Makarian,3076,1 - 0,IM,Balla_Tamas,2646
FM,Pelusiansky,2591,0 - 1,GM,DrVelja,2966
GM,xxysoul6,2985,1 - 0,FM,rdarruda,2557
NM,Tonychess32,2551,0 - 1,GM,OparinGrigoriy,3035
GM,TenisMaster,2905,1 - 0,FM,hakanazeri2,2922
FM,Attacker_2006,2572,0 - 1,GM,rasmussvane,2952
GM,Anton_Demchenko,2945,1 - 0,FM,DeArron_Fox,2675
FM,Herzog2012,2731,0 - 1,GM,adotand,2885
GM,Sam_ChessMood,2987,1 - 0,FM,Payyappat,2439
CM,komogro,2527,1 - 0,GM,MetiForce,2971
GM,AryanTari,2986,1 - 0,FM,CristianS27,2605
FM,Orest_Vovk,2592,1 - 0,GM,Prizant_academy,3183
IM,Zohid6,2932,1 - 0,NM,LiadCuba,2415
FM,Likvidator228,2599,0 - 1,GM,Zhigalko_Sergei,2974
IM,DonkyDonkyDonkey,2972,1 - 0,GM,MrVenky,2562
FM,colegiodemadrid,2553,0 - 1,GM,DominguezOnYoutube,2976
GM,Durarbayli,2931,1 - 0,FM,ahmedkandiliii,2721
CM,amanjazu,2646,0 - 1,GM,michaelq2d5,2957
GM,BilodeauA,2990,0 - 1,FM,Artem_Koval,2626
CM,RantomOpening,2686,0 - 1,FM,artin10862,3004
GM,FGHSMN,2914,1 - 0,FM,english_player_89,2704
NM,szachuspl,2661,0 - 1,GM,KuzubovYuriy,2958
GM,sergoy,3028,1 - 0,IM,Happy1712Drummer,2675
IM,Levanzovsky,2580,0 - 1,GM,HVillagra,2994
IM,FaustinoOro,3101,1 - 0,FM,Tejas_Rama,2429
FM,WindWhistler11,2530,0 - 1,FM,Bauman_Guy,3005
FM,snowlord,2931,1 - 0,FM,kecalk,2711
CM,GKARU,2543,0 - 1,GM,Fandorine,2997
IM,klimkoj,2879,1 - 0,FM,krucki03,2650
NM,ChessLebaneseSalah,2541,0 - 1,IM,Seochesspie,2914
GM,superchess02,2967,1 - 0,IM,ninguno46,2645
FM,N18player,2597,0 - 1,GM,baki83,2929
FM,rezamahdavi2008,2948,1 - 0,FM,jup1978,2570
GM,rhungaski,2638,0 - 1,GM,crescentmoon2411,2871
IM,mbojan,2902,1 - 0,IM,Ramla2020,2516
IM,manmanlai1,2566,1 - 0,IM,Rsnr,2945
GM,Grandelicious,2978,½ - ½,CM,ACollins05,2489
FM,DanyKopy,2682,1 - 0,IM,Mops_2004,2826
GM,viviania,2898,1 - 0,FM,LeoLV10,2601
CM,Speed-O-Sonic,2609,½ - ½,GM,praveenb2002,2849
GM,eljanov,2868,½ - ½,CM,tomesao,2476
FM,GlennTipton,2476,0 - 1,IM,Larkin-Vladislav,2783
GM,Alexander_Donchenko,2843,0 - 1,NM,SameerMujumdar,2601
NM,noblerone,2617,0 - 1,GM,GrigorGrigorov,2855
IM,MatthewG-p4p,2912,1 - 0,FM,Schattman,2499
FM,mokerslag,2472,0 - 1,GM,GMKrikor,2806
GM,kuli4ik,3012,1 - 0,FM,JM05C,2735
WFM,Zarinur,2592,0 - 1,GM,Igor_Janik,2780
IM,eagleclaw07,2806,1 - 0,IM,Slovineanu,2580
FM,Gerasimenyuk_Miha,2482,0 - 1,GM,Antipov_Mikhail_Al,3024
GM,DanielDardha2005,2946,0 - 1,NM,GM4life,2486
FM,alpope,2643,1 - 0,GM,Binary010,2873
GM,platy3,2964,1 - 0,CM,kacperkarwowski,2601
CM,LLariMarc,2571,0 - 1,FM,PeshkaCh,2871
FM,Iball95,2908,1 - 0,FM,Rosh1610,2658
CM,ATM622,2455,0 - 1,GM,Mikhail_Bryakin,2886
GM,alexrustemov,2879,1 - 0,NM,AktilekAskarovich,2410
IM,GMAneta,2563,0 - 1,GM,starworld123,2977
GM,vladislavkovalev,2826,0 - 1,FM,Golubovsky,2577
NM,Manukyan_Artak,2559,0 - 1,GM,Rakhmanov_Aleksandr,2861
FM,BardArtem,2880,1 - 0,NM,kylelancman,2528
FM,mortngabriel,2565,0 - 1,GM,FXDon77,2927
IM,Aradhya2000,2774,½ - ½,IM,a_kandil,2556
FM,UK_23,2345,0 - 1,GM,Vaathi_Coming,2998
GM,K_A_S_T_O_R,2804,1 - 0,FM,Masterbeaterr,2507
FM,King_Deded4d5,2481,0 - 1,IM,Eagle_2019,2869
IM,RobertoJBM,2868,1 - 0,FM,RedFirePanda,2604
FM,Sandstad,2452,0 - 1,GM,Shtembuliak,2881
GM,maciek_92,3000,1 - 0,CM,DanylaBagrov,2613
CM,FuenfgegenWilly,2536,0 - 1,GM,Byniolus,2836
GM,Kiborg95,2839,1 - 0,IM,SaiAgni_98,2526
GM,kuchma777,2553,0 - 1,GM,Matibar,2906
IM,Kirill_Klukin,2927,1 - 0,FM,wild3000,2508
CM,MVM2008,2578,1 - 0,FM,Suleyman_Chess06,2852
IM,scarabee43,2945,1 - 0,CM,cthulhuuu,2446
CM,zverr1,2615,1 - 0,GM,PepeCuenca,2759
IM,SchmakAttack,2797,1 - 0,IM,Mihaiionescu1,2508
NM,Silvederione,2514,0 - 1,IM,Keranke,3000
GM,francyIM,2898,0 - 1,FM,agustinv04,2704
FM,JacksterThePro,2422,0 - 1,GM,AlexeiShirov,2936
GM,sokidze,2995,1 - 0,FM,Juicy_Fork,2548
FM,Kotofeyca,2540,½ - ½,FM,bascheyaro,2818
GM,DuleMudule,2851,1 - 0,WFM,Lady_Nika,2553
FM,Dr_Pepper18,2494,1 - 0,GM,Nemegejas,2830
GM,Kobalia,2778,1 - 0,FM,SilverSwords13,2586
FM,zsizsi99,2559,0 - 1,FM,carokannlover213,2950
