white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,ahkashefi2800,2546,0 - 1,GM,Hikaru,3324
GM,nihalsarin,3124,1 - 0,IM,ural58,2519
FM,Pingah9,2612,0 - 1,GM,Bigfish1995,3097
GM,LyonBeast,3197,1 - 0,CM,Actuary44,2553
FM,scandalgod,2672,0 - 1,GM,HansOnTwitch,3179
GM,Firouzja2003,3199,1 - 0,FM,N18player,2597
NM,Romadk,2505,0 - 1,GM,Grischuk,3033
GM,FairChess_on_YouTube,3130,1 - 0,IM,BigAl,2555
NM,Good_Knight_Kiss,2500,0 - 1,GM,Polish_fighter3000,3200
GM,DenLaz,3161,1 - 0,FM,Kaua18,2604
GM,rhungaski,2638,0 - 1,GM,FabianoCaruana,3166
IM,Rud_Makarian,3009,1 - 0,FM,HajiyevKanan,2599
NM,SwordBilledHummingbird,2658,0 - 1,GM,SpeedofLight0,3069
GM,Oleksandr_Bortnyk,3068,1 - 0,GM,Zq1,2472
FM,SergioMoralesG,2511,0 - 1,GM,dropstoneDP,3076
GM,vi_pranav,3032,1 - 0,FM,ajeale2,2525
CM,cristianserban1,2678,0 - 1,GM,Konavets,3189
GM,Jospem,3080,1 - 0,FM,DeArron_Fox,2675
FM,Kotlyar_K,2653,0 - 1,GM,jefferyx,2999
GM,GHANDEEVAM2003,3174,1 - 0,FM,ejam94,2519
FM,sharkarton,2579,0 - 1,GM,LiemLe,3132
GM,Msb2,3036,1 - 0,IM,Triumphmate,2638
IM,Ykow,2740,0 - 1,GM,BogdanDeac,3059
GM,Njal28,3000,0 - 1,FM,Bryanl106,2883
FM,Cambek64,2450,½ - ½,GM,legendisback1,3104
GM,ChessLover0108,2970,1 - 0,NM,N_Mullodzhanov,2627
CM,andrzej,2415,1 - 0,GM,mishanick,3099
GM,Sanan_Sjugirov,2994,1 - 0,IM,kikoveiga,2426
CM,koncheto,2581,0 - 1,GM,GMBenjaminBok,3094
GM,KuzubovYuriy,2958,1 - 0,FM,maicolbenavides,2508
CM,RantomOpening,2686,0 - 1,GM,Chopper1905,2980
GM,SantoBlue,3016,1 - 0,NM,VitorBronson,2579
FM,ArchibaldCerveza29,2551,0 - 1,IM,DonkyDonkyDonkey,2972
GM,HVillagra,2994,1 - 0,IM,Tolya2,2475
WGM,cande_francisco,2559,0 - 1,GM,ChristopherYoo,3068
GM,Antipov_Mikhail_Al,3024,1 - 0,NM,Mikayel99,2600
FM,VinzentSpitzl,2443,0 - 1,GM,h4parah5,2990
GM,Fandorine,2997,1 - 0,IM,ninguno46,2645
FM,delqate,2346,0 - 1,GM,Hrant_ChessMood,2939
GM,Harsha_Bharathakoti,2934,1 - 0,NM,subham777,2661
FM,Slovak_fighter2000,2617,0 - 1,GM,Shankland,2934
GM,BilodeauA,2976,1 - 0,CM,ATM622,2455
FM,SouS007,2471,0 - 1,GM,jcibarra,2909
GM,AryanTari,2986,1 - 0,FM,JackRodgers,2604
FM,Lion_DL,2414,0 - 1,GM,VladimirKramnik,3040
GM,platy3,2964,1 - 0,FM,WindWhistler11,2530
FM,Oliver_Wartiovaara,2657,0 - 1,GM,TenisMaster,2905
GM,Zhigalko_Sergei,2974,1 - 0,WCM,bitter-cikolata,2559
FM,Kombinator01,2440,0 - 1,GM,Genghis_K,2933
IM,klimkoj,2879,1 - 0,WIM,vesalhamedinia,2490
CM,komogro,2527,0 - 1,GM,Durarbayli,2931
IM,MolecularChemist,2975,1 - 0,IM,a_kandil,2556
FM,JG-17,2601,0 - 1,GM,Beca95,3018
GM,mitrabhaa,2964,1 - 0,FM,Attacker_2006,2572
WIM,verrbaa,2451,0 - 1,GM,Elsa167,2782
GM,VitaliyBernadskiy,2932,1 - 0,IM,zajka-molotok,2602
CM,Matheusmdr2005,2496,0 - 1,FM,Alex_Sahakyan2006,2700
GM,kuli4ik,3012,1 - 0,IM,LastHeroJr,2453
FM,szachmistrz2500,2552,0 - 1,FM,snowlord,2931
CM,stollenmonster,2924,1 - 0,FM,terrortoast,2560
CM,ClayK1ng,2406,0 - 1,GM,AlexeiShirov,2936
GM,TigrVShlyape,2868,1 - 0,FM,CruzWilliam,2444
NM,Road2GM3000,2594,0 - 1,GM,ckgchess,2940
GM,dretch,2949,1 - 0,WIM,Savagelittlemole,2538
FM,SHIVACalypso,2532,0 - 1,GM,DuleMudule,2851
GM,KNVB,2974,1 - 0,NM,Supelyel,2498
NM,volkanyirik,2506,0 - 1,GM,MetiForce,2971
GM,Dedic8,2936,1 - 0,GM,bocah_sakit,2788
FM,Bugcrusher,2469,0 - 1,GM,HeartAblaze,2844
FM,MarcoRiehle,2741,1 - 0,CM,Conejoviejo67,2412
WGM,KetiTsatsalashvili,2351,0 - 1,GM,baki83,2929
GM,tptagain,3030,1 - 0,NM,noblerone,2617
NM,Thormento16,2369,½ - ½,GM,OK97,2845
GM,TheSilmarils,2920,1 - 0,CM,cukricek,2501
IM,FrenchMonster2002,2345,0 - 1,GM,sergiochess83,2891
GM,GMKrikor,2806,1 - 0,FM,The_Straightforward_Rook,2568
CM,Artemiki,2715,0 - 1,IM,mbojan,2902
FM,rezamahdavi2008,2948,1 - 0,FM,Mindhunter08,2691
FM,Eloist,2448,0 - 1,IM,Kosak12,2915
GM,Kiborg95,2839,1 - 0,IM,Valeron87,2498
NM,ChadBiryani,2483,1 - 0,GM,alexrustemov,2879
IM,DeGrootteZ,2952,0 - 1,CM,ACollins05,2489
CM,RaugintaBulba,2503,0 - 1,IM,LiamPutnam2008,2977
IM,lucliasco,2860,1 - 0,FM,Walter_White_Poland,2460
CM,cthulhuuu,2446,1 - 0,GM,PeacefulWarrior888,2775
IM,Jarrahi2452,2936,1 - 0,FM,A4RookA3,2550
IM,claudyna16,2500,0 - 1,IM,Karacsonyi_Gellert,2795
IM,Kirill_Klukin,2927,1 - 0,NM,KorolDimitriy75,2482
CM,Klendi,2577,1 - 0,GM,aceontheturn,2854
GM,CaspiIsrael,2755,1 - 0,NM,semchik90,2338
NM,TheoSlade,2484,0 - 1,IM,TorFredrikKaasen,2861
GM,Mikhail_Bryakin,2886,0 - 1,FM,MusicCityMaster,2419
FM,WPWPWP-2015,2506,1 - 0,IM,ProfessorChess101,2833
FM,TanitoluwaAps116,2784,0 - 1,FM,kaanozcan006,2570
CM,Smiechu,2500,½ - ½,GM,krzyzan94,2836
GM,Sokoloco,2741,1 - 0,IM,vladoboch,2578
FM,EsmeraldasAnderson03,2525,0 - 1,GM,BirdMaster3000,2708
IM,Szparu,2831,1 - 0,FM,alexgo05,2490
FM,AsaHoffmann,2418,1 - 0,FM,GoltsevDmitry2000,2829
IM,Mops_2004,2826,1 - 0,NM,Flaccidmoves,2394
NM,elchacal664,2353,0 - 1,IM,SchmakAttack,2797
IM,AradNazari,2923,½ - ½,NM,CFalcons8,2455
WFM,Quattroporte300,2524,0 - 1,FM,BardArtem,2880
GM,Rodalquilar,2798,1 - 0,CM,korkmaz16,2481
FM,sari07,2453,0 - 1,GM,Miguelito,2817
GM,grzechu96,2785,1 - 0,FM,TheAlienParty,2376
WGM,Nemsko,2249,0 - 1,IM,chenxiaoyuer,2749
FM,AlexPapasimakopoulos,2763,1 - 0,NM,VladimirBugayev,2368
IM,Abduzhaparov,2438,0 - 1,GM,A-Fier,2820
IM,Flawless_Fighter,2775,1 - 0,NM,LogoCzar,2366
IM,YellowJacek,2356,0 - 1,IM,HamedWafa4,2844
IM,mr_gustavo,2857,1 - 0,NM,falzehope0,2417
