white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,HansOnTwitch,3179,1 - 0,FM,Truequitos,2618
FM,Caracal3000,2531,0 - 1,GM,BogdanDeac,3029
GM,Grischuk,3033,1 - 0,IM,Fh2411,2644
IM,Ural_bogatyr,2566,½ - ½,GM,Polish_fighter3000,3200
GM,DenLaz,3161,1 - 0,FM,killer_dreams,2524
CM,komogro,2527,0 - 1,FM,artin10862,3004
GM,lachesisQ,3144,1 - 0,NM,noblerone,2617
FM,Blitz_Lover1,2513,½ - ½,GM,viditchess,3013
GM,artooon,3064,1 - 0,IM,Djager97,2542
IM,Semetey,2691,0 - 1,GM,FairChess_on_YouTube,3130
GM,DanielNaroditsky,3083,1 - 0,FM,chessdragon7161,2619
FM,Rosh1610,2658,0 - 1,GM,Konavets,3189
GM,AryanTari,2986,1 - 0,IM,zajka-molotok,2602
CM,AlbusSevresPotter,2591,1 - 0,GM,Msb2,3016
GM,OparinGrigoriy,3035,1 - 0,FM,HajiyevKanan,2599
GM,Grebnev_A,2747,0 - 1,GM,mishanick,3099
GM,AnishOnYoutube,3072,1 - 0,FM,Hananmo,2551
WIM,joksijoksi,2532,0 - 1,GM,shimastream,3047
GM,vi_pranav,3032,1 - 0,FM,Bilan_Danila,2661
FM,kecalk,2711,½ - ½,GM,Jospem,3080
GM,wonderfultime,3063,1 - 0,CM,EgorYakovlev,2497
IM,IndianSchoolOfSuffering,2464,0 - 1,IM,MITerryble,3075
GM,h4parah5,2990,1 - 0,CM,jaskol95,2609
FM,ahmedkandiliii,2721,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,GOGIEFF,3056,1 - 0,FM,Viacheslav92,2651
FM,WindWhistler11,2530,0 - 1,GM,vugarrasulov,3010
FM,rezamahdavi2008,2948,1 - 0,IM,Squirlolz,2563
FM,zsizsi99,2559,1 - 0,GM,Shankland,2934
GM,DominguezOnYoutube,2976,1 - 0,GM,maximnovik,2661
FM,Likvidator228,2599,0 - 1,GM,dropstoneDP,3076
GM,penguingm1,2974,1 - 0,FM,Attacker_2006,2572
FM,CristianS27,2605,0 - 1,GM,GroovyKettle,3048
GM,kleinebeer98,2821,1 - 0,NM,LiadCuba,2415
FM,VD_coach,2520,0 - 1,GM,Chopper1905,2980
GM,rasmussvane,2986,1 - 0,IM,LoaySameer,2703
IM,Logman74,2451,0 - 1,GM,Anton_Demchenko,3024
IM,kingofthenil,2951,1 - 0,IM,Chesstrainer1,2473
WFM,rookpower2004,2604,0 - 1,GM,Azeryahu,2953
GM,baki83,2929,0 - 1,GM,zubridis,2646
NM,Silvederione,2514,0 - 1,FM,Bauman_Guy,3005
GM,igorkovalenko,2916,0 - 1,FM,el_sporco,2597
NM,Train_Your_Dragon,2479,½ - ½,GM,TigrVShlyape,2868
IM,Kacparov,3000,1 - 0,IM,Triumphmate,2638
FM,Casper,2565,0 - 1,GM,vladislavkovalev,2826
IM,the_chess_child,2932,1 - 0,NM,SipahiPower,2548
IM,chessllermo,2528,0 - 1,GM,1stSecond,2992
GM,Nitzan_Steinberg,2895,1 - 0,GM,yobdc,2608
FM,Kotofeyca,2540,0 - 1,IM,Rsnr,2945
IM,mbojan,2902,½ - ½,WFM,Preobrazhenska_D2011,2514
GM,GMMikhailKazakov,2507,0 - 1,GM,Durarbayli,2931
CM,stollenmonster,2924,1 - 0,FM,ExtremeLearner,2671
FM,Aryan_Tamadon,2620,0 - 1,GM,Alexander_Donchenko,2843
IM,Kirill_Klukin,2927,1 - 0,FM,BrokenFritz,2548
FM,banane_verte,2588,0 - 1,GM,jcibarra,2909
GM,ckgchess,2940,1 - 0,GM,kuchma777,2553
CM,Cheer_Down,2457,0 - 1,GM,KuzubovYuriy,2958
GM,Vaathi_Coming,2998,1 - 0,FM,AjedrezconPeter,2579
CM,balack95,2545,0 - 1,IM,Keranke,3000
GM,Zhigalko_Sergei,2974,1 - 0,IM,nikitakhoroshev,2860
WFM,Lady_Nika,2553,0 - 1,GM,FGHSMN,2935
IM,MatthewG-p4p,2904,1 - 0,CM,jlf287,2465
CM,aanshnerurkar,2578,0 - 1,GM,crescentmoon2411,2871
GM,DanielDardha2005,2946,1 - 0,GM,GM_Huschenbeth,2639
NM,AwareIdea,2585,0 - 1,GM,platy3,2964
GM,Thunderbolt135,2816,1 - 0,CM,Zephyr5000,2435
CM,MVM2008,2578,0 - 1,FM,PeshkaCh,2871
GM,youngKID,2889,1 - 0,FM,Jeppesen08,2532
CM,Josetricks,2636,0 - 1,GM,chito89,2949
FM,Alex_Sahakyan2006,2700,1 - 0,FM,Bob_2004,2502
FM,XeresLt,2510,0 - 1,FM,Iball95,2908
IM,Yaacovn,2830,1 - 0,IM,Balla_Tamas,2646
NM,FollowRivers,2460,0 - 1,IM,Aradhya2000,2774
GM,David_Arutinian,2955,1 - 0,FM,Al_Shima,2421
FM,Mr_ruthless,2617,0 - 1,IM,Chessmissile07,2939
IM,mind1mover,2967,1 - 0,CM,Fernando_Offermann,2416
CM,LLariMarc,2571,1 - 0,IM,eagleclaw07,2806
GM,CarlosAlbornoz,2826,1 - 0,FM,patzer-reloaded,2509
CM,tomesao,2476,0 - 1,GM,alexrustemov,2879
GM,chessfatbear,2859,½ - ½,FM,xakevicius91,2470
CM,andrzej,2415,½ - ½,IM,scarabee43,2945
FM,BardArtem,2880,0 - 1,FM,db-banana,2536
FM,MeisterJabo,2487,0 - 1,IM,aa175,2847
GM,OhanyanEminChess,2825,1 - 0,CM,Gryffindorac8,2460
FM,FlemingA,2570,0 - 1,GM,Aygehovit1992,2769
GM,francyIM,2898,1 - 0,CM,Daaksboy,2528
CM,Actuary44,2553,0 - 1,IM,The_Machine04,2853
FM,NikitaShandrygin,2817,1 - 0,CM,dealshark,2341
WFM,Jojo_898,2450,0 - 1,IM,remi04,2905
GM,Grandmaster1369,2653,½ - ½,NM,Flaccidmoves,2394
WFM,NastyaHn,2533,1 - 0,FM,bubeliang,2924
