white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,CarlssonLudvig,2674,0 - 1,GM,MagnusCarlsen,3256
GM,Oleksandr_Bortnyk,3068,1 - 0,NM,OW321,2483
GM,yaguigor,2718,0 - 1,GM,BogdanDeac,3029
GM,Jospem,3080,1 - 0,NM,EddieUrquhart,2553
CM,Zenekritikus04,2538,0 - 1,GM,Msb2,3036
GM,FabianoCaruana,3146,1 - 0,CM,AliElier,2605
NM,WanderingPuppet,2580,0 - 1,GM,LOVEVAE,3089
GM,Duhless,3103,1 - 0,FM,TheKingDoctor,2590
FM,WindWhistler11,2530,0 - 1,GM,SpeedofLight0,3069
GM,dropstoneDP,3076,1 - 0,FM,szachmistrz2500,2552
FM,Truequitos,2618,0 - 1,GM,tptagain,3030
GM,Andreikka,3033,1 - 0,NM,AlexanderMatlak,2529
NM,Mattheii,2531,0 - 1,GM,FairChess_on_YouTube,3130
GM,Grischuk,3033,1 - 0,FM,RadioactiveWalrus65,2699
NM,Dxtrmined,2556,0 - 1,GM,OparinGrigoriy,3035
GM,jefferyx,2999,1 - 0,FM,StrackedAktonamee,2608
FM,FadingMustard,2619,0 - 1,GM,ChristopherYoo,3070
GM,mishanick,3109,1 - 0,FM,HajiyevKanan,2599
FM,PositionalPanther,2537,0 - 1,GM,shimastream,3047
GM,GHANDEEVAM2003,3174,1 - 0,IM,KevinGeorgeMicheal,2646
FM,colegiodemadrid,2553,0 - 1,IM,MITerryble,3075
GM,DanielNaroditsky,3083,1 - 0,NM,ELPRIMO0O0,2498
CM,Rakitic2010,2591,0 - 1,GM,penguingm1,2974
GM,frederiksvane,2980,1 - 0,FM,WPWPWP-2015,2506
FM,Oleg_Papayan,2592,0 - 1,IM,Rud_Makarian,3076
FM,rezamahdavi2008,2954,1 - 0,CM,Queensandpawns,2481
CM,koncheto,2581,0 - 1,GM,Harsha_Bharathakoti,2934
GM,gmcorrales,2909,1 - 0,NM,2346PL,2548
FM,PierrotFace,2572,0 - 1,GM,rasmussvane,2952
GM,Lukianoo,2954,1 - 0,IM,zmeeed67,2644
