white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,ChessRespected,2635,0 - 1,GM,Hikaru,3324
GM,Bigfish1995,3097,1 - 0,CM,GameOverBro,2474
FM,Payyappat,2439,0 - 1,GM,HansOnTwitch,3179
GM,FairChess_on_YouTube,3130,1 - 0,NM,GM4life,2486
FM,sharkarton,2579,0 - 1,GM,Oleksandr_Bortnyk,3095
GM,dropstoneDP,3076,1 - 0,FM,Kaua18,2604
IM,Perecke,2554,0 - 1,GM,Azerichess,3068
GM,lachesisQ,3144,0 - 1,CM,DIMONBANAN,2607
NM,Chess_Gainz,2629,0 - 1,GM,wonderfultime,3063
GM,SpeedofLight0,3069,1 - 0,FM,Nouali_Mohamed,2567
FM,VinzentSpitzl,2443,0 - 1,GM,Polish_fighter3000,3200
GM,GM_dmitrij,3030,1 - 0,NM,toninhojit,2564
NM,Manukyan_Artak,2559,0 - 1,GM,Jospem,3080
GM,DenLaz,3161,½ - ½,NM,pooh2012,2754
FM,Blitzking642,2461,0 - 1,GM,vi_pranav,3032
IM,Rud_Makarian,3076,1 - 0,FM,NovoselovRoman,2679
FM,sakkikuska,2652,0 - 1,GM,artooon,3064
GM,TRadjabov,3142,1 - 0,FM,sotochess,2444
WCM,winniethepooh04,2329,0 - 1,GM,GOGIEFF,3056
GM,shimastream,3047,1 - 0,FM,Kunalm64,2673
IM,Logman74,2451,0 - 1,GM,jefferyx,2999
GM,BogdanDeac,3029,1 - 0,IM,bulletteemo,2740
NM,kleopl,2527,0 - 1,GM,Msb2,3036
GM,Macho_2006,2935,1 - 0,GM,SharapovEvgeny,2683
FM,soloderisas,2603,0 - 1,GM,Shield12,2954
GM,ChessLover0108,2970,1 - 0,GM,zubridis,2646
FM,tandaleo,2513,0 - 1,GM,Njal28,3000
GM,Sanan_Sjugirov,2994,1 - 0,FM,SHIVACalypso,2532
NM,ProChessWICTH,2647,0 - 1,IM,Sina_Movahed,3044
GM,FGHSMN,2935,1 - 0,CM,bilosuvenosu06,2575
CM,TitarovVasiliYouTube,2522,0 - 1,GM,ChristopherYoo,3068
GM,Andreikka,3033,1 - 0,FM,divudis17,2558
FM,N18player,2597,0 - 1,GM,lilleper1,2955
GM,mishanick,3109,1 - 0,CM,komogro,2527
NM,doublesik,2548,0 - 1,GM,jcibarra,2909
GM,sergoy,3028,1 - 0,FM,Dinamo3,2600
NM,noblerone,2617,0 - 1,GM,evgchess5,2907
GM,BilodeauA,2990,1 - 0,NM,AwareIdea,2585
FM,VomDingJetztHer,2470,0 - 1,GM,Zhigalko_Sergei,2974
GM,SantoBlue,3016,1 - 0,NM,ThaKanielOutis,2498
FM,Hananmo,2551,0 - 1,GM,GMBenjaminBok,3094
GM,HVillagra,2994,1 - 0,WFM,malakismayil,2592
FM,Oliver_Wartiovaara,2657,0 - 1,GM,Antipov_Mikhail_Al,3024
IM,DonkyDonkyDonkey,2972,1 - 0,FM,ErikRonka,2496
FM,Herzog2012,2731,1 - 0,GM,Beca95,3018
IM,klimkoj,2879,1 - 0,WIM,secretsuperstar7,2492
CM,Cheer_Down,2457,0 - 1,GM,Durarbayli,2931
GM,Alexander_Donchenko,2843,1 - 0,GM,tetrix83,2661
WFM,FARIZA2018,2611,0 - 1,GM,platy3,2964
GM,Anton_Demchenko,3024,1 - 0,FM,colegiodemadrid,2553
FM,DvaHrasta,2597,0 - 1,GM,VladimirKramnik,3040
GM,AryanTari,2986,1 - 0,FM,MaxLeto,2540
FM,ejam94,2519,0 - 1,GM,Sam_ChessMood,2987
GM,mitrabhaa,2964,1 - 0,IM,themind1hunter,2434
NM,Chandradi,2475,1 - 0,GM,Vaathi_Coming,2998
CM,stollenmonster,2924,1 - 0,FM,JoliyRoger,2575
FM,SergioMoralesG,2511,0 - 1,GM,Elsa167,2782
GM,KuzubovYuriy,2958,1 - 0,IM,Ykow,2740
CM,disciplinedbrat,2359,0 - 1,IM,yosephtaher,3050
GM,viviania,2898,1 - 0,FM,Attacker_2006,2572
NM,thesupera12,2573,0 - 1,FM,temus_galaktionov,2906
GM,Radzio1987,2898,1 - 0,FM,DeArron_Fox,2675
FM,jeetjain,2634,1 - 0,GM,VitaliyBernadskiy,2932
GM,Sychev_Klementy,3002,1 - 0,CM,bulletplayer2024,2524
FM,HajiyevKanan,2599,0 - 1,GM,bancsoo,3003
IM,Rsnr,2945,1 - 0,FM,kecalk,2711
FM,WindWhistler11,2530,0 - 1,GM,KNVB,2974
FM,artin10862,3004,0 - 1,CM,amanjazu,2646
FM,szachmistrz2500,2552,0 - 1,GM,kpio91,2771
GM,Binary010,2873,1 - 0,WFM,tantaan,2477
WIM,verrbaa,2451,0 - 1,FM,dmitrijiIM,2888
GM,DanielDardha2005,2946,1 - 0,FM,maicolbenavides,2508
CM,JuniorJumper,2500,0 - 1,GM,Hovik_Hayrapetyan,3004
FM,Iball95,2908,1 - 0,IM,Levanzovsky,2580
CM,LionelMessiFCB,2601,0 - 1,GM,Grandelicious,2978
GM,GMKrikor,2806,1 - 0,IM,ural58,2519
IM,LastHeroJr,2453,0 - 1,IM,mbojan,2902
FM,Bauman_Guy,3005,1 - 0,WFM,ccccvhhhj,2534
IM,Irishchessman16,2557,1 - 0,GM,vladislavkovalev,2826
IM,AlmasRakhmatullaev,2953,1 - 0,IM,Mistango,2521
CM,cukricek,2501,0 - 1,GM,K_A_S_T_O_R,2804
IM,TrahtarBelarus,2919,1 - 0,FM,sjoerd893,2459
IM,Barmen_EV,2615,0 - 1,IM,scarabee43,2945
GM,BlueWizzard,2965,1 - 0,CM,Tolyanius,2681
GM,rhungaski,2638,0 - 1,IM,WhiteKnight2612,2904
GM,TigrVShlyape,2868,1 - 0,CM,RantomOpening,2686
GM,Zq1,2472,0 - 1,GM,iwanyu,2869
GM,baki83,2929,½ - ½,FM,marik_spb,2482
FM,Alex_Terzi,2629,0 - 1,GM,Igor_Lysyj,2828
FM,MarcoRiehle,2741,1 - 0,IM,AttilaTurzo,2537
WCM,bitter-cikolata,2559,0 - 1,FM,gau_npukyputb,2679
IM,kushagramohan,2910,1 - 0,FM,Michal_Fiedorek,2560
FM,killer_dreams,2524,0 - 1,GM,Rikikits,2950
FM,CMmauricio,2691,1 - 0,FM,Seinw1,2556
CM,HeroWilczek,2653,0 - 1,IM,Zohid6,2932
IM,Mops_2004,2826,1 - 0,FM,JG-17,2601
