white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,CM,jlf287,2465
FM,DanyKopy,2682,0 - 1,GM,nihalsarin,3124
GM,Polish_fighter3000,3200,1 - 0,FM,Pelusiansky,2591
IM,lioni26,2636,0 - 1,GM,HansOnTwitch,3179
GM,viditchess,3013,1 - 0,IM,chessllermo,2528
FM,Juicy_Fork,2548,0 - 1,GM,DenLaz,3161
GM,FabianoCaruana,3146,1 - 0,CM,komogro,2527
FM,wild3000,2508,0 - 1,GM,SpeedofLight0,3069
GM,FairChess_on_YouTube,3130,1 - 0,WFM,FARIZA2018,2611
FM,Ginzburg_Yakov,2562,0 - 1,GM,Jospem,3080
GM,LevonAronian,3088,1 - 0,FM,CristhianPortalR,2482
FM,RojonR,2693,0 - 1,GM,dropstoneDP,3076
IM,MITerryble,3075,1 - 0,IM,Tugrik1969,2498
FM,alexg2003,2588,0 - 1,GM,mishanick,3099
GM,Sanan_Sjugirov,2994,½ - ½,FM,B_nn_t,2579
FM,Bilan_Danila,2661,0 - 1,GM,AnishOnYoutube,3072
GM,LiemLe,3132,1 - 0,FM,LoruF,2434
IM,marcodobrikov,2716,0 - 1,GM,amintabatabaei,3005
GM,frederiksvane,2980,1 - 0,FM,nickmatta,2549
NM,Rawnsdale,2509,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,shimastream,3047,1 - 0,FM,ajkom197,2391
CM,tomesao,2476,1 - 0,GM,Azerichess,3068
GM,Msb2,3016,1 - 0,NM,Noki102,2526
FM,CristianS27,2605,0 - 1,GM,Salem-AR,3113
GM,BogdanDeac,3029,1 - 0,FM,ozates,2662
FM,alpope,2643,0 - 1,GM,GHANDEEVAM2003,3174
IM,Rud_Makarian,3076,1 - 0,NM,Silvederione,2514
CM,kacperkarwowski,2601,0 - 1,GM,Anton_Demchenko,3024
GM,h4parah5,2990,½ - ½,FM,ExtremeLearner,2671
IM,GMAneta,2563,1 - 0,GM,GM_dmitrij,2994
GM,wonderfultime,3063,½ - ½,IM,imdvb6307,2444
FM,Hananmo,2551,0 - 1,GM,Macho_2006,2929
GM,BilodeauA,2990,1 - 0,FM,Kotofeyca,2540
FM,Payyappat,2439,0 - 1,GM,OparinGrigoriy,3035
IM,DonkyDonkyDonkey,2972,1 - 0,FM,DeArron_Fox,2675
IM,Homelander150,2760,0 - 1,GM,jcibarra,2909
IM,Zohid6,2922,1 - 0,FM,PositionalPanther,2537
FM,LeoLV10,2601,0 - 1,IM,FaustinoOro,3101
FM,snowlord,2931,1 - 0,WIM,Savagelittlemole,2538
FM,Orphanator2009,2509,0 - 1,FM,artin10862,2980
GM,gurelediz,3094,1 - 0,IM,dosto07,2527
NM,Manukyan_Artak,2559,0 - 1,GM,MomchilPetkov,2971
GM,TigrVShlyape,2868,1 - 0,CM,RantomOpening,2686
FM,mokerslag,2472,0 - 1,GM,DominguezOnYoutube,2976
GM,Paralinch,2914,0 - 1,FM,WindWhistler11,2530
FM,kecalk,2711,0 - 1,GM,AryanTari,2986
GM,Vladimir_Zakhartsov,2900,1 - 0,NM,EddieUrquhart,2553
FM,G10De_Arrascaeta,2563,0 - 1,GM,KuzubovYuriy,2958
GM,GrigorGrigorov,2855,1 - 0,IM,Happy1712Drummer,2675
IM,SaiAgni_98,2526,0 - 1,GM,baki83,2929
GM,TenisMaster,2925,1 - 0,GM,ragnaroek66,2534
FM,PedroGil25,2549,0 - 1,IM,RobertoJBM,2868
GM,platy3,2964,1 - 0,FM,Schattman,2499
CM,amanjazu,2646,1 - 0,IM,Yaacovn,2830
IM,Ramil_Faizrakhmanov,2842,1 - 0,CM,BashiqChess,2397
IM,BigAl,2555,1 - 0,FM,Iball95,2908
GM,FGHSMN,2914,1 - 0,FM,KINGOF2SOAP,2349
FM,zsizsi99,2559,0 - 1,GM,Nitzan_Steinberg,2895
GM,ContrVersia,2863,1 - 0,CM,Cheer_Down,2457
FM,NiranjanNavalgund,2511,0 - 1,GM,Zhigalko_Sergei,2974
GM,VerdeNotte,2872,1 - 0,FM,killer_dreams,2524
FM,Herzog2012,2731,1 - 0,GM,Beca95,3018
GM,vladislavkovalev,2826,1 - 0,IM,Slovineanu,2580
FM,kuba2006,2542,1 - 0,GM,XDPS,2933
GM,Durarbayli,2931,1 - 0,CM,zverr1,2615
NM,chess_blitz00,2636,0 - 1,GM,superchess02,2967
IM,MatthewG-p4p,2904,1 - 0,FM,RedFirePanda,2604
WFM,Zarinur,2592,0 - 1,FM,temus_galaktionov,2906
IM,Seochesspie,2914,1 - 0,IM,ural58,2519
FM,Eloist,2448,0 - 1,GM,chessfatbear,2859
IM,AlmasRakhmatullaev,2953,1 - 0,NM,AktilekAskarovich,2410
FM,masterofpuppets2,2535,0 - 1,GM,FXDon77,2927
FM,BardArtem,2880,1 - 0,FM,SilverSwords13,2586
GM,MrVenky,2562,½ - ½,GM,Lukianoo,2954
GM,Kiborg95,2839,1 - 0,FM,Eliwood44,2438
IM,LastHeroJr,2453,0 - 1,FM,bascheyaro,2818
GM,alexrustemov,2879,1 - 0,CM,Klendi,2577
IM,Levanzovsky,2580,1 - 0,GM,AlexeiShirov,2936
IM,SchmakAttack,2797,1 - 0,FM,becemix,2588
CM,DanylaBagrov,2613,0 - 1,IM,Kirill_Klukin,2927
IM,Szparu,2831,1 - 0,WFM,Jojo_898,2450
FM,whitemirrorninja,2548,0 - 1,IM,scarabee43,2945
GM,David_Arutinian,2955,1 - 0,NM,sorch29,2507
IM,lrjchess,2735,1 - 0,GM,sokidze,2995
IM,vasblesk,2805,1 - 0,FM,DvaHrasta,2597
IM,AndrewB92,2441,0 - 1,FM,Alen_Yeremyann,2789
GM,Kobalia,2778,0 - 1,WFM,NastyaHn,2533
FM,SHIVACalypso,2532,0 - 1,GM,Matibar,2906
IM,HamedWafa4,2844,0 - 1,FM,Masterbeaterr,2507
NM,dvglko,2426,0 - 1,FM,AlexKhripachenko,2808
GM,JSPrepz,2884,1 - 0,CM,Denisenko_Denis,2421
NM,Road2GM3000,2594,0 - 1,IM,the_chess_child,2932
NM,Abund,2750,1 - 0,NM,NigelDwarf,2471
FM,emeli_chess,2477,1 - 0,IM,DragonB70,2821
IM,Mops_2004,2826,½ - ½,FM,UK_23,2345
FM,Hudijegszid,2534,0 - 1,GM,GMSrinath,2881
GM,francyIM,2898,1 - 0,CM,Ferreret64,2513
CM,GrotBchess,2650,½ - ½,FM,ilqar_74,2842
IM,LeninGuerra,2651,1 - 0,WFM,kamB2R,2268
FM,Viktoker,2677,0 - 1,GM,GMG,2815
FM,ValentunHulka,2905,1 - 0,FM,Laico,2438
CM,balack95,2545,0 - 1,FM,bubeliang,2924
IM,MyDream003,2853,1 - 0,CM,Gryffindorac8,2460
NM,ChadBiryani,2483,1 - 0,GM,Evgeny81,2763
FM,GoltsevDmitry2000,2829,1 - 0,FM,stasOR4ik,2430
CM,ExchangeAB,2481,0 - 1,GM,Gabrielian_Artur,2849
GM,DarkAlekhine,2842,1 - 0,FM,FlemingA,2570
CM,FuenfgegenWilly,2536,0 - 1,IM,Aradhya2000,2774
FM,Makswolf200817,2719,1 - 0,FM,Rosh1610,2658
FM,ChessSG1,2517,0 - 1,IM,Flawless_Fighter,2775
CM,vovachesss,2801,1 - 0,CM,FREZZY23,2342
NM,Flaccidmoves,2394,0 - 1,IM,Agibileg,2667
FM,KnightDuta,2786,1 - 0,CM,NikFil2013,2335
WIM,FeketeBarika,2466,0 - 1,FM,Fantastic_Power,2630
IM,IM_ArthurDW08,2814,1 - 0,NM,JUMPINGJAC2,2619
FM,VinzentSpitzl,2443,1 - 0,FM,bipe137,2586
GM,Aygehovit1992,2769,1 - 0,CM,janhelmer03,2545
FM,Der_Balak_3Halak,2535,0 - 1,FM,KogotBobra17,2810
GM,Nikolakis2014,2755,1 - 0,FM,JoliyRoger,2575
CM,cthulhuuu,2446,0 - 1,IM,lamomiajunior,2822
GM,Harry_Rakkel,2719,1 - 0,WIM,amylazy,2438
FM,MaiqMaster,2555,0 - 1,IM,CarlosjPineror,2726
FM,NikitaShandrygin,2817,1 - 0,NM,RamonManon0g,2433
FM,Josgar05,2490,0 - 1,IM,jumpingknight20,2835
FM,AlexPapasimakopoulos,2763,½ - ½,FM,Tol_Tol,2437
WFM,ccccvhhhj,2534,1 - 0,FM,Witik,2759
IM,Kildepiotr,2677,0 - 1,CM,Fernando_Offermann,2416
CM,KanalSzachowy,2398,0 - 1,IM,tsaruk_maks,2926
FM,MarcoRiehle,2741,1 - 0,FM,ajeale2,2525
NM,cansun,2536,0 - 1,FM,The_Sherman_Variation,2616
GM,chito89,2949,1 - 0,NM,ploxoi,2475
CM,stepanosinovsky,2277,½ - ½,IM,mr_gustavo,2857
FM,Kotlyar_K,2653,½ - ½,CM,Artemiki,2715
CM,yonaltimur,2439,1 - 0,FM,littlepinkyboy,2511
IM,Caroexpert,2704,½ - ½,CM,x-4335209008,2513
IM,atalz0,2487,0 - 1,IM,Korchmar_Vasiliy,2708
IM,M1711,2661,1 - 0,CM,Chesstiger64,2356
FM,MaxLeto,2540,0 - 1,IM,ulises2013,2872
GM,Alexchess1984,2758,0 - 1,NM,Dzidzik2203,2385
FM,AsaHoffmann,2418,0 - 1,IM,MikaKarttunen,2676
IM,Revan_2002,2776,1 - 0,NM,semchik90,2338
IM,IndianSchoolOfSuffering,2464,1 - 0,IM,GelmanAlexander,2735
IM,AradNazari,2923,1 - 0,NM,N_I_Chess,2251
FM,patzer-reloaded,2509,0 - 1,IM,WoolworthsManly,2667
IM,Nimrod_Veinberg,2836,1 - 0,NM,esrosenberg,2376
IM,soumeow,2374,0 - 1,IM,Meri-Arabidze,2708
FM,FREDERICKtheMATE,2772,1 - 0,CM,WiktoriaPOL,2376
NM,michaelskie11,2279,0 - 1,GM,TheCount,2721
NM,dcremisi,2653,1 - 0,CM,BallottiLuca,2387
FM,A4RookA3,2550,0 - 1,IM,Susal_De_Silva,2703
FM,fly_21,2584,0 - 1,FM,Veleamater,2376
IM,Kushch_Nikolai,2538,0 - 1,FM,Aryan_Tamadon,2620
FM,RandomNoob04,2726,0 - 1,WCM,AsselLesbekova,2392
FM,inagreV,2537,0 - 1,FM,Skatchkov_V,2788
FM,andrew-blr,2578,0 - 1,CM,chesslh93,2414
