white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,NM,Good_Knight_Kiss,2342
CM,zverr1,2511,0 - 1,GM,Hikaru,3276
GM,LyonBeast,3125,1 - 0,FM,AjedrezconPeter,2558
FM,JoliyRoger,2410,0 - 1,GM,nihalsarin,3211
GM,DanielNaroditsky,3049,1 - 0,IM,Barmen_EV,2508
CM,FunnyDuck66,2475,0 - 1,GM,wonderfultime,3083
GM,HansOnTwitch,3128,1 - 0,IM,ural58,2512
CM,JoshuaGK27,2560,0 - 1,GM,GMWSO,3072
GM,shimastream,3025,0 - 1,GM,SharapovEvgeny,2632
FM,mortngabriel,2507,0 - 1,GM,Msb2,3112
GM,vi_pranav,3103,1 - 0,CM,Cheer_Down,2460
IM,Irishchessman16,2610,0 - 1,GM,Azerichess,3030
GM,LastGladiator1,3022,1 - 0,WFM,Zarinur,2548
FM,dennisodessa,2543,0 - 1,GM,VincentKeymer,3127
GM,Prizant_academy,3183,1 - 0,FM,musclemonster12,2547
FM,ErikRonka,2512,0 - 1,GM,BogdanDeac,3106
GM,mishanick,3038,1 - 0,FM,MidnightFox,2519
FM,viktorgen2021,2566,0 - 1,GM,amintabatabaei,3095
GM,dropstoneDP,3016,1 - 0,IM,Mistango,2589
FM,YouShallNotPass001,2529,1 - 0,GM,Andreikka,3052
GM,ChessLover0108,2943,0 - 1,FM,tusplingher,2626
CM,Artyom_ChessMate,2527,0 - 1,GM,DrVelja,2963
IM,MITerryble,3011,1 - 0,NM,rynos0411,2451
CM,Statham,2692,0 - 1,GM,GOGIEFF,3030
GM,rpragchess,3090,1 - 0,FM,arenal72,2712
CM,Alohamora11,2471,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,IM,GaiozNigalidze,2758
IM,wadsy27,2678,0 - 1,GM,LyonBeast,3125
GM,nihalsarin,3211,1 - 0,FM,Alexei_Gubajdullin,2740
NM,RodokininEV,2670,0 - 1,GM,DanielNaroditsky,3049
GM,wonderfultime,3083,½ - ½,GM,Roman_Ovetchkin,2589
IM,Karttunen,2698,0 - 1,GM,HansOnTwitch,3128
GM,GMWSO,3072,1 - 0,NM,KChor05,2610
GM,Msb2,3112,1 - 0,FM,CrushingKings,2641
CM,Mouse-Sleep,2578,0 - 1,GM,vi_pranav,3103
GM,Azerichess,3030,1 - 0,IM,kingofthenil,2909
GM,temiksmozg,2719,0 - 1,GM,LastGladiator1,3022
GM,VincentKeymer,3127,1 - 0,IM,karinachess1,2645
WGM,Crazy_girl99,2678,0 - 1,GM,Prizant_academy,3183
GM,BogdanDeac,3106,1 - 0,NM,stolencandy13,2720
FM,Skatchkov_V,2802,0 - 1,GM,mishanick,3038
GM,amintabatabaei,3095,1 - 0,FM,SnekkerAndersen,2636
IM,m_ezat,2728,½ - ½,GM,dropstoneDP,3016
GM,DrVelja,2963,1 - 0,GM,Mikhail_Golubev,2598
GM,GOGIEFF,3030,1 - 0,FM,Sadykov_Ramil,2603
FM,djano,2622,0 - 1,IM,MITerryble,3011
FM,gueraumasague,2611,1 - 0,GM,rpragchess,3090
GM,Anton_Demchenko,2898,1 - 0,GM,B-man,2616
IM,Burovic00,2632,0 - 1,GM,Shield12,2952
FM,HajiyevKanan,2548,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,MagnusCarlsen,3313,1 - 0,IM,IM_ArthurDW08,2783
GM,Gabrielian_Artur,2817,0 - 1,GM,Hikaru,3276
GM,LyonBeast,3125,1 - 0,FM,theblitzchamp,2738
NM,MightyGMpretender,2882,1 - 0,GM,nihalsarin,3211
GM,DanielNaroditsky,3049,1 - 0,IM,SchmakAttack,2800
GM,HansOnTwitch,3128,1 - 0,FM,Leonid_Starozhilov,2761
GM,Byniolus,2842,0 - 1,GM,GMWSO,3072
IM,blitzking1729,2822,0 - 1,GM,Msb2,3112
GM,vi_pranav,3103,1 - 0,IM,Ranindu2003,2699
FM,psychokiller48,2662,0 - 1,GM,Azerichess,3030
GM,LastGladiator1,3022,1 - 0,IM,Babbelbox,2710
IM,ellatambien,2693,0 - 1,GM,VincentKeymer,3127
GM,Prizant_academy,3183,0 - 1,FM,BardArtem,2826
FM,lefonghua,2478,½ - ½,GM,BogdanDeac,3106
GM,mishanick,3038,1 - 0,IM,Meri-Arabidze,2686
IM,JonaszBaum,2792,½ - ½,GM,amintabatabaei,3095
IM,Agibileg,2674,½ - ½,GM,DrVelja,2963
FM,carokannlover213,2850,0 - 1,GM,GOGIEFF,3030
IM,MITerryble,3011,1 - 0,FM,Makswolf200817,2760
FM,GoltsevDmitry2000,2802,0 - 1,GM,Anton_Demchenko,2898
GM,Shield12,2952,1 - 0,CM,Keithonsky,2640
GM,Oleksandr_Bortnyk,3111,1 - 0,IM,Semetey,2525
FM,Timerkhanov,2587,0 - 1,GM,sergoy,2956
IM,Sina_Movahed,3044,0 - 1,FM,Ticondriul,2643
IM,GothamChess,2835,0 - 1,IM,lucliasco,2856
GM,kirillshevchenko,2894,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,½ - ½,GM,Fandorine,2924
GM,vugarrasulov,2933,1 - 0,GM,LyonBeast,3125
GM,DanielNaroditsky,3049,½ - ½,GM,Nitzan_Steinberg,2907
GM,Vladimir_Zakhartsov,2908,0 - 1,GM,HansOnTwitch,3128
GM,GMWSO,3072,0 - 1,GM,mitrabhaa,2938
GM,Msb2,3112,1 - 0,GM,Elsa167,2782
FM,Bauman_Guy,2907,1 - 0,GM,vi_pranav,3103
IM,mbojan,2948,1 - 0,GM,Azerichess,3030
GM,Cayse,2795,½ - ½,GM,LastGladiator1,3022
GM,VincentKeymer,3127,1 - 0,GM,kleinebeer98,2901
FM,ELECTRODYNAMIC_DRACULA,2884,1 - 0,GM,mishanick,3038
GM,GOGIEFF,3030,1 - 0,IM,Kezin_Roman,2929
IM,vasblesk,2805,½ - ½,IM,MITerryble,3011
GM,Anton_Demchenko,2898,½ - ½,FM,bascheyaro,2816
IM,FontVella8,2718,1 - 0,GM,Shield12,2952
GM,Oleksandr_Bortnyk,3111,1 - 0,NM,MightyGMpretender,2882
GM,sergoy,2956,1 - 0,FM,BardArtem,2826
IM,lucliasco,2856,½ - ½,FM,Ticondriul,2643
GM,frederiksvane,3060,½ - ½,FM,SahibSinghKnight,2715
IM,MatthewG-p4p,2948,0 - 1,IM,AlexTruskavetsky,2717
NM,Schwarzschidl,2543,0 - 1,GM,Sam_ChessMood,2926
FM,YouJustFoundYourGodfather,2600,0 - 1,CM,stollenmonster,2921
CM,MrLion3000,2725,0 - 1,GM,wonderfultime,3083
GM,BogdanDeac,3106,0 - 1,GM,Aygehovit1992,2723
GM,MagnusCarlsen,3313,1 - 0,CM,stollenmonster,2921
GM,HansOnTwitch,3128,0 - 1,GM,vugarrasulov,2933
GM,mitrabhaa,2938,1 - 0,GM,Msb2,3112
FM,Bauman_Guy,2907,1 - 0,GM,VincentKeymer,3127
IM,mbojan,2948,0 - 1,GM,GOGIEFF,3030
GM,Sam_ChessMood,2926,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,sergoy,2956,1 - 0,IM,FontVella8,2718
IM,AlexTruskavetsky,2717,½ - ½,FM,ELECTRODYNAMIC_DRACULA,2884
GM,VitaliyBernadskiy,2845,0 - 1,GM,Hikaru,3276
FM,Andrey_Klymchuk,2764,0 - 1,GM,DanielNaroditsky,3049
GM,wonderfultime,3083,½ - ½,IM,Kirill_Klukin,2914
GM,LastGladiator1,3022,0 - 1,GM,Durarbayli,2925
IM,Seochesspie,2844,½ - ½,GM,DrVelja,2963
IM,MITerryble,3011,1 - 0,FM,bascheyaro,2816
IM,vasblesk,2805,1 - 0,GM,Anton_Demchenko,2898
FM,Alen_Yeremyann,2816,1 - 0,IM,Rsnr,2968
