white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,dosto07,2460,0 - 1,GM,Hikaru,3276
GM,DanielNaroditsky,3049,½ - ½,FM,ejam94,2519
IM,maxip32,2634,0 - 1,GM,LyonBeast,3125
GM,nihalsarin,3211,1 - 0,FM,gastonnmartin,2479
CM,cthulhuuu,2483,0 - 1,GM,GMWSO,3072
GM,Firouzja2003,3188,1 - 0,FM,Goffredo_Fofi,2425
NM,HZMC92,2457,0 - 1,GM,GHANDEEVAM2003,3044
GM,Oleksandr_Bortnyk,3111,1 - 0,CM,komogro,2535
IM,Seochesspie,2844,1 - 0,GM,mishanick,3038
GM,Duhless,3105,1 - 0,FM,viktorgen2021,2566
FM,kamilianin235,2546,0 - 1,GM,Grischuk,3058
GM,Jospem,3102,1 - 0,NM,matenitian,2604
FM,only_strong_moves,2756,0 - 1,GM,Msb2,3112
GM,RaunakSadhwani2005,3086,1 - 0,CM,RaugintaBulba,2452
FM,Just_Lucky_1,2604,0 - 1,GM,wonderfultime,3083
GM,FairChess_on_YouTube,3064,1 - 0,FM,arenal72,2712
IM,DawidCzerw,2496,0 - 1,GM,joppie2,3034
GM,amintabatabaei,3095,1 - 0,IM,Logman74,2482
FM,Bilan_Danila,2605,0 - 1,GM,jefferyx,3067
GM,sergoy,2956,1 - 0,IM,Gogolev_Artemy,2459
FM,NovozhilovSemen,2602,0 - 1,GM,rasmussvane,2941
GM,GroovyKettle,2973,1 - 0,FM,feuervogel1000000,2537
CM,slidingknight2775,2653,0 - 1,GM,dropstoneDP,3016
GM,shimastream,3025,1 - 0,FM,N18player,2610
NM,michaelskie11,2408,0 - 1,GM,AryanTari,2977
GM,Hikaru,3276,1 - 0,FM,SmirnovAlexandrA,2567
GM,LyonBeast,3125,1 - 0,IM,AmartuvshinGanzorig,2565
IM,Tomytoteph,2660,0 - 1,GM,nihalsarin,3211
GM,GMWSO,3072,1 - 0,NM,turayev_shahruh17,2900
GM,Iskusnyh,2589,0 - 1,GM,Firouzja2003,3188
GM,GHANDEEVAM2003,3044,1 - 0,IM,Vesper2018,2691
WGM,Sanyura,2607,0 - 1,GM,Oleksandr_Bortnyk,3111
CM,londonkid,2582,0 - 1,GM,Duhless,3105
GM,Grischuk,3058,1 - 0,IM,IM_ArthurDW08,2783
