white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,EsmeraldasAnderson03,2525,0 - 1,GM,Hikaru,3324
GM,Firouzja2003,3199,1 - 0,CM,komogro,2527
NM,ELPRIMO0O0,2498,½ - ½,GM,FairChess_on_YouTube,3130
GM,BogdanDeac,3029,1 - 0,FM,x-3704738925,2735
CM,Bent_Carlsen,2496,0 - 1,GM,FabianoCaruana,3166
GM,DanielNaroditsky,3083,1 - 0,CM,FM-DavidsonR,2512
FM,Tactican_228,2468,1 - 0,GM,GM_dmitrij,2994
GM,GMBenjaminBok,3094,1 - 0,CM,Matheusmdr2005,2496
NM,VitorBronson,2579,0 - 1,GM,OparinGrigoriy,3035
GM,Grischuk,3033,1 - 0,FM,Sem1901,2553
NM,Real_taiatai,2541,0 - 1,GM,jefferyx,2999
GM,Jospem,3080,1 - 0,FM,rudyst06,2580
GM,rhungaski,2638,0 - 1,GM,Polish_fighter3000,3200
GM,Msb2,3016,1 - 0,FM,Eloist,2448
FM,GoldenShare,2687,0 - 1,GM,Andreikka,3033
GM,Oleksandr_Bortnyk,3095,1 - 0,FM,el_sporco,2597
NM,Rawnsdale,2509,0 - 1,GM,penguingm1,2974
GM,platy3,2964,0 - 1,IM,chrisclaireredfield,2591
CM,Queensandpawns,2481,0 - 1,GM,DrVelja,3001
GM,dropstoneDP,3076,1 - 0,FM,ReversGagnant,2391
FM,ahkashefi2800,2546,0 - 1,GM,alexrustemov,2879
GM,Sanan_Sjugirov,2994,1 - 0,CM,johndoe698,2515
NM,toninhojit,2564,0 - 1,IM,aa175,2847
GM,Beca95,3018,½ - ½,FM,Roberz12,2605
IM,Squirlolz,2563,½ - ½,CM,stollenmonster,2924
GM,PeacefulWarrior888,2863,½ - ½,NM,volkanyirik,2506
FM,xakevicius91,2470,0 - 1,GM,gmalsayed,2915
GM,vugarrasulov,3010,1 - 0,GM,gmpeter008,2544
IM,m_ezat,2748,0 - 1,GM,TigrVShlyape,2868
GM,ChessSharkz,2921,1 - 0,FM,Licancabur,2510
FM,db-banana,2536,0 - 1,GM,Zhigalko_Sergei,2974
GM,moro182,2888,1 - 0,IM,dosto07,2527
NM,GeloBall98,2499,0 - 1,GM,HVillagra,2994
GM,Igor_Janik,2780,1 - 0,IM,topalovkramnik,2532
CM,Denisenko_Denis,2421,0 - 1,GM,evgchess5,2907
IM,lucliasco,2860,½ - ½,CM,Ruslan_0807,2412
FM,G10De_Arrascaeta,2563,0 - 1,GM,dretch,2949
FM,rezamahdavi2008,2948,1 - 0,FM,Hippotaner,2532
GM,davidarenas1224,2510,0 - 1,GM,AvitalBor,2894
IM,mbojan,2902,1 - 0,NM,chess13524678,2505
FM,Goffredo_Fofi,2568,0 - 1,GM,pouya21,2930
FM,bubeliang,2924,0 - 1,NM,AngryClouds,2611
NM,AlexanderMatlak,2529,1 - 0,FM,ReadySkate,2886
GM,Cayse,2901,1 - 0,FM,IgorM2008,2601
FM,szachmistrz2500,2552,0 - 1,IM,Szparu,2831
GM,mitrabhaa,2964,1 - 0,CM,SultaiC,2536
NM,ChadBiryani,2483,1 - 0,NM,Chessgodisback2008,2880
IM,chenxiaoyuer,2749,1 - 0,NM,SupremeTactician,2428
NM,falzehope0,2417,0 - 1,FM,TanitoluwaAps116,2784
