white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,dosto07,2460,0 - 1,GM,Hikaru,3276
GM,DanielNaroditsky,3049,1 - 0,NM,AtomicAcorn,2512
FM,Payyappat,2477,0 - 1,GM,nihalsarin,3211
GM,LyonBeast,3125,1 - 0,FM,betta2004,2566
NM,Real_taiatai,2442,0 - 1,GM,GMWSO,3072
GM,Firouzja2003,3188,1 - 0,FM,HalfIsCrayfish,2640
WFM,malakismayil,2592,0 - 1,GM,Polish_fighter3000,3057
GM,mishanick,3038,1 - 0,FM,slorovel,2642
WFM,Zarinur,2548,1 - 0,GM,BogdanDeac,3106
GM,Duhless,3105,1 - 0,GM,Zq1,2620
FM,arenal72,2712,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Msb2,3112,1 - 0,FM,TheKingDoctor,2559
FM,Unmerciful_life,2605,0 - 1,GM,Baku_Boulevard,3136
GM,Jospem,3102,1 - 0,FM,szachmistrz2500,2528
NM,Kleyton_Lima,2530,½ - ½,GM,Grischuk,3058
GM,Njal28,3041,½ - ½,IM,LoaySameer,2603
FM,SHIVACalypso,2540,0 - 1,GM,RaunakSadhwani2005,3086
GM,Andreikka,3052,0 - 1,FM,SandwichOSaumon,2514
FM,stasOR4ik,2434,0 - 1,GM,crescentmoon2411,2913
GM,BillieKimbah,2938,1 - 0,IM,Nathan_Filgueiras,2481
FM,Mourinho_Jose,2563,0 - 1,GM,FairChess_on_YouTube,3064
GM,jefferyx,3067,1 - 0,NM,kleopl,2515
FM,only_strong_moves,2756,0 - 1,GM,joppie2,3034
GM,rasmussvane,2941,½ - ½,IM,ValeriyGrinev,2651
IM,Eternauta2400,2826,0 - 1,GM,h4parah5,2946
GM,Hikaru,3276,1 - 0,IM,Flawless_Fighter,2771
GM,Malev212,2604,0 - 1,GM,DanielNaroditsky,3049
GM,nihalsarin,3211,1 - 0,FM,Filipascu,2654
GM,jinbojinbo,2682,½ - ½,GM,LyonBeast,3125
GM,GMWSO,3072,1 - 0,FM,DefiantChair,2589
NM,turayev_shahruh17,2900,0 - 1,GM,Firouzja2003,3188
GM,Polish_fighter3000,3057,1 - 0,GM,Harry_Rakkel,2729
FM,OPQRC,2551,0 - 1,GM,mishanick,3038
FM,AttackSparrow,2646,½ - ½,GM,Duhless,3105
GM,Oleksandr_Bortnyk,3111,½ - ½,IM,Berardino,2657
GM,temiksmozg,2719,0 - 1,GM,Msb2,3112
GM,Baku_Boulevard,3136,1 - 0,FM,sergeikim,2611
IM,Beltraxtor,2775,0 - 1,GM,Jospem,3102
GM,RaunakSadhwani2005,3086,1 - 0,CM,Saif_Malek04,2550
GM,crescentmoon2411,2913,1 - 0,IM,UmutErdemGunduz,2653
FM,Oleg_Papayan,2563,0 - 1,GM,BillieKimbah,2938
GM,FairChess_on_YouTube,3064,0 - 1,NM,NoHeThTo,2658
CM,londonkid,2582,0 - 1,GM,jefferyx,3067
GM,joppie2,3034,1 - 0,IM,aa175,2943
GM,h4parah5,2946,0 - 1,IM,bazar-wokzal,2640
IM,AldokhinIvan,2673,0 - 1,GM,GMharikrishna,3026
GM,dropstoneDP,3016,1 - 0,FM,Nf3c5,2629
GM,K_A_S_T_O_R,2838,1 - 0,FM,TimGrutter03,2649
FM,Staudenhocker43,2661,0 - 1,GM,AhmadzadaA,2868
GM,VincentKeymer,3127,1 - 0,NM,Grebeniuk-S,2594
GM,kleinebeer98,2901,0 - 1,GM,Hikaru,3276
GM,DanielNaroditsky,3049,0 - 1,IM,carlesdc96,2815
GM,HeartAblaze,2844,½ - ½,GM,nihalsarin,3211
GM,oskariot,2742,0 - 1,GM,GMWSO,3072
GM,Firouzja2003,3188,1 - 0,IM,GianmarcoVaR,2866
FM,rychessmaster1,2839,0 - 1,GM,Polish_fighter3000,3057
GM,mishanick,3038,1 - 0,FM,Dhaydon19,2708
GM,Msb2,3112,1 - 0,IM,Ranindu2003,2699
IM,The_Machine04,2781,0 - 1,GM,Baku_Boulevard,3136
GM,Jospem,3102,1 - 0,GM,attack2mateU,2724
FM,carokannlover213,2850,0 - 1,GM,RaunakSadhwani2005,3086
FM,SAInt_666,2790,½ - ½,GM,crescentmoon2411,2913
GM,BillieKimbah,2938,1 - 0,GM,Aygehovit1992,2723
GM,jefferyx,3067,1 - 0,GM,DarkAlekhine,2765
GM,eldur16,2633,0 - 1,GM,joppie2,3034
GM,GMharikrishna,3026,0 - 1,FM,AlexPapasimakopoulos,2723
IM,GaiozNigalidze,2758,½ - ½,GM,dropstoneDP,3016
IM,JoakimVonAnd,2744,0 - 1,GM,K_A_S_T_O_R,2838
GM,AhmadzadaA,2868,1 - 0,FM,Ali_rastbod,2730
FM,sofaceindisguise,2725,0 - 1,GM,VincentKeymer,3127
GM,Zhigalko_Sergei,2912,1 - 0,IM,ameetghasi100,2721
GM,gahryman,2610,0 - 1,GM,Fandorine,2924
GM,sergoy,2956,1 - 0,FM,Eagle_2019,2902
CM,Andrei_Skvortsov,2794,1 - 0,GM,DominguezOnYoutube,2968
IM,Kildepiotr,2735,0 - 1,GM,vladislavkovalev,2875
GM,Hikaru,3276,1 - 0,GM,TigrVShlyape,2866
GM,GMWSO,3072,½ - ½,GM,SantoBlue,2967
GM,Firouzja2003,3188,1 - 0,GM,vugarrasulov,2933
GM,Polish_fighter3000,3057,0 - 1,IM,IlyaGrigorjev,2830
GM,Cayse,2795,0 - 1,GM,mishanick,3038
GM,Elsa167,2782,½ - ½,GM,Msb2,3112
GM,Baku_Boulevard,3136,1 - 0,GM,alexrustemov,2899
GM,Durarbayli,2925,1 - 0,GM,Jospem,3102
GM,RaunakSadhwani2005,3086,1 - 0,GM,AsadliVugar,2886
GM,Byniolus,2842,0 - 1,GM,BillieKimbah,2938
IM,Mr_Heisenberg13,2813,0 - 1,GM,jefferyx,3067
GM,joppie2,3034,1 - 0,IM,Legendinunknown,2814
GM,K_A_S_T_O_R,2838,1 - 0,FM,Bauman_Guy,2907
IM,carlesdc96,2815,0 - 1,GM,AhmadzadaA,2868
GM,VincentKeymer,3127,1 - 0,IM,ProphetReborn,3000
GM,GMG,2743,0 - 1,GM,Zhigalko_Sergei,2912
FM,AlexPapasimakopoulos,2723,0 - 1,GM,Fandorine,2924
