white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,nihalsarin,3211,1 - 0,CM,surrenderPLS,2537
IM,Semetey,2525,½ - ½,GM,DanielNaroditsky,3049
GM,lachesisQ,3164,1 - 0,FM,Bilan_Danila,2605
FM,Zadar321,2570,0 - 1,GM,Msb2,3112
GM,dropstoneDP,3021,0 - 1,IM,masnyszachistaaa,2643
FM,Bugcrusher,2479,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,Jospem,3102,1 - 0,FM,Goffredo_Fofi,2425
IM,Mikedannnn,2701,0 - 1,GM,wonderfultime,3083
GM,Polish_fighter3000,3057,1 - 0,FM,ozates,2635
FM,Ginzburg_Yakov,2576,0 - 1,GM,Duhless,3105
GM,DenLaz,3104,0 - 1,NM,Noki102,2500
CM,cristianserban1,2641,0 - 1,GM,VladimirKramnik,2992
GM,vi_pranav,3103,½ - ½,IM,manmanlai1,2566
FM,JoliyRoger,2410,0 - 1,GM,GMBenjaminBok,3076
GM,BogdanDeac,3106,1 - 0,FM,LangesNasenhaar,2457
WIM,Speshka,2662,½ - ½,GM,Indianlad,3064
GM,Njal28,3041,½ - ½,FM,ErikRonka,2512
WFM,Yurasova_Daria,2431,0 - 1,GM,rasmussvane,2941
,anon6121824,2898,1 - 0,FM,ajkom197,2375
FM,djano,2622,0 - 1,GM,AlexanderL,2951
GM,Sanan_Sjugirov,2931,1 - 0,FM,tteshan,2594
CM,MariusBieliauskas,2337,0 - 1,GM,artooon,3075
GM,GMSrinath,2910,1 - 0,IM,ikhasu,2570
FM,MaxLeto,2509,0 - 1,GM,Vladimir_Zakhartsov,2908
IM,MITerryble,3011,0 - 1,CM,DanylaBagrov,2583
FM,thedjoker98,2617,0 - 1,GM,nihalsarin,3211
IM,Agibileg,2674,½ - ½,GM,lachesisQ,3164
GM,Msb2,3112,½ - ½,CM,NikaVolkov,2791
GM,Oleksandr_Bortnyk,3111,1 - 0,NM,stolencandy13,2720
FM,Tunahan_Makaraci,2428,½ - ½,GM,Jospem,3102
GM,wonderfultime,3083,1 - 0,IM,aa175,2943
GM,Iskusnyh,2589,0 - 1,GM,Polish_fighter3000,3057
GM,Duhless,3105,1 - 0,FM,Sadykov_Ramil,2603
GM,VladimirKramnik,2992,1 - 0,NM,brm72,2673
GM,GMBenjaminBok,3076,0 - 1,FM,MaryanKyrychenko,2469
FM,Joshukid,2756,0 - 1,GM,BogdanDeac,3106
GM,rasmussvane,2941,0 - 1,CM,SashaKuzhilniy,2621
FM,Alphafischer2019,2830,0 - 1,,anon6121824,2898
GM,AlexanderL,2951,0 - 1,IM,Djager97,2508
GM,Gergo85,2615,0 - 1,GM,Sanan_Sjugirov,2931
GM,artooon,3075,½ - ½,FM,Th3_Hound,2659
NM,turayev_shahruh17,2900,0 - 1,GM,GMSrinath,2910
GM,Harry_Rakkel,2729,1 - 0,GM,jcibarra,2970
GM,Nitzan_Steinberg,2907,½ - ½,IM,SirMittensofMittensville,2677
GM,Tormoz,2868,1 - 0,NM,RestartingChess,2546
FM,zimmm36,2686,1 - 0,GM,crescentmoon2411,2913
