white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
WIM,secretsuperstar7,2492,0 - 1,GM,Hikaru,3324
GM,nihalsarin,3124,1 - 0,FM,OneTrickPony_82,2403
CM,andrzej,2415,0 - 1,GM,Bigfish1995,3097
GM,LyonBeast,3197,1 - 0,IM,Baronessa08,2534
NM,Kleyton_Lima,2528,0 - 1,GM,vi_pranav,3032
GM,FairChess_on_YouTube,3130,1 - 0,FM,Nouali_Mohamed,2567
FM,GlavkonVVS,2556,0 - 1,IM,Rud_Makarian,3009
GM,Polish_fighter3000,3200,1 - 0,FM,Caracal3000,2531
FM,DonMicheleCorleone,2529,0 - 1,GM,HansOnTwitch,3179
GM,mishanick,3109,1 - 0,NM,Good_Knight_Kiss,2500
NM,2346PL,2548,0 - 1,GM,Jospem,3080
GM,jefferyx,2999,1 - 0,NM,ybothg,2506
IM,JulbeNn,2572,0 - 1,GM,SpeedofLight0,3069
GM,Firouzja2003,3199,1 - 0,CM,komogro,2527
FM,RealJerusalem,2436,1 - 0,GM,Grischuk,3033
GM,FabianoCaruana,3166,1 - 0,FM,NLLO777,2556
FM,fviana,2468,0 - 1,GM,LiemLe,3132
GM,Oleksandr_Bortnyk,3095,1 - 0,FM,rdarruda,2557
FM,HajiyevKanan,2599,0 - 1,GM,GHANDEEVAM2003,3180
GM,Njal28,3000,1 - 0,FM,MFatigue,2533
NM,Rawnsdale,2509,0 - 1,GM,Msb2,3036
IM,MITerryble,3075,1 - 0,FM,JackRodgers,2604
FM,masterofpuppets2,2535,1 - 0,GM,Hrant_ChessMood,2939
GM,vugarrasulov,3010,1 - 0,FM,VinzentSpitzl,2443
FM,tandaleo,2513,0 - 1,GM,dropstoneDP,3076
GM,SantoBlue,3016,1 - 0,IM,zajka-molotok,2602
FM,Machidon,2590,0 - 1,GM,Sanan_Sjugirov,2994
GM,Andreikka,3033,1 - 0,IM,elmusmolamas,2564
IM,ural58,2519,0 - 1,GM,BogdanDeac,3069
GM,AryanTari,2990,1 - 0,IM,dosto07,2527
FM,colegiodemadrid,2553,½ - ½,GM,TenisMaster,2905
GM,KuzubovYuriy,2958,1 - 0,FM,EsmeraldasAnderson03,2525
IM,IM_Tissir,2588,0 - 1,GM,rasmussvane,2952
GM,jcibarra,2909,1 - 0,FM,PositionalPanther,2537
NM,VitorBronson,2579,0 - 1,GM,platy3,2964
GM,Genghis_K,2933,1 - 0,FM,SHIVACalypso,2532
IM,Journey_to_GrandMaster_YT,2690,0 - 1,GM,Beca95,3018
GM,sergiochess83,2891,1 - 0,FM,WindWhistler11,2530
IM,AjedrezenMadrid,2433,1 - 0,IM,DonkyDonkyDonkey,2972
GM,hansen,3059,1 - 0,FM,DeArron_Fox,2675
NM,Romadk,2505,0 - 1,FM,temus_galaktionov,2906
GM,Sargsyan_Shant,3070,1 - 0,FM,Ticoluis,2657
FM,ncofre98,2558,0 - 1,IM,Seochesspie,2914
FM,TanitoluwaAps116,2784,1 - 0,NM,noblerone,2617
WIM,joksijoksi,2532,0 - 1,GM,TigrVShlyape,2868
GM,bancsoo,3003,1 - 0,FM,db-banana,2536
FM,Cambek64,2450,0 - 1,GM,Elsa167,2782
IM,lucliasco,2860,1 - 0,CM,Josetricks,2636
FM,KamilGrycel,2664,0 - 1,GM,Zhigalko_Sergei,2974
GM,ckgchess,2940,1 - 0,IM,michaelk123,2494
NM,Supelyel,2498,0 - 1,GM,Fandorine,2997
CM,stollenmonster,2924,1 - 0,FM,Eloist,2448
NM,GM4life,2486,0 - 1,GM,AlexeiShirov,2936
GM,GMKrikor,2806,1 - 0,CM,NovakRatko,2479
CM,korkmaz16,2481,0 - 1,FM,lucasmito,2769
IM,Kirill_Klukin,2927,1 - 0,CM,ArturoCaceres,2729
FM,Vasily85,2585,1 - 0,GM,YQPerez,2911
GM,Binary010,2873,0 - 1,FM,kasparicy,2440
CM,Sjakkerntobi,2607,0 - 1,GM,Mr_Heisenberg13,2929
IM,Yaacovn,2830,1 - 0,FM,wanyaland,2460
NM,Flaccidmoves,2394,0 - 1,GM,js20000,2812
IM,SchmakAttack,2797,1 - 0,NM,N_Mullodzhanov,2627
NM,pooh2012,2754,1 - 0,FM,Alex_Sahakyan2006,2700
GM,Kiborg95,2839,1 - 0,FM,zsizsi99,2559
CM,dolynachess,2572,0 - 1,GM,alexrustemov,2879
GM,HeartAblaze,2844,1 - 0,FM,wild3000,2508
IM,ElDivis,2492,1 - 0,IM,Kosak12,2915
IM,The_Machine04,2853,1 - 0,CM,FuenfgegenWilly,2536
IM,Matalon,2501,0 - 1,GM,Evgeny81,2763
GM,Sokoloco,2741,1 - 0,FM,vidavi,2556
FM,MeisterJabo,2487,0 - 1,IM,Arystanner,2928
IM,Adar_07,2838,1 - 0,FM,handsoffhans,2314
FM,venturov,2505,0 - 1,GM,CarlosAlbornoz,2826
GM,Hamisandwich,2696,0 - 1,FM,SilverSwords13,2586
FM,emeli_chess,2477,0 - 1,IM,Karacsonyi_Gellert,2795
GM,cassoulet,2835,1 - 0,IM,Peroncio,2701
FM,Schattman,2499,0 - 1,NM,Abund,2750
GM,QuintilianoR,2783,1 - 0,FM,Joachim100x,2560
NM,KorolDimitriy75,2482,0 - 1,FM,GoltsevDmitry2000,2829
FM,MarcoRiehle,2741,1 - 0,NM,Road2GM3000,2594
CM,almaguerjm,2493,1 - 0,GM,ElHelvetico,2848
GM,chessdjw,2744,1 - 0,NM,semchik90,2338
FM,czasnaszachy,2526,0 - 1,FM,Dhaydon19,2818
GM,grzechu96,2785,1 - 0,FM,nicolasbatista3,2435
FM,Inepton_Fermion,2499,0 - 1,IM,Fonsofan,2818
GM,ameetghasi100,2721,1 - 0,FM,JonasGallasch,2503
NM,Piotrek1979,2509,1 - 0,CM,ansko1999,2621
IM,DeTimmerman,2821,1 - 0,FM,Englishman_18,2194
NM,esrosenberg,2376,0 - 1,FM,AlexPapasimakopoulos,2763
FM,BardArtem,2880,1 - 0,IM,chedimir,2499
CM,cthulhuuu,2446,1 - 0,IM,IlanSchnaider,2835
CM,fandebobbyfischer,2789,0 - 1,IM,vladoboch,2578
NM,ChessLebaneseSalah,2541,1 - 0,IM,MyDream003,2853
GM,bilelou,2551,0 - 1,FM,WPWPWP-2015,2506
CM,GilbertoHernandezAmura,2647,0 - 1,FM,rychessmaster1,2820
GM,GmSergioBarrientos,2735,½ - ½,FM,picturesquecheck,2496
CM,giomar27,2344,0 - 1,IM,lamomiajunior,2822
IM,AlexTruskavetsky,2752,½ - ½,FM,szachmistrz2500,2552
IM,Balla_Tamas,2646,0 - 1,GM,PepeCuenca,2759
FM,Rud_2008,2796,1 - 0,NM,ChadBiryani,2483
CM,Escudito,2326,0 - 1,GM,lukas_111111,2620
FM,Ali_rastbod,2768,1 - 0,CM,Klendi,2577
NM,elchacal664,2353,1 - 0,FM,Franmu14,2702
GM,GMVignirVatnar,2831,1 - 0,NM,PapaieDudu,2338
FM,delqate,2346,0 - 1,FM,dawid498,2697
IM,Gianmarco_es,2810,1 - 0,IM,laskakid,2385
GM,CheckBits,2415,0 - 1,FM,farzadbfd,2705
IM,Alphafischer2019,2688,½ - ½,FM,Akhayan,2390
WGM,Nemsko,2249,0 - 1,FM,mac0504,2790
FM,wqws,2905,0 - 1,IM,adricalderon8,2499
NM,epiclord678,2373,0 - 1,IM,chess94cu,2737
GM,Goryachkina,2854,1 - 0,FM,jamengrand,2451
FM,lagedema,2585,0 - 1,IM,IMRosen,2806
IM,jk13,2696,1 - 0,CM,Bkmzzzzz,2369
FM,carloseduar100,2292,0 - 1,IM,Korchmar_Vasiliy,2708
IM,LikeWater,2757,1 - 0,NM,egnfanclub,2430
NM,Nick12772,2496,0 - 1,GM,gahryman,2749
FM,NateSolon,2581,1 - 0,FM,Cristi_Coca,2391
FM,Smile2005,2461,0 - 1,FM,Yurovskykh_Oleksandr,2758
IM,aa175,2847,1 - 0,FM,Carlitus2004,2441
FM,ElVital,2473,0 - 1,FM,ArtemDyachuk,2686
IM,GothamChess,2761,1 - 0,FM,TheAlienParty,2376
CM,jcmesafischer,2452,0 - 1,IM,Rutricks,2783
FM,Gunner214,2784,1 - 0,CM,dealshark,2341
NM,Chessdude1987,2422,0 - 1,GM,TomsKantans,2739
GM,Evandro_Barbosa,2781,1 - 0,NM,BroderickBauml,2442
NM,pinguino120,2366,0 - 1,IM,manitodeplomo,2588
FM,GodzillaChessYoutube,2739,0 - 1,IM,PapiPapita,2586
CM,Narek_Ghimoyan,2603,1 - 0,FM,secretworker2027,2724
NM,KChor05,2603,0 - 1,IM,Boninknights,2491
CM,janhelmer03,2545,0 - 1,IM,MatyChess1,2730
FM,KATPAH,2818,1 - 0,NM,Jahonas,2369
CM,ilya2700,1952,0 - 1,GM,Malev212,2727
FM,DefiantChair,2589,1 - 0,FM,TheKingDoctor,2590
CM,chesslh93,2414,0 - 1,FM,Rashad_Zeynalli,2697
FM,Alexei_Gubajdullin,2682,½ - ½,NM,SharathRk6,2561
NM,kripri,2625,0 - 1,FM,BabageldiAnnaberdiyev,2604
FM,ShaakSiv,2536,1 - 0,WGM,Caisachess,2430
NM,Zampronha1971,2412,0 - 1,FM,sotochess,2444
IM,ukchessbomber,2794,1 - 0,CM,ChessFanNM,2330
CM,Aleksandar-Topalov,2440,1 - 0,IM,Djager97,2542
FM,reevecanada,2751,1 - 0,FM,pr1105,2418
FM,Godzillator,2413,0 - 1,FM,TimGrutter03,2683
NM,NoHeThTo,2757,1 - 0,NM,NCchamp,2388
NM,s-dshubin,2436,1 - 0,FM,ahkashefi2800,2546
IM,bazar-wokzal,2562,½ - ½,NM,Sacbutt,2346
IM,kai_nov,2275,0 - 1,NM,IamSchrodingersCat,2681
IM,Zavgorodniy_Sergiy,2573,½ - ½,FM,Sajkochess,2402
FM,Eleyah,2575,½ - ½,IM,Fh2411,2644
GM,Mikhail_Golubev,2724,1 - 0,NM,rhwr,2369
WIM,ViktoriyaTarasova,2349,0 - 1,IM,AcostaPablo,2701
GM,yaguigor,2718,1 - 0,FM,jaramsdal,2362
WGM,Jenia84,2502,0 - 1,FM,Unkreativ3,2601
GM,Zq1,2472,1 - 0,CM,Charodej1,2473
CM,SEBAZZANO,2351,0 - 1,FM,CrushingKings,2610
CM,otrov-11,2514,1 - 0,FM,BebeBonito2022,2338
CM,IngOscarArdila,2234,0 - 1,FM,arenal72,2814
IM,karinachess1,2696,1 - 0,FM,GMthekingindian,2290
FM,IsuruAlahakoon,2494,0 - 1,IM,aghasiyevkamal,2701
FM,Maikrosoft63,2583,1 - 0,NM,northridgehawk,2468
FM,FredddieCroderg,2202,0 - 1,FM,lucasran,2743
FM,Roberz12,2605,1 - 0,FM,waltereador,2401
WGM,GoValya,2325,0 - 1,FM,ozates,2662
FM,tteshan,2604,0 - 1,CM,Fjal,2391
CM,CURRUTACO59,2300,0 - 1,CM,FernandoArauzAlonso,2435
CM,robertoalejandro10,2555,1 - 0,WFM,trriinu,2264
