white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
CM,Queensandpawns,2481,0 - 1,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,WFM,Lady_Nika,2553
FM,rudyst06,2580,0 - 1,GM,nihalsarin,3124
GM,DanielNaroditsky,3083,1 - 0,IM,Macron20hTF1,2558
CM,balack95,2545,0 - 1,GM,HansOnTwitch,3179
GM,BogdanDeac,3047,1 - 0,FM,ncofre98,2558
CM,RantomOpening,2686,0 - 1,GM,Jospem,3080
GM,Oleksandr_Bortnyk,3068,1 - 0,FM,Sondremelaa,2620
WFM,sansanathalia,2563,1 - 0,GM,vi_pranav,3032
GM,FabianoCaruana,3166,1 - 0,CM,ACollins05,2489
NM,EnisMetin34,2588,0 - 1,GM,VincentKeymer,3116
GM,jefferyx,2999,1 - 0,NM,GM4life,2486
FM,WPWPWP-2015,2506,0 - 1,GM,Andreikka,3033
GM,Bigfish1995,3097,1 - 0,FM,G10De_Arrascaeta,2563
IM,Triumphmate,2638,0 - 1,GM,Grischuk,3033
IM,Rud_Makarian,3076,1 - 0,FM,Golubovsky,2577
FM,Ajedrez_con_German,2653,0 - 1,GM,mishanick,3109
GM,FairChess_on_YouTube,3130,1 - 0,FM,chucksterf10,2682
FM,dark_chess_SMG,2558,½ - ½,GM,Msb2,3036
GM,Njal28,3000,1 - 0,FM,szachmistrz2500,2552
FM,Patricius007,2629,½ - ½,GM,GMBenjaminBok,3094
GM,OparinGrigoriy,3035,1 - 0,FM,koziororo,2554
CM,Kumi29,2553,0 - 1,IM,MITerryble,3075
GM,penguingm1,2974,1 - 0,CM,kinga2008,2681
NM,ELPRIMO0O0,2498,1 - 0,GM,Sanan_Sjugirov,2994
GM,vugarrasulov,3010,½ - ½,FM,Machidon,2590
IM,Semetey,2691,0 - 1,GM,VladimirKramnik,3040
GM,Fandorine,2997,1 - 0,CM,Klendi,2577
FM,LoonsDeKoeben,2490,0 - 1,GM,rasmussvane,2952
GM,Shankland,2934,1 - 0,IM,BigAl,2555
FM,Frankie_Badacsonyi,2504,1 - 0,IM,aa175,2847
GM,Harsha_Bharathakoti,2934,1 - 0,NM,SharathRk6,2561
NM,WanderingPuppet,2580,0 - 1,GM,sergiochess83,2891
FM,TanitoluwaAps116,2784,½ - ½,CM,disto,2430
GM,Glek_Igor,2664,0 - 1,GM,dropstoneDP,3076
GM,ChessLover0108,2970,1 - 0,CM,StefanosKazantzoglou,2462
IM,WilsonPalencia21,2605,0 - 1,GM,Chesssplayer21,2904
IM,Murad_Ibrahimli,2996,1 - 0,NM,TheoSlade,2484
FM,HajiyevKanan,2599,0 - 1,IM,mbojan,2902
GM,Kiborg95,2839,0 - 1,FM,isla88,2558
IM,KevinGeorgeMicheal,2646,0 - 1,GM,jcibarra,2909
FM,Bauman_Guy,3005,1 - 0,FM,Pingah9,2612
CM,dolynachess,2572,0 - 1,GM,Durarbayli,2931
FM,ilqar_74,2842,1 - 0,IM,Baronessa08,2534
FM,Jackleterrible,2498,0 - 1,CM,stollenmonster,2914
IM,AradNazari,2923,1 - 0,FM,Atanejhad,2487
FM,el_sporco,2597,0 - 1,IM,Arystanner,2928
IM,Kosak12,2915,1 - 0,CM,koncheto,2581
FM,WindWhistler11,2530,1 - 0,GM,TheSilmarils,2920
GM,ContrVersia,2863,0 - 1,CM,ATM622,2455
IM,Squirlolz,2563,0 - 1,FM,1800_strength,2758
IM,Vuk2000,2881,1 - 0,GM,Zq1,2472
NM,kylelancman,2528,1 - 0,GM,Zhigalko_Sergei,2974
GM,TigrVShlyape,2868,1 - 0,NM,Elfangm2,2546
WFM,rollercoaster29,2596,½ - ½,GM,VitaliyBernadskiy,2932
GM,dretch,2949,1 - 0,NM,ybothg,2506
FM,A4RookA3,2550,0 - 1,IM,chenxiaoyuer,2749
GM,K_A_S_T_O_R,2804,1 - 0,FM,RonArtest77,2496
NM,VitorBronson,2579,0 - 1,GM,GMKrikor,2806
GM,Binary010,2886,1 - 0,CM,FernandoArauzAlonso,2435
NM,ParagonFighter,2574,1 - 0,GM,GrigorGrigorov,2855
GM,alexrustemov,2879,½ - ½,NM,ajian,2466
FM,McCarthyStone,2596,0 - 1,IM,DeGrootteZ,2952
GM,WoodlandMagic,2875,1 - 0,IM,chessllermo,2528
NM,goingin33,2434,0 - 1,IM,lucliasco,2860
IM,Szparu,2831,½ - ½,FM,JonasGallasch,2503
FM,bob1263,2406,0 - 1,GM,KNVB,2974
IM,GothamChess,2761,1 - 0,CM,Hakiki_satranc,2508
NM,N_Mullodzhanov,2627,0 - 1,GM,krzyzan94,2836
GM,Reality-Stone,2770,1 - 0,NM,Romadk,2505
FM,ferch1ni,2547,0 - 1,IM,mind1mover,2967
IM,tacticthunder,2971,1 - 0,FM,fitod,2468
CM,jlf287,2465,0 - 1,IM,Mops_2004,2826
FM,GoltsevDmitry2000,2829,½ - ½,IM,ural58,2519
IM,Abduzhaparov,2438,0 - 1,GM,Budisavljevic,2790
IM,HamedWafa4,2844,1 - 0,FM,jup1978,2570
FM,inagreV,2537,0 - 1,CM,Artemiki,2715
FM,KogotBobra17,2810,1 - 0,IM,dosto07,2527
CM,RaugintaBulba,2503,0 - 1,IM,LikeWater,2757
FM,carokannlover213,2950,1 - 0,IM,medinapazmiguel1968,2447
FM,Eliwood44,2438,½ - ½,GM,Gabrielian_Artur,2849
FM,Joshukid,2704,1 - 0,GM,underdogchss,2548
FM,Al_Shima,2421,0 - 1,FM,AlexPapasimakopoulos,2763
FM,StasSB,2673,1 - 0,FM,RealJerusalem,2436
NM,LSChess,2530,0 - 1,GM,JSPrepz,2884
FM,BardArtem,2880,1 - 0,FM,Zashibeatles,2549
FM,jm_gutierrez,2540,0 - 1,FM,MarcoRiehle,2748
IM,SchmakAttack,2797,1 - 0,FM,wild3000,2508
FM,rdarruda,2557,0 - 1,NM,Abund,2750
IM,chegueps,2695,0 - 1,FM,Blitz_Lover1,2513
FM,corvachesky,2476,0 - 1,IM,GaiozNigalidze,2801
IM,CSB7,2831,1 - 0,FM,petr577,2506
FM,Chessbard1972,2353,0 - 1,GM,Rodalquilar,2798
FM,PyrihRoman,2861,1 - 0,CM,drragnar1,2427
IM,MarceloPlaya,2357,0 - 1,IM,Yaacovn,2830
FM,Bob_2004,2502,½ - ½,FM,rudolfjun2005,2496
NM,Mattheii,2531,0 - 1,IM,dedpihto_v_kozhanom_palto,2761
IM,Individoom,2890,0 - 1,CM,Alohamora11,2627
NM,EvilMorty23,2617,0 - 1,GM,grzechu96,2785
FM,DenielSafarov,2801,1 - 0,FM,HackWithBlack,2504
NM,toninhojit,2564,0 - 1,IM,JakubPulpan,2798
