white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,Zorbos,2679,0 - 1,GM,Hikaru,3324
GM,Konavets,3189,1 - 0,FM,banane_verte,2588
IM,Irishchessman16,2557,1 - 0,GM,Polish_fighter3000,3200
GM,FairChess_on_YouTube,3130,1 - 0,FM,RealJerusalem,2436
FM,kemelgallo,2810,0 - 1,GM,HansOnTwitch,3179
GM,NikoTheodorou,3131,1 - 0,NM,Agent-JL,2571
NM,Train_Your_Dragon,2479,0 - 1,IM,Rud_Makarian,3076
GM,jefferyx,2999,1 - 0,FM,rdarruda,2557
NM,steepedgames,2475,0 - 1,GM,FabianoCaruana,3146
GM,Firouzja2003,3199,1 - 0,FM,colegiodemadrid,2553
NM,noblerone,2617,½ - ½,GM,Jospem,3080
IM,Sina_Movahed,3044,1 - 0,NM,Defenstrator,2560
NM,N_Mullodzhanov,2627,1 - 0,GM,mishanick,3109
GM,mitrabhaa,2964,1 - 0,CM,andrzej,2415
CM,ATM622,2455,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,Njal28,3000,1 - 0,FM,Schattman,2499
IM,Slovineanu,2580,0 - 1,GM,Azerichess,3068
GM,GHANDEEVAM2003,3180,1 - 0,NM,Good_Knight_Kiss,2500
IM,Ykow,2740,0 - 1,GM,Msb2,3016
GM,artooon,3064,1 - 0,FM,dennisodessa,2729
FM,Truequitos,2618,0 - 1,GM,dropstoneDP,3076
GM,xxysoul6,2985,1 - 0,WIM,joksijoksi,2532
FM,sakkikuska,2652,0 - 1,GM,Sanan_Sjugirov,2994
GM,DrVelja,3001,1 - 0,IM,AccioChess,2510
IM,Nicolik,2725,0 - 1,GM,jcibarra,2950
GM,AryanTari,2986,1 - 0,CM,ACollins05,2489
FM,Payyappat,2439,0 - 1,GM,sergiochess83,2892
GM,Andreikka,3033,1 - 0,FM,kecalk,2711
CM,dolynachess,2572,0 - 1,IM,MITerryble,3075
GM,GMBenjaminBok,3094,1 - 0,FM,G10De_Arrascaeta,2563
WIM,Savagelittlemole,2538,1 - 0,GM,OparinGrigoriy,3035
GM,Vladimir_Zakhartsov,2900,1 - 0,IM,a_kandil,2556
CM,SultaiC,2536,0 - 1,GM,Anton_Demchenko,3024
GM,BillieKimbah,3008,1 - 0,NM,b_6,2572
FM,DeArron_Fox,2675,0 - 1,GM,hansen,3059
GM,Beca95,3018,1 - 0,NM,SameerMujumdar,2601
FM,VD_coach,2520,0 - 1,GM,Hrant_ChessMood,2939
GM,Durarbayli,2931,1 - 0,CM,kacperkarwowski,2601
FM,ahmedkandiliii,2721,1 - 0,GM,KuzubovYuriy,2958
GM,alexrustemov,2879,1 - 0,FM,prochn,2488
FM,sjoerd893,2459,0 - 1,GM,ContrVersia,2863
GM,Genghis_K,2933,1 - 0,FM,SHIVACalypso,2532
FM,HelenaWalker2912,2523,0 - 1,GM,Shankland,2934
FM,snowlord,2920,1 - 0,IM,whiteglovethief,2545
NM,esrosenberg,2376,0 - 1,GM,sergoy,3028
GM,Fandorine,2997,1 - 0,FM,Pawngobblerx2000,2566
IM,elmusmolamas,2564,½ - ½,GM,Zkid,2925
GM,Angry_Twin,2995,0 - 1,WIM,secretsuperstar7,2492
FM,Eloist,2448,0 - 1,GM,ckgchess,2940
GM,Harsha_Bharathakoti,2934,1 - 0,FM,King_Deded4d5,2481
IM,misterlamine,2487,½ - ½,GM,baki83,2929
GM,MetiForce,2971,1 - 0,CM,iAspet,2522
WGM,DinaBelenkaya,2457,0 - 1,GM,XDPS,2935
GM,eljanov,2868,1 - 0,CM,Practical-Play,2557
CM,Klendi,2577,0 - 1,GM,VitaliyBernadskiy,2932
GM,TigrVShlyape,2868,1 - 0,NM,EternalNight8,2420
FM,tolimachess,2312,0 - 1,GM,moro182,2888
GM,Zhigalko_Sergei,2974,1 - 0,NM,KingCrusher275,2644
WFM,Quattroporte300,2524,½ - ½,FM,Iball95,2908
GM,Alexander_Donchenko,2843,1 - 0,IM,ural58,2519
IM,ElDivis,2492,1 - 0,FM,temus_galaktionov,2906
IM,mbojan,2874,1 - 0,WFM,ccccvhhhj,2534
IM,vladoboch,2578,0 - 1,GM,BlueWizzard,2965
GM,HVillagra,2994,1 - 0,CM,nj123456,2456
NM,Manukyan_Artak,2559,0 - 1,CM,stollenmonster,2924
GM,maciek_92,3000,1 - 0,NM,RichardShtivelband,2332
IM,SuperJesus88,2603,0 - 1,GM,vladislavkovalev,2826
GM,VojtechPlat,2886,1 - 0,FM,patzer-reloaded,2509
CM,giomar27,2344,0 - 1,GM,dretch,2949
GM,Mikhail_Bryakin,2886,1 - 0,FM,PlotnikovPavel,2546
FM,MusicCityMaster,2419,0 - 1,FM,rezamahdavi2008,2954
GM,GMKrikor,2806,1 - 0,NM,sorch29,2507
CM,Speed-O-Sonic,2609,0 - 1,GM,HeartAblaze,2844
