white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,DanielNaroditsky,3083,1 - 0,FM,Acva-Alenok,2589
CM,Queensandpawns,2481,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,dropstoneDP,3076,0 - 1,CM,RantomOpening,2686
WFM,Lady_Nika,2553,0 - 1,GM,NikoTheodorou,3131
GM,DenLaz,3161,1 - 0,IM,Pedrada88,2546
FM,SHIVACalypso,2532,0 - 1,GM,Salem-AR,3113
GM,vi_pranav,3032,1 - 0,FM,colegiodemadrid,2553
IM,Yanhob,2520,0 - 1,GM,FabianoCaruana,3166
GM,OparinGrigoriy,3035,1 - 0,CM,StefanosKazantzoglou,2462
FM,MFatigue,2533,0 - 1,GM,artooon,3064
GM,GMBenjaminBok,3094,1 - 0,IM,Misha_Bilous,2530
FM,Schattman,2499,0 - 1,GM,shimastream,3060
GM,jefferyx,2999,1 - 0,NM,vladgoncharov,2685
CM,Sjakkerntobi,2607,0 - 1,GM,FairChess_on_YouTube,3130
GM,mishanick,3099,1 - 0,WGM,meoluoi91,2621
FM,masterofpuppets2,2535,0 - 1,GM,wonderfultime,3063
GM,GOGIEFF,3056,1 - 0,NM,Mikhal867,2510
FM,WindWhistler11,2530,0 - 1,IM,MITerryble,3075
FM,rezamahdavi2008,2954,1 - 0,FM,dennisodessa,2729
NM,falzehope0,2417,0 - 1,IM,DonkyDonkyDonkey,2972
IM,ChessFighter_2011,3003,1 - 0,FM,corvachesky,2476
NM,Yyaroslavchess2010,2449,0 - 1,GM,adotand,2984
GM,penguingm1,3005,1 - 0,CM,ChessKhan11,2682
FM,FadingMustard,2619,0 - 1,GM,Angry_Twin,2995
GM,SantoBlue,3016,1 - 0,CM,QueLadri,2399
CM,ExchangeAB,2481,0 - 1,GM,Lukianoo,2954
GM,Sanan_Sjugirov,2994,1 - 0,FM,Orest_Vovk,2592
CM,Zenekritikus04,2538,0 - 1,GM,superchess02,2967
GM,FGHSMN,2935,1 - 0,IM,chessllermo,2528
FM,MidnightFox,2490,0 - 1,IM,Murad_Ibrahimli,2996
GM,gmcorrales,2909,1 - 0,IM,zmeeed67,2644
WFM,gpsji27,2526,0 - 1,GM,Vaathi_Coming,2998
IM,MatthewG-p4p,2904,1 - 0,FM,DvaHrasta,2597
FM,Pawngobblerx2000,2566,0 - 1,IM,Yaacovn,2830
GM,Durarbayli,2931,1 - 0,CM,VaglioSagan,2519
IM,ural58,2519,1 - 0,IM,Eduard_Limonov,2864
IM,chenxiaoyuer,2749,1 - 0,CM,HimalLama,2531
FM,Rozhkov_V,2487,0 - 1,GM,kuli4ik,3012
GM,FXDon77,2927,1 - 0,CM,Accidental-genius13,2491
WGM,Atousa,2469,0 - 1,FM,ReadySkate,2886
GM,crescentmoon2411,2871,1 - 0,IM,Barmen_EV,2615
WIM,amylazy,2438,0 - 1,GM,Zhigalko_Sergei,2974
GM,eljanov,2868,½ - ½,FM,G10De_Arrascaeta,2563
