white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,AleksanderHnydiuk,2523,0 - 1,GM,Hikaru,3276
GM,mishanick,3038,1 - 0,FM,JG-17,2602
IM,GeorgiosSouleidis,2670,0 - 1,GM,Njal28,3041
GM,nihalsarin,3211,1 - 0,FM,slorovel,2642
GM,Cipy77,2608,0 - 1,GM,SpeedofLight0,3111
GM,Msb2,3112,1 - 0,NM,Championnn-9,2445
FM,Dacean99,2590,0 - 1,GM,ChessWarrior7197,3069
GM,FairChess_on_YouTube,3064,1 - 0,IM,Ykow,2740
FM,rdarruda,2490,0 - 1,GM,Firouzja2003,3188
GM,Jospem,3102,½ - ½,IM,whiteglovethief,2661
CM,zverr1,2511,0 - 1,GM,FabianoCaruana,3101
GM,Baku_Boulevard,3136,1 - 0,FM,DvaHrasta,2498
IM,ElDivis,2546,0 - 1,GM,Parhamov,3117
GM,dropstoneDP,3016,1 - 0,FM,HajiyevKanan,2548
IM,Nathan_Filgueiras,2481,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,jefferyx,3067,1 - 0,IM,chessllermo,2520
NM,dianosky,2534,0 - 1,IM,Sina_Movahed,3044
GM,TigrVShlyape,2866,1 - 0,FM,Eloist,2463
IM,FrenchMonster2002,2355,0 - 1,GM,BillieKimbah,2938
GM,kuli4ik,2916,1 - 0,NM,Road2GM3000,2318
FM,szachmistrz2500,2528,0 - 1,GM,Zkid,2903
GM,GMBenjaminBok,3076,1 - 0,FM,czasnaszachy,2460
CM,komogro,2535,0 - 1,GM,SantoBlue,2967
GM,AhmadzadaA,2868,1 - 0,IM,Squirlolz,2512
CM,Practical-Play,2557,0 - 1,GM,Angry_Twin,2977
GM,Hikaru,3276,1 - 0,FM,DucksParadise,2624
FM,lefonghua,2478,½ - ½,GM,mishanick,3038
GM,Njal28,3041,1 - 0,FM,dawid498,2728
IM,HamedWafa4,2759,½ - ½,GM,nihalsarin,3211
GM,SpeedofLight0,3111,½ - ½,IM,bazar-wokzal,2640
FM,Alexei_Gubajdullin,2740,0 - 1,GM,Msb2,3112
GM,ChessWarrior7197,3069,1 - 0,FM,Mikasinski,2671
FM,serhanberat_ozdemir,2530,0 - 1,GM,FairChess_on_YouTube,3064
GM,Firouzja2003,3188,½ - ½,GM,Reality-Stone,2822
GM,FabianoCaruana,3101,1 - 0,FM,djano,2622
FM,MessiKingdom,2724,1 - 0,GM,Baku_Boulevard,3136
GM,Parhamov,3117,0 - 1,FM,Alphafischer2019,2830
NM,subham777,2602,0 - 1,GM,dropstoneDP,3016
GM,Oleksandr_Bortnyk,3111,1 - 0,IM,IMRosen,2714
FM,mac0504,2790,0 - 1,GM,jefferyx,3067
IM,Sina_Movahed,3044,½ - ½,FM,sergeikim,2611
FM,aNaartjieZA,2540,0 - 1,GM,TigrVShlyape,2866
GM,BillieKimbah,2938,1 - 0,FM,GoldenShare,2622
NM,KChor05,2610,0 - 1,GM,kuli4ik,2916
GM,Zkid,2903,0 - 1,IM,Schekachikhin_Maksim,2630
FM,marcodobrikov,2716,0 - 1,GM,GMBenjaminBok,3076
GM,SantoBlue,2967,1 - 0,FM,ozates,2635
IM,Mesa_1,2705,1 - 0,GM,AhmadzadaA,2868
GM,Angry_Twin,2977,1 - 0,IM,TatjanaVasilevich,2642
IM,Tomytoteph,2660,0 - 1,GM,hansen,2969
IM,hurricane7791,2730,0 - 1,GM,Hikaru,3276
FM,ArtemDyachuk,2673,0 - 1,GM,Njal28,3041
GM,Msb2,3112,1 - 0,IM,Rutricks,2697
FM,BeanScreen,2678,1 - 0,GM,ChessWarrior7197,3069
GM,FairChess_on_YouTube,3064,1 - 0,FM,greekplayer1,2737
IM,johnathan113,2717,1 - 0,GM,FabianoCaruana,3101
GM,dropstoneDP,3016,1 - 0,GM,Hasangatin_Ramil,2704
IM,ameetghasi100,2721,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,jefferyx,3067,1 - 0,IM,dedpihto_v_kozhanom_palto,2743
GM,TigrVShlyape,2866,1 - 0,FM,louis198,2648
FM,TanitoluwaAps116,2863,0 - 1,GM,BillieKimbah,2938
GM,kuli4ik,2916,1 - 0,IM,Journey_to_GrandMaster_YT,2705
GM,GMBenjaminBok,3076,1 - 0,IM,enestnrvrd,2708
IM,CheckThis4,2675,0 - 1,GM,SantoBlue,2967
FM,MergenKakabaev,2787,0 - 1,GM,Angry_Twin,2977
GM,hansen,2969,1 - 0,FM,SAInt_666,2790
FM,GoltsevDmitry2000,2802,½ - ½,GM,K_A_S_T_O_R,2838
FM,artin10862,2960,1 - 0,IM,AlexOstrovskiy,2736
GM,DanielDardha2005,2911,1 - 0,IM,lamomiajunior,2772
