white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
IM,ural58,2519,0 - 1,GM,MagnusCarlsen,3256
GM,Hikaru,3324,1 - 0,FM,igorvershinin2009,2585
IM,Herman-NY,2555,0 - 1,GM,FairChess_on_YouTube,3130
GM,Javokhir_Sindarov05,3169,1 - 0,FM,Wilver92,2591
FM,KarstenSchulz,2509,0 - 1,GM,jefferyx,2999
GM,DanielNaroditsky,3083,1 - 0,FM,KacperPolOK,2535
FM,WPWPWP-2015,2506,0 - 1,GM,BogdanDeac,3052
GM,Msb2,3036,1 - 0,FM,frankshar,2432
FM,wild3000,2508,½ - ½,GM,dropstoneDP,3076
GM,NikoTheodorou,3131,1 - 0,FM,DeArron_Fox,2675
CM,Laurin_2009,2377,0 - 1,GM,Jospem,3080
GM,Oleksandr_Bortnyk,3068,1 - 0,NM,navnp04,2502
CM,zverr1,2615,0 - 1,GM,mishanick,3109
GM,frederiksvane,2980,0 - 1,NM,HaryKane,2529
IM,dosto07,2527,0 - 1,GM,sergoy,3028
GM,ChristopherYoo,3068,1 - 0,IM,chrisclaireredfield,2591
FM,IsuruAlahakoon,2494,0 - 1,GM,penguingm1,2974
GM,tptagain,3030,1 - 0,WGM,DishonorOnYourCow,2527
NM,heyerik,2521,1 - 0,GM,jcibarra,2950
GM,Kiborg95,2839,1 - 0,FM,patzer-reloaded,2509
FM,JonasGallasch,2503,0 - 1,GM,vugarrasulov,3010
GM,Harsha_Bharathakoti,2934,1 - 0,FM,szachmistrz2500,2552
NM,Agent-JL,2571,0 - 1,IM,MITerryble,3075
IM,MatthewG-p4p,2904,0 - 1,FM,MinaWael23,2660
CM,NeonNinja73,2592,0 - 1,GM,DanielDardha2005,2946
FM,artin10862,3004,1 - 0,CM,jmpion,2399
FM,SHIVACalypso,2532,½ - ½,GM,TigrVShlyape,2868
GM,kuli4ik,3012,½ - ½,FM,RadioactiveWalrus65,2699
NM,AlexanderMatlak,2529,0 - 1,GM,Vaathi_Coming,2998
GM,Fandorine,2997,½ - ½,GM,gm_rashid,2537
FM,rdarruda,2557,0 - 1,GM,platy3,2964
GM,Chopper1905,2980,1 - 0,CM,sleeping_in_the_fire,2505
FM,MaxLeto,2540,0 - 1,FM,Bauman_Guy,3005
IM,Murad_Ibrahimli,3002,1 - 0,NM,subham777,2661
NM,ybothg,2506,0 - 1,FM,snowlord,2920
GM,GrigorGrigorov,2855,1 - 0,FM,jup1978,2570
FM,JunjiCol,2597,0 - 1,GM,Durarbayli,2931
IM,Ajedrez_de_Locos,2890,1 - 0,GM,Vanych,2726
FM,G10De_Arrascaeta,2563,0 - 1,GM,alexrustemov,2879
GM,Shankland,2934,1 - 0,IM,chessllermo,2528
NM,Mattheii,2531,0 - 1,FM,BardArtem,2880
GM,Beca95,3018,0 - 1,FM,Schachkatze2000,2560
GM,Niktlt,2444,0 - 1,GM,HeartAblaze,2844
CM,stollenmonster,2924,1 - 0,FM,YegoryoCh,2563
FM,Schattman,2499,0 - 1,IM,Rsnr,2945
IM,Legendinunknown,2778,1 - 0,NM,savchess06,2489
IM,Happy1712Drummer,2675,0 - 1,GM,dretch,2949
IM,Yaacovn,2830,1 - 0,FM,Eloist,2448
CM,ExchangeAB,2481,0 - 1,IM,AradNazari,2923
FM,Mikasinski,2830,1 - 0,CM,Queensandpawns,2481
FM,goldenbuzzer,2572,1 - 0,GM,GMKrikor,2806
GM,2bf41-0,2917,1 - 0,FM,Laico,2438
FM,fitod,2468,0 - 1,GM,Byniolus,2836
FM,bascheyaro,2818,1 - 0,FM,fviana,2468
FM,Midgardsormur,2566,0 - 1,FM,rychessmaster1,2820
NM,Chessgod9oninsta,2807,1 - 0,IM,laurenzchess,2557
FM,x-3704738925,2735,0 - 1,FM,GoltsevDmitry2000,2829
IM,Mops_2004,2826,½ - ½,FM,rudolfjun2005,2496
NM,TheoSlade,2484,0 - 1,GM,Dr-Bassem,2820
FM,MarcoRiehle,2741,1 - 0,NM,Nick12772,2496
IM,laskakid,2385,0 - 1,FM,grandmastergauri,2753
GM,KNVB,2974,0 - 1,FM,anemih,2520
FM,Faridov2010,2399,0 - 1,IM,Akewjon,2885
GM,Rodalquilar,2798,1 - 0,CM,cthulhuuu,2446
NM,RamonManon0g,2433,0 - 1,GM,kachsona,2814
GM,MarkusRagger,2942,1 - 0,NM,anderson2361,2483
NM,duone,2620,0 - 1,IM,SchmakAttack,2797
FM,carokannlover213,2950,1 - 0,FM,petr577,2506
IM,GMAneta,2563,1 - 0,FM,ChessSwole,2706
IM,dedpihto_v_kozhanom_palto,2761,1 - 0,IM,Heydarli77,2519
FM,venturov,2505,0 - 1,CM,Andrei_Skvortsov,2737
GM,Evgeny81,2763,1 - 0,NM,ZachHKL,2498
FM,betta2004,2616,0 - 1,IM,Legit,3000
IM,Adar_07,2838,1 - 0,CM,AliElier,2605
FM,brouetoscope,2529,½ - ½,IM,Revan_2002,2776
IM,The_Machine04,2853,1 - 0,CM,robertoalejandro10,2555
FM,Al_Shima,2421,1 - 0,IM,DeTimmerman,2821
FM,NikitaShandrygin,2817,1 - 0,FM,czasnaszachy,2526
WIM,u19912131712118,2390,½ - ½,IM,GaiozNigalidze,2801
