white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,NM,Itay121,2634
FM,sakkikuska,2652,0 - 1,GM,nihalsarin,3124
GM,MagnusCarlsen,3256,1 - 0,NM,2346PL,2548
CM,ATM622,2455,0 - 1,GM,DanielNaroditsky,3083
GM,mishanick,3109,1 - 0,NM,harshu27,2466
WGM,Sanyura,2766,0 - 1,GM,HansOnTwitch,3179
GM,Grischuk,3033,1 - 0,FM,Barboval,2637
IM,Ykow,2740,½ - ½,GM,Bigfish1995,3097
GM,Duhless,3103,1 - 0,GM,RZ0,2559
FM,Crasyhealer,2542,0 - 1,GM,FairChess_on_YouTube,3130
GM,DenLaz,3161,1 - 0,FM,VacheH009,2668
GM,yobdc,2608,1 - 0,GM,champ2005,3030
GM,Polish_fighter3000,3200,1 - 0,IM,imdvb6307,2444
FM,CrimeFightingSpider07,2614,½ - ½,GM,Annawel,3022
GM,Msb2,3036,1 - 0,CM,topce,2515
WGM,DishonorOnYourCow,2527,0 - 1,IM,Rud_Makarian,3009
GM,Javokhir_Sindarov05,3169,1 - 0,FM,HowTo2Draw,2565
FM,esskeettit,2550,0 - 1,GM,GM_dmitrij,2994
GM,Oleksandr_Bortnyk,3068,1 - 0,FM,topin8,2573
FM,WindWhistler11,2530,0 - 1,GM,Jospem,3080
GM,SpeedofLight0,3069,1 - 0,CM,mightysmasher,2686
FM,SHIVACalypso,2532,0 - 1,GM,amintabatabaei,3005
GM,wonderfultime,3063,1 - 0,NM,ploxoi,2475
FM,CristhianPortalR,2482,0 - 1,GM,vi_pranav,3032
GM,OparinGrigoriy,3035,1 - 0,WFM,Lady_Nika,2553
WIM,Cxrjs,2458,0 - 1,GM,legendisback1,3104
GM,jcibarra,2909,1 - 0,CM,DanylaBagrov,2613
GM,pompey831,2510,½ - ½,GM,TigrVShlyape,2868
GM,BilodeauA,2990,1 - 0,CM,jlf287,2465
FM,fabianvivasz,2523,0 - 1,IM,MITerryble,3075
GM,ChristopherYoo,3068,1 - 0,IM,chessllermo,2528
CM,FerAsensio2024,2573,½ - ½,GM,rasmussvane,2952
