white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
NM,2346PL,2548,0 - 1,GM,MagnusCarlsen,3256
GM,nihalsarin,3124,1 - 0,IM,chessllermo,2528
NM,Mikayel99,2600,0 - 1,GM,Polish_fighter3000,3200
GM,Konavets,3193,1 - 0,CM,Practical-Play,2557
FM,rdarruda,2557,0 - 1,GM,Grischuk,3033
GM,BogdanDeac,3069,1 - 0,FM,Orest_Vovk,2592
FM,dennisodessa,2729,0 - 1,GM,Oleksandr_Bortnyk,3095
GM,SpeedofLight0,3069,1 - 0,WGM,Sanyura,2766
IM,m_ezat,2748,0 - 1,GM,FairChess_on_YouTube,3130
GM,GHANDEEVAM2003,3174,1 - 0,FM,OPQRC,2551
NM,chess_blitz00,2636,0 - 1,GM,mishanick,3109
IM,Sina_Movahed,3044,1 - 0,IM,Logman74,2451
FM,Slovak_fighter2000,2617,½ - ½,GM,Msb2,3016
GM,LiemLe,3132,1 - 0,FM,Zorbos,2679
CM,maksimys18,2586,½ - ½,IM,Rud_Makarian,3076
GM,dropstoneDP,3076,1 - 0,FM,Viktoker,2677
WIM,Savagelittlemole,2538,0 - 1,GM,Jospem,3080
GM,Sanan_Sjugirov,2994,1 - 0,FM,Cambek64,2450
FM,VinzentSpitzl,2443,0 - 1,GM,GM_dmitrij,2994
GM,DrVelja,2966,1 - 0,FM,Caracal3000,2531
WFM,tantaan,2477,0 - 1,GM,Anton_Demchenko,3024
GM,GMBenjaminBok,3094,1 - 0,FM,dopolian,2619
CM,SultaiC,2536,0 - 1,GM,BilodeauA,2990
GM,Sam_ChessMood,2987,0 - 1,CM,tgpgoat,2524
IM,dosto07,2527,½ - ½,GM,sergiochess83,2883
GM,jcibarra,2909,1 - 0,FM,colegiodemadrid,2553
NM,Good_Knight_Kiss,2500,0 - 1,FM,artin10862,3004
GM,Vladimir_Zakhartsov,2900,1 - 0,FM,ErikRonka,2496
NM,lcmil,2184,0 - 1,GM,platy3,2964
GM,TigrVShlyape,2868,1 - 0,FM,DeArron_Fox,2675
CM,Rakitic2010,2591,0 - 1,GM,ContrVersia,2863
GM,bardiya_Daneshvar,2979,1 - 0,FM,King_Deded4d5,2481
CM,KingCyber19,2655,1 - 0,GM,TheSilmarils,2920
GM,KazakhFighter04,3037,1 - 0,FM,RealJerusalem,2436
IM,LastHeroJr,2453,0 - 1,GM,KuzubovYuriy,2958
GM,Beca95,3018,1 - 0,CM,Narek_Ghimoyan,2603
IM,Slovineanu,2580,0 - 1,GM,Hrant_ChessMood,2939
GM,Angry_Twin,2995,1 - 0,FM,WindWhistler11,2530
FM,wild3000,2508,0 - 1,GM,XDPS,2933
GM,rasmussvane,2952,1 - 0,CM,ATM622,2455
CM,FuenfgegenWilly,2536,0 - 1,GM,Byniolus,2836
IM,Ramil_Faizrakhmanov,2842,0 - 1,FM,Redzishchess,2490
CM,RuleOfTwo,2562,0 - 1,GM,Shankland,2934
GM,HVillagra,2994,1 - 0,IM,vjkarious,2417
CM,RaugintaBulba,2503,½ - ½,GM,AryanTari,2990
GM,Zhigalko_Sergei,2974,1 - 0,WGM,Atousa,2469
FM,SergioMoralesG,2511,½ - ½,GM,crescentmoon2411,2871
GM,GGuseinov,2877,1 - 0,FM,Licancabur,2510
FM,Inepton_Fermion,2499,0 - 1,FM,rezamahdavi2008,2948
FM,Iball95,2908,1 - 0,FM,G10De_Arrascaeta,2563
FM,Art10ECHR,2541,0 - 1,GM,vladislavkovalev,2826
GM,HeartAblaze,2844,1 - 0,FM,prochn,2488
NM,Road2GM3000,2594,0 - 1,GM,dretch,2949
GM,Zkid,2925,1 - 0,CM,Smiechu,2500
IM,ural58,2519,0 - 1,FM,carokannlover213,2950
FM,temus_galaktionov,2906,1 - 0,FM,Laico,2438
IM,Levanzovsky,2580,0 - 1,GM,alexrustemov,2879
IM,Arystanner,2928,1 - 0,FM,The_Straightforward_Rook,2568
FM,YouShallNotPass001,2515,0 - 1,GM,WoodlandMagic,2875
FM,bascheyaro,2818,1 - 0,FM,MeisterJabo,2487
FM,PositionalPanther,2537,1 - 0,GM,BlueWizzard,2965
FM,BardArtem,2880,½ - ½,FM,stasOR4ik,2430
FM,db-banana,2536,0 - 1,IM,SchmakAttack,2797
GM,Kiborg95,2839,1 - 0,CM,Denisenko_Denis,2421
WFM,Quattroporte300,2524,0 - 1,GM,DuleMudule,2851
GM,DavidGavrilescu18,2913,1 - 0,FM,emeli_chess,2477
FM,Dragnaros,2612,0 - 1,GM,JSPrepz,2884
GM,onyshchuk_v,2972,1 - 0,CM,Klendi,2577
NM,TheLonePika,2425,0 - 1,IM,Flawless_Fighter,2775
FM,Alex_Sahakyan2006,2700,1 - 0,NM,esrosenberg,2376
FM,Kopytkin,2446,0 - 1,IM,AndrewMaco,2820
IM,HamedWafa4,2844,0 - 1,NM,ploxoi,2475
FM,Der_Balak_3Halak,2535,0 - 1,GM,AlexeiShirov,2936
GM,cassoulet,2835,½ - ½,IM,Heydarli77,2519
NM,AktilekAskarovich,2410,0 - 1,GM,krzyzan94,2836
GM,chessdjw,2744,1 - 0,CM,cthulhuuu,2446
WIM,OlaaLa,2512,0 - 1,GM,vanea_03,2859
GM,DarkAlekhine,2842,0 - 1,WFM,sansanathalia,2563
FM,smotherhubbard,2390,0 - 1,FM,MarcoRiehle,2741
