white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,FM,masterofpuppets2,2531
WIM,Savagelittlemole,2503,0 - 1,GM,Jospem,3102
GM,nihalsarin,3211,0 - 1,IM,motivated_bishop,2691
NM,noblerone,2540,0 - 1,GM,Firouzja2003,3188
GM,FairChess_on_YouTube,3064,1 - 0,IM,Ykow,2740
FM,CristianS27,2556,0 - 1,GM,dropstoneDP,3016
GM,Duhless,3105,1 - 0,FM,tusplingher,2626
CM,zverr1,2511,0 - 1,GM,GMWSO,3072
GM,Oleksandr_Bortnyk,3111,1 - 0,FM,ketster,2689
WGM,Ind1anStar,2662,0 - 1,GM,GHANDEEVAM2003,3044
GM,xxysoul6,2990,½ - ½,IM,AleksanderHnydiuk,2523
FM,SmirnovTimofey2000,1977,0 - 1,GM,wonderfultime,3083
GM,vugarrasulov,2933,1 - 0,CM,Practical-Play,2557
FM,sjoerd893,2493,0 - 1,GM,shimastream,3025
GM,Grischuk,3058,1 - 0,FM,GlavkonVVS,2674
FM,kuanysh1981,2462,0 - 1,GM,LiemLe,3043
GM,OparinGrigoriy,3086,1 - 0,FM,rdarruda,2490
FM,Payyappat,2477,0 - 1,GM,bardiya_Daneshvar,3032
GM,Krakozia,2940,1 - 0,FM,SONOFHOLYGOD,2459
CM,surrenderPLS,2537,0 - 1,GM,igorkovalenko,2961
GM,GroovyKettle,2973,1 - 0,IM,Barmen_EV,2508
CM,RaugintaBulba,2452,0 - 1,IM,the_chess_child,2883
GM,Zhigalko_Sergei,2912,1 - 0,WFM,Lady_Nika,2540
NM,TheoSlade,2479,0 - 1,GM,Sanan_Sjugirov,2931
GM,AryanTari,2977,1 - 0,FM,Silent-Killer100,2608
IM,Buzhizhebuguai,2761,0 - 1,GM,MagnusCarlsen,3313
GM,Jospem,3102,1 - 0,FM,x-7526947335,2670
GM,Firouzja2003,3188,1 - 0,NM,El_Matador12,2551
IM,HamedWafa4,2759,0 - 1,GM,FairChess_on_YouTube,3064
GM,dropstoneDP,3016,1 - 0,NM,Doomfist26,2619
FM,Dixit_Nikhil,2702,0 - 1,GM,Duhless,3105
GM,GMWSO,3072,1 - 0,IM,wannabe2700,2619
FM,KashJinx,2664,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,GHANDEEVAM2003,3044,½ - ½,CM,DanielTitichoca,2495
GM,wonderfultime,3083,1 - 0,IM,GeorgiosSouleidis,2670
CM,JuniorJumper,2500,0 - 1,GM,vugarrasulov,2933
GM,shimastream,3025,0 - 1,FM,RandomNoob04,2712
IM,m_ezat,2728,0 - 1,GM,Grischuk,3058
GM,LiemLe,3043,1 - 0,FM,Flameboard08,2740
FM,twofoxniel,2803,0 - 1,GM,OparinGrigoriy,3086
GM,bardiya_Daneshvar,3032,1 - 0,IM,Carow-Kann,2662
IM,MokshAD1603,2637,0 - 1,GM,Krakozia,2940
GM,igorkovalenko,2961,0 - 1,GM,SharapovEvgeny,2632
FM,PositionalPanther,2537,0 - 1,GM,GroovyKettle,2973
IM,the_chess_child,2883,0 - 1,IM,draksbg,2525
WGM,IriBu,2610,0 - 1,GM,Zhigalko_Sergei,2912
GM,Sanan_Sjugirov,2931,1 - 0,IM,kikoveiga,2565
IM,ellatambien,2693,1 - 0,GM,AryanTari,2977
GM,Beca95,2990,1 - 0,WGM,Sanyura,2607
IM,IlyaGrigorjev,2830,1 - 0,FM,KononenkoD,2605
GM,MagnusCarlsen,3313,1 - 0,IM,vasblesk,2805
