white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3276,1 - 0,FM,Marcin,2550
IM,masnyszachistaaa,2643,0 - 1,GM,DenLaz,3104
GM,FabianoCaruana,3101,1 - 0,FM,2Killer2,2465
FM,arenal72,2712,0 - 1,GM,HansOnTwitch,3128
GM,Polish_fighter3000,3057,1 - 0,CM,dolynachess,2504
IM,Fh2411,2622,0 - 1,GM,Bigfish1995,3064
GM,Msb2,3112,1 - 0,FM,fviana,2612
CM,cristianserban1,2641,1 - 0,GM,shimastream,3025
GM,vi_pranav,3103,0 - 1,FM,Tunahan_Makaraci,2428
CM,zverr1,2511,0 - 1,GM,VincentKeymer,3127
GM,joppie2,3034,1 - 0,FM,GoldenShare,2622
WGM,DishonorOnYourCow,2505,0 - 1,GM,mishanick,3038
GM,dropstoneDP,3016,½ - ½,IM,Artem_Sadovskii,2550
IM,JulbeNn,2572,1 - 0,GM,Angry_Twin,2977
IM,Mykola-Bortnyk,3052,1 - 0,CM,andrzej,2452
FM,Tejas_Rama,2578,0 - 1,GM,BogdanDeac,3106
GM,Oleksandr_Bortnyk,3111,½ - ½,NM,TEREZANA,2520
IM,ural58,2512,1 - 0,IM,Rud_Makarian,3004
GM,Andreikka,3052,1 - 0,NM,GirthyHuell,2432
WFM,ccccvhhhj,2481,0 - 1,GM,DrVelja,2963
GM,bardiya_Daneshvar,3032,1 - 0,IM,Tugrik1969,2582
WFM,tantaan,2498,0 - 1,GM,SantoBlue,2967
GM,sergiochess83,2983,1 - 0,FM,WeAintSurePal,2500
CM,FuenfgegenWilly,2654,0 - 1,GM,Krakozia,2940
GM,Sanan_Sjugirov,2931,1 - 0,NM,TheoSlade,2479
IM,bazar-wokzal,2640,0 - 1,GM,Hikaru,3276
GM,DenLaz,3104,1 - 0,NM,Manukyan_Artak,2426
IM,Djager97,2508,0 - 1,GM,FabianoCaruana,3101
GM,HansOnTwitch,3128,1 - 0,GM,Mikhail_Golubev,2598
FM,GP9isback23,2743,0 - 1,GM,Polish_fighter3000,3057
GM,Bigfish1995,3064,1 - 0,GM,temiksmozg,2719
IM,m_ezat,2728,0 - 1,GM,Msb2,3112
GM,VincentKeymer,3127,1 - 0,IM,AlleyOoper,2617
FM,crazy_but_lazy,2657,0 - 1,GM,joppie2,3034
GM,mishanick,3038,1 - 0,FM,CrushingKings,2641
FM,Jarming,2812,1 - 0,IM,Mykola-Bortnyk,3052
GM,BogdanDeac,3106,1 - 0,FM,ozates,2635
FM,HajiyevKanan,2548,0 - 1,GM,Andreikka,3052
GM,DrVelja,2963,1 - 0,IM,karinachess1,2645
FM,chessisveryfun1264,2717,1 - 0,GM,bardiya_Daneshvar,3032
GM,SantoBlue,2967,1 - 0,NM,MaestroCheck,2598
FM,Joshukid,2756,½ - ½,GM,sergiochess83,2983
GM,Krakozia,2940,1 - 0,IM,gshwbedhkhd,2650
FM,shrek4life02,2687,0 - 1,GM,Sanan_Sjugirov,2931
GM,sergoy,2956,1 - 0,CM,NelsonLinda,2702
IM,dosto07,2460,0 - 1,GM,rasmussvane,2941
GM,vugarrasulov,2933,1 - 0,FM,WPWPWP-2015,2596
FM,Defend1r,2641,0 - 1,GM,AryanTari,2977
GM,vladislavkovalev,2875,1 - 0,FM,Ajedrez_con_German,2615
IM,JakubPulpan,2712,0 - 1,GM,DanielDardha2005,2911
GM,Hikaru,3276,0 - 1,GM,cassoulet,2835
IM,mr_gustavo,2776,½ - ½,GM,DenLaz,3104
GM,FabianoCaruana,3101,1 - 0,FM,TanitoluwaAps116,2863
GM,Byniolus,2842,0 - 1,GM,HansOnTwitch,3128
GM,Polish_fighter3000,3057,1 - 0,GM,Evgeny81,2787
GM,Msb2,3112,1 - 0,GM,Marcan2b,2700
FM,Alex_Sahakyan2006,2698,0 - 1,GM,VincentKeymer,3127
GM,joppie2,3034,1 - 0,IM,DreamsAreFake,2715
CM,Chessfinity27,2753,0 - 1,GM,mishanick,3038
FM,BardArtem,2826,½ - ½,GM,BogdanDeac,3106
GM,Andreikka,3052,0 - 1,FM,marcodobrikov,2716
GM,jinbojinbo,2682,0 - 1,GM,DrVelja,2963
IM,UmutErdemGunduz,2653,1 - 0,GM,SantoBlue,2967
FM,GoltsevDmitry2000,2802,0 - 1,GM,Krakozia,2940
GM,Sanan_Sjugirov,2931,1 - 0,GM,gahryman,2610
FM,Hilary46,2627,0 - 1,GM,sergoy,2956
GM,rasmussvane,2941,1 - 0,FM,NateSolon,2580
FM,SaqoChess_Coach,2619,0 - 1,GM,vugarrasulov,2933
GM,AryanTari,2977,1 - 0,FM,biostatistician,2568
GM,BirdMaster3000,2708,0 - 1,GM,vladislavkovalev,2875
GM,DanielDardha2005,2911,1 - 0,FM,User234564,2667
GM,Vladimir_Zakhartsov,2908,1 - 0,FM,djano,2622
IM,mbojan,2948,1 - 0,NM,KChor05,2610
NM,dcremisi,2632,0 - 1,GM,Zhigalko_Sergei,2912
GM,Hrant_ChessMood,2963,1 - 0,IM,dedpihto_v_kozhanom_palto,2743
IM,mbojan,2948,1 - 0,GM,FabianoCaruana,3101
GM,HansOnTwitch,3128,½ - ½,GM,Zhigalko_Sergei,2912
GM,Hrant_ChessMood,2963,½ - ½,GM,Polish_fighter3000,3057
FM,Bauman_Guy,2907,0 - 1,GM,Msb2,3112
GM,VincentKeymer,3127,1 - 0,IM,Szparu,2863
GM,joppie2,3034,0 - 1,FM,rezamahdavi2008,3006
GM,mishanick,3038,1 - 0,GM,kleinebeer98,2901
GM,DrVelja,2963,1 - 0,GM,Durarbayli,2925
GM,Krakozia,2940,½ - ½,FM,snowlord,2931
GM,cassoulet,2835,0 - 1,GM,Sanan_Sjugirov,2931
GM,sergoy,2956,1 - 0,GM,HeartAblaze,2844
GM,Mikhail_Bryakin,2892,1 - 0,GM,rasmussvane,2941
GM,vugarrasulov,2933,0 - 1,GM,MikaelyanArman,2937
GM,alexrustemov,2899,0 - 1,GM,AryanTari,2977
GM,vladislavkovalev,2875,1 - 0,FM,marcodobrikov,2716
GM,DanielDardha2005,2911,1 - 0,IM,UmutErdemGunduz,2653
FM,Gunner214,2713,0 - 1,GM,Vladimir_Zakhartsov,2908
GM,DenLaz,3104,1 - 0,IM,Alexander_Khlebovich,2851
IM,mr_gustavo,2776,½ - ½,GM,dropstoneDP,3016
GM,BogdanDeac,3106,1 - 0,FM,Alexei_Gubajdullin,2740
FM,BardArtem,2826,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,sergiochess83,2983,½ - ½,CM,slidingknight2775,2653
IM,Taktikmonster,2635,½ - ½,GM,Fandorine,2924
GM,jcibarra,2970,1 - 0,FM,JackRodgers,2575
CM,Statham,2692,½ - ½,GM,XDPS,2812
GM,Msb2,3112,1 - 0,GM,vladislavkovalev,2875
GM,VincentKeymer,3127,0 - 1,GM,DanielDardha2005,2911
GM,Vladimir_Zakhartsov,2908,0 - 1,GM,mishanick,3038
GM,DrVelja,2963,0 - 1,IM,mbojan,2948
GM,Sanan_Sjugirov,2931,1 - 0,FM,rezamahdavi2008,3006
GM,Mikhail_Bryakin,2892,0 - 1,GM,sergoy,2956
GM,AryanTari,2977,1 - 0,GM,MikaelyanArman,2937
GM,jcibarra,2970,0 - 1,GM,DenLaz,3104
GM,HansOnTwitch,3128,½ - ½,GM,Hrant_ChessMood,2963
GM,Zhigalko_Sergei,2912,0 - 1,GM,Polish_fighter3000,3057
FM,snowlord,2931,1 - 0,GM,BogdanDeac,3106
GM,Oleksandr_Bortnyk,3111,1 - 0,GM,ckgchess,2909
FM,Crasyhealer,2572,½ - ½,GM,Krakozia,2940
GM,Hikaru,3276,1 - 0,GM,AvitalBor,2793
GM,FabianoCaruana,3101,1 - 0,IM,UmutErdemGunduz,2653
GM,Bigfish1995,3064,1 - 0,IM,kingofthenil,2909
FM,GoltsevDmitry2000,2802,1 - 0,GM,joppie2,3034
GM,dropstoneDP,3016,1 - 0,GM,gahryman,2610
IM,Mykola-Bortnyk,3052,1 - 0,FM,NateSolon,2580
FM,SaqoChess_Coach,2619,0 - 1,IM,Rud_Makarian,3004
GM,Andreikka,3052,1 - 0,GM,BirdMaster3000,2708
FM,User234564,2667,0 - 1,GM,SantoBlue,2967
IM,MokshanovAlexey,2642,1 - 0,GM,sergiochess83,2983
GM,rasmussvane,2941,1 - 0,FM,djano,2622
CM,slidingknight2775,2653,1 - 0,GM,vugarrasulov,2933
GM,sergoy,2956,0 - 1,GM,Msb2,3112
GM,mishanick,3038,1 - 0,GM,DanielDardha2005,2911
IM,mbojan,2948,1 - 0,GM,Sanan_Sjugirov,2931
GM,DenLaz,3104,1 - 0,GM,AryanTari,2977
GM,Polish_fighter3000,3057,0 - 1,FM,snowlord,2931
GM,Oleksandr_Bortnyk,3111,½ - ½,GM,Hikaru,3276
GM,Elsa167,2782,0 - 1,GM,HansOnTwitch,3128
GM,Bigfish1995,3064,1 - 0,GM,cassoulet,2835
GM,MikaelyanArman,2937,0 - 1,GM,VincentKeymer,3127
GM,dropstoneDP,3016,½ - ½,GM,Mikhail_Bryakin,2892
IM,mr_gustavo,2776,0 - 1,IM,Mykola-Bortnyk,3052
IM,Rud_Makarian,3004,1 - 0,FM,Wizard_97,2719
FM,Ali_rastbod,2730,0 - 1,GM,Andreikka,3052
IM,DreamsAreFake,2715,0 - 1,GM,DrVelja,2963
GM,SantoBlue,2967,0 - 1,FM,Witik,2805
GM,Krakozia,2940,1 - 0,GM,jinbojinbo,2682
GM,vladislavkovalev,2875,1 - 0,IM,MokshanovAlexey,2642
FM,GoltsevDmitry2000,2802,0 - 1,GM,rasmussvane,2941
GM,TigrVShlyape,2866,1 - 0,CM,slidingknight2775,2653
IM,IgorBjelobrk,2635,0 - 1,GM,Vladimir_Zakhartsov,2908
GM,Hrant_ChessMood,2963,0 - 1,IM,JakubPulpan,2712
