white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,CM,Ruslan_0807,2412
IM,GMAneta,2563,0 - 1,GM,MagnusCarlsen,3256
GM,Firouzja2003,3199,1 - 0,GM,maximnovik,2661
CM,bilosuvenosu06,2575,0 - 1,GM,FabianoCaruana,3166
GM,GHANDEEVAM2003,3174,½ - ½,NM,Itay121,2634
IM,Malysch,2507,0 - 1,GM,Msb2,3036
GM,Bigfish1995,3097,1 - 0,FM,Orest_Vovk,2592
FM,gospodarsaha07,2502,0 - 1,GM,jefferyx,2999
GM,Javokhir_Sindarov05,3169,1 - 0,FM,Pingah9,2612
CM,Antek_Radzimski,2801,0 - 1,GM,Jospem,3080
GM,mishanick,3109,1 - 0,IM,JordanLoyd2020,2546
CM,dolynachess,2572,0 - 1,GM,GM_dmitrij,3030
GM,artooon,3064,½ - ½,CM,tgpgoat,2524
FM,Giorno,2558,0 - 1,GM,BogdanDeac,3057
GM,Oleksandr_Bortnyk,3068,1 - 0,WFM,Lady_Nika,2553
FM,Ruprecht_der_Knecht,2501,0 - 1,GM,dropstoneDP,3076
GM,OparinGrigoriy,3035,1 - 0,NM,ybothg,2506
IM,ElDivis,2492,0 - 1,GM,GMBenjaminBok,3094
GM,jcibarra,2909,1 - 0,FM,Lion_DL,2414
IM,Nathan_Filgueiras,2488,0 - 1,GM,VladimirKramnik,3040
IM,Rud_Makarian,3009,1 - 0,NM,AlexanderMatlak,2529
CM,almaguerjm,2493,0 - 1,GM,tptagain,3030
GM,Sanan_Sjugirov,2994,1 - 0,CM,domithebest,2523
FM,WindWhistler11,2530,½ - ½,GM,TigrVShlyape,2868
GM,penguingm1,3005,1 - 0,FM,Kirill_Kopenkin,2477
NM,Kielinkei,2570,0 - 1,GM,moro182,2888
IM,MITerryble,3075,1 - 0,FM,lucachess49,2560
CM,Zephyr5000,2435,0 - 1,GM,Durarbayli,2931
GM,h4parah5,2990,1 - 0,NM,Train_Your_Dragon,2479
CM,ExchangeAB,2481,0 - 1,GM,Zhigalko_Sergei,2974
GM,Fandorine,2997,1 - 0,FM,Bugcrusher,2469
FM,EsmeraldasAnderson03,2525,0 - 1,GM,rasmussvane,2952
IM,Kacparov,3000,1 - 0,FM,MFatigue,2533
FM,VacheH009,2668,1 - 0,GM,Beca95,3018
GM,GrigorGrigorov,2855,1 - 0,FM,banane_verte,2588
FM,ncofre98,2558,0 - 1,GM,baki83,2929
GM,frederiksvane,2989,1 - 0,CM,Dexter_Dyke,2486
FM,MusicCityMaster,2419,0 - 1,IM,Kirill_Klukin,2927
GM,DominguezOnYoutube,2976,1 - 0,FM,zsoltkorpics,2467
GM,gmpeter008,2544,0 - 1,IM,Seochesspie,2914
IM,MatthewG-p4p,2912,½ - ½,NM,toninhojit,2564
FM,GrigorDilanyan,2679,0 - 1,GM,MarkusRagger,2930
GM,HeartAblaze,2844,1 - 0,FM,B_nn_t,2579
FM,Pawngobblerx2000,2566,0 - 1,GM,dretch,2949
IM,lucliasco,2860,0 - 1,NM,Real_taiatai,2541
GM,pompey831,2510,0 - 1,GM,HVillagra,2994
IM,Arystanner,2928,0 - 1,FM,Dubs123,2555
CM,cukricek,2501,0 - 1,IM,SchmakAttack,2797
GM,alexrustemov,2879,1 - 0,FM,ahmedkandiliii,2721
FM,FlemingA,2570,0 - 1,IM,IlanSchnaider,2835
GM,K_A_S_T_O_R,2804,1 - 0,FM,MaiqMaster,2555
NM,VitorBronson,2579,0 - 1,GM,Thunderbolt135,2816
FM,Gravity_Chess,2747,0 - 1,FM,RealJerusalem,2436
FM,MaxLeto,2540,0 - 1,GM,platy3,2964
FM,MarcoRiehle,2741,1 - 0,NM,PushingpawnsNYC,2385
NM,Dxtrmined,2556,0 - 1,GM,Byniolus,2836
IM,kingofthenil,2951,1 - 0,IM,Heydarli77,2519
FM,StoreySniper,2380,0 - 1,GM,AlexeiShirov,2936
GM,tjallkompall,2868,1 - 0,IM,Matalon,2501
NM,Chessdude1987,2422,0 - 1,IM,Gianmarco_es,2810
GM,grzechu96,2785,1 - 0,CM,CADMartin,2480
WGM,Mirandayo,2403,0 - 1,IM,HamedWafa4,2844
IM,Alexander_Khlebovich,2807,1 - 0,NM,AktilekAskarovich,2410
NM,CFalcons8,2455,0 - 1,CM,Andrei_Skvortsov,2737
FM,carokannlover213,2950,1 - 0,FM,AsaHoffmann,2418
NM,AngryClouds,2611,0 - 1,NM,amanmuhammethommadov,2674
FM,GoltsevDmitry2000,2829,1 - 0,GM,Rdeux42,2553
NM,Nick12772,2496,0 - 1,GM,JSPrepz,2884
GM,chessdjw,2744,0 - 1,FM,stasOR4ik,2430
FM,pirulillo,2363,1 - 0,FM,TanitoluwaAps116,2784
IM,saikrishnaReturns,2820,1 - 0,IM,ural58,2519
FM,Sandstad,2452,0 - 1,GM,ThinkingSquares,2902
GM,FelixBlohberger,2738,1 - 0,FM,Vincefm,2487
FM,pauliukevicius,2589,0 - 1,GM,PepeCuenca,2759
IM,mr_gustavo,2857,1 - 0,FM,wild3000,2508
FM,Casper,2565,0 - 1,CM,BreatheChessAlways,2818
IM,Mops_2004,2826,1 - 0,CM,Smiechu,2500
FM,czasnaszachy,2526,0 - 1,GM,DarkAlekhine,2842
IM,DeTimmerman,2821,0 - 1,CM,CyberSurfer12,2513
