white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,Hikaru,3324,1 - 0,IM,Bencus12,2546
FM,Blitzking642,2461,½ - ½,GM,mishanick,3099
GM,AnishGiri,3131,1 - 0,FM,jup1978,2570
FM,mistrzemi,2558,0 - 1,IM,Rud_Makarian,3076
GM,vi_pranav,3032,1 - 0,FM,Mudinoss,2793
NM,Rawnsdale,2509,0 - 1,GM,Parhamov,3100
GM,Salem-AR,3113,1 - 0,IM,fractal1234,2564
CM,icltspmosmong,2476,0 - 1,GM,DanielNaroditsky,3083
GM,FairChess_on_YouTube,3130,1 - 0,NM,Mihajlovskij,2470
NM,Dxtrmined,2556,0 - 1,FM,rezamahdavi2008,2948
GM,Angry_Twin,2995,½ - ½,NM,ELPRIMO0O0,2498
FM,Jesse_James1989,2648,0 - 1,GM,BogdanDeac,3034
GM,Annawel,3022,1 - 0,FM,Bizhigitov_Zhangir,2603
FM,dark_chess_SMG,2558,0 - 1,GM,GMBenjaminBok,3094
GM,Jospem,3080,1 - 0,FM,masterofpuppets2,2535
NM,AngelDeLaSoledad,2466,1 - 0,GM,jefferyx,2999
GM,artooon,3064,1 - 0,FM,Chessdreamer2020,2542
WIM,Savagelittlemole,2538,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,promen1999,2850,0 - 1,IM,chrisclaireredfield,2591
FM,pasteta13,2561,1 - 0,GM,mitrabhaa,2964
GM,ChristopherYoo,3068,1 - 0,IM,AleksanderHnydiuk,2529
NM,ChessLebaneseSalah,2541,0 - 1,GM,OparinGrigoriy,3035
GM,Sanan_Sjugirov,2994,1 - 0,FM,AmericanFighter_2010,2615
FM,Robert_E2009,2505,0 - 1,FM,artin10862,3004
IM,scarabee43,2945,1 - 0,FM,Kirill_Kopenkin,2477
FM,kaanozcan006,2570,0 - 1,GM,MrTattaglia,3027
GM,GHANDEEVAM2003,3174,1 - 0,NM,SilverCityIndigo,2332
FM,Xiximinski,2510,0 - 1,GM,Shankland,2934
GM,Vaathi_Coming,2998,1 - 0,FM,TheKingDoctor,2590
FM,SARGISMV,2522,0 - 1,GM,francyIM,2864
IM,Murad_Ibrahimli,2996,1 - 0,FM,marik_spb,2482
NM,duone,2620,0 - 1,CM,stollenmonster,2914
GM,iturrizaga,2996,1 - 0,NM,Kielinkei,2570
FM,ybruned,2504,0 - 1,GM,onyshchuk_v,2972
GM,frederiksvane,2989,½ - ½,NM,ferdipy,2386
NM,Chess2smart,2577,0 - 1,GM,superchess02,2967
GM,Genghis_K,2933,1 - 0,FM,argentum049,2460
NM,scrambleyourbrain,2552,0 - 1,GM,Vladimir_Zakhartsov,2900
GM,Jakhongir-Vakhidov,2940,1 - 0,FM,Slovak_fighter2000,2617
NM,Allysson_Muniz_2809,2461,0 - 1,FM,Bauman_Guy,3005
IM,MatthewG-p4p,2904,1 - 0,NM,LSChess,2530
CM,laurent2003,2394,0 - 1,GM,Anton_Demchenko,2915
IM,Zohid6,2932,1 - 0,FM,ljuks68,2476
FM,nicolochessit,2547,0 - 1,GM,FormerProdigy,2937
GM,alexrustemov,2879,1 - 0,WFM,BestestBP,2493
CM,Zenekritikus04,2538,1 - 0,GM,Zhigalko_Sergei,2974
GM,BlueWizzard,2965,1 - 0,CM,Kumi29,2553
FM,01Roman,2492,1 - 0,FM,Blackmind96,2912
FM,Iball95,2908,1 - 0,CM,Accidental-genius13,2491
CM,GMShoti,2508,0 - 1,GM,TigrVShlyape,2868
IM,Yaacovn,2830,0 - 1,CM,jcmesafischer,2452
WCM,Blampman,2511,0 - 1,FM,ReadySkate,2856
GM,crescentmoon2411,2871,1 - 0,CM,PolishForce3000,2486
CM,giomar27,2344,0 - 1,GM,h4parah5,2990
FM,TanitoluwaAps116,2784,0 - 1,CM,superfer98,2501
IM,PapiPapita,2586,0 - 1,FM,snowlord,2931
GM,Arseniy_Nesterov,3045,1 - 0,NM,Yyaroslavchess2010,2449
FM,jactorres,2343,0 - 1,NM,Chessgodisback2008,2880
GM,SantoBlue,3016,1 - 0,FM,vanyakuba,2496
NM,ChessFighter1975,2502,0 - 1,IM,blitzking1729,2813
IM,Arysya,2900,½ - ½,FM,NoDrawBeforeMove64,2531
NM,FollowRivers,2460,0 - 1,FM,BardArtem,2880
CM,ManMish2,2756,1 - 0,CM,MVM2008,2578
FM,kamilianin235,2554,0 - 1,GM,StephenDedalus83,2927
FM,carokannlover213,2950,1 - 0,NM,Chandradi,2475
FM,Hudijegszid,2534,1 - 0,GM,BartoszSocko,2871
IM,TrahtarBelarus,2919,1 - 0,WFM,NastyaHn,2533
CM,calmberserk,2598,0 - 1,GM,sokidze,2995
GM,dretch,2949,1 - 0,IM,imdvb6307,2444
IM,grunbergmihai,2517,½ - ½,FM,JaloliddinIlkhomi,2798
IM,MyDream003,2853,1 - 0,NM,CCGoodKnightRookie,2495
NM,EddieUrquhart,2553,0 - 1,FM,Carnivoras,2858
IM,NodariousBIG,2856,1 - 0,FM,Kwisatz_HaderachSN,2498
CM,jjlai1111,2474,0 - 1,IM,aa175,2847
FM,Witik,2759,1 - 0,CM,sleeping_in_the_fire,2505
FM,rdarruda,2557,0 - 1,FM,GoltsevDmitry2000,2829
GM,kleinebeer98,2821,1 - 0,FM,Partytime1180,2483
CM,sanbruh,2478,0 - 1,IM,Szparu,2831
