white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
FM,ErikRonka,2496,0 - 1,GM,Hikaru,3324
GM,Firouzja2003,3199,1 - 0,FM,nickmatta,2549
CM,FM-DavidsonR,2512,0 - 1,GM,DanielNaroditsky,3083
GM,mishanick,3099,1 - 0,FM,isla88,2558
FM,rudyst06,2580,0 - 1,GM,Javokhir_Sindarov05,3169
GM,Jospem,3080,1 - 0,FM,Truequitos,2618
WGM,Atousa,2469,0 - 1,GM,vi_pranav,3032
GM,Andreikka,3033,0 - 1,NM,SharathRk6,2561
IM,zmeeed67,2644,0 - 1,GM,FairChess_on_YouTube,3130
GM,jefferyx,2999,1 - 0,FM,mistrzemi,2558
WFM,sansanathalia,2563,1 - 0,GM,GMBenjaminBok,3094
GM,Msb2,3016,1 - 0,FM,sotochess,2444
IM,imdvb6307,2444,0 - 1,GM,Shankland,2934
IM,Rud_Makarian,3076,1 - 0,WIM,joksijoksi,2532
NM,LSChess,2530,0 - 1,IM,Tobias_Koelle,3090
GM,bardiya_Daneshvar,2979,0 - 1,NM,Pellegrino_Chess,2401
FM,dimailuka,2560,0 - 1,GM,frederiksvane,2989
GM,ChristopherYoo,3070,1 - 0,NM,kylelancman,2528
NM,SwordBilledHummingbird,2658,0 - 1,GM,tptagain,3003
GM,gena217,3037,1 - 0,FM,Schachkatze2000,2560
FM,JG-17,2601,0 - 1,GM,Antipov_Mikhail_Al,3024
IM,aa175,2847,1 - 0,FM,ahkashefi2800,2546
FM,VinzentSpitzl,2443,0 - 1,IM,Kacparov,3000
GM,LiemLe,3132,1 - 0,FM,guillead1,2589
FM,jup1978,2570,0 - 1,GM,VladimirKramnik,3040
GM,jcibarra,2950,1 - 0,FM,Eliwood44,2438
CM,SultaiC,2536,0 - 1,IM,Murad_Ibrahimli,3002
GM,rasmussvane,2986,1 - 0,FM,MFatigue,2533
WFM,hongnhung1234,2551,0 - 1,GM,Sanan_Sjugirov,2994
FM,rezamahdavi2008,2948,1 - 0,IM,BigAl,2555
FM,dark_chess_SMG,2558,0 - 1,GM,Oleksandr_Bortnyk,3068
GM,Genghis_K,2933,1 - 0,FM,WindWhistler11,2530
FM,Patricius007,2629,0 - 1,GM,Harsha_Bharathakoti,2934
IM,Arash_Tahbaz,2862,1 - 0,FM,SinisterKnight8,2470
NM,KingCrusher275,2644,0 - 1,GM,BlueWizzard,2965
GM,TigrVShlyape,2868,1 - 0,FM,Ralfwin,2388
CM,wiciu492k,2560,1 - 0,GM,dropstoneDP,3076
IM,AlexTriapishko,2828,1 - 0,IM,Levanzovsky,2580
FM,Sem1901,2553,0 - 1,GM,TheSilmarils,2920
GM,MetiForce,2971,1 - 0,FM,frankshar,2432
FM,sjoerd893,2459,0 - 1,GM,Zkid,2925
FM,ReadySkate,2886,0 - 1,FM,PositionalPanther,2537
FM,AjedrezconPeter,2579,0 - 1,NM,Chessgodisback2008,2880
GM,evgchess5,2907,1 - 0,WFM,BestestBP,2493
CM,Deenzerz,2539,1 - 0,FM,Iball95,2908
GM,moro182,2888,0 - 1,FM,betta2004,2616
FM,picturesquecheck,2496,1 - 0,GM,mitrabhaa,2964
GM,kleinebeer98,2821,1 - 0,FM,Giorno,2558
CM,johndoe698,2515,1 - 0,GM,HVillagra,2994
IM,Eagle_2019,2869,1 - 0,FM,RadioactiveWalrus65,2699
FM,Ahmadalrahely9999,2512,0 - 1,IM,Szparu,2831
GM,ChessSharkz,2921,1 - 0,FM,Inepton_Fermion,2499
NM,VitorBronson,2579,0 - 1,GM,Mikhail_Bryakin,2896
GM,OK97,2845,1 - 0,FM,A4RookA3,2550
FM,whitemirrorninja,2548,0 - 1,GM,iwanyu,2869
GM,alexrustemov,2879,1 - 0,WCM,WildOnTwitch,2278
CM,b0103232338,2584,½ - ½,GM,NevorLegov,2987
GM,PeacefulWarrior888,2775,1 - 0,FM,sari07,2453
CM,sleeping_in_the_fire,2505,0 - 1,GM,Byniolus,2836
FM,rychessmaster1,2820,1 - 0,NM,toninhojit,2564
WFM,MashaFromRussia,2477,0 - 1,GM,Binary010,2873
FM,Gangster-accountant01,2963,0 - 1,CM,Josetricks,2636
CM,NovakRatko,2479,0 - 1,GM,dretch,2949
IM,mind1mover,2967,1 - 0,FM,AmericanFighter_2010,2615
IM,Slovineanu,2580,0 - 1,IM,Legit,3000
FM,PyrihRoman,2861,1 - 0,NM,i_like_explosions,2518
FM,Carlitus2004,2441,0 - 1,FM,TanitoluwaAps116,2784
FM,BardArtem,2880,0 - 1,WFM,rollercoaster29,2596
FM,Eloist,2448,0 - 1,GM,Guriempire,2840
IM,Arystanner,2928,1 - 0,NM,ParagonFighter,2574
IM,TACHYONIC77,2527,0 - 1,IM,IlanSchnaider,2835
IM,WorriedEgg,2995,1 - 0,NM,kripri,2625
FM,Michalczak,2405,½ - ½,GM,GMG,2815
IM,IsikCan05,2825,1 - 0,CM,JetLeoChess,2448
NM,SupremeTactician,2428,0 - 1,FM,GoltsevDmitry2000,2829
IM,Lennis93,2730,0 - 1,FM,Rafael_Ventura,2353
FM,Siemba,2276,0 - 1,IM,Zurability,2695
GM,KhalilMousavi98,2820,1 - 0,NM,chess13524678,2505
FM,wild3000,2508,0 - 1,GM,oskariot,2841
GM,MarkusRagger,2942,1 - 0,IM,Abduzhaparov,2438
FM,AsaHoffmann,2418,0 - 1,FM,Artem_0degov,2811
IM,GelmanAlexander,2735,0 - 1,GM,gmpeter008,2544
CM,Hakiki_satranc,2508,0 - 1,IM,GothamChess,2761
FM,sofaceindisguise,2749,0 - 1,NM,ajian,2466
IM,dosto07,2527,0 - 1,IM,Alphafischer2019,2688
IM,IMRosen,2806,1 - 0,CM,bonantagulo,2294
CM,probablybad04,2427,0 - 1,FM,reevecanada,2751
FM,angelgab3,2716,1 - 0,NM,Nick12772,2496
FM,YasinEmrah,2395,½ - ½,IM,minisim,2711
IM,saikrishnaReturns,2820,0 - 1,FM,KarstenSchulz,2509
CM,Navi_NazarPro,2536,½ - ½,FM,MarcoRiehle,2741
GM,Goryachkina,2854,1 - 0,NM,ChadBiryani,2483
FM,PoXerStar,2397,1 - 0,FM,Franmu14,2702
GM,KNVB,2974,1 - 0,CM,antonusss,2380
FM,The_Straightforward_Rook,2568,0 - 1,IM,SacSacMate,2767
FM,Bryanl106,2883,1 - 0,FM,szachmistrz2500,2552
CM,PhileKhoob,2478,0 - 1,GM,jncool68,2678
GM,jinbojinbo,2730,1 - 0,FM,Philosopherrr,2513
FM,Redzishchess,2490,0 - 1,FM,secretworker2027,2724
FM,Bob_2004,2502,1 - 0,CM,HomeAlone20,2347
FM,CD3m,2509,0 - 1,IM,Korchmar_Vasiliy,2708
FM,MKlose11,2729,1 - 0,WIM,diamonds13,2420
CM,BaptisteYannick,2504,0 - 1,IM,JoakimVonAnd,2680
IM,Maus7,2678,1 - 0,FM,Hirna2005,2405
CM,cochess777,2408,0 - 1,IM,aghasiyevkamal,2701
FM,BornaFranc007,2705,0 - 1,NM,Jahonas,2369
CM,Onthequiet,2573,1 - 0,IM,Mackster23,2684
IM,Boundless_Strike,2618,0 - 1,NM,MapleCheck,2363
FM,petr577,2506,0 - 1,FM,ChessSwole,2706
FM,Deuterio010,2699,0 - 1,CM,Smiechu,2500
CM,MetallChessBullet,2478,1 - 0,CM,FuenfgegenWilly,2536
FM,only_strong_moves,2784,1 - 0,NM,falzehope0,2417
IM,diskeleven,2461,1 - 0,CM,Keithonsky,2632
IM,manitodeplomo,2588,½ - ½,CM,IngOscarArdila,2234
WFM,RebecaJimnz,2326,0 - 1,FM,MartinHollan,2711
IM,Meri-Arabidze,2708,½ - ½,NM,dogrem5,2406
CM,StefanosKazantzoglou,2462,0 - 1,FM,Ali_rastbod,2768
GM,Glek_Igor,2664,1 - 0,CM,disciplinedbrat,2359
CM,andrzej,2415,0 - 1,CM,NelsonLinda,2728
CM,Tikhon_Popov,2753,1 - 0,CM,Arimin1329,2427
NM,Defenstrator,2560,1 - 0,GM,yaguigor,2718
NM,Titus369,2670,1 - 0,NM,the_drake,2356
FM,ludogoretz,2346,1 - 0,IM,hellokostya,2578
IM,Rutricks,2783,0 - 1,WFM,elis06,2418
FM,Kombinator01,2440,1 - 0,FM,The_Sherman_Variation,2616
CM,Artemiki,2715,0 - 1,CM,youngdinousaur,2459
CM,SharkBlueKing9879,2424,0 - 1,FM,inravel,2668
GM,Lempire123,2670,1 - 0,FM,Akhayan,2390
WIM,le_poisson,2313,1 - 0,FM,TimGrutter03,2683
FM,alexg2003,2588,1 - 0,CM,W1lly_Wonka,2388
NM,TiltedRizzler_5,2330,½ - ½,IM,karinachess1,2696
NM,IamSchrodingersCat,2681,0 - 1,FM,ivandrade10,2348
IM,vladoboch,2578,0 - 1,FM,Chess_RSM,2702
GM,yobdc,2608,1 - 0,CM,DavitSantryan02,2278
NM,Good_Knight_Kiss,2500,0 - 1,IM,crazy_machine,2616
FM,ArtemDyachuk,2686,1 - 0,WIM,teresin05,2426
NM,ChessGiantYouTube,2343,0 - 1,IM,GeorgiosSouleidis,2710
FM,JackRodgers,2604,1 - 0,CM,Jesper_Kjaergaard-Jensen,2292
FM,GMthekingindian,2290,0 - 1,FM,gueraumasague,2800
IM,bazar-wokzal,2562,1 - 0,WCM,Vision_64,2353
NM,RhythmChessmaster,2398,1 - 0,IM,Chigorinetz,2592
IM,Nicolik,2725,1 - 0,WFM,Supergiuly,2293
FM,Nayemhaque22,2374,0 - 1,CM,Sicilian_Maestro789,2585
FM,FedaMaster,2588,1 - 0,FM,pirulillo,2363
FM,anvikr,2277,½ - ½,FM,WPWPWP-2015,2506
GM,burbur555,2754,1 - 0,FM,tolimachess,2312
CM,mindprogress732,2310,1 - 0,IM,Herman-NY,2555
IM,KevinGeorgeMicheal,2646,1 - 0,FM,jamengrand,2424
CM,Malko-08,2410,1 - 0,FM,anasta10,2676
IM,wannabe2700,2617,1 - 0,FM,delqate,2346
NM,imdarealist,2427,0 - 1,GM,eldur16,2662
FM,CrushingKings,2610,1 - 0,CM,le-castor-faineant,2402
CM,Roland_Garros_2024,2334,0 - 1,NM,Road2GM3000,2594
CM,Vinnkratos,2732,1 - 0,NM,egnfanclub,2430
FM,santig8,2324,1 - 0,NM,N_Mullodzhanov,2627
FM,crazy_but_lazy,2667,0 - 1,FM,marvinguevara,2183
WCM,ValerieRuchinskaya,2364,1 - 0,WGM,Crazy_girl99,2729
FM,Statham,2811,1 - 0,IM,GMJustin5,2406
FM,Gertsog,2323,1 - 0,FM,Artem_Koval,2626
FM,SaqoChess_Coach,2812,1 - 0,NM,DebileMenthol,2229
FM,FUNNY_MAN1234,2696,0 - 1,FM,ozates,2662
FM,djano,2679,1 - 0,CM,PlymouthArgyle,2242
NM,mestrefeitosa19,2370,0 - 1,GM,Mikhail_Golubev,2724
FM,thedjoker98,2617,1 - 0,NM,Shiraaaaazi,2242
FM,nitpicker,2343,0 - 1,FM,Slovak_fighter2000,2617
FM,DeArron_Fox,2675,1 - 0,IM,AEMEffi,2445
CM,Shiner22,2390,0 - 1,FM,nicolai1950,2617
NM,subham777,2661,0 - 1,WCM,AlmaJ98,2386
CM,kyiv-volvo,2350,0 - 1,FM,Alexei_Gubajdullin,2682
NM,OW321,2483,1 - 0,WCM,Mirchi_26,2332
NM,alikfish,2220,0 - 1,IM,masnyszachistaaa,2611
FM,SRob2003,2719,1 - 0,CM,HanSchut,2297
CM,LUISMIGUELOV,2190,0 - 1,CM,DIMONBANAN,2607
NM,EnisMetin34,2588,0 - 1,CM,glucolisis04,2264
NM,BuyBoxBandit,2335,0 - 1,IM,Fh2411,2644
GM,rhungaski,2638,½ - ½,CM,Kimmich_Mindset,2338
FM,rikchessmx,2312,½ - ½,FM,Oleg_Papayan,2592
FM,Machidon,2590,1 - 0,NM,th3d4rkness,2222
FM,lluiss,2254,0 - 1,FM,Michal_Fiedorek,2560
FM,HalfIsCrayfish,2694,1 - 0,NM,ibove,2058
NM,ElTioPacifico,2399,1 - 0,FM,FlemingA,2570
FM,Sondremelaa,2620,1 - 0,NM,Navyblue1,2276
NM,dodorox,2237,½ - ½,FM,Chessdreamer2020,2542
FM,G10De_Arrascaeta,2563,1 - 0,NM,Ready4abattle,2284
WCM,ritanovikova,2200,0 - 1,IM,Perecke,2554
FM,biostatistician,2656,0 - 1,NM,NMChessToImpress,2247
FM,camilocorredor,2263,0 - 1,FM,GlavkonVVS,2556
FM,bipe137,2586,1 - 0,WFM,foxmanoban,2357
NM,PapaieDudu,2338,0 - 1,IM,ural58,2519
FM,Orest_Vovk,2592,1 - 0,CM,JAN2404,2279
WFM,Irena10,2289,1 - 0,FM,Rile-Man,2553
FM,MeisterJabo,2487,1 - 0,CM,shirovin,1997
NM,SocoLoco,2144,1 - 0,FM,Caracal3000,2531
FM,MusicCityMaster,2419,0 - 1,WCM,yujiarun18,2182
FM,TheMagician,2271,0 - 1,NM,EvertonGambit,2494
IM,chessllermo,2528,1 - 0,IM,dzil,2489
FM,Chemim21,2134,0 - 1,CM,Rakitic2010,2591
FM,TheKingDoctor,2590,0 - 1,WFM,Yushko_Olga,2213
WFM,Juliana_Figueira,2112,0 - 1,CM,Queensandpawns,2481
IM,ViralduS,2728,1 - 0,CM,BUFFYPIZZA,2162
CM,garicardi,2162,0 - 1,IM,Pelopidass,2570
IM,doctorcristian,2476,1 - 0,NM,Horokoskii,2213
FM,JaroslavSobek,2212,0 - 1,CM,bilosuvenosu06,2575
FM,HajiyevKanan,2599,1 - 0,FM,HenryHoInHei,2212
CM,VazLand,2208,0 - 1,FM,PelinGorki,2569
FM,rdarruda,2557,½ - ½,WIM,Gzucaritas,2132
NM,MikeSailer,2222,0 - 1,FM,Pingah9,2612
NM,chessifizer,2306,0 - 1,CM,akanga001,2155
NM,En-Quosantt,2155,0 - 1,IM,crazyluzhinTh3,2667
FM,Robert_E2009,2505,1 - 0,CM,MatthewChess268,2047
CM,Davidalhesa2007,2028,0 - 1,CM,AliElier,2605
NM,Chaubunagungamaug2,2596,1 - 0,FM,DonJuanEGenaro,1942
NM,PNEPaul,1938,0 - 1,FM,MaxLeto,2540
FM,Frankie_Badacsonyi,2504,1 - 0,FM,olakenn,1875
WCM,zuzannaklara,1976,0 - 1,NM,Kielinkei,2570
GM,Hikaru,3324,1 - 0,IM,GeorgiosSouleidis,2710
FM,JackRodgers,2604,0 - 1,GM,Firouzja2003,3199
GM,DanielNaroditsky,3083,1 - 0,FM,gueraumasague,2800
IM,bazar-wokzal,2562,0 - 1,GM,mishanick,3099
GM,Javokhir_Sindarov05,3169,1 - 0,IM,Nicolik,2725
CM,Sicilian_Maestro789,2585,0 - 1,GM,Jospem,3080
GM,vi_pranav,3032,1 - 0,FM,FedaMaster,2588
GM,FairChess_on_YouTube,3130,1 - 0,GM,burbur555,2754
IM,KevinGeorgeMicheal,2646,0 - 1,GM,jefferyx,2999
IM,wannabe2700,2617,0 - 1,GM,Msb2,3016
GM,Shankland,2934,0 - 1,GM,eldur16,2662
FM,CrushingKings,2610,0 - 1,IM,Rud_Makarian,3076
IM,Tobias_Koelle,3090,0 - 1,NM,Road2GM3000,2594
GM,frederiksvane,2989,1 - 0,CM,Vinnkratos,2732
FM,Statham,2811,0 - 1,GM,ChristopherYoo,3070
GM,tptagain,3003,1 - 0,FM,ozates,2662
FM,SaqoChess_Coach,2812,0 - 1,GM,gena217,3037
GM,Antipov_Mikhail_Al,3024,1 - 0,FM,djano,2679
GM,Mikhail_Golubev,2724,½ - ½,IM,aa175,2847
IM,Kacparov,3000,1 - 0,FM,thedjoker98,2617
FM,Slovak_fighter2000,2617,0 - 1,GM,LiemLe,3132
GM,VladimirKramnik,3040,1 - 0,FM,DeArron_Fox,2675
FM,nicolai1950,2617,0 - 1,GM,jcibarra,2950
IM,Murad_Ibrahimli,3002,½ - ½,FM,Alexei_Gubajdullin,2682
IM,masnyszachistaaa,2611,0 - 1,GM,rasmussvane,2986
GM,Sanan_Sjugirov,2994,1 - 0,FM,SRob2003,2719
CM,DIMONBANAN,2607,0 - 1,FM,rezamahdavi2008,2948
