white_rank,white_username,white_elo,result,black_rank,black_username,black_elo
GM,MagnusCarlsen,3313,1 - 0,FM,The_Straightforward_Rook,2505
FM,TimGrutter03,2649,0 - 1,GM,Hikaru,3276
GM,DanielNaroditsky,3049,1 - 0,NM,VitorBronson,2500
FM,patzer-reloaded,2535,0 - 1,GM,Firouzja2003,3188
GM,LevonAronian,3039,1 - 0,CM,FuenfgegenWilly,2654
CM,tgpgoat,2558,0 - 1,GM,FairChess_on_YouTube,3064
GM,lachesisQ,3164,1 - 0,FM,GlavkonVVS,2674
FM,MFatigue,2541,0 - 1,GM,GHANDEEVAM2003,3044
GM,nihalsarin,3211,1 - 0,FM,Truequitos,2553
IM,AleksanderHnydiuk,2523,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,FabianoCaruana,3101,1 - 0,IM,chessllermo,2520
FM,krucki03,2618,0 - 1,GM,vi_pranav,3103
GM,OparinGrigoriy,3086,1 - 0,FM,stasOR4ik,2434
IM,ural58,2512,1 - 0,GM,Polish_fighter3000,3057
IM,Mykola-Bortnyk,3052,1 - 0,FM,Arteler,2420
FM,Bryanl106,2736,0 - 1,GM,Msb2,3112
GM,Njal28,3041,1 - 0,CM,ExchangeAB,2469
IM,Perecke,2642,1 - 0,GM,BillieKimbah,2938
GM,BogdanDeac,3106,0 - 1,CM,cthulhuuu,2483
GM,maximnovik,2615,0 - 1,GM,mishanick,3038
GM,AryanTari,2977,1 - 0,NM,sina101,2534
CM,DIMONBANAN,2532,0 - 1,GM,jefferyx,3067
GM,dropstoneDP,3016,1 - 0,CM,Rakitic2010,2545
FM,venturov,2481,0 - 1,GM,ViIIagra,2943
IM,MITerryble,3011,1 - 0,FM,arenal72,2712
GM,BirdMaster3000,2708,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,FM,carokannlover213,2850
FM,varunkrishnanchess,2577,0 - 1,GM,DanielNaroditsky,3049
GM,Firouzja2003,3188,1 - 0,IM,Agibileg,2674
GM,Malev212,2604,0 - 1,GM,LevonAronian,3039
GM,FairChess_on_YouTube,3064,½ - ½,IM,karinachess1,2645
FM,Jarming,2812,0 - 1,GM,lachesisQ,3164
GM,GHANDEEVAM2003,3044,1 - 0,FM,Th3_Hound,2659
IM,mr_gustavo,2776,0 - 1,GM,nihalsarin,3211
GM,Oleksandr_Bortnyk,3111,1 - 0,IM,Koksal06,2659
CM,DanylaBagrov,2583,0 - 1,GM,FabianoCaruana,3101
GM,vi_pranav,3103,0 - 1,GM,Mikhail_Golubev,2598
IM,enestnrvrd,2708,0 - 1,GM,OparinGrigoriy,3086
WGM,Sanyura,2607,0 - 1,IM,Mykola-Bortnyk,3052
GM,Msb2,3112,1 - 0,CM,reevecanada,2678
IM,MishkaFighter,2674,½ - ½,GM,Njal28,3041
GM,mishanick,3038,1 - 0,FM,HalfIsCrayfish,2640
FM,Skatchkov_V,2802,0 - 1,GM,AryanTari,2977
GM,jefferyx,3067,1 - 0,NM,dcremisi,2632
FM,ArtemDyachuk,2673,0 - 1,GM,dropstoneDP,3016
GM,ViIIagra,2943,1 - 0,FM,slorovel,2642
FM,Emp3rador,2630,0 - 1,IM,MITerryble,3011
GM,sergoy,2956,1 - 0,NM,KChor05,2610
GM,GMBenjaminBok,3076,1 - 0,IM,IgorBjelobrk,2635
NM,RodokininEV,2670,0 - 1,IM,Kacparov,2986
GM,MagnusCarlsen,3313,1 - 0,IM,Flawless_Fighter,2771
GM,GMKrikor,2857,0 - 1,GM,Hikaru,3276
GM,DanielNaroditsky,3049,1 - 0,GM,Elsa167,2782
GM,alexrustemov,2899,0 - 1,GM,Firouzja2003,3188
GM,LevonAronian,3039,1 - 0,NM,Blitzstream,2798
GM,lachesisQ,3164,1 - 0,NM,Abund,2734
GM,GadimbayliA,2853,0 - 1,GM,GHANDEEVAM2003,3044
GM,nihalsarin,3211,1 - 0,GM,dretch,2871
IM,ameetghasi100,2721,0 - 1,GM,Oleksandr_Bortnyk,3111
GM,FabianoCaruana,3101,0 - 1,GM,DuleMudule,2786
GM,OparinGrigoriy,3086,1 - 0,GM,Budisavljevic,2789
IM,Mykola-Bortnyk,3052,0 - 1,IM,Korchmar_Vasiliy,2711
IM,Arystanner,2892,½ - ½,GM,Msb2,3112
GM,Arjun2002,2804,½ - ½,GM,mishanick,3038
GM,AryanTari,2977,1 - 0,GM,lukas_111111,2615
IM,Sattarov_Bobur,2828,0 - 1,GM,jefferyx,3067
GM,dropstoneDP,3016,½ - ½,GM,Sic_Transit_GM,2552
FM,bettercallcafu,2662,0 - 1,GM,ViIIagra,2943
IM,MITerryble,3011,1 - 0,FM,Mikasinski,2671
FM,farzadbfd,2745,0 - 1,GM,sergoy,2956
IM,IMRosen,2714,0 - 1,GM,GMBenjaminBok,3076
IM,Kacparov,2986,1 - 0,NM,TheCavemanChess,2668
FM,secretworker2027,2663,0 - 1,GM,Angry_Twin,2977
IM,aa175,2943,0 - 1,GM,frederiksvane,3060
GM,rasmussvane,2941,1 - 0,NM,NoHeThTo,2658
GM,Angry_Twin,2977,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,1 - 0,GM,frederiksvane,3060
GM,rasmussvane,2941,0 - 1,GM,DanielNaroditsky,3049
GM,Firouzja2003,3188,1 - 0,GM,Sanan_Sjugirov,2931
GM,Zhigalko_Sergei,2912,1 - 0,GM,LevonAronian,3039
GM,Hrant_ChessMood,2963,0 - 1,GM,lachesisQ,3164
GM,Anton_Demchenko,2898,0 - 1,GM,GHANDEEVAM2003,3044
FM,artin10862,2960,0 - 1,GM,nihalsarin,3211
GM,Oleksandr_Bortnyk,3111,1 - 0,GM,TheSilmarils,2862
GM,ckgchess,2909,1 - 0,GM,OparinGrigoriy,3086
GM,AryanTari,2977,1 - 0,GM,ContrVersia,2838
GM,jefferyx,3067,1 - 0,GM,promen1999,2904
GM,ViIIagra,2943,½ - ½,GM,DuleMudule,2786
IM,Korchmar_Vasiliy,2711,1 - 0,IM,MITerryble,3011
GM,sergoy,2956,1 - 0,FM,Elprofessor21,2704
GM,GMBenjaminBok,3076,1 - 0,FM,bipe137,2550
IM,Happy1712Drummer,2547,0 - 1,IM,Kacparov,2986
GM,HeartAblaze,2844,0 - 1,GM,FairChess_on_YouTube,3064
GM,Msb2,3112,1 - 0,GM,Arjun2002,2804
IM,Arystanner,2892,1 - 0,GM,Njal28,3041
GM,Sic_Transit_GM,2552,0 - 1,GM,mishanick,3038
IM,SchmakAttack,2800,0 - 1,GM,dropstoneDP,3016
GM,Byniolus,2842,½ - ½,GM,TigrVShlyape,2866
FM,GoltsevDmitry2000,2802,0 - 1,GM,vladislavkovalev,2875
IM,FontVella8,2718,0 - 1,GM,vugarrasulov,2933
GM,MagnusCarlsen,3313,1 - 0,GM,AryanTari,2977
GM,jefferyx,3067,½ - ½,GM,Hikaru,3276
GM,DanielNaroditsky,3049,½ - ½,GM,sergoy,2956
GM,GMBenjaminBok,3076,½ - ½,GM,Firouzja2003,3188
GM,lachesisQ,3164,½ - ½,IM,Kacparov,2986
GM,GHANDEEVAM2003,3044,½ - ½,GM,Zhigalko_Sergei,2912
GM,nihalsarin,3211,1 - 0,GM,ckgchess,2909
IM,Korchmar_Vasiliy,2711,½ - ½,GM,Oleksandr_Bortnyk,3111
GM,FairChess_on_YouTube,3064,1 - 0,GM,ViIIagra,2943
GM,vladislavkovalev,2875,1 - 0,GM,Msb2,3112
GM,mishanick,3038,1 - 0,GM,vugarrasulov,2933
GM,dropstoneDP,3016,1 - 0,IM,Arystanner,2892
GM,DuleMudule,2786,½ - ½,GM,LevonAronian,3039
NM,TheCavemanChess,2668,0 - 1,GM,FabianoCaruana,3101
IM,HamedWafa4,2759,0 - 1,GM,vi_pranav,3103
GM,OparinGrigoriy,3086,1 - 0,GM,gahryman,2610
GM,Polish_fighter3000,3057,1 - 0,FM,ChessSwole,2647
GM,KNVB,2814,1 - 0,GM,BillieKimbah,2938
GM,BogdanDeac,3106,1 - 0,IM,Pelopidass,2565
IM,MITerryble,3011,1 - 0,FM,rychessmaster1,2839
GM,Jospem,3102,1 - 0,GM,Byniolus,2842
NM,NoHeThTo,2658,0 - 1,GM,Angry_Twin,2977
GM,frederiksvane,3060,1 - 0,FM,Wizard_97,2719
IM,Zavgorodniy_Sergiy,2589,0 - 1,GM,rasmussvane,2941
GM,Krakozia,2940,1 - 0,WGM,Crazy_girl99,2678
GM,nihalsarin,3211,0 - 1,GM,MagnusCarlsen,3313
GM,Hikaru,3276,½ - ½,GM,mishanick,3038
GM,dropstoneDP,3016,½ - ½,GM,DanielNaroditsky,3049
GM,Firouzja2003,3188,1 - 0,GM,sergoy,2956
GM,FairChess_on_YouTube,3064,1 - 0,GM,GMBenjaminBok,3076
GM,Zhigalko_Sergei,2912,1 - 0,GM,lachesisQ,3164
IM,Kacparov,2986,½ - ½,GM,GHANDEEVAM2003,3044
GM,Oleksandr_Bortnyk,3111,1 - 0,GM,vladislavkovalev,2875
GM,FabianoCaruana,3101,0 - 1,GM,jefferyx,3067
GM,vi_pranav,3103,1 - 0,IM,Korchmar_Vasiliy,2711
GM,OparinGrigoriy,3086,1 - 0,FM,artin10862,2960
GM,ckgchess,2909,0 - 1,GM,Polish_fighter3000,3057
GM,AryanTari,2977,0 - 1,IM,Seochesspie,2844
GM,ContrVersia,2838,0 - 1,GM,BogdanDeac,3106
GM,alexrustemov,2899,0 - 1,IM,MITerryble,3011
GM,GadimbayliA,2853,0 - 1,GM,Jospem,3102
GM,Angry_Twin,2977,½ - ½,GM,DuleMudule,2786
GM,KhalilMousavi98,2830,½ - ½,GM,frederiksvane,3060
GM,dretch,2871,1 - 0,GM,rasmussvane,2941
FM,Blackmind96,2931,1 - 0,GM,Krakozia,2940
IM,Sattarov_Bobur,2828,½ - ½,GM,TigrVShlyape,2866
GM,Sanan_Sjugirov,2931,½ - ½,GM,krzyzan94,2826
FM,chessisveryfun1264,2717,0 - 1,IM,mbojan,2948
GM,Hrant_ChessMood,2963,1 - 0,GM,KNVB,2814
GM,Anton_Demchenko,2898,1 - 0,FM,DefiantChair,2589
GM,MagnusCarlsen,3313,½ - ½,GM,Firouzja2003,3188
GM,jefferyx,3067,1 - 0,GM,FairChess_on_YouTube,3064
GM,Zhigalko_Sergei,2912,1 - 0,GM,Oleksandr_Bortnyk,3111
GM,BogdanDeac,3106,½ - ½,GM,Hikaru,3276
GM,DanielNaroditsky,3049,½ - ½,IM,Kacparov,2986
GM,GHANDEEVAM2003,3044,1 - 0,IM,MITerryble,3011
GM,Jospem,3102,½ - ½,GM,nihalsarin,3211
IM,mbojan,2948,0 - 1,GM,vi_pranav,3103
GM,Hrant_ChessMood,2963,0 - 1,GM,OparinGrigoriy,3086
GM,Polish_fighter3000,3057,1 - 0,GM,Anton_Demchenko,2898
GM,mishanick,3038,1 - 0,IM,Seochesspie,2844
FM,Blackmind96,2931,0 - 1,GM,dropstoneDP,3016
GM,dretch,2871,0 - 1,GM,LevonAronian,3039
GM,lachesisQ,3164,1 - 0,FM,BardArtem,2826
FM,temus_galaktionov,2853,0 - 1,GM,Msb2,3112
GM,DuleMudule,2786,1 - 0,GM,Njal28,3041
GM,KhalilMousavi98,2830,0 - 1,GM,ViIIagra,2943
GM,sergoy,2956,0 - 1,IM,Korchmar_Vasiliy,2711
GM,GMBenjaminBok,3076,1 - 0,IM,Arystanner,2892
CM,Andrei_Skvortsov,2794,0 - 1,GM,Angry_Twin,2977
GM,frederiksvane,3060,1 - 0,GM,ChessQueen,2729
GM,TigrVShlyape,2866,0 - 1,GM,krzyzan94,2826
CM,reevecanada,2678,1 - 0,GM,Sanan_Sjugirov,2931
GM,sergiochess83,2983,0 - 1,IM,Sattarov_Bobur,2828
GM,vladislavkovalev,2875,0 - 1,FM,djano,2622
GM,MagnusCarlsen,3313,1 - 0,GM,Zhigalko_Sergei,2912
GM,Firouzja2003,3188,0 - 1,GM,jefferyx,3067
GM,GHANDEEVAM2003,3044,0 - 1,GM,Polish_fighter3000,3057
GM,vi_pranav,3103,1 - 0,GM,mishanick,3038
GM,OparinGrigoriy,3086,½ - ½,GM,dropstoneDP,3016
GM,Hikaru,3276,½ - ½,GM,GMBenjaminBok,3076
GM,Jospem,3102,½ - ½,GM,DanielNaroditsky,3049
GM,Angry_Twin,2977,0 - 1,GM,FairChess_on_YouTube,3064
GM,LevonAronian,3039,1 - 0,GM,frederiksvane,3060
GM,vugarrasulov,2933,½ - ½,GM,lachesisQ,3164
GM,nihalsarin,3211,0 - 1,GM,DuleMudule,2786
GM,Oleksandr_Bortnyk,3111,0 - 1,IM,Sattarov_Bobur,2828
IM,Korchmar_Vasiliy,2711,0 - 1,GM,Msb2,3112
GM,krzyzan94,2826,0 - 1,GM,BogdanDeac,3106
GM,ViIIagra,2943,1 - 0,CM,reevecanada,2678
IM,Kacparov,2986,1 - 0,FM,djano,2622
IM,MITerryble,3011,1 - 0,GM,dretch,2871
